"year","age_gr","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","35-65 y.","East Germany","","","","","","","","","","","","","",""
"2016","35-65 y.","West Germany","","","","","","","","","","","","","",""
"2016","66 and older","East Germany","","","","","","","","","","","","","",""
"2016","66 and older","West Germany","","","","","","","","","","","","","",""
"2017","16-34 y.","East Germany","4.8","4","1120","2","2","5","10","20","4.53","5.07","0","99","3","4"
"2017","16-34 y.","West Germany","4.5","4","5101","2","3","5","8","15","4.41","4.59","0","94","4","4"
"2017","35-65 y.","East Germany","3.8","3","3245","1","2","5","7","15","3.67","3.93","0","99","3","3"
"2017","35-65 y.","West Germany","3.92","3","12103","1","2","5","7","15","3.86","3.98","0","99","3","3"
"2017","66 and older","East Germany","3.44","3","1227","0","2","5","6","15","3.27","3.61","0","30","3","3"
"2017","66 and older","West Germany","3.98","3","3746","0","2","5","8","20","3.86","4.1","0","50","3","3"
"2018","16-34 y.","East Germany","4.59","4","1372","2","3","5","8","16","4.32","4.86","0","99","3","4"
"2018","16-34 y.","West Germany","4.69","4","6595","2","3","6","9","20","4.57","4.81","0","99","4","4"
"2018","35-65 y.","East Germany","4.28","3","3416","1","2","5","10","20","4.12","4.44","0","99","3","3"
"2018","35-65 y.","West Germany","4.15","3","12851","1","2","5","8","20","4.07","4.23","0","99","3","3"
"2018","66 and older","East Germany","3.58","3","1252","0","1","5","8","15","3.37","3.79","0","60","3","3"
"2018","66 and older","West Germany","4.19","3","3785","0","2","5","10","20","4.06","4.32","0","50","3","4"
