"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"1984","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"1984","Westdeutschland, alte Bundeslaender","Female","6.54","7","6133","3","5","8","10","10","6.47","6.61","0","10","7","7"
"1984","Westdeutschland, alte Bundeslaender","Male","6.39","7","5896","3","5","8","10","10","6.32","6.46","0","10","7","7"
"1985","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"1985","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"1985","Westdeutschland, alte Bundeslaender","Female","6.53","7","5520","3","5","8","10","10","6.46","6.6","0","10","7","7"
"1985","Westdeutschland, alte Bundeslaender","Male","6.45","7","5349","3","5","8","10","10","6.39","6.51","0","10","7","7"
"1986","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"1986","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"1986","Westdeutschland, alte Bundeslaender","Female","6.58","7","5301","3","5","8","10","10","6.52","6.64","0","10","7","7"
"1986","Westdeutschland, alte Bundeslaender","Male","6.54","7","5204","3","5","8","9","10","6.48","6.6","0","10","7","7"
"1987","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"1987","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"1987","Westdeutschland, alte Bundeslaender","Female","6.59","7","5252","3","5","8","10","10","6.53","6.65","0","10","7","7"
"1987","Westdeutschland, alte Bundeslaender","Male","6.53","7","5145","3","5","8","9","10","6.47","6.59","0","10","7","7"
"1988","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"1988","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"1988","Westdeutschland, alte Bundeslaender","Female","6.59","7","5003","3","5","8","10","10","6.53","6.65","0","10","7","7"
"1988","Westdeutschland, alte Bundeslaender","Male","6.53","7","4902","3","5","8","9","10","6.47","6.59","0","10","7","7"
"1989","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"1989","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"1989","Westdeutschland, alte Bundeslaender","Female","6.59","7","4868","3","5","8","10","10","6.53","6.65","0","10","7","7"
"1989","Westdeutschland, alte Bundeslaender","Male","6.61","7","4731","4","5","8","9","10","6.55","6.67","0","10","7","7"
"1990","Ostdeutschland, neue Bundeslaender","Female","5.45","5","2297","2","4","7","9","10","5.35","5.55","0","10","5","6"
"1990","Ostdeutschland, neue Bundeslaender","Male","5.58","6","2087","2","4","7","8","10","5.48","5.68","0","10","5","6"
"1990","Westdeutschland, alte Bundeslaender","Female","6.68","7","4776","4","5","8","10","10","6.62","6.74","0","10","7","7"
"1990","Westdeutschland, alte Bundeslaender","Male","6.67","7","4650","4","5","8","9","10","6.61","6.73","0","10","7","7"
"1991","Ostdeutschland, neue Bundeslaender","Female","4.77","5","2160","1","3","6","8","10","4.67","4.87","0","10","5","5"
"1991","Ostdeutschland, neue Bundeslaender","Male","4.73","5","1965","2","3","6","8","10","4.63","4.83","0","10","5","5"
"1991","Westdeutschland, alte Bundeslaender","Female","6.91","7","4785","4","5","8","10","10","6.85","6.97","0","10","7","7"
"1991","Westdeutschland, alte Bundeslaender","Male","6.85","7","4620","4","6","8","9","10","6.79","6.91","0","10","7","7"
"1992","Ostdeutschland, neue Bundeslaender","Female","4.92","5","2072","2","3","6","8","10","4.83","5.01","0","10","5","5"
"1992","Ostdeutschland, neue Bundeslaender","Male","4.86","5","1873","2","3","6","8","10","4.76","4.96","0","10","5","5"
"1992","Westdeutschland, alte Bundeslaender","Female","6.69","7","4757","4","5","8","9","10","6.63","6.75","0","10","7","7"
"1992","Westdeutschland, alte Bundeslaender","Male","6.72","7","4549","4","5","8","9","10","6.66","6.78","0","10","7","7"
"1993","Ostdeutschland, neue Bundeslaender","Female","5.36","5","1966","2","4","7","8","10","5.26","5.46","0","10","5","5"
"1993","Ostdeutschland, neue Bundeslaender","Male","5.3","5","1778","2","4","7","8","10","5.2","5.4","0","10","5","5"
"1993","Westdeutschland, alte Bundeslaender","Female","6.58","7","4650","3","5","8","9","10","6.51","6.65","0","10","7","7"
"1993","Westdeutschland, alte Bundeslaender","Male","6.54","7","4436","4","5","8","9","10","6.48","6.6","0","10","7","7"
"1994","Ostdeutschland, neue Bundeslaender","Female","5.55","6","1943","2","4","7","9","10","5.44","5.66","0","10","5","6"
"1994","Ostdeutschland, neue Bundeslaender","Male","5.34","5","1760","2","4","7","8","10","5.23","5.45","0","10","5","6"
"1994","Westdeutschland, alte Bundeslaender","Female","6.43","7","4587","3","5","8","9","10","6.36","6.5","0","10","7","7"
"1994","Westdeutschland, alte Bundeslaender","Male","6.37","7","4342","3","5","8","9","10","6.3","6.44","0","10","7","7"
"1995","Ostdeutschland, neue Bundeslaender","Female","5.67","6","1903","2","4","8","8","10","5.57","5.77","0","10","5","6"
"1995","Ostdeutschland, neue Bundeslaender","Male","5.5","6","1709","3","4","7","8","10","5.4","5.6","0","10","5","6"
"1995","Westdeutschland, alte Bundeslaender","Female","6.48","7","4877","3","5","8","9","10","6.42","6.54","0","10","7","7"
"1995","Westdeutschland, alte Bundeslaender","Male","6.41","7","4568","3","5","8","9","10","6.35","6.47","0","10","7","7"
"1996","Ostdeutschland, neue Bundeslaender","Female","5.77","6","1899","3","4","8","9","10","5.67","5.87","0","10","6","6"
"1996","Ostdeutschland, neue Bundeslaender","Male","5.55","6","1718","3","4","7","8","10","5.45","5.65","0","10","5","6"
"1996","Westdeutschland, alte Bundeslaender","Female","6.52","7","4781","3","5","8","9","10","6.46","6.58","0","10","7","7"
"1996","Westdeutschland, alte Bundeslaender","Male","6.41","7","4459","3","5","8","9","10","6.34","6.48","0","10","7","7"
"1997","Ostdeutschland, neue Bundeslaender","Female","5.44","5","1856","2","4","7","8","10","5.34","5.54","0","10","5","6"
"1997","Ostdeutschland, neue Bundeslaender","Male","5.33","5","1695","2","4","7","8","10","5.23","5.43","0","10","5","5"
"1997","Westdeutschland, alte Bundeslaender","Female","6.32","7","4674","3","5","8","9","10","6.26","6.38","0","10","7","7"
"1997","Westdeutschland, alte Bundeslaender","Male","6.23","7","4392","3","5","8","9","10","6.17","6.29","0","10","6","7"
"1998","Ostdeutschland, neue Bundeslaender","Female","5.64","6","1944","2","4","7","8","10","5.54","5.74","0","10","5","6"
"1998","Ostdeutschland, neue Bundeslaender","Male","5.39","5","1821","2","4","7","8","10","5.29","5.49","0","10","5","6"
"1998","Westdeutschland, alte Bundeslaender","Female","6.41","7","5274","3","5","8","9","10","6.35","6.47","0","10","7","7"
"1998","Westdeutschland, alte Bundeslaender","Male","6.36","7","4925","3","5","8","9","10","6.3","6.42","0","10","7","7"
"1999","Ostdeutschland, neue Bundeslaender","Female","5.7","6","1928","2","4","7","8","10","5.6","5.8","0","10","6","6"
"1999","Ostdeutschland, neue Bundeslaender","Male","5.52","6","1774","2","4","7","8","10","5.42","5.62","0","10","5","6"
"1999","Westdeutschland, alte Bundeslaender","Female","6.48","7","5019","3","5","8","9","10","6.42","6.54","0","10","7","7"
"1999","Westdeutschland, alte Bundeslaender","Male","6.42","7","4732","3","5","8","9","10","6.36","6.48","0","10","7","7"
"2000","Ostdeutschland, neue Bundeslaender","Female","5.86","6","3008","3","4","8","9","10","5.78","5.94","0","10","6","6"
"2000","Ostdeutschland, neue Bundeslaender","Male","5.69","6","2740","2","4","7","8","10","5.6","5.78","0","10","6","6"
"2000","Westdeutschland, alte Bundeslaender","Female","6.69","7","9341","4","5","8","10","10","6.64","6.74","0","10","7","7"
"2000","Westdeutschland, alte Bundeslaender","Male","6.57","7","8675","3","5","8","9","10","6.52","6.62","0","10","7","7"
"2001","Ostdeutschland, neue Bundeslaender","Female","5.91","6","2791","3","4","8","9","10","5.82","6","0","10","6","6"
"2001","Ostdeutschland, neue Bundeslaender","Male","5.79","6","2587","3","4","8","8","10","5.7","5.88","0","10","6","6"
"2001","Westdeutschland, alte Bundeslaender","Female","6.75","7","8492","4","5","8","10","10","6.7","6.8","0","10","7","7"
"2001","Westdeutschland, alte Bundeslaender","Male","6.66","7","7820","4","5","8","9","10","6.61","6.71","0","10","7","7"
"2002","Ostdeutschland, neue Bundeslaender","Female","5.64","6","2759","2","4","7","8","10","5.56","5.72","0","10","6","6"
"2002","Ostdeutschland, neue Bundeslaender","Male","5.5","6","2594","2","4","7","8","10","5.41","5.59","0","10","6","6"
"2002","Westdeutschland, alte Bundeslaender","Female","6.49","7","8985","3","5","8","9","10","6.45","6.53","0","10","7","7"
"2002","Westdeutschland, alte Bundeslaender","Male","6.42","7","8385","3","5","8","9","10","6.37","6.47","0","10","7","7"
"2003","Ostdeutschland, neue Bundeslaender","Female","5.53","5","2727","2","4","7","8","10","5.44","5.62","0","10","6","6"
"2003","Ostdeutschland, neue Bundeslaender","Male","5.34","5","2549","2","4","7","8","10","5.25","5.43","0","10","5","6"
"2003","Westdeutschland, alte Bundeslaender","Female","6.38","7","8628","3","5","8","9","10","6.33","6.43","0","10","7","7"
"2003","Westdeutschland, alte Bundeslaender","Male","6.33","7","8020","3","5","8","9","10","6.28","6.38","0","10","7","7"
"2004","Ostdeutschland, neue Bundeslaender","Female","5.3","5","2671","2","4","7","8","10","5.21","5.39","0","10","5","6"
"2004","Ostdeutschland, neue Bundeslaender","Male","5.17","5","2460","2","4","7","8","10","5.08","5.26","0","10","5","6"
"2004","Westdeutschland, alte Bundeslaender","Female","6.22","7","8370","3","5","8","9","10","6.17","6.27","0","10","7","7"
"2004","Westdeutschland, alte Bundeslaender","Male","6.18","7","7744","3","5","8","9","10","6.13","6.23","0","10","7","7"
"2005","Ostdeutschland, neue Bundeslaender","Female","5.4","5","2582","2","4","7","8","10","5.31","5.49","0","10","6","6"
"2005","Ostdeutschland, neue Bundeslaender","Male","5.33","5","2382","2","4","7","8","10","5.23","5.43","0","10","5","6"
"2005","Westdeutschland, alte Bundeslaender","Female","6.22","7","8072","3","5","8","9","10","6.17","6.27","0","10","7","7"
"2005","Westdeutschland, alte Bundeslaender","Male","6.17","7","7386","3","5","8","9","10","6.12","6.22","0","10","7","7"
"2006","Ostdeutschland, neue Bundeslaender","Female","5.35","5","2712","2","4","7","8","10","5.26","5.44","0","10","6","6"
