"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Full Time","6.56","7","5620","3","5","8","10","10","6.5","6.62","0","10","7","7"
"1984","Employed","Not Working","","","","","","","","","","","","","",""
"1984","Employed","Part Time","6.25","7","1865","2","5","8","10","10","6.13","6.37","0","10","6","7"
"1984","Not Employed","Full Time","","","","","","","","","","","","","",""
"1984","Not Employed","Not Working","6.47","7","4544","3","5","9","10","10","6.39","6.55","0","10","7","7"
"1984","Not Employed","Part Time","","","","","","","","","","","","","",""
"1985","Employed","Full Time","6.61","7","4918","4","5","8","10","10","6.55","6.67","0","10","7","7"
"1985","Employed","Not Working","","","","","","","","","","","","","",""
"1985","Employed","Part Time","6.19","7","1835","3","5","8","10","10","6.07","6.31","0","10","6","7"
"1985","Not Employed","Full Time","","","","","","","","","","","","","",""
"1985","Not Employed","Not Working","6.5","7","4116","3","5","8","10","10","6.42","6.58","0","10","7","7"
"1985","Not Employed","Part Time","","","","","","","","","","","","","",""
"1986","Employed","Full Time","6.63","7","4832","4","5","8","9","10","6.57","6.69","0","10","7","7"
"1986","Employed","Not Working","","","","","","","","","","","","","",""
"1986","Employed","Part Time","6.33","7","1814","3","5","8","9","10","6.22","6.44","0","10","6","7"
"1986","Not Employed","Full Time","","","","","","","","","","","","","",""
"1986","Not Employed","Not Working","6.58","7","3859","3","5","8","10","10","6.5","6.66","0","10","7","7"
"1986","Not Employed","Part Time","","","","","","","","","","","","","",""
"1987","Employed","Full Time","6.58","7","4869","4","5","8","9","10","6.52","6.64","0","10","7","7"
"1987","Employed","Not Working","","","","","","","","","","","","","",""
"1987","Employed","Part Time","6.24","7","1796","3","5","8","9","10","6.13","6.35","0","10","6","7"
"1987","Not Employed","Full Time","","","","","","","","","","","","","",""
"1987","Not Employed","Not Working","6.68","7","3732","3","5","8","10","10","6.6","6.76","0","10","7","7"
"1987","Not Employed","Part Time","","","","","","","","","","","","","",""
"1988","Employed","Full Time","6.62","7","4559","4","5","8","9","10","6.56","6.68","0","10","7","7"
"1988","Employed","Not Working","","","","","","","","","","","","","",""
"1988","Employed","Part Time","6.32","7","1829","3","5","8","9","10","6.21","6.43","0","10","7","7"
"1988","Not Employed","Full Time","","","","","","","","","","","","","",""
"1988","Not Employed","Not Working","6.61","7","3517","3","5","8","10","10","6.53","6.69","0","10","7","7"
"1988","Not Employed","Part Time","","","","","","","","","","","","","",""
"1989","Employed","Full Time","6.65","7","4525","4","5","8","9","10","6.59","6.71","0","10","7","7"
"1989","Employed","Not Working","","","","","","","","","","","","","",""
"1989","Employed","Part Time","6.44","7","1693","3","5","8","9","10","6.33","6.55","0","10","7","7"
"1989","Not Employed","Full Time","","","","","","","","","","","","","",""
"1989","Not Employed","Not Working","6.62","7","3381","3","5","8","10","10","6.54","6.7","0","10","7","7"
"1989","Not Employed","Part Time","","","","","","","","","","","","","",""
"1990","Employed","Full Time","6.74","7","4412","4","5","8","9","10","6.68","6.8","0","10","7","7"
"1990","Employed","Not Working","","","","","","","","","","","","","",""
"1990","Employed","Part Time","6.39","7","1719","3","5","8","9","10","6.28","6.5","0","10","7","7"
"1990","Not Employed","Full Time","","","","","","","","","","","","","",""
"1990","Not Employed","Not Working","6.72","7","3295","3","5","8","10","10","6.64","6.8","0","10","7","7"
"1990","Not Employed","Part Time","","","","","","","","","","","","","",""
"1991","Employed","Full Time","6.89","7","4412","4","6","8","9","10","6.83","6.95","0","10","7","7"
"1991","Employed","Not Working","","","","","","","","","","","","","",""
"1991","Employed","Part Time","6.73","7","1742","4","5","8","9","10","6.63","6.83","0","10","7","7"
"1991","Not Employed","Full Time","","","","","","","","","","","","","",""
"1991","Not Employed","Not Working","6.95","7","3212","4","5","8","10","10","6.87","7.03","0","10","7","7"
"1991","Not Employed","Part Time","","","","","","","","","","","","","",""
"1992","Employed","Full Time","6.42","7","6567","4","5","8","9","10","6.37","6.47","0","10","6","7"
"1992","Employed","Not Working","","","","","","","","","","","","","",""
