"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","East Germany","","","","","","","","","","","","","",""
"1985","Rural Area","West Germany","6.41","7","2225","3","5","8","10","10","6.31","6.51","0","10","7","7"
"1985","Urban Area","East Germany","","","","","","","","","","","","","",""
"1985","Urban Area","West Germany","6.52","7","8644","3","5","8","10","10","6.47","6.57","0","10","7","7"
"1986","Rural Area","East Germany","","","","","","","","","","","","","",""
"1986","Rural Area","West Germany","6.51","7","2151","3","5","8","10","10","6.41","6.61","0","10","7","7"
"1986","Urban Area","East Germany","","","","","","","","","","","","","",""
"1986","Urban Area","West Germany","6.58","7","8354","3","5","8","10","10","6.53","6.63","0","10","7","7"
"1987","Rural Area","East Germany","","","","","","","","","","","","","",""
"1987","Rural Area","West Germany","6.52","7","2127","3","5","8","9","10","6.42","6.62","0","10","7","7"
"1987","Urban Area","East Germany","","","","","","","","","","","","","",""
"1987","Urban Area","West Germany","6.58","7","8270","3","5","8","10","10","6.53","6.63","0","10","7","7"
"1988","Rural Area","East Germany","","","","","","","","","","","","","",""
"1988","Rural Area","West Germany","6.53","7","1995","3","5","8","9","10","6.43","6.63","0","10","7","7"
"1988","Urban Area","East Germany","","","","","","","","","","","","","",""
"1988","Urban Area","West Germany","6.57","7","7910","3","5","8","9","10","6.52","6.62","0","10","7","7"
"1989","Rural Area","East Germany","","","","","","","","","","","","","",""
"1989","Rural Area","West Germany","6.51","7","1901","3","5","8","9","10","6.41","6.61","0","10","7","7"
"1989","Urban Area","East Germany","","","","","","","","","","","","","",""
"1989","Urban Area","West Germany","6.63","7","7698","4","5","8","9","10","6.58","6.68","0","10","7","7"
"1990","Rural Area","East Germany","5.61","6","2782","2","4","7","9","10","5.52","5.7","0","10","5","6"
"1990","Rural Area","West Germany","6.71","7","1885","4","5","8","9","10","6.61","6.81","0","10","7","7"
"1990","Urban Area","East Germany","5.34","5","1515","2","4","7","8","10","5.21","5.47","0","10","5","5"
"1990","Urban Area","West Germany","6.66","7","7541","4","5","8","9","10","6.61","6.71","0","10","7","7"
"1991","Rural Area","East Germany","4.76","5","2663","1","3","6","8","10","4.67","4.85","0","10","5","5"
"1991","Rural Area","West Germany","6.82","7","1930","4","5","8","9","10","6.73","6.91","0","10","7","7"
"1991","Urban Area","East Germany","4.7","5","1376","1","3","6","8","10","4.57","4.83","0","10","5","5"
"1991","Urban Area","West Germany","6.9","7","7472","4","5","8","10","10","6.85","6.95","0","10","7","7"
"1992","Rural Area","East Germany","4.94","5","2464","2","4","6","8","10","4.85","5.03","0","10","5","5"
