"year","bula_h","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-W?rttemberg","(Married) couple without C.","7.16","8","406","4","5","9","10","10","6.92","7.4","0","10","7","8"
"1984","Baden-W?rttemberg","1-pers.-HH","6.3","7","220","3","5","8","10","10","5.97","6.63","0","10","6","7"
"1984","Baden-W?rttemberg","Couple + C. GT 16 ","6.58","7","386","3","5","8","10","10","6.34","6.82","0","10","7","7"
"1984","Baden-W?rttemberg","Couple + C. LE 16","6.66","7","651","3","5","8","10","10","6.46","6.86","0","10","7","7"
"1984","Baden-W?rttemberg","Couple + C. LE and GT 16","6.09","6","327","3","5","8","10","10","5.81","6.37","0","10","6","7"
"1984","Baden-W?rttemberg","Single parent","5.53","5","112","2","4","7","9","10","5","6.06","0","10","5","6"
"1984","Bavaria","(Married) couple without C.","7.13","8","483","4","6","9","10","10","6.92","7.34","0","10","7","8"
"1984","Bavaria","1-pers.-HH","6.11","6","203","2","4","9","10","10","5.71","6.51","0","10","5","7"
"1984","Bavaria","Couple + C. GT 16 ","6.56","7","312","3","5","8","10","10","6.27","6.85","0","10","7","7"
"1984","Bavaria","Couple + C. LE 16","6.56","7","531","3","5","8","10","10","6.35","6.77","0","10","6","7"
"1984","Bavaria","Couple + C. LE and GT 16","6.41","7","310","3","5","8","10","10","6.12","6.7","0","10","6","7"
"1984","Bavaria","Single parent","5.61","5","92","2","4","8","10","10","5.04","6.18","0","10","5","6"
"1984","Berlin","(Married) couple without C.","6.68","6.24","104","3","5","9","10","10","6.23","7.13","1","10","6","7"
"1984","Berlin","1-pers.-HH","6.57","7","73","2","5","9","10","10","5.91","7.23","0","10","5","7"
"1984","Berlin","Couple + C. GT 16 ","6.05","5.61","35","3","5","8","9","10","5.38","6.72","2","10","5","7"
"1984","Berlin","Couple + C. LE 16","6.8","7","90","3","5","9","10","10","6.23","7.37","0","10","6","8"
"1984","Berlin","Couple + C. LE and GT 16","6.02","5.21","47","3","5","8","10","10","5.25","6.79","0","10","5","7"
"1984","Berlin","Single parent","","","","","","","","","","","","","",""
