"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","6.81","7","479","3","5","9","10","10","6.57","7.05","0","10","7","8"
"1984","college entrance qualification","Male","6.79","7","796","3","5","9","10","10","6.61","6.97","0","10","7","8"
"1984","lower secondary degree","Female","6.43","7","3252","3","5","8","10","10","6.34","6.52","0","10","7","7"
"1984","lower secondary degree","Male","6.2","6","2809","3","5","8","10","10","6.1","6.3","0","10","6","7"
"1984","no degree/no degree yet","Female","5.97","6","686","2","4","8","10","10","5.77","6.17","0","10","6","7"
"1984","no degree/no degree yet","Male","5.97","6","572","1","4","8","10","10","5.73","6.21","0","10","6","7"
"1984","Other degree","Female","6.37","6.78","575","2","5","9","10","10","6.15","6.59","0","10","6","7"
"1984","Other degree","Male","5.85","6","867","2","4","8","10","10","5.68","6.02","0","10","6","6"
"1984","secondary school degree","Female","6.88","7","1096","3","5","9","10","10","6.73","7.03","0","10","7","8"
"1984","secondary school degree","Male","6.91","7","810","4","5","9","10","10","6.75","7.07","0","10","7","8"
"1985","college entrance qualification","Female","6.73","7","456","3","5","9","10","10","6.5","6.96","0","10","7","8"
"1985","college entrance qualification","Male","6.91","7","758","4","5","8","10","10","6.74","7.08","0","10","7","8"
"1985","lower secondary degree","Female","6.41","7","2888","3","5","8","10","10","6.32","6.5","0","10","7","7"
"1985","lower secondary degree","Male","6.26","7","2523","3","5","8","10","10","6.16","6.36","0","10","6","7"
"1985","no degree/no degree yet","Female","6.19","6","560","2","5","8","10","10","5.97","6.41","0","10","6","7"
"1985","no degree/no degree yet","Male","6.33","7","488","3","5","8","10","10","6.1","6.56","0","10","6","7"
"1985","Other degree","Female","6.16","6.2","475","2","5","8","10","10","5.94","6.38","0","10","6","7"
"1985","Other degree","Male","6.06","6","737","2","5","8","10","10","5.88","6.24","0","10","6","7"
"1985","secondary school degree","Female","6.89","7","1060","4","5","9","10","10","6.75","7.03","0","10","7","7"
"1985","secondary school degree","Male","6.74","7","781","4","5","8","10","10","6.58","6.9","0","10","7","7"
"1986","college entrance qualification","Female","6.77","7","483","3","5","8","10","10","6.55","6.99","0","10","7","8"
"1986","college entrance qualification","Male","6.92","7","763","4","6","8","10","10","6.76","7.08","0","10","7","8"
"1986","lower secondary degree","Female","6.45","7","2714","3","5","8","10","10","6.36","6.54","0","10","7","7"
"1986","lower secondary degree","Male","6.39","7","2426","3","5","8","9","10","6.3","6.48","0","10","7","7"
"1986","no degree/no degree yet","Female","6.16","6","529","3","4","8","10","10","5.95","6.37","0","10","6","7"
"1986","no degree/no degree yet","Male","6.27","7","474","2","5","8","9","10","6.04","6.5","0","10","6","6"
"1986","Other degree","Female","6.31","6","452","3","5","8","9","10","6.09","6.53","0","10","6","7"
"1986","Other degree","Male","6.08","6","707","3","4","8","9","10","5.91","6.25","0","10","6","7"
