"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(Married) couple without C.","Rural Area","6.85","7","496","4","5","8","10","10","6.64","7.06","0","10","7","7"
"1985","(Married) couple without C.","Urban Area","6.86","7","1920","4","5","9","10","10","6.75","6.97","0","10","7","7"
"1985","1-pers.-HH","Rural Area","6.21","6","176","3","5","8","10","10","5.82","6.6","0","10","6","7"
"1985","1-pers.-HH","Urban Area","6.29","6","996","3","5","8","10","10","6.13","6.45","0","10","6","7"
"1985","Couple + C. GT 16 ","Rural Area","6.35","7","369","2","5","8","10","10","6.08","6.62","0","10","6","7"
"1985","Couple + C. GT 16 ","Urban Area","6.64","7","1590","3","5","8","10","10","6.52","6.76","0","10","7","7"
"1985","Couple + C. LE 16","Rural Area","6.55","7","545","3","5","8","10","10","6.35","6.75","0","10","7","7"
"1985","Couple + C. LE 16","Urban Area","6.47","7","2121","3","5","8","10","10","6.37","6.57","0","10","7","7"
"1985","Couple + C. LE and GT 16","Rural Area","6.34","7","313","3","5","8","9","10","6.07","6.61","0","10","6","7"
"1985","Couple + C. LE and GT 16","Urban Area","6.5","7","1107","3","5","8","10","10","6.36","6.64","0","10","7","7"
"1985","Single parent","Rural Area","5.23","5","110","2","4","7","8","10","4.73","5.73","0","10","5","6"
"1985","Single parent","Urban Area","5.53","6","419","2","4","8","9","10","5.27","5.79","0","10","5","6"
"1986","(Married) couple without C.","Rural Area","6.93","7","440","4","6","8","10","10","6.73","7.13","0","10","7","8"
"1986","(Married) couple without C.","Urban Area","7.01","7","1936","4","5","8","10","10","6.91","7.11","0","10","7","7"
"1986","1-pers.-HH","Rural Area","6.58","7","167","3","5","9","10","10","6.19","6.97","0","10","6","8"
"1986","1-pers.-HH","Urban Area","6.33","7","950","3","5","8","10","10","6.17","6.49","0","10","6","7"
"1986","Couple + C. GT 16 ","Rural Area","6.54","7","417","3","5","8","10","10","6.31","6.77","0","10","7","7"
"1986","Couple + C. GT 16 ","Urban Area","6.53","7","1637","3","5","8","9","10","6.41","6.65","0","10","7","7"
"1986","Couple + C. LE 16","Rural Area","6.82","7","489","4","5","8","9","10","6.63","7.01","0","10","7","7"
"1986","Couple + C. LE 16","Urban Area","6.5","7","1907","3","5","8","9","10","6.4","6.6","0","10","7","7"
"1986","Couple + C. LE and GT 16","Rural Area","6.1","7","311","2","5","8","9","10","5.81","6.39","0","10","6","7"
"1986","Couple + C. LE and GT 16","Urban Area","6.62","7","1058","4","5","8","9","10","6.49","6.75","0","10","6","7"
"1986","Single parent","Rural Area","5.04","5","115","2","3","7","8","10","4.58","5.5","0","10","5","6"
"1986","Single parent","Urban Area","5.84","6","393","2","4","8","9","10","5.6","6.08","0","10","6","6"
"1987","(Married) couple without C.","Rural Area","7.03","7","458","5","5","8","10","10","6.84","7.22","0","10","7","8"
"1987","(Married) couple without C.","Urban Area","7.06","7","1894","5","6","8","10","10","6.97","7.15","0","10","7","7"
"1987","1-pers.-HH","Rural Area","6.47","7","168","3","5","8","10","10","6.09","6.85","0","10","6","7"
"1987","1-pers.-HH","Urban Area","6.24","7","947","3","5","8","10","10","6.08","6.4","0","10","6","7"
"1987","Couple + C. GT 16 ","Rural Area","6.54","7","436","4","5","8","9","10","6.32","6.76","0","10","7","7"
"1987","Couple + C. GT 16 ","Urban Area","6.54","7","1675","3","5","8","9","10","6.43","6.65","0","10","7","7"
"1987","Couple + C. LE 16","Rural Area","6.55","7","486","3","5","8","9","10","6.36","6.74","0","10","7","7"
"1987","Couple + C. LE 16","Urban Area","6.57","7","1871","4","5","8","9","10","6.47","6.67","0","10","7","7"
"1987","Couple + C. LE and GT 16","Rural Area","6.25","7","264","3","5","8","9","10","5.96","6.54","0","10","7","7"
"1987","Couple + C. LE and GT 16","Urban Area","6.51","7","965","4","5","8","9","10","6.37","6.65","0","10","7","7"
"1987","Single parent","Rural Area","5.43","5","120","3","4","7","8","10","5.01","5.85","0","10","5","6"
"1987","Single parent","Urban Area","5.81","6","398","2","5","8","9","10","5.56","6.06","0","10","6","6"
"1988","(Married) couple without C.","Rural Area","6.95","7","428","4","5","8","10","10","6.74","7.16","0","10","7","8"
"1988","(Married) couple without C.","Urban Area","6.99","7","1853","4","6","8","10","10","6.89","7.09","0","10","7","7"
"1988","1-pers.-HH","Rural Area","6.46","7","170","3","5","8","10","10","6.11","6.81","0","10","6","7"
"1988","1-pers.-HH","Urban Area","6.22","7","898","3","5","8","10","10","6.05","6.39","0","10","6","7"
"1988","Couple + C. GT 16 ","Rural Area","6.49","7","415","3","5","8","9","10","6.26","6.72","0","10","7","7"
"1988","Couple + C. GT 16 ","Urban Area","6.69","7","1740","4","5","8","9","10","6.59","6.79","0","10","7","7"
"1988","Couple + C. LE 16","Rural Area","6.57","7","465","4","5","8","9","10","6.39","6.75","0","10","7","7"
"1988","Couple + C. LE 16","Urban Area","6.52","7","1762","4","5","8","9","10","6.41","6.63","0","10","7","7"
"1988","Couple + C. LE and GT 16","Rural Area","6.41","7","231","3","5","8","9","10","6.09","6.73","0","10","7","7"
"1988","Couple + C. LE and GT 16","Urban Area","6.49","7","836","4","5","8","9","10","6.34","6.64","0","10","7","7"
"1988","Single parent","Rural Area","5.51","6","117","2","4","7","8","10","5.03","5.99","0","10","5","7"
"1988","Single parent","Urban Area","5.82","6","380","2","5","8","8","10","5.57","6.07","0","10","5","6"
"1989","(Married) couple without C.","Rural Area","7.02","7","425","4","5","9","10","10","6.81","7.23","0","10","7","8"
"1989","(Married) couple without C.","Urban Area","7.02","7","1828","4","6","8","10","10","6.92","7.12","0","10","7","7"
"1989","1-pers.-HH","Rural Area","6.34","7","164","3","5","8","10","10","5.97","6.71","0","10","6","7"
"1989","1-pers.-HH","Urban Area","6.28","7","899","3","5","8","10","10","6.12","6.44","0","10","6","7"
"1989","Couple + C. GT 16 ","Rural Area","6.39","7","424","3","5","8","9","10","6.18","6.6","0","10","7","7"
"1989","Couple + C. GT 16 ","Urban Area","6.64","7","1676","4","5","8","9","10","6.53","6.75","0","10","7","7"
"1989","Couple + C. LE 16","Rural Area","6.38","7","440","3","5","8","9","10","6.17","6.59","0","10","7","7"
"1989","Couple + C. LE 16","Urban Area","6.69","7","1695","4","5","8","9","10","6.59","6.79","0","10","7","7"
"1989","Couple + C. LE and GT 16","Rural Area","5.94","6","188","2","5","8","9","10","5.57","6.31","0","10","6","7"
"1989","Couple + C. LE and GT 16","Urban Area","6.52","7","774","4","5","8","9","10","6.37","6.67","0","10","6","7"
"1989","Single parent","Rural Area","5.99","6","102","3","5","8","9","10","5.54","6.44","0","10","5","6"
"1989","Single parent","Urban Area","6.04","6","367","3","5","8","9","10","5.79","6.29","0","10","6","6"
"1990","(Married) couple without C.","Rural Area","6.56","7","1071","3","5","8","10","10","6.42","6.7","0","10","6","7"
"1990","(Married) couple without C.","Urban Area","6.96","7","2174","4","5","8","10","10","6.87","7.05","0","10","7","7"
"1990","1-pers.-HH","Rural Area","6.23","6","352","3","5","8","9","10","5.96","6.5","0","10","5","6"
"1990","1-pers.-HH","Urban Area","6.19","7","1007","2","5","8","10","10","6.03","6.35","0","10","6","7"
"1990","Couple + C. GT 16 ","Rural Area","6.3","7","995","3","5","8","9","10","6.16","6.44","0","10","6","7"
"1990","Couple + C. GT 16 ","Urban Area","6.58","7","1825","4","5","8","9","10","6.48","6.68","0","10","7","7"
"1990","Couple + C. LE 16","Rural Area","6.07","6","1327","3","5","8","9","10","5.94","6.2","0","10","6","6"
"1990","Couple + C. LE 16","Urban Area","6.52","7","2191","4","5","8","9","10","6.43","6.61","0","10","7","7"
"1990","Couple + C. LE and GT 16","Rural Area","6.21","7","363","3","5","8","9","10","5.96","6.46","0","10","6","7"
"1990","Couple + C. LE and GT 16","Urban Area","6.44","7","810","4","5","8","9","10","6.29","6.59","0","10","6","7"
"1990","Single parent","Rural Area","5.71","6","180","2","5","8","9","10","5.34","6.08","0","10","5","6"
