"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","6.12","6","4441","2","5","8","10","10","6.04","6.2","0","10","6","7"
"1984","35-65 y.","6.57","7","6316","3","5","8","10","10","6.51","6.63","0","10","7","7"
"1984","66 and older","6.85","7","1272","3","5","9","10","10","6.71","6.99","0","10","7","7"
"1985","16-34 y.","6.25","7","4014","3","5","8","9","10","6.17","6.33","0","10","7","7"
"1985","35-65 y.","6.49","7","5748","3","5","8","10","10","6.43","6.55","0","10","7","7"
"1985","66 and older","6.93","7","1107","4","5","9","10","10","6.79","7.07","0","10","7","7"
"1986","16-34 y.","6.29","7","3995","3","5","8","9","10","6.22","6.36","0","10","7","7"
"1986","35-65 y.","6.57","7","5472","3","5","8","10","10","6.51","6.63","0","10","7","7"
"1986","66 and older","7.04","7","1038","4","5","9","10","10","6.9","7.18","0","10","7","8"
"1987","16-34 y.","6.3","7","3950","3","5","8","9","10","6.23","6.37","0","10","7","7"
"1987","35-65 y.","6.54","7","5366","3","5","8","9","10","6.48","6.6","0","10","7","7"
"1987","66 and older","7.12","7","1081","4","6","9","10","10","6.99","7.25","0","10","7","8"
"1988","16-34 y.","6.34","7","3757","3","5","8","9","10","6.27","6.41","0","10","7","7"
"1988","35-65 y.","6.54","7","5097","4","5","8","9","10","6.48","6.6","0","10","7","7"
"1988","66 and older","7","7","1051","4","5","9","10","10","6.86","7.14","0","10","7","8"
"1989","16-34 y.","6.39","7","3693","3","5","8","9","10","6.32","6.46","0","10","7","7"
"1989","35-65 y.","6.57","7","4882","4","5","8","9","10","6.51","6.63","0","10","7","7"
"1989","66 and older","7.06","7","1024","4","5","9","10","10","6.92","7.2","0","10","7","8"
"1990","16-34 y.","6.18","7","5245","3","5","8","9","10","6.12","6.24","0","10","6","6"
"1990","35-65 y.","6.49","7","7078","3","5","8","9","10","6.44","6.54","0","10","7","7"
"1990","66 and older","6.82","7","1487","4","5","9","10","10","6.69","6.95","0","10","7","7"
"1991","16-34 y.","6.21","7","5064","3","5","8","9","10","6.14","6.28","0","10","6","7"
"1991","35-65 y.","6.41","7","6988","3","5","8","9","10","6.35","6.47","0","10","6","7"
"1991","66 and older","6.98","7","1478","4","5","8","10","10","6.86","7.1","0","10","7","8"
"1992","16-34 y.","6.18","7","4893","3","5","8","9","10","6.12","6.24","0","10","6","6"
"1992","35-65 y.","6.33","7","6888","3","5","8","9","10","6.28","6.38","0","10","6","6"
"1992","66 and older","6.64","7","1470","4","5","8","10","10","6.52","6.76","0","10","7","7"
"1993","16-34 y.","6.04","6","4670","3","5","8","9","10","5.97","6.11","0","10","6","6"
"1993","35-65 y.","6.34","7","6693","3","5","8","9","10","6.29","6.39","0","10","6","7"
"1993","66 and older","6.72","7","1467","3","5","8","10","10","6.6","6.84","0","10","7","7"
"1994","16-34 y.","5.87","6","4598","2","5","8","9","10","5.8","5.94","0","10","6","6"
"1994","35-65 y.","6.17","7","6539","3","5","8","9","10","6.11","6.23","0","10","6","6"
"1994","66 and older","6.86","7","1495","4","5","8","10","10","6.75","6.97","0","10","7","7"
"1995","16-34 y.","5.9","6","4738","3","5","8","9","10","5.83","5.97","0","10","6","6"
"1995","35-65 y.","6.22","7","6788","3","5","8","9","10","6.17","6.27","0","10","6","6"
"1995","66 and older","7.03","7","1531","4","5","9","10","10","6.92","7.14","0","10","7","8"
"1996","16-34 y.","5.97","6","4588","3","5","8","9","10","5.9","6.04","0","10","6","6"
"1996","35-65 y.","6.27","7","6710","3","5","8","9","10","6.22","6.32","0","10","6","6"
"1996","66 and older","6.95","7","1559","4","5","9","10","10","6.84","7.06","0","10","7","8"
"1997","16-34 y.","5.85","6","4426","3","4","8","9","10","5.78","5.92","0","10","6","6"
"1997","35-65 y.","6","6","6605","3","5","8","9","10","5.95","6.05","0","10","6","6"
"1997","66 and older","6.76","7","1586","4","5","8","10","10","6.66","6.86","0","10","7","7"
"1998","16-34 y.","5.89","6","4643","3","4","8","9","10","5.82","5.96","0","10","6","6"
"1998","35-65 y.","6.14","7","7468","3","5","8","9","10","6.09","6.19","0","10","6","6"
"1998","66 and older","6.9","7","1853","4","5","8","10","10","6.8","7","0","10","7","7"
"1999","16-34 y.","5.98","6","4394","3","5","8","9","10","5.91","6.05","0","10","6","6"
"1999","35-65 y.","6.22","7","7253","3","5","8","9","10","6.17","6.27","0","10","6","7"
"1999","66 and older","6.92","7","1806","4","5","8","10","10","6.82","7.02","0","10","7","7"
"2000","16-34 y.","6.2","7","6803","3","5","8","9","10","6.14","6.26","0","10","6","7"
"2000","35-65 y.","6.41","7","13362","3","5","8","9","10","6.37","6.45","0","10","7","7"
"2000","66 and older","6.99","7","3597","4","5","8","10","10","6.92","7.06","0","10","7","7"
"2001","16-34 y.","6.23","7","6083","3","5","8","9","10","6.17","6.29","0","10","7","7"
"2001","35-65 y.","6.48","7","12200","3","5","8","9","10","6.44","6.52","0","10","7","7"
"2001","66 and older","7.12","7","3407","4","6","8","10","10","7.05","7.19","0","10","7","8"
"2002","16-34 y.","6","6","5878","3","5","8","9","10","5.94","6.06","0","10","6","7"
"2002","35-65 y.","6.21","7","13243","3","5","8","9","10","6.17","6.25","0","10","7","7"
"2002","66 and older","6.8","7","3602","4","5","8","10","10","6.73","6.87","0","10","7","7"
"2003","16-34 y.","5.89","6","5610","3","5","8","9","10","5.83","5.95","0","10","6","6"
"2003","35-65 y.","6.07","6","12644","3","5","8","9","10","6.03","6.11","0","10","7","7"
"2003","66 and older","6.79","7","3670","4","5","8","9","10","6.72","6.86","0","10","7","7"
"2004","16-34 y.","5.8","6","5335","2","4","8","9","10","5.74","5.86","0","10","6","6"
"2004","35-65 y.","5.94","6","12154","3","5","8","9","10","5.9","5.98","0","10","7","7"
"2004","66 and older","6.47","7","3756","4","5","8","9","10","6.4","6.54","0","10","7","7"
"2005","16-34 y.","5.84","6","5103","3","4","8","9","10","5.78","5.9","0","10","6","6"
"2005","35-65 y.","5.92","6","11549","2","4","8","9","10","5.88","5.96","0","10","7","7"
"2005","66 and older","6.57","7","3770","3","5","8","9","10","6.5","6.64","0","10","7","7"
"2006","16-34 y.","5.83","6","4941","2","4","8","9","10","5.76","5.9","0","10","6","7"
"2006","35-65 y.","5.92","6","12345","3","4","8","9","10","5.88","5.96","0","10","7","7"
