"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","Female","6.43","7","1130","3","5","8","10","10","6.28","6.58","0","10","7","7"
"1985","Rural Area","Male","6.39","7","1095","3","5","8","10","10","6.24","6.54","0","10","7","7"
"1985","Urban Area","Female","6.56","7","4390","3","5","8","10","10","6.49","6.63","0","10","7","7"
"1985","Urban Area","Male","6.47","7","4254","3","5","8","10","10","6.4","6.54","0","10","7","7"
"1986","Rural Area","Female","6.55","7","1095","3","5","8","10","10","6.41","6.69","0","10","7","7"
"1986","Rural Area","Male","6.46","7","1056","3","5","8","9","10","6.32","6.6","0","10","7","7"
"1986","Urban Area","Female","6.59","7","4206","3","5","8","10","10","6.52","6.66","0","10","7","7"
"1986","Urban Area","Male","6.56","7","4148","3","5","8","9","10","6.49","6.63","0","10","7","7"
"1987","Rural Area","Female","6.58","7","1094","3","5","8","10","10","6.44","6.72","0","10","7","7"
"1987","Rural Area","Male","6.45","7","1033","3","5","8","9","10","6.31","6.59","0","10","7","7"
"1987","Urban Area","Female","6.6","7","4158","3","5","8","10","10","6.53","6.67","0","10","7","7"
"1987","Urban Area","Male","6.56","7","4112","3","5","8","9","10","6.49","6.63","0","10","7","7"
"1988","Rural Area","Female","6.52","7","1017","3","5","8","10","10","6.38","6.66","0","10","7","7"
"1988","Rural Area","Male","6.53","7","978","3","5","8","9","10","6.39","6.67","0","10","7","7"
"1988","Urban Area","Female","6.61","7","3986","4","5","8","10","10","6.54","6.68","0","10","7","7"
"1988","Urban Area","Male","6.53","7","3924","3","5","8","9","10","6.46","6.6","0","10","7","7"
"1989","Rural Area","Female","6.54","7","963","3","5","8","10","10","6.39","6.69","0","10","7","7"
"1989","Rural Area","Male","6.47","7","938","3","5","8","9","10","6.32","6.62","0","10","7","7"
"1989","Urban Area","Female","6.61","7","3905","3","5","8","10","10","6.54","6.68","0","10","7","7"
"1989","Urban Area","Male","6.66","7","3793","4","5","8","9","10","6.59","6.73","0","10","7","7"
"1990","Rural Area","Female","6.26","7","2401","3","5","8","9","10","6.16","6.36","0","10","6","6"
"1990","Rural Area","Male","6.27","7","2266","3","5","8","9","10","6.17","6.37","0","10","6","6"
"1990","Urban Area","Female","6.51","7","4622","3","5","8","9","10","6.44","6.58","0","10","7","7"
"1990","Urban Area","Male","6.54","7","4434","4","5","8","9","10","6.47","6.61","0","10","7","7"
"1991","Rural Area","Female","6.02","6","2367","3","5","8","9","10","5.92","6.12","0","10","6","6"
"1991","Rural Area","Male","5.92","6","2226","2","5","8","9","10","5.82","6.02","0","10","6","6"
"1991","Urban Area","Female","6.69","7","4530","4","5","8","10","10","6.62","6.76","0","10","7","7"
"1991","Urban Area","Male","6.65","7","4318","4","5","8","9","10","6.58","6.72","0","10","7","7"
"1992","Rural Area","Female","6","6","2272","3","5","8","9","10","5.9","6.1","0","10","6","6"
"1992","Rural Area","Male","5.93","6","2117","3","5","8","9","10","5.83","6.03","0","10","6","6"
"1992","Urban Area","Female","6.49","7","4494","3","5","8","9","10","6.42","6.56","0","10","7","7"
"1992","Urban Area","Male","6.54","7","4250","3","5","8","9","10","6.47","6.61","0","10","7","7"
"1993","Rural Area","Female","6.05","6","2216","3","5","8","9","10","5.95","6.15","0","10","6","6"
"1993","Rural Area","Male","6.13","6","2049","3","5","8","9","10","6.03","6.23","0","10","6","6"
"1993","Urban Area","Female","6.46","7","4400","3","5","8","9","10","6.39","6.53","0","10","7","7"
"1993","Urban Area","Male","6.36","7","4165","3","5","8","9","10","6.29","6.43","0","10","6","7"
