"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","East Germany","","","","","","","","","","","","","",""
"1984","West Germany","6.47","7","12029","3","5","8","10","10","6.42","6.52","0","10","7","7"
"1985","East Germany","","","","","","","","","","","","","",""
"1985","West Germany","6.49","7","10869","3","5","8","10","10","6.44","6.54","0","10","7","7"
"1986","East Germany","","","","","","","","","","","","","",""
"1986","West Germany","6.56","7","10505","3","5","8","10","10","6.52","6.6","0","10","7","7"
"1987","East Germany","","","","","","","","","","","","","",""
"1987","West Germany","6.57","7","10397","3","5","8","10","10","6.53","6.61","0","10","7","7"
"1988","East Germany","","","","","","","","","","","","","",""
"1988","West Germany","6.56","7","9905","3","5","8","9","10","6.51","6.61","0","10","7","7"
"1989","East Germany","","","","","","","","","","","","","",""
"1989","West Germany","6.6","7","9599","4","5","8","9","10","6.55","6.65","0","10","7","7"
"1990","East Germany","5.51","5","4384","2","4","7","9","10","5.44","5.58","0","10","5","6"
"1990","West Germany","6.67","7","9426","4","5","8","9","10","6.63","6.71","0","10","7","7"
"1991","East Germany","4.75","5","4125","2","3","6","8","10","4.68","4.82","0","10","5","5"
"1991","West Germany","6.88","7","9405","4","5","8","9","10","6.84","6.92","0","10","7","7"
"1992","East Germany","4.89","5","3945","2","3","6","8","10","4.82","4.96","0","10","5","5"
"1992","West Germany","6.71","7","9306","4","5","8","9","10","6.67","6.75","0","10","7","7"
"1993","East Germany","5.33","5","3744","2","4","7","8","10","5.26","5.4","0","10","5","5"
"1993","West Germany","6.56","7","9086","3","5","8","9","10","6.51","6.61","0","10","7","7"
"1994","East Germany","5.45","6","3703","2","4","7","8","10","5.38","5.52","0","10","5","6"
"1994","West Germany","6.4","7","8929","3","5","8","9","10","6.35","6.45","0","10","7","7"
"1995","East Germany","5.59","6","3612","2","4","7","8","10","5.52","5.66","0","10","5","6"
"1995","West Germany","6.45","7","9445","3","5","8","9","10","6.4","6.5","0","10","7","7"
"1996","East Germany","5.66","6","3617","3","4","7","8","10","5.59","5.73","0","10","6","6"
"1996","West Germany","6.47","7","9240","3","5","8","9","10","6.42","6.52","0","10","7","7"
"1997","East Germany","5.39","5","3551","2","4","7","8","10","5.32","5.46","0","10","5","6"
"1997","West Germany","6.28","7","9066","3","5","8","9","10","6.23","6.33","0","10","7","7"
"1998","East Germany","5.52","6","3765","2","4","7","8","10","5.45","5.59","0","10","5","6"
