"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Female","6.18","7","2259","2","5","8","10","10","6.07","6.29","0","10","6","7"
"1984","16-34 y.","Male","6.05","6","2182","2","5","8","9","10","5.94","6.16","0","10","6","7"
"1984","35-65 y.","Female","6.67","7","3108","3","5","9","10","10","6.58","6.76","0","10","7","7"
"1984","35-65 y.","Male","6.46","7","3208","3","5","8","10","10","6.37","6.55","0","10","7","7"
"1984","66 and older","Female","6.75","7","766","3","5","9","10","10","6.57","6.93","0","10","7","7"
"1984","66 and older","Male","7.02","7","506","4","5","9","10","10","6.81","7.23","0","10","7","8"
"1985","16-34 y.","Female","6.32","7","1998","3","5","8","10","10","6.21","6.43","0","10","7","7"
"1985","16-34 y.","Male","6.19","7","2016","3","5","8","9","10","6.08","6.3","0","10","6","7"
"1985","35-65 y.","Female","6.53","7","2858","3","5","8","10","10","6.44","6.62","0","10","7","7"
"1985","35-65 y.","Male","6.45","7","2890","3","5","8","10","10","6.36","6.54","0","10","7","7"
"1985","66 and older","Female","6.82","7","664","3","5","9","10","10","6.64","7","0","10","7","7"
"1985","66 and older","Male","7.13","7","443","4","5","9","10","10","6.91","7.35","0","10","7","8"
"1986","16-34 y.","Female","6.34","7","1959","3","5","8","9","10","6.23","6.45","0","10","7","7"
"1986","16-34 y.","Male","6.24","7","2036","3","5","8","9","10","6.14","6.34","0","10","6","7"
"1986","35-65 y.","Female","6.57","7","2727","3","5","8","10","10","6.48","6.66","0","10","7","7"
"1986","35-65 y.","Male","6.57","7","2745","4","5","8","9","10","6.49","6.65","0","10","7","7"
"1986","66 and older","Female","6.95","7","615","4","5","9","10","10","6.77","7.13","0","10","7","8"
"1986","66 and older","Male","7.21","8","423","5","6","9","10","10","7","7.42","0","10","7","8"
"1987","16-34 y.","Female","6.36","7","1921","3","5","8","9","10","6.26","6.46","0","10","7","7"
"1987","16-34 y.","Male","6.24","7","2029","3","5","8","9","10","6.14","6.34","0","10","7","7"
"1987","35-65 y.","Female","6.55","7","2679","4","5","8","10","10","6.46","6.64","0","10","7","7"
"1987","35-65 y.","Male","6.52","7","2687","3","5","8","9","10","6.44","6.6","0","10","7","7"
"1987","66 and older","Female","7","7","652","4","5","9","10","10","6.82","7.18","0","10","7","8"
"1987","66 and older","Male","7.33","8","429","5","6","9","10","10","7.14","7.52","0","10","7","8"
"1988","16-34 y.","Female","6.41","7","1829","3","5","8","9","10","6.3","6.52","0","10","7","7"
"1988","16-34 y.","Male","6.28","7","1928","3","5","8","9","10","6.18","6.38","0","10","7","7"
"1988","35-65 y.","Female","6.56","7","2543","4","5","8","9","10","6.47","6.65","0","10","7","7"
"1988","35-65 y.","Male","6.53","7","2554","3","5","8","9","10","6.44","6.62","0","10","7","7"
"1988","66 and older","Female","6.9","7","631","4","5","9","10","10","6.72","7.08","0","10","7","8"
"1988","66 and older","Male","7.17","8","420","4","6","9","10","10","6.96","7.38","0","10","7","8"
