"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","college entrance qualification","6.15","7","655","2","5","8","10","10","5.94","6.36","0","10","6","7"
"1984","16-34 y.","lower secondary degree","5.88","6","1792","2","5","8","9","10","5.76","6","0","10","6","6"
"1984","16-34 y.","no degree/no degree yet","6.07","6","477","2","4","8","10","10","5.82","6.32","0","10","6","7"
"1984","16-34 y.","Other degree","5.85","6","517","2","4","8","10","10","5.61","6.09","0","10","6","7"
"1984","16-34 y.","secondary school degree","6.5","7","973","3","5","8","10","10","6.34","6.66","0","10","7","7"
"1984","35-65 y.","college entrance qualification","7.32","8","523","4","6","9","10","10","7.13","7.51","0","10","7","8"
"1984","35-65 y.","lower secondary degree","6.39","7","3302","3","5","8","10","10","6.3","6.48","0","10","7","7"
"1984","35-65 y.","no degree/no degree yet","5.81","6","764","2","4","8","10","10","5.62","6","0","10","6","7"
"1984","35-65 y.","Other degree","6.08","6","918","3","5","8","10","10","5.91","6.25","0","10","6","7"
"1984","35-65 y.","secondary school degree","7.11","7","751","4","5","9","10","10","6.94","7.28","0","10","7","8"
"1984","66 and older","college entrance qualification","7.71","8","97","4","6","10","10","10","7.23","8.19","0","10","8","9"
"1984","66 and older","lower secondary degree","6.63","7","967","3","5","9","10","10","6.47","6.79","0","10","7","7"
"1984","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","66 and older","Other degree","","","","","","","","","","","","","",""
"1984","66 and older","secondary school degree","7.59","8","182","5","6","10","10","10","7.28","7.9","0","10","8","8"
"1985","16-34 y.","college entrance qualification","6.17","7","627","2","5","8","9","10","5.97","6.37","0","10","6","7"
"1985","16-34 y.","lower secondary degree","6.04","6","1581","2","5","8","9","10","5.91","6.17","0","10","6","7"
"1985","16-34 y.","no degree/no degree yet","6.55","7","387","2","5","8","10","10","6.29","6.81","0","10","6","7"
"1985","16-34 y.","Other degree","6.13","6","395","2","5","8","10","10","5.88","6.38","0","10","6","7"
