"plh0034","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2014","Not Employed","East Germany","562","0.270662706694359","0.251816342813879","0.289509070574839"
"Big worries","2014","Employed","West Germany","2891","0.205000087021502","0.198353820380385","0.211646353662619"
"Big worries","2014","Employed","East Germany","691","0.206958333297335","0.193386637908808","0.220530028685861"
"Some worries","2014","Not Employed","West Germany","3701","0.522661528161848","0.511034222512258","0.534288833811439"
"Some worries","2014","Not Employed","East Germany","998","0.459228795114118","0.43809047422714","0.480367116001097"
"Some worries","2014","Employed","West Germany","7760","0.553877202345118","0.545693475014426","0.56206092967581"
"Some worries","2014","Employed","East Germany","1859","0.550154499031331","0.533488986804941","0.566820011257721"
"No worries","2014","Not Employed","West Germany","1773","0.237536130019457","0.227629405747887","0.247442854291028"
"No worries","2014","Not Employed","East Germany","575","0.270108498191522","0.251274287299357","0.288942709083688"
"No worries","2014","Employed","West Germany","3522","0.24112271063338","0.234080288819242","0.248165132447518"
"No worries","2014","Employed","East Germany","873","0.242887167671334","0.22852145319949","0.257252882143178"
"Big worries","2015","Not Employed","West Germany","","","",""
"Big worries","2015","Not Employed","East Germany","","","",""
"Big worries","2015","Employed","West Germany","","","",""
"Big worries","2015","Employed","East Germany","","","",""
"Some worries","2015","Not Employed","West Germany","","","",""
"Some worries","2015","Not Employed","East Germany","","","",""
"Some worries","2015","Employed","West Germany","","","",""
"Some worries","2015","Employed","East Germany","","","",""
"No worries","2015","Not Employed","West Germany","","","",""
"No worries","2015","Not Employed","East Germany","","","",""
"No worries","2015","Employed","West Germany","","","",""
"No worries","2015","Employed","East Germany","","","",""
"Big worries","2016","Not Employed","West Germany","","","",""
"Big worries","2016","Not Employed","East Germany","","","",""
"Big worries","2016","Employed","West Germany","","","",""
"Big worries","2016","Employed","East Germany","","","",""
"Some worries","2016","Not Employed","West Germany","","","",""
"Some worries","2016","Not Employed","East Germany","","","",""
"Some worries","2016","Employed","West Germany","","","",""
"Some worries","2016","Employed","East Germany","","","",""
"No worries","2016","Not Employed","West Germany","","","",""
"No worries","2016","Not Employed","East Germany","","","",""
"No worries","2016","Employed","West Germany","","","",""
"No worries","2016","Employed","East Germany","","","",""
"Big worries","2017","Not Employed","West Germany","","","",""
"Big worries","2017","Not Employed","East Germany","","","",""
"Big worries","2017","Employed","West Germany","","","",""
"Big worries","2017","Employed","East Germany","","","",""
"Some worries","2017","Not Employed","West Germany","","","",""
"Some worries","2017","Not Employed","East Germany","","","",""
"Some worries","2017","Employed","West Germany","","","",""
"Some worries","2017","Employed","East Germany","","","",""
"No worries","2017","Not Employed","West Germany","","","",""
"No worries","2017","Not Employed","East Germany","","","",""
"No worries","2017","Employed","West Germany","","","",""
"No worries","2017","Employed","East Germany","","","",""
"Big worries","2018","Not Employed","West Germany","","","",""
"Big worries","2018","Not Employed","East Germany","","","",""
"Big worries","2018","Employed","West Germany","","","",""
"Big worries","2018","Employed","East Germany","","","",""
"Some worries","2018","Not Employed","West Germany","","","",""
"Some worries","2018","Not Employed","East Germany","","","",""
"Some worries","2018","Employed","West Germany","","","",""
"Some worries","2018","Employed","East Germany","","","",""
"No worries","2018","Not Employed","West Germany","","","",""
"No worries","2018","Not Employed","East Germany","","","",""
"No worries","2018","Employed","West Germany","","","",""
"No worries","2018","Employed","East Germany","","","",""
"Big worries","2019","Not Employed","West Germany","1273","0.22136049963542","0.210828384924068","0.231892614346772"
"Big worries","2019","Not Employed","East Germany","528","0.282622221514224","0.262512916455025","0.302731526573423"
"Big worries","2019","Employed","West Germany","2513","0.179014179548584","0.172631407171132","0.185396951926036"
"Big worries","2019","Employed","East Germany","792","0.205993315040465","0.192758403421205","0.219228226659725"
"Some worries","2019","Not Employed","West Germany","3219","0.540994164749003","0.528352545804138","0.553635783693867"
"Some worries","2019","Not Employed","East Germany","921","0.476728544497541","0.454422680488362","0.499034408506719"
"Some worries","2019","Employed","West Germany","7673","0.551990643475016","0.543711084332291","0.560270202617742"
"Some worries","2019","Employed","East Germany","1881","0.528215543635328","0.511879013986442","0.544552073284215"
"No worries","2019","Not Employed","West Germany","1477","0.237645335615578","0.226847406310417","0.248443264920739"
"No worries","2019","Not Employed","East Germany","477","0.240649233988235","0.221558025997408","0.259740441979062"
"No worries","2019","Employed","West Germany","3672","0.268995176976399","0.26161222267373","0.276378131279069"
"No worries","2019","Employed","East Germany","914","0.265791141324207","0.251334664516401","0.280247618132012"
