"plh0034","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","Schleswig-Holstein","188","0.370676572652306","0.32851009327597","0.412843052028643"
"Big worries","2009","Hamburg","113","0.431242023151405","0.372059123595887","0.490424922706922"
"Big worries","2009","Lower Saxony","817","0.502162183433343","0.47791909149232","0.526405275374365"
"Big worries","2009","Bremen","52","0.552983395422237","0.463276678954021","0.642690111890453"
"Big worries","2009","North Rhine-Westphalia","1833","0.503666340164164","0.487356383073409","0.519976297254919"
"Big worries","2009","Hesse","577","0.512949579390352","0.484798158507062","0.541101000273642"
"Big worries","2009","Rhineland-Palatinate,Saarland","458","0.451053999102581","0.420576649675001","0.481531348530161"
"Big worries","2009","Baden-Württemberg","1050","0.520433420619165","0.498984458730944","0.541882382507386"
"Big worries","2009","Bavaria","1343","0.503210523679242","0.483988194842029","0.522432852516455"
"Big worries","2009","Berlin","337","0.47303496095181","0.435591562394231","0.51047835950939"
"Big worries","2009","Brandenburg","363","0.449116748187997","0.414497238936176","0.483736257439817"
"Big worries","2009","Mecklenburg-Western Pomerania","250","0.502781597766187","0.457864891877701","0.547698303654674"
"Big worries","2009","Saxony","602","0.425668887998614","0.399458046771315","0.451879729225913"
"Big worries","2009","Saxony-Anhalt","402","0.528610818772341","0.49332966734429","0.563891970200391"
"Big worries","2009","Thuringia","367","0.419303442944813","0.385570749307963","0.453036136581664"
"Some worries","2009","Schleswig-Holstein","210","0.450522567514728","0.407084946868159","0.493960188161298"
"Some worries","2009","Hamburg","123","0.461263067483571","0.401692098144608","0.520834036822535"
"Some worries","2009","Lower Saxony","695","0.426740399751058","0.402758719234406","0.450722080267709"
"Some worries","2009","Bremen","45","0.305159937159995","0.222076726464485","0.388243147855505"
"Some worries","2009","North Rhine-Westphalia","1486","0.407140882330666","0.391114238019698","0.423167526641634"
"Some worries","2009","Hesse","517","0.390226189386762","0.362752397141073","0.417699981632451"
"Some worries","2009","Rhineland-Palatinate,Saarland","448","0.405079292583907","0.375011767844472","0.435146817323343"
"Some worries","2009","Baden-Württemberg","869","0.404716031974437","0.383642538788625","0.425789525160248"
"Some worries","2009","Bavaria","1085","0.423527885624847","0.40453131929623","0.442524451953464"
"Some worries","2009","Berlin","286","0.434158903818819","0.39698746786942","0.471330339768219"
"Some worries","2009","Brandenburg","338","0.423577589511529","0.389186303712211","0.457968875310847"
"Some worries","2009","Mecklenburg-Western Pomerania","163","0.356871891435966","0.313834144096935","0.399909638774998"
"Some worries","2009","Saxony","572","0.416442458681682","0.390309825187509","0.442575092175856"
"Some worries","2009","Saxony-Anhalt","288","0.356067113945556","0.322223934552376","0.389910293338736"
"Some worries","2009","Thuringia","355","0.440898971186812","0.406957796365851","0.474840146007772"
"No worries","2009","Schleswig-Holstein","106","0.178800859832965","0.14534733628874","0.212254383377191"
"No worries","2009","Hamburg","33","0.107494909365024","0.0704804635972297","0.144509355132818"
"No worries","2009","Lower Saxony","122","0.0710974168155997","0.0586369572245249","0.0835578764066745"
"No worries","2009","Bremen","","","",""
"No worries","2009","North Rhine-Westphalia","291","0.0891927775051698","0.0798951409176349","0.0984904140927048"
"No worries","2009","Hesse","117","0.0968242312228863","0.0801688649868621","0.113479597458911"
"No worries","2009","Rhineland-Palatinate,Saarland","118","0.143866708313512","0.122371138656366","0.165362277970658"
"No worries","2009","Baden-Württemberg","165","0.0748505474063983","0.0635525187430597","0.0861485760697369"
"No worries","2009","Bavaria","171","0.0732615906959112","0.0632440364046806","0.0832791449871418"
"No worries","2009","Berlin","60","0.0928061352293703","0.0710452712068768","0.114566999251864"
"No worries","2009","Brandenburg","92","0.127305662300475","0.10410681337312","0.150504511227829"
"No worries","2009","Mecklenburg-Western Pomerania","63","0.140346510797846","0.109142735648477","0.171550285947215"
"No worries","2009","Saxony","193","0.157888653319704","0.138559000507625","0.177218306131782"
"No worries","2009","Saxony-Anhalt","79","0.115322067282104","0.0927467570136835","0.137897377550524"
"No worries","2009","Thuringia","100","0.139797585868375","0.116091363892483","0.163503807844266"
"Big worries","2010","Schleswig-Holstein","156","0.317674136473155","0.274172199127492","0.361176073818817"
"Big worries","2010","Hamburg","87","0.317143473325227","0.261219258648177","0.373067688002278"
"Big worries","2010","Lower Saxony","579","0.380042501845992","0.35552745949794","0.404557544194045"
"Big worries","2010","Bremen","35","0.349040056955613","0.259141860040015","0.438938253871211"
"Big worries","2010","North Rhine-Westphalia","1375","0.394985931823943","0.378508138318696","0.411463725329191"
"Big worries","2010","Hesse","423","0.372279883967056","0.343956127220437","0.400603640713675"
"Big worries","2010","Rhineland-Palatinate,Saarland","349","0.351310634417246","0.320938240619734","0.381683028214757"
"Big worries","2010","Baden-Württemberg","762","0.401417686262156","0.379565627685909","0.423269744838402"
"Big worries","2010","Bavaria","982","0.420399858287529","0.400712608777089","0.440087107797968"
"Big worries","2010","Berlin","243","0.373910478695212","0.33668607252277","0.411134884867653"
"Big worries","2010","Brandenburg","256","0.346587678482582","0.311681749194426","0.381493607770738"
"Big worries","2010","Mecklenburg-Western Pomerania","168","0.405417418774779","0.358684548478882","0.452150289070677"
"Big worries","2010","Saxony","438","0.355479723898305","0.328805674536121","0.38215377326049"
"Big worries","2010","Saxony-Anhalt","261","0.371726556507353","0.336303892816489","0.407149220198216"
"Big worries","2010","Thuringia","263","0.311234752824389","0.27823073228986","0.344238773358919"
"Some worries","2010","Schleswig-Holstein","232","0.538978376232751","0.492401745247734","0.585555007217767"
"Some worries","2010","Hamburg","148","0.568904798924094","0.509391549213652","0.628418048634535"
"Some worries","2010","Lower Saxony","745","0.473214897149576","0.44799858618147","0.498431208117683"
"Some worries","2010","Bremen","52","0.454132988852904","0.360231784342458","0.54803419336335"
"Some worries","2010","North Rhine-Westphalia","1578","0.4640746090337","0.447264459523349","0.480884758544051"
"Some worries","2010","Hesse","549","0.472833283609237","0.443580913549085","0.50208565366939"
"Some worries","2010","Rhineland-Palatinate,Saarland","476","0.534822282762245","0.503087963761221","0.566556601763268"
"Some worries","2010","Baden-Württemberg","952","0.483701650763712","0.461423901224771","0.505979400302652"
"Some worries","2010","Bavaria","1217","0.486486615432659","0.466552321601446","0.506420909263872"
"Some worries","2010","Berlin","316","0.472922401925492","0.43451119397363","0.511333609877354"
"Some worries","2010","Brandenburg","342","0.476472951497183","0.439838670411763","0.513107232582604"
"Some worries","2010","Mecklenburg-Western Pomerania","192","0.434927620902183","0.387740259102819","0.482114982701547"
"Some worries","2010","Saxony","597","0.482407802682577","0.454561710057618","0.510253895307536"
"Some worries","2010","Saxony-Anhalt","344","0.469404090258769","0.432823521487088","0.505984659030449"
"Some worries","2010","Thuringia","365","0.503818187645542","0.468177626396489","0.539458748894596"
"No worries","2010","Schleswig-Holstein","52","0.143347487294095","0.110604436511796","0.176090538076393"
"No worries","2010","Hamburg","31","0.113951727750679","0.075766408892715","0.152137046608643"
"No worries","2010","Lower Saxony","182","0.146742601004431","0.128871399861889","0.164613802146974"
"No worries","2010","Bremen","","","",""
"No worries","2010","North Rhine-Westphalia","428","0.140939459142357","0.129210656152255","0.152668262132458"
"No worries","2010","Hesse","147","0.154886832423707","0.133688693644899","0.176084971202514"
"No worries","2010","Rhineland-Palatinate,Saarland","124","0.113867082820509","0.0936572129627228","0.134076952678296"
"No worries","2010","Baden-Württemberg","219","0.114880662974132","0.100665346099945","0.12909597984832"
"No worries","2010","Bavaria","216","0.0931135262798119","0.0815238215211425","0.104703231038481"
"No worries","2010","Berlin","90","0.153167119379296","0.125458979519578","0.180875259239014"
"No worries","2010","Brandenburg","116","0.176939370020235","0.148947807779744","0.204930932260725"
"No worries","2010","Mecklenburg-Western Pomerania","64","0.159654960323038","0.124790319835453","0.194519600810623"
"No worries","2010","Saxony","202","0.162112473419118","0.141574181619169","0.182650765219067"
"No worries","2010","Saxony-Anhalt","110","0.158869353233879","0.132074778887704","0.185663927580054"
"No worries","2010","Thuringia","128","0.184947059530068","0.157271027918367","0.21262309114177"
"Big worries","2011","Schleswig-Holstein","199","0.312968082331183","0.277071131720733","0.348865032941633"
"Big worries","2011","Hamburg","87","0.305274808095595","0.253421223530712","0.357128392660479"
"Big worries","2011","Lower Saxony","559","0.295679051462934","0.275094439856324","0.316263663069543"
"Big worries","2011","Bremen","33","0.33259184595152","0.249666211794253","0.415517480108787"
"Big worries","2011","North Rhine-Westphalia","1279","0.309903956986907","0.295739841232037","0.324068072741776"
"Big worries","2011","Hesse","412","0.281555285566762","0.257860184506985","0.305250386626539"
"Big worries","2011","Rhineland-Palatinate,Saarland","330","0.298496666251358","0.272497511890099","0.324495820612617"
"Big worries","2011","Baden-Württemberg","741","0.297279620251234","0.279301943205843","0.315257297296625"
"Big worries","2011","Bavaria","1040","0.313361944933149","0.297082954596932","0.329640935269367"
"Big worries","2011","Berlin","279","0.378131208941507","0.344034832737386","0.412227585145628"
"Big worries","2011","Brandenburg","281","0.333956316626418","0.302617351376322","0.365295281876514"
"Big worries","2011","Mecklenburg-Western Pomerania","158","0.344803876251705","0.303430987939871","0.386176764563539"
"Big worries","2011","Saxony","388","0.291240328318894","0.267373004330282","0.315107652307505"
"Big worries","2011","Saxony-Anhalt","267","0.329414070470014","0.298020204024076","0.360807936915953"
"Big worries","2011","Thuringia","268","0.318174092917915","0.287206506401529","0.349141679434302"
"Some worries","2011","Schleswig-Holstein","326","0.489701066270643","0.451002316775974","0.528399815765312"
"Some worries","2011","Hamburg","153","0.470287975619766","0.414088970177385","0.526486981062147"
"Some worries","2011","Lower Saxony","1036","0.543722318748988","0.5212550495427","0.566189587955276"
"Some worries","2011","Bremen","59","0.534017959710092","0.446216897638265","0.621819021781918"
"Some worries","2011","North Rhine-Westphalia","2128","0.521582503927141","0.506282689181589","0.536882318672692"
"Some worries","2011","Hesse","765","0.55573303782229","0.529555116201559","0.58191095944302"
"Some worries","2011","Rhineland-Palatinate,Saarland","644","0.528860357613781","0.500499461994878","0.557221253232684"
"Some worries","2011","Baden-Württemberg","1271","0.523408260249012","0.503763204173046","0.543053316324977"
"Some worries","2011","Bavaria","1626","0.53360036019636","0.516092721971019","0.551107998421701"
"Some worries","2011","Berlin","386","0.486635045489852","0.451490949100215","0.521779141879489"
"Some worries","2011","Brandenburg","432","0.482154430749204","0.448951097972323","0.515357763526085"
"Some worries","2011","Mecklenburg-Western Pomerania","257","0.487612688419343","0.444103518906979","0.531121857931707"
"Some worries","2011","Saxony","711","0.501342594758096","0.475076415005674","0.527608774510519"
"Some worries","2011","Saxony-Anhalt","419","0.447374530268206","0.414162334321644","0.480586726214767"
"Some worries","2011","Thuringia","444","0.493789983647548","0.460548935604223","0.527031031690874"
"No worries","2011","Schleswig-Holstein","116","0.197330851398175","0.166521336772465","0.228140366023884"
"No worries","2011","Hamburg","63","0.224437216284638","0.177460495892618","0.271413936676659"
"No worries","2011","Lower Saxony","293","0.160598629788078","0.144037008451816","0.17716025112434"
"No worries","2011","Bremen","32","0.133390194338389","0.0735475190671168","0.19323286960966"
"No worries","2011","North Rhine-Westphalia","688","0.168513539085953","0.157048748436265","0.179978329735641"
"No worries","2011","Hesse","207","0.162711676610948","0.14326582697001","0.182157526251886"
"No worries","2011","Rhineland-Palatinate,Saarland","216","0.172642976134861","0.151169836587571","0.194116115682152"
"No worries","2011","Baden-Württemberg","471","0.179312119499754","0.164223359065106","0.194400879934403"
"No worries","2011","Bavaria","453","0.15303769487049","0.140402799425803","0.165672590315177"
"No worries","2011","Berlin","112","0.135233745568641","0.111188485039173","0.15927900609811"
"No worries","2011","Brandenburg","157","0.183889252624378","0.158147317756142","0.209631187492614"
"No worries","2011","Mecklenburg-Western Pomerania","92","0.167583435328952","0.135072458936902","0.200094411721002"
"No worries","2011","Saxony","293","0.20741707692301","0.186117396687511","0.228716757158508"
"No worries","2011","Saxony-Anhalt","175","0.22321139926178","0.195397868583895","0.251024929939665"
"No worries","2011","Thuringia","157","0.188035923434536","0.162056648615816","0.214015198253257"
"Big worries","2012","Schleswig-Holstein","244","0.395386774896489","0.357358106457087","0.433415443335891"
"Big worries","2012","Hamburg","108","0.270050788843234","0.222148069519378","0.317953508167091"
"Big worries","2012","Lower Saxony","715","0.377162719085451","0.355165876242101","0.3991595619288"
