"plh0034","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","Not Employed","(0) in school","61","0.240900389234066","0.187133725442691","0.294667053025441"
"Big worries","2009","Not Employed","(1a) inadequately completed","41","0.384028083995646","0.289641568402796","0.478414599588495"
"Big worries","2009","Not Employed","(1b) general elementary school","409","0.486274274252742","0.453176229237488","0.519372319267996"
"Big worries","2009","Not Employed","(1c) basic vocational qualification","1338","0.541894272537343","0.522181352828299","0.561607192246388"
"Big worries","2009","Not Employed","(2b) intermediate general qualification","63","0.365636583374228","0.291011988658383","0.440261178090072"
"Big worries","2009","Not Employed","(2a) intermediate vocational","565","0.527570447488578","0.497685021082271","0.557455873894885"
"Big worries","2009","Not Employed","(2c_gen) general maturity certificate","84","0.273711876076641","0.221580855993443","0.32584289615984"
"Big worries","2009","Not Employed","(2c_voc) vocational maturity certificate","158","0.531066348572306","0.476728094873627","0.585404602270984"
"Big worries","2009","Not Employed","(3a) lower tertiary education","282","0.662292036319133","0.619445020288346","0.705139052349921"
"Big worries","2009","Not Employed","(3b) higher tertiary education","356","0.537771106767577","0.498746224855929","0.576795988679225"
"Big worries","2009","Employed","(0) in school","12","","",""
"Big worries","2009","Employed","(1a) inadequately completed","23","","",""
"Big worries","2009","Employed","(1b) general elementary school","215","0.46527769156183","0.421337114292153","0.509218268831507"
"Big worries","2009","Employed","(1c) basic vocational qualification","1220","0.510514743900915","0.490312324427122","0.530717163374708"
"Big worries","2009","Employed","(2b) intermediate general qualification","94","0.443158464224036","0.383905300387434","0.502411628060639"
"Big worries","2009","Employed","(2a) intermediate vocational","1561","0.473805274492158","0.45676165584631","0.490848893138006"
"Big worries","2009","Employed","(2c_gen) general maturity certificate","149","0.388015554399916","0.34084717854426","0.435183930255572"
"Big worries","2009","Employed","(2c_voc) vocational maturity certificate","491","0.49130214995989","0.460348026271803","0.522256273647976"
"Big worries","2009","Employed","(3a) lower tertiary education","547","0.496792892677714","0.46733949841936","0.526246286936069"
"Big worries","2009","Employed","(3b) higher tertiary education","943","0.506885365602238","0.48393531862572","0.529835412578755"
"Some worries","2009","Not Employed","(0) in school","124","0.538796551001215","0.476120210550819","0.601472891451611"
"Some worries","2009","Not Employed","(1a) inadequately completed","37","0.400019661531668","0.304946664743007","0.495092658320329"
"Some worries","2009","Not Employed","(1b) general elementary school","327","0.358641252366508","0.326881531966469","0.390400972766547"
"Some worries","2009","Not Employed","(1c) basic vocational qualification","849","0.335392658724767","0.316712947628802","0.354072369820731"
"Some worries","2009","Not Employed","(2b) intermediate general qualification","68","0.417157084960238","0.340753511301813","0.493560658618664"
"Some worries","2009","Not Employed","(2a) intermediate vocational","419","0.393284625935087","0.364043325484372","0.422525926385803"
"Some worries","2009","Not Employed","(2c_gen) general maturity certificate","146","0.530787827836475","0.472437937587993","0.589137718084958"
"Some worries","2009","Not Employed","(2c_voc) vocational maturity certificate","144","0.404830151300298","0.351382026576966","0.458278276023631"
"Some worries","2009","Not Employed","(3a) lower tertiary education","161","0.300798401730531","0.259249061414307","0.342347742046756"
"Some worries","2009","Not Employed","(3b) higher tertiary education","229","0.34936145315854","0.312043165506975","0.386679740810105"
"Some worries","2009","Employed","(0) in school","33","0.638345188402331","0.516769318935155","0.759921057869507"
"Some worries","2009","Employed","(1a) inadequately completed","35","0.576635392918688","0.460053402046544","0.693217383790833"
"Some worries","2009","Employed","(1b) general elementary school","226","0.440825401872201","0.397088046967615","0.484562756776786"
"Some worries","2009","Employed","(1c) basic vocational qualification","989","0.421945820848189","0.401986670488313","0.441904971208065"
"Some worries","2009","Employed","(2b) intermediate general qualification","131","0.402017234027472","0.343533798276168","0.460500669778776"
"Some worries","2009","Employed","(2a) intermediate vocational","1476","0.450754757794444","0.433770681621068","0.46773883396782"
"Some worries","2009","Employed","(2c_gen) general maturity certificate","194","0.476627706754803","0.428282750800273","0.524972662709334"
"Some worries","2009","Employed","(2c_voc) vocational maturity certificate","436","0.437906209790849","0.407187061114946","0.468625358466751"
"Some worries","2009","Employed","(3a) lower tertiary education","471","0.40887346714312","0.379912772689889","0.437834161596352"
"Some worries","2009","Employed","(3b) higher tertiary education","757","0.423750536902543","0.40106677112488","0.446434302680207"
"No worries","2009","Not Employed","(0) in school","58","0.220303059764719","0.168193412461933","0.272412707067505"
"No worries","2009","Not Employed","(1a) inadequately completed","24","","",""
"No worries","2009","Not Employed","(1b) general elementary school","140","0.15508447338075","0.131113435220799","0.179055511540702"
"No worries","2009","Not Employed","(1c) basic vocational qualification","267","0.12271306873789","0.109731503800323","0.135694633675457"
"No worries","2009","Not Employed","(2b) intermediate general qualification","29","","",""
"No worries","2009","Not Employed","(2a) intermediate vocational","88","0.0791449265763347","0.0629843116821725","0.0953055414704968"
"No worries","2009","Not Employed","(2c_gen) general maturity certificate","51","0.195500296086883","0.149130884475174","0.241869707698592"
"No worries","2009","Not Employed","(2c_voc) vocational maturity certificate","22","","",""
"No worries","2009","Not Employed","(3a) lower tertiary education","25","","",""
"No worries","2009","Not Employed","(3b) higher tertiary education","42","0.112867440073883","0.0880993272272614","0.137635552920505"
"No worries","2009","Employed","(0) in school","15","","",""
"No worries","2009","Employed","(1a) inadequately completed","11","","",""
"No worries","2009","Employed","(1b) general elementary school","54","0.0938969065659692","0.0682012369043711","0.119592576227567"
"No worries","2009","Employed","(1c) basic vocational qualification","143","0.0675394352508957","0.0573974404945706","0.0776814300072207"
"No worries","2009","Employed","(2b) intermediate general qualification","45","0.154824301748492","0.11167644040016","0.197972163096824"
"No worries","2009","Employed","(2a) intermediate vocational","260","0.0754399677133984","0.0664251505662521","0.0844547848605446"
"No worries","2009","Employed","(2c_gen) general maturity certificate","67","0.135356738845281","0.102242514683658","0.168470963006904"
"No worries","2009","Employed","(2c_voc) vocational maturity certificate","75","0.0707916402492616","0.0549112280140218","0.0866720524845014"
"No worries","2009","Employed","(3a) lower tertiary education","89","0.0943336401791654","0.0771152836750473","0.111551996683283"
"No worries","2009","Employed","(3b) higher tertiary education","123","0.0693640974952189","0.0577010504308604","0.0810271445595774"
