"plh0034","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","Saxony-Anhalt","Not Employed","168","0.547296678263556","0.49087698202855","0.603716374498563","1"
"Big worries","2009","Saxony-Anhalt","Employed","234","0.512938796589284","0.467750735722262","0.558126857456306","1"
"Big worries","2009","Thuringia","Not Employed","157","0.394082554749915","0.343605131870801","0.444559977629029","1"
"Big worries","2009","Thuringia","Employed","210","0.437084290959905","0.391853791187767","0.482314790732042","1"
"No worries","2009","Baden-Württemberg","Not Employed","68","0.0901974311756196","0.0691853219838693","0.11120954036737","3"
"No worries","2009","Bavaria","Not Employed","73","0.0899716726177187","0.0712878365419872","0.10865550869345","3"
"No worries","2009","Bavaria","Employed","98","0.0646393739926473","0.0529439125598216","0.0763348354254729","3"
"No worries","2009","Berlin","Employed","43","0.104243062740479","0.0755929692115021","0.132893156269456","3"
"No worries","2009","Brandenburg","Employed","49","0.142487238653972","0.109863248507634","0.17511122880031","3"
"No worries","2009","Mecklenburg-Western Pomerania","Not Employed","19","","","","3"
"No worries","2009","Saxony","Employed","108","0.14539130284865","0.121567945709034","0.169214659988266","3"
"No worries","2009","Rhineland-Palatinate,Saarland","Employed","49","0.0932053919632692","0.0704678636812778","0.115942920245261","3"
"No worries","2009","Thuringia","Not Employed","58","0.211976409909237","0.169757188862569","0.254195630955906","3"
"No worries","2009","Thuringia","Employed","42","0.0889111662363267","0.062958282650533","0.11486404982212","3"
"No worries","2009","Brandenburg","Not Employed","43","0.108516836132888","0.0760244284478904","0.141009243817886","3"
"No worries","2009","Mecklenburg-Western Pomerania","Employed","44","0.159148211896601","0.116376607741171","0.201919816052031","3"
"No worries","2009","Saxony-Anhalt","Not Employed","35","0.135046373950479","0.0963071985125861","0.173785549388372","3"
"No worries","2009","Schleswig-Holstein","Not Employed","51","0.220352046667248","0.164292928795092","0.276411164539404","3"
"No worries","2009","Schleswig-Holstein","Employed","55","0.149487117371554","0.108728752055976","0.190245482687133","3"
"No worries","2009","Hamburg","Not Employed","14","","","","3"
"No worries","2009","Hamburg","Employed","19","","","","3"
"No worries","2009","Lower Saxony","Not Employed","59","0.106984414165263","0.082924546301705","0.13104428202882","3"
"No worries","2009","Lower Saxony","Employed","63","0.0480177317365647","0.0347662836010656","0.0612691798720637","3"
"No worries","2009","Bremen","Not Employed","18","","","","3"
"No worries","2009","Bremen","Employed","3","","","","3"
"No worries","2009","North Rhine-Westphalia","Not Employed","125","0.108346439167921","0.091905818165157","0.124787060170686","3"
"No worries","2009","North Rhine-Westphalia","Employed","166","0.0770436737504133","0.0659933712685679","0.0880939762322588","3"
"No worries","2009","Hesse","Not Employed","49","0.127783892071237","0.0955472653542696","0.160020518788205","3"
"No worries","2009","Hesse","Employed","68","0.0802458514664962","0.0614084118214232","0.0990832911115692","3"
"No worries","2009","Rhineland-Palatinate,Saarland","Not Employed","69","0.223513246968993","0.182481580358784","0.264544913579203","3"
"No worries","2009","Baden-Württemberg","Employed","97","0.0666991447416977","0.0534874426614947","0.0799108468219007","3"
"No worries","2009","Berlin","Not Employed","17","","","","3"
"No worries","2009","Saxony","Not Employed","85","0.176460091612613","0.143882363533669","0.209037819691557","3"
"No worries","2009","Saxony-Anhalt","Employed","44","0.0987790887909346","0.0718049678763299","0.125753209705539","3"
"Some worries","2009","Rhineland-Palatinate,Saarland","Employed","302","0.460797967571915","0.421812808837573","0.499783126306258","2"
"Some worries","2009","Lower Saxony","Not Employed","249","0.383730877744333","0.345877726523896","0.421584028964771","2"
"Some worries","2009","Bremen","Employed","30","0.313031051979587","0.201154676719946","0.424907427239228","2"
"Some worries","2009","Brandenburg","Employed","213","0.465745741143733","0.419189571836688","0.512301910450777","2"
"Some worries","2009","Bavaria","Not Employed","347","0.375814925792729","0.344190008567524","0.407439843017935","2"
"Some worries","2009","Baden-Württemberg","Employed","587","0.416126403354475","0.390025240158259","0.442227566550691","2"
"Some worries","2009","Hesse","Employed","360","0.424792756966937","0.390517917769956","0.459067596163917","2"
"Some worries","2009","Rhineland-Palatinate,Saarland","Not Employed","146","0.317481892417985","0.271634243776469","0.363329541059501","2"
"Some worries","2009","Berlin","Employed","186","0.434990053431533","0.388509094163094","0.481471012699972","2"
"Some worries","2009","Baden-Württemberg","Not Employed","282","0.38323339266238","0.347572592539329","0.418894192785431","2"
"Some worries","2009","Thuringia","Not Employed","145","0.393941035340848","0.343466783370099","0.444415287311597","2"
"Some worries","2009","Bavaria","Employed","738","0.448147243037437","0.424493426673133","0.47180105940174","2"
"Some worries","2009","Berlin","Not Employed","100","0.432696394310565","0.37078366528645","0.494609123334681","2"
"Some worries","2009","Brandenburg","Not Employed","125","0.3713899870928","0.320914269497901","0.421865704687698","2"
"Some worries","2009","Mecklenburg-Western Pomerania","Not Employed","57","0.311191811511392","0.246209670480683","0.376173952542102","2"
"Some worries","2009","Hesse","Not Employed","157","0.325674090526718","0.280423316648007","0.370924864405429","2"
"Some worries","2009","Saxony","Employed","377","0.44268357005202","0.40911385010531","0.47625328999873","2"
"Some worries","2009","Schleswig-Holstein","Not Employed","78","0.416603795341143","0.349925904392393","0.483281686289892","2"
"Some worries","2009","Schleswig-Holstein","Employed","132","0.474451755291464","0.417372703538801","0.531530807044127","2"
"Some worries","2009","Hamburg","Not Employed","49","0.427881044668153","0.333244661562947","0.52251742777336","2"
"Some worries","2009","Hamburg","Employed","74","0.482480324017313","0.406003577532907","0.55895707050172","2"
"Some worries","2009","Lower Saxony","Employed","446","0.454400730696086","0.42354012173659","0.485261339655582","2"
"Some worries","2009","Bremen","Not Employed","15","","","","2"
"Some worries","2009","North Rhine-Westphalia","Not Employed","539","0.371776014326183","0.346213076549637","0.397338952102728","2"
"Some worries","2009","North Rhine-Westphalia","Employed","947","0.429572700237071","0.409059492089391","0.450085908384751","2"
"Some worries","2009","Mecklenburg-Western Pomerania","Employed","106","0.387949123304234","0.330975206032188","0.44492304057628","2"
"Some worries","2009","Saxony","Not Employed","195","0.377447378750111","0.336021525839047","0.418873231661175","2"
"Some worries","2009","Saxony-Anhalt","Not Employed","96","0.317656947785964","0.264886222513514","0.370427673058415","2"
"Some worries","2009","Saxony-Anhalt","Employed","192","0.388282114619781","0.344221713720277","0.432342515519286","2"
"Some worries","2009","Thuringia","Employed","210","0.474004542803769","0.428473316033354","0.519535769574183","2"
"Big worries","2010","Schleswig-Holstein","Not Employed","71","0.357811788558211","0.289830421400984","0.425793155715438","1"
"Big worries","2010","Schleswig-Holstein","Employed","85","0.286334331577088","0.230186559070198","0.342482104083979","1"
"Big worries","2010","Hamburg","Not Employed","37","0.432510713596733","0.335409343162567","0.529612084030898","1"
"Big worries","2010","Hamburg","Employed","50","0.238359702035652","0.173543225165121","0.303176178906183","1"
"Big worries","2010","Lower Saxony","Not Employed","254","0.441139614145422","0.400869639136512","0.481409589154331","1"
"Big worries","2010","Lower Saxony","Employed","325","0.339069841944678","0.308513244208585","0.369626439680771","1"
"Big worries","2010","Bremen","Not Employed","19","","","","1"
"Big worries","2010","Bremen","Employed","16","","","","1"
"Big worries","2010","North Rhine-Westphalia","Not Employed","563","0.428464911089097","0.401450176046494","0.4554796461317","1"
"Big worries","2010","North Rhine-Westphalia","Employed","812","0.372469237853546","0.351752089969097","0.393186385737995","1"
"Big worries","2010","Hesse","Not Employed","158","0.435472164519772","0.385880879811132","0.485063449228413","1"
"Big worries","2010","Hesse","Employed","265","0.335974054020422","0.301827269343929","0.370120838696914","1"
"Big worries","2010","Rhineland-Palatinate,Saarland","Not Employed","135","0.347944888727305","0.29894533091245","0.396944446542159","1"
"Big worries","2010","Rhineland-Palatinate,Saarland","Employed","214","0.353341459993813","0.314639399154366","0.392043520833259","1"
"Big worries","2010","Baden-Württemberg","Not Employed","288","0.447243363690712","0.409927384782879","0.484559342598546","1"
"Big worries","2010","Baden-Württemberg","Employed","474","0.375658703291676","0.348822121726776","0.402495284856577","1"
"Big worries","2010","Bavaria","Not Employed","366","0.453260110459922","0.419872657729078","0.486647563190767","1"
"Big worries","2010","Bavaria","Employed","616","0.402083376729809","0.377759935800537","0.426406817659081","1"
"Big worries","2010","Berlin","Not Employed","103","0.474604807842914","0.410486914558404","0.538722701127424","1"
"Big worries","2010","Berlin","Employed","140","0.314840755708719","0.270209134798855","0.359472376618582","1"
"Big worries","2010","Brandenburg","Not Employed","130","0.395813280639944","0.342233137411102","0.449393423868786","1"
"Big worries","2010","Brandenburg","Employed","126","0.306308399772318","0.260792550433006","0.351824249111629","1"
"Big worries","2010","Mecklenburg-Western Pomerania","Not Employed","67","0.388678426011367","0.314075433923781","0.463281418098954","1"
"Big worries","2010","Mecklenburg-Western Pomerania","Employed","101","0.416674868547075","0.35674885137889","0.47660088571526","1"
"Big worries","2010","Saxony","Not Employed","175","0.389970801211456","0.345543600252903","0.434398002170009","1"
"Big worries","2010","Saxony","Employed","263","0.33338585306167","0.300174355645853","0.366597350477488","1"
"Big worries","2010","Saxony-Anhalt","Not Employed","114","0.456555387680809","0.398826996516337","0.51428377884528","1"
"Big worries","2010","Saxony-Anhalt","Employed","147","0.307660578731917","0.263987390083558","0.351333767380276","1"
"Big worries","2010","Thuringia","Not Employed","119","0.334489468261693","0.282956062466516","0.38602287405687","1"
"Big worries","2010","Thuringia","Employed","144","0.294051523087333","0.251186659529631","0.336916386645034","1"
"No worries","2010","Bremen","Employed","8","","","","3"
"No worries","2010","Lower Saxony","Not Employed","62","0.108153778589807","0.0829649770697304","0.133342580109884","3"
"No worries","2010","Hesse","Employed","93","0.154058137391997","0.127959549997527","0.180156724786467","3"
"No worries","2010","North Rhine-Westphalia","Not Employed","181","0.150180206615878","0.130677656519146","0.169682756712611","3"
"No worries","2010","Bavaria","Employed","135","0.0917827707071264","0.0774601632382627","0.10610537817599","3"
"No worries","2010","Baden-Württemberg","Not Employed","92","0.132415431200131","0.106977539577798","0.157853322822464","3"
"No worries","2010","Berlin","Employed","63","0.184101670132224","0.146858356702495","0.221344983561954","3"
"No worries","2010","Bavaria","Not Employed","81","0.0955009369602126","0.0757891029870398","0.115212770933385","3"
"No worries","2010","Hesse","Not Employed","54","0.156329221401273","0.120005606319623","0.192652836482923","3"
"No worries","2010","Brandenburg","Not Employed","57","0.189456947527573","0.146521458523166","0.232392436531981","3"
"No worries","2010","Rhineland-Palatinate,Saarland","Not Employed","60","0.157239102390854","0.119791221653806","0.194686983127902","3"
"No worries","2010","Rhineland-Palatinate,Saarland","Employed","64","0.0876972486247549","0.0647958630126079","0.110598634236902","3"
"No worries","2010","Schleswig-Holstein","Not Employed","19","","","","3"
"No worries","2010","Hamburg","Not Employed","9","","","","3"
"No worries","2010","Hamburg","Employed","22","","","","3"
"No worries","2010","Lower Saxony","Employed","120","0.172620856739955","0.14822693934573","0.197014774134179","3"
"No worries","2010","Bremen","Not Employed","13","","","","3"
"No worries","2010","North Rhine-Westphalia","Employed","247","0.134724482237861","0.120093694135128","0.149355270340594","3"
"No worries","2010","Schleswig-Holstein","Employed","33","0.192465409733912","0.143498203243503","0.241432616224321","3"
"No worries","2010","Baden-Württemberg","Employed","127","0.105024228296674","0.0880351497222","0.122013306871149","3"
"No worries","2010","Berlin","Not Employed","27","","","","3"
"No worries","2010","Brandenburg","Employed","59","0.166696752945006","0.129895289652872","0.20349821623714","3"
"No worries","2010","Mecklenburg-Western Pomerania","Not Employed","23","","","","3"
"No worries","2010","Mecklenburg-Western Pomerania","Employed","41","0.169729172105342","0.124099268328307","0.215359075882378","3"
"No worries","2010","Saxony","Employed","119","0.145033456289835","0.120225769546677","0.169841143032992","3"
"No worries","2010","Saxony-Anhalt","Not Employed","52","0.157849239002197","0.115593933748446","0.200104544255948","3"
"No worries","2010","Thuringia","Not Employed","69","0.240441235575144","0.193763979255739","0.287118491894549","3"
"No worries","2010","Thuringia","Employed","59","0.143941648020213","0.110916243492046","0.17696705254838","3"
"No worries","2010","Saxony","Not Employed","83","0.188774786446764","0.153129647697734","0.224419925195795","3"
"No worries","2010","Saxony-Anhalt","Employed","58","0.159639782518254","0.124980245983828","0.19429931905268","3"
"Some worries","2010","Saxony","Employed","392","0.521580690648495","0.486388790793541","0.556772590503449","2"
"Some worries","2010","Thuringia","Not Employed","134","0.425069296163163","0.371073770393432","0.479064821932893","2"
"Some worries","2010","Schleswig-Holstein","Not Employed","101","0.561747244739264","0.491381026578659","0.632113462899869","2"
"Some worries","2010","Schleswig-Holstein","Employed","131","0.521200258689","0.459152273702311","0.583248243675689","2"
"Some worries","2010","Hamburg","Not Employed","54","0.512096334310554","0.4141268177296","0.610065850891507","2"
"Some worries","2010","Hamburg","Employed","94","0.60769904478533","0.533423130453229","0.68197495911743","2"
"Some worries","2010","Lower Saxony","Not Employed","268","0.450706607264772","0.410352214428402","0.491061000101141","2"
"Some worries","2010","Lower Saxony","Employed","477","0.488309301315367","0.456044136328549","0.520574466302186","2"
"Some worries","2010","Bremen","Not Employed","13","","","","2"
"Some worries","2010","Bremen","Employed","39","0.52343142185877","0.400100944211102","0.646761899506439","2"
"Some worries","2010","North Rhine-Westphalia","Not Employed","545","0.421354882295024","0.394399109063323","0.448310655526726","2"
"Some worries","2010","North Rhine-Westphalia","Employed","1033","0.492806279908593","0.471382687286604","0.514229872530582","2"
"Some worries","2010","Hesse","Not Employed","172","0.408198614078954","0.359039252891777","0.457357975266132","2"
"Some worries","2010","Hesse","Employed","377","0.509967808587581","0.473827811927761","0.546107805247402","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","Not Employed","168","0.494816008881841","0.443383058313392","0.546248959450291","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","Employed","308","0.558961291381432","0.518761064538997","0.599161518223868","2"
"Some worries","2010","Baden-Württemberg","Not Employed","302","0.420341205109157","0.383295053391078","0.457387356827235","2"
"Some worries","2010","Baden-Württemberg","Employed","650","0.519317068411649","0.491630757911912","0.547003378911386","2"
"Some worries","2010","Bavaria","Not Employed","407","0.451238952579865","0.417864505062739","0.484613400096992","2"
"Some worries","2010","Bavaria","Employed","810","0.506133852563065","0.481332009138454","0.530935695987675","2"
"Some worries","2010","Berlin","Not Employed","103","0.424961244325994","0.36148761214755","0.488434876504438","2"
"Some worries","2010","Berlin","Employed","213","0.501057574159057","0.453010111430792","0.549105036887322","2"
"Some worries","2010","Brandenburg","Not Employed","133","0.414729771832482","0.360749642018531","0.468709901646434","2"
"Some worries","2010","Brandenburg","Employed","209","0.526994847282677","0.47769607539322","0.576293619172133","2"
"Some worries","2010","Mecklenburg-Western Pomerania","Not Employed","74","0.46664621930737","0.390292933424577","0.542999505190162","2"
"Some worries","2010","Mecklenburg-Western Pomerania","Employed","118","0.413595959347582","0.35373439833864","0.473457520356525","2"
"Some worries","2010","Saxony","Not Employed","205","0.42125441234178","0.376279153298826","0.466229671384735","2"
"Some worries","2010","Saxony-Anhalt","Not Employed","120","0.385595373316995","0.329185097878334","0.442005648755655","2"
"Some worries","2010","Saxony-Anhalt","Employed","224","0.532699638749829","0.485486953222977","0.579912324276681","2"
"Some worries","2010","Thuringia","Employed","231","0.562006828892454","0.515329317645205","0.608684340139704","2"
"Big worries","2011","Schleswig-Holstein","Not Employed","93","0.358451542720534","0.301038488151018","0.415864597290049","1"
"Big worries","2011","Schleswig-Holstein","Employed","106","0.281030977237059","0.235414067479748","0.326647886994369","1"
"Big worries","2011","Hamburg","Not Employed","43","0.406791387595542","0.318899849098388","0.494682926092695","1"
"Big worries","2011","Hamburg","Employed","44","0.233112199548171","0.171853050203373","0.29437134889297","1"
"Big worries","2011","Lower Saxony","Not Employed","256","0.326028181056889","0.292322576327801","0.359733785785976","1"
"Big worries","2011","Lower Saxony","Employed","303","0.275894917622585","0.250005755469104","0.301784079776065","1"
"Big worries","2011","Bremen","Not Employed","16","","","","1"
"Big worries","2011","Bremen","Employed","17","","","","1"
"Big worries","2011","North Rhine-Westphalia","Not Employed","524","0.322157902694252","0.299267623581916","0.345048181806589","1"
"Big worries","2011","North Rhine-Westphalia","Employed","755","0.302136100532553","0.284114782841592","0.320157418223515","1"
"Big worries","2011","Hesse","Not Employed","136","0.281677433494803","0.240749022551551","0.322605844438054","1"
"Big worries","2011","Hesse","Employed","276","0.281493401108199","0.252432861974746","0.310553940241652","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","Not Employed","144","0.377796951193032","0.333871072656861","0.421722829729203","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","Employed","186","0.248905264766792","0.217366557182324","0.28044397235126","1"
"Big worries","2011","Baden-Württemberg","Not Employed","279","0.316149599669979","0.28595593876031","0.346343260579647","1"
"Big worries","2011","Baden-Württemberg","Employed","462","0.286785737292977","0.264428887739445","0.30914258684651","1"
"Big worries","2011","Bavaria","Not Employed","410","0.348878504409191","0.321247727378142","0.37650928144024","1"
"Big worries","2011","Bavaria","Employed","630","0.293142759797305","0.273072173352505","0.313213346242105","1"
"Big worries","2011","Berlin","Not Employed","128","0.417243356100188","0.361721355236771","0.472765356963604","1"
"Big worries","2011","Berlin","Employed","151","0.351947670420595","0.308954150200451","0.394941190640739","1"
"Big worries","2011","Brandenburg","Not Employed","134","0.353719402538861","0.305583570141958","0.401855234935764","1"
"Big worries","2011","Brandenburg","Employed","147","0.318398089960874","0.277192325923739","0.359603853998009","1"
"Big worries","2011","Mecklenburg-Western Pomerania","Not Employed","70","0.357122881571569","0.29231747099242","0.421928292150718","1"
"Big worries","2011","Mecklenburg-Western Pomerania","Employed","88","0.335659081636106","0.281954100469275","0.389364062802937","1"
"Big worries","2011","Saxony","Not Employed","156","0.307263111552195","0.26787345874708","0.346652764357311","1"
"Big worries","2011","Saxony","Employed","232","0.281635193017334","0.251660411739127","0.31160997429554","1"
"Big worries","2011","Saxony-Anhalt","Not Employed","122","0.357935453971871","0.307854976254109","0.408015931689633","1"
"Big worries","2011","Saxony-Anhalt","Employed","145","0.309581669571365","0.269418037911537","0.349745301231193","1"
"Big worries","2011","Thuringia","Not Employed","123","0.333863218010411","0.28501231764048","0.382714118380341","1"
"Big worries","2011","Thuringia","Employed","145","0.306856584047192","0.26686975967778","0.346843408416604","1"
"No worries","2011","Saxony","Employed","174","0.187408088081329","0.161402274205861","0.213413901956798","3"
"No worries","2011","Saxony-Anhalt","Not Employed","76","0.215290269537589","0.172352104691399","0.258228434383778","3"
"No worries","2011","Thuringia","Not Employed","59","0.181364162116954","0.14144993803557","0.221278386198338","3"
"No worries","2011","Thuringia","Employed","98","0.192848665856432","0.15864099972676","0.227056331986105","3"
"No worries","2011","Schleswig-Holstein","Not Employed","48","0.216682788200952","0.167358396683699","0.266007179718205","3"
"No worries","2011","Schleswig-Holstein","Employed","68","0.183742508863228","0.14444074100128","0.223044276725177","3"
"No worries","2011","Hamburg","Not Employed","22","","","","3"
"No worries","2011","Hamburg","Employed","41","0.253767692284166","0.190718760171898","0.316816624396433","3"
"No worries","2011","Lower Saxony","Not Employed","117","0.159751865619073","0.133407943614893","0.186095787623253","3"
"No worries","2011","Lower Saxony","Employed","176","0.161150622411094","0.139854362692207","0.182446882129981","3"
"No worries","2011","Bremen","Not Employed","14","","","","3"
"No worries","2011","Bremen","Employed","18","","","","3"
"No worries","2011","North Rhine-Westphalia","Not Employed","290","0.189375937559211","0.170183746049468","0.208568129068953","3"
"No worries","2011","North Rhine-Westphalia","Employed","398","0.155288728032919","0.141074477116294","0.169502978949544","3"
"No worries","2011","Hesse","Not Employed","78","0.183190939629389","0.147994286420063","0.218387592838715","3"
"No worries","2011","Hesse","Employed","129","0.152336157975457","0.129115875129165","0.175556440821748","3"
"No worries","2011","Rhineland-Palatinate,Saarland","Not Employed","93","0.174599709179841","0.140205982850769","0.208993435508913","3"
"No worries","2011","Rhineland-Palatinate,Saarland","Employed","123","0.17141930923249","0.143929180934382","0.198909437530599","3"
"No worries","2011","Baden-Württemberg","Not Employed","188","0.190456892997278","0.164958827064962","0.215954958929594","3"
"No worries","2011","Baden-Württemberg","Employed","283","0.173114341214786","0.154411349833386","0.191817332596185","3"
"No worries","2011","Bavaria","Not Employed","169","0.158998704082855","0.137799473404307","0.180197934761404","3"
"No worries","2011","Bavaria","Employed","284","0.149644158147357","0.133915746959524","0.165372569335191","3"
"No worries","2011","Berlin","Not Employed","33","0.0986811331218509","0.0651009491103174","0.132261317133384","3"
"No worries","2011","Berlin","Employed","79","0.159703809361293","0.126725168348756","0.192682450373831","3"
"No worries","2011","Brandenburg","Not Employed","72","0.171842201571722","0.133862639918047","0.209821763225397","3"
"No worries","2011","Brandenburg","Employed","85","0.193373133419057","0.158439661261083","0.22830660557703","3"
"No worries","2011","Mecklenburg-Western Pomerania","Not Employed","47","0.181068327924925","0.128986823222668","0.233149832627182","3"
"No worries","2011","Mecklenburg-Western Pomerania","Employed","45","0.157573165018837","0.116137234913246","0.199009095124427","3"
"No worries","2011","Saxony","Not Employed","119","0.240795023288401","0.204290552234467","0.277299494342334","3"
"No worries","2011","Saxony-Anhalt","Employed","99","0.228719372612727","0.192231639136986","0.265207106088468","3"
"Some worries","2011","Schleswig-Holstein","Not Employed","127","0.424865669078514","0.365683461625242","0.484047876531786","2"
"Some worries","2011","Saxony","Employed","459","0.530956718901337","0.497700255939913","0.56421318186276","2"
"Some worries","2011","Thuringia","Not Employed","176","0.484772619872635","0.433002986882208","0.536542252863063","2"
"Some worries","2011","Schleswig-Holstein","Employed","199","0.535226513899713","0.484611057504035","0.585841970295391","2"
"Some worries","2011","Hamburg","Not Employed","55","0.410032787005108","0.322033186836329","0.498032387173886","2"
"Some worries","2011","Hamburg","Employed","98","0.513120108167663","0.440702699131708","0.585537517203617","2"
"Some worries","2011","Lower Saxony","Not Employed","370","0.514219953324038","0.478282443349205","0.550157463298872","2"
"Some worries","2011","Lower Saxony","Employed","666","0.562954459966322","0.534223818264761","0.591685101667883","2"
"Some worries","2011","Bremen","Not Employed","21","","","","2"
"Some worries","2011","Bremen","Employed","38","0.635955520073296","0.525578857904007","0.746332182242585","2"
"Some worries","2011","North Rhine-Westphalia","Not Employed","787","0.488466159746537","0.463980779617536","0.512951539875538","2"
"Some worries","2011","North Rhine-Westphalia","Employed","1341","0.542575171434528","0.5230232388282","0.562127104040855","2"
"Some worries","2011","Hesse","Not Employed","250","0.535131626875809","0.48974954547681","0.580513708274807","2"
"Some worries","2011","Hesse","Employed","515","0.566170440916344","0.534145573319237","0.598195308513452","2"
"Some worries","2011","Rhineland-Palatinate,Saarland","Not Employed","231","0.447603339627127","0.402553075068047","0.492653604186207","2"
"Some worries","2011","Rhineland-Palatinate,Saarland","Employed","413","0.579675426000718","0.543670300595062","0.615680551406374","2"
"Some worries","2011","Baden-Württemberg","Not Employed","444","0.493393507332744","0.460928089747071","0.525858924918416","2"
"Some worries","2011","Baden-Württemberg","Employed","827","0.540099921492237","0.515462762901267","0.564737080083206","2"
"Some worries","2011","Bavaria","Not Employed","564","0.492122791507954","0.463139942308156","0.521105640707751","2"
"Some worries","2011","Bavaria","Employed","1062","0.557213082055337","0.535312146686141","0.579114017424534","2"
"Some worries","2011","Berlin","Not Employed","142","0.484075510777962","0.427805576954652","0.540345444601271","2"
"Some worries","2011","Berlin","Employed","244","0.488348520218111","0.443348679610776","0.533348360825447","2"
"Some worries","2011","Brandenburg","Not Employed","173","0.474438395889417","0.424165926861901","0.524710864916932","2"
"Some worries","2011","Brandenburg","Employed","259","0.48822877662007","0.44401506617106","0.532442487069079","2"
"Some worries","2011","Mecklenburg-Western Pomerania","Not Employed","93","0.461808790503506","0.394381168835115","0.529236412171896","2"
"Some worries","2011","Mecklenburg-Western Pomerania","Employed","164","0.506767753345057","0.44990863994056","0.563626866749555","2"
"Some worries","2011","Saxony","Not Employed","252","0.451941865159404","0.409450822859775","0.494432907459034","2"
"Some worries","2011","Saxony-Anhalt","Not Employed","154","0.42677427649054","0.37510424666604","0.47844430631504","2"
"Some worries","2011","Saxony-Anhalt","Employed","265","0.461698957815908","0.418389648549901","0.505008267081915","2"
"Some worries","2011","Thuringia","Employed","268","0.500294750096375","0.456942906634087","0.543646593558664","2"
"Big worries","2012","Hamburg","Not Employed","46","0.330061942364481","0.250145283087421","0.409978601641542","1"
"Big worries","2012","Hamburg","Employed","62","0.228893393550038","0.170227077316514","0.287559709783563","1"
"Big worries","2012","Lower Saxony","Not Employed","321","0.390756342892144","0.35613576216891","0.425376923615378","1"
"Big worries","2012","Lower Saxony","Employed","394","0.367853449433854","0.339382392065802","0.396324506801906","1"
"Big worries","2012","Bremen","Not Employed","20","","","","1"
"Big worries","2012","Bremen","Employed","22","","","","1"
"Big worries","2012","North Rhine-Westphalia","Not Employed","620","0.392031839716839","0.367696106579137","0.41636757285454","1"
"Big worries","2012","North Rhine-Westphalia","Employed","917","0.370958447556213","0.351919701868134","0.389997193244292","1"
"Big worries","2012","Hesse","Not Employed","196","0.372277737317601","0.329990089291316","0.414565385343887","1"
"Big worries","2012","Hesse","Employed","300","0.319681067620358","0.289042544666606","0.350319590574111","1"
"Big worries","2012","Rhineland-Palatinate,Saarland","Not Employed","163","0.342745059757055","0.29960565523425","0.385884464279859","1"
