"plh0034","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","Full Time","1-pers.-HH","468","0.496524247943402","0.465473080540792","0.527575415346013","1"
"Big worries","2009","Full Time","(Married) couple without C. ","1147","0.531486898660815","0.510573199756382","0.552400597565248","1"
"Big worries","2009","Full Time","Single parent ","181","0.493857083819417","0.441922062130291","0.545792105508543","1"
"Big worries","2009","Full Time","Couple + C. LE 16 ","671","0.475594383164642","0.449471773387277","0.501716992942006","1"
"Big worries","2009","Full Time","Couple + C. GT 16 ","716","0.487633340599583","0.461852230053169","0.513414451145998","1"
"Big worries","2009","Full Time","Couple + C. LE and GT 16","221","0.439185705725809","0.39510817610074","0.483263235350879","1"
"Big worries","2009","Part Time","1-pers.-HH","185","0.4170301303813","0.370748183679116","0.463312077083484","1"
"Big worries","2009","Part Time","(Married) couple without C. ","558","0.512880390528313","0.483152846424015","0.542607934632611","1"
"Big worries","2009","Part Time","Single parent ","124","0.347754943890407","0.297131616539301","0.398378271241514","1"
"Big worries","2009","Part Time","Couple + C. LE 16 ","458","0.444546971290765","0.414036880747786","0.475057061833745","1"
"Big worries","2009","Part Time","Couple + C. GT 16 ","389","0.479859190241241","0.44668071782292","0.513037662659562","1"
"Big worries","2009","Part Time","Couple + C. LE and GT 16","141","0.325323798102997","0.278465329462245","0.372182266743748","1"
"Big worries","2009","Not Working","1-pers.-HH","716","0.510627938458862","0.48473696053531","0.536518916382414","1"
"Big worries","2009","Not Working","(Married) couple without C. ","1917","0.574048998991826","0.557324156027703","0.590773841955949","1"
"Big worries","2009","Not Working","Single parent ","108","0.410098387179283","0.353587071443715","0.466609702914851","1"
"Big worries","2009","Not Working","Couple + C. LE 16 ","148","0.34664499766573","0.301131467205048","0.392158528126412","1"
"Big worries","2009","Not Working","Couple + C. GT 16 ","372","0.411193300795508","0.377657805667795","0.44472879592322","1"
"Big worries","2009","Not Working","Couple + C. LE and GT 16","92","0.289728481857915","0.23830987659589","0.341147087119941","1"
"No worries","2009","Full Time","Couple + C. GT 16 ","121","0.0848683475102888","0.0704942973555917","0.099242397664986","3"
