"plh0034","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","2013","16-34 y.","East Germany","233","0.258501408876557","0.227717468874252","0.289285348878862"
"No worries","2013","35-65 y.","West Germany","1014","0.138659805253808","0.130968149478953","0.146351461028664"
"No worries","2013","35-65 y.","East Germany","417","0.172471812166022","0.15751846833785","0.187425155994194"
"No worries","2013","66 and older","West Germany","562","0.163666988597703","0.151749080027612","0.175584897167795"
"No worries","2013","66 and older","East Germany","227","0.185409562462353","0.163717428837857","0.207101696086849"
"Big worries","2014","16-34 y.","West Germany","797","0.143496219821184","0.134072106989583","0.152920332652785"
"Big worries","2014","16-34 y.","East Germany","166","0.140065400808614","0.120170628132417","0.159960173484811"
"Big worries","2014","35-65 y.","West Germany","2736","0.229697898768221","0.222244486281337","0.237151311255105"
"Big worries","2014","35-65 y.","East Germany","700","0.231023516135069","0.216327853485588","0.24571917878455"
"Big worries","2014","66 and older","West Germany","973","0.265807632083511","0.251594451630492","0.280020812536529"
"Big worries","2014","66 and older","East Germany","387","0.316218547429541","0.290221473003623","0.342215621855459"
"Some worries","2014","16-34 y.","West Germany","2688","0.523291468383762","0.509865244208897","0.536717692558627"
"Some worries","2014","16-34 y.","East Germany","590","0.537887813718082","0.509307933868347","0.566467693567818"
"Some worries","2014","35-65 y.","West Germany","6750","0.554480161221287","0.545673269960933","0.563287052481641"
"Some worries","2014","35-65 y.","East Germany","1699","0.537516998657346","0.520133045676459","0.554900951638233"
"Some worries","2014","66 and older","West Germany","2023","0.535524486752484","0.519478231649628","0.551570741855339"
"Some worries","2014","66 and older","East Germany","568","0.442615160198565","0.414845992179219","0.470384328217911"
"No worries","2014","16-34 y.","West Germany","1831","0.333212311795054","0.320541340389079","0.345883283201029"
"No worries","2014","16-34 y.","East Germany","413","0.322046785473304","0.295261259310729","0.348832311635878"
"No worries","2014","35-65 y.","West Germany","2749","0.215821940010492","0.208532381204078","0.223111498816906"
"No worries","2014","35-65 y.","East Germany","761","0.231459485207585","0.216754133207616","0.246164837207554"
"No worries","2014","66 and older","West Germany","715","0.198667881164005","0.185830609880528","0.211505152447483"
"No worries","2014","66 and older","East Germany","274","0.241166292371894","0.217249454474307","0.265083130269481"
"Big worries","2015","16-34 y.","West Germany","","","",""
"Big worries","2015","16-34 y.","East Germany","","","",""
"Big worries","2015","35-65 y.","West Germany","","","",""
"Big worries","2015","35-65 y.","East Germany","","","",""
"Big worries","2015","66 and older","West Germany","","","",""
"Big worries","2015","66 and older","East Germany","","","",""
"Some worries","2015","16-34 y.","West Germany","","","",""
"Some worries","2015","16-34 y.","East Germany","","","",""
"Some worries","2015","35-65 y.","West Germany","","","",""
"Some worries","2015","35-65 y.","East Germany","","","",""
"Some worries","2015","66 and older","West Germany","","","",""
"Some worries","2015","66 and older","East Germany","","","",""
"No worries","2015","16-34 y.","West Germany","","","",""
"No worries","2015","16-34 y.","East Germany","","","",""
"No worries","2015","35-65 y.","West Germany","","","",""
"No worries","2015","35-65 y.","East Germany","","","",""
"No worries","2015","66 and older","West Germany","","","",""
"No worries","2015","66 and older","East Germany","","","",""
"Big worries","2016","16-34 y.","West Germany","","","",""
"Big worries","2016","16-34 y.","East Germany","","","",""
"Big worries","2016","35-65 y.","West Germany","","","",""
"Big worries","2016","35-65 y.","East Germany","","","",""
"Big worries","2016","66 and older","West Germany","","","",""
"Big worries","2016","66 and older","East Germany","","","",""
"Some worries","2016","16-34 y.","West Germany","","","",""
"Some worries","2016","16-34 y.","East Germany","","","",""
"Some worries","2016","35-65 y.","West Germany","","","",""
"Some worries","2016","35-65 y.","East Germany","","","",""
"Some worries","2016","66 and older","West Germany","","","",""
"Some worries","2016","66 and older","East Germany","","","",""
"No worries","2016","16-34 y.","West Germany","","","",""
"No worries","2016","16-34 y.","East Germany","","","",""
"No worries","2016","35-65 y.","West Germany","","","",""
"No worries","2016","35-65 y.","East Germany","","","",""
"No worries","2016","66 and older","West Germany","","","",""
"No worries","2016","66 and older","East Germany","","","",""
"Big worries","2017","16-34 y.","West Germany","","","",""
"Big worries","2017","16-34 y.","East Germany","","","",""
"Big worries","2017","35-65 y.","West Germany","","","",""
"Big worries","2017","35-65 y.","East Germany","","","",""
"Big worries","2017","66 and older","West Germany","","","",""
"Big worries","2017","66 and older","East Germany","","","",""
"Some worries","2017","16-34 y.","West Germany","","","",""
"Some worries","2017","16-34 y.","East Germany","","","",""
"Some worries","2017","35-65 y.","West Germany","","","",""
"Some worries","2017","35-65 y.","East Germany","","","",""
"Some worries","2017","66 and older","West Germany","","","",""
"Some worries","2017","66 and older","East Germany","","","",""
"No worries","2017","16-34 y.","West Germany","","","",""
"No worries","2017","16-34 y.","East Germany","","","",""
"No worries","2017","35-65 y.","West Germany","","","",""
"No worries","2017","35-65 y.","East Germany","","","",""
"No worries","2017","66 and older","West Germany","","","",""
"No worries","2017","66 and older","East Germany","","","",""
"Big worries","2018","16-34 y.","West Germany","","","",""
"Big worries","2018","16-34 y.","East Germany","","","",""
"Big worries","2018","35-65 y.","West Germany","","","",""
"Big worries","2018","35-65 y.","East Germany","","","",""
"Big worries","2018","66 and older","West Germany","","","",""
"Big worries","2018","66 and older","East Germany","","","",""
"Some worries","2018","16-34 y.","West Germany","","","",""
"Some worries","2018","16-34 y.","East Germany","","","",""
"Some worries","2018","35-65 y.","West Germany","","","",""
"Some worries","2018","35-65 y.","East Germany","","","",""
"Some worries","2018","66 and older","West Germany","","","",""
"Some worries","2018","66 and older","East Germany","","","",""
"No worries","2018","16-34 y.","West Germany","","","",""
"No worries","2018","16-34 y.","East Germany","","","",""
"No worries","2018","35-65 y.","West Germany","","","",""
"No worries","2018","35-65 y.","East Germany","","","",""
"No worries","2018","66 and older","West Germany","","","",""
"No worries","2018","66 and older","East Germany","","","",""
"Big worries","2019","16-34 y.","West Germany","477","0.117563017473856","0.107998096896795","0.127127938050916"
"Big worries","2019","16-34 y.","East Germany","122","0.133489848976476","0.111805662419903","0.155174035533049"
"Big worries","2019","35-65 y.","West Germany","2314","0.20319555181585","0.195882625343317","0.210508478288383"
"Big worries","2019","35-65 y.","East Germany","779","0.239602541874133","0.224970441574488","0.254234642173779"
"Big worries","2019","66 and older","West Germany","995","0.245597813403067","0.231985258178822","0.259210368627312"
"Big worries","2019","66 and older","East Germany","419","0.308739838238011","0.283617467753903","0.33386220872212"
"Some worries","2019","16-34 y.","West Germany","2105","0.479858400750854","0.465022241002836","0.494694560498872"
"Some worries","2019","16-34 y.","East Germany","446","0.479143991608917","0.447292919945444","0.510995063272389"
"Some worries","2019","35-65 y.","West Germany","6592","0.569042148792955","0.560042038117558","0.578042259468353"
"Some worries","2019","35-65 y.","East Germany","1727","0.532349175949686","0.515245093720406","0.549453258178967"
"Some worries","2019","66 and older","West Germany","2195","0.569508591530488","0.553849797134597","0.585167385926379"
"Some worries","2019","66 and older","East Germany","629","0.482165280756742","0.454992313494044","0.509338248019439"
"No worries","2019","16-34 y.","West Germany","1774","0.40257858177529","0.38801494353643","0.41714222001415"
"No worries","2019","16-34 y.","East Germany","377","0.387366159414607","0.356306726866242","0.418425591962973"
"No worries","2019","35-65 y.","West Germany","2724","0.227762299391195","0.220140199203796","0.235384399578594"
"No worries","2019","35-65 y.","East Germany","763","0.22804828217618","0.213665294699695","0.242431269652666"
"No worries","2019","66 and older","West Germany","651","0.184893595066446","0.172616545088761","0.19717064504413"
"No worries","2019","66 and older","East Germany","251","0.209094881005247","0.186980366520498","0.231209395489996"
