"plh0034","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2009","Lower Saxony","West Germany","695","0.426740399751058","0.402758719234406","0.450722080267709"
"Some worries","2009","Lower Saxony","East Germany","","","",""
"Some worries","2009","Bremen","West Germany","45","0.305159937159995","0.222076726464485","0.388243147855505"
"Some worries","2009","Bremen","East Germany","","","",""
"Some worries","2009","North Rhine-Westphalia","West Germany","1486","0.407140882330666","0.391114238019698","0.423167526641634"
"Some worries","2009","North Rhine-Westphalia","East Germany","","","",""
"Some worries","2009","Hesse","West Germany","517","0.390226189386762","0.362752397141073","0.417699981632451"
"Some worries","2009","Hesse","East Germany","","","",""
"Some worries","2009","Rhineland-Palatinate,Saarland","West Germany","448","0.405079292583907","0.375011767844472","0.435146817323343"
"Some worries","2009","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Some worries","2009","Baden-Württemberg","West Germany","869","0.404716031974437","0.383642538788625","0.425789525160248"
"Some worries","2009","Baden-Württemberg","East Germany","","","",""
"Some worries","2009","Bavaria","West Germany","1085","0.423527885624847","0.40453131929623","0.442524451953464"
"Some worries","2009","Bavaria","East Germany","","","",""
"Some worries","2009","Berlin","West Germany","153","0.466384687434952","0.415135889592051","0.517633485277853"
"Some worries","2009","Berlin","East Germany","133","0.395289607290498","0.341637823728481","0.448941390852516"
"Some worries","2009","Brandenburg","West Germany","","","",""
"Some worries","2009","Brandenburg","East Germany","338","0.423577589511529","0.389186303712211","0.457968875310847"
"Some worries","2009","Mecklenburg-Western Pomerania","West Germany","","","",""
"Some worries","2009","Mecklenburg-Western Pomerania","East Germany","163","0.356871891435966","0.313834144096935","0.399909638774998"
"Some worries","2009","Saxony","West Germany","","","",""
"Some worries","2009","Saxony","East Germany","572","0.416442458681682","0.390309825187509","0.442575092175856"
"Some worries","2009","Saxony-Anhalt","West Germany","","","",""
"Some worries","2009","Saxony-Anhalt","East Germany","288","0.356067113945556","0.322223934552376","0.389910293338736"
"Some worries","2009","Thuringia","West Germany","","","",""
"Some worries","2009","Thuringia","East Germany","355","0.440898971186812","0.406957796365851","0.474840146007772"
"No worries","2009","Schleswig-Holstein","West Germany","106","0.178800859832965","0.14534733628874","0.212254383377191"
"No worries","2009","Schleswig-Holstein","East Germany","","","",""
"No worries","2009","Hamburg","West Germany","33","0.107494909365024","0.0704804635972297","0.144509355132818"
"No worries","2009","Hamburg","East Germany","","","",""
"No worries","2009","Lower Saxony","West Germany","122","0.0710974168155997","0.0586369572245249","0.0835578764066745"
"No worries","2009","Lower Saxony","East Germany","","","",""
"No worries","2009","Bremen","West Germany","","","",""
"No worries","2009","Bremen","East Germany","","","",""
"No worries","2009","North Rhine-Westphalia","West Germany","291","0.0891927775051698","0.0798951409176349","0.0984904140927048"
"No worries","2009","North Rhine-Westphalia","East Germany","","","",""
"No worries","2009","Hesse","West Germany","117","0.0968242312228863","0.0801688649868621","0.113479597458911"
"No worries","2009","Hesse","East Germany","","","",""
"No worries","2009","Rhineland-Palatinate,Saarland","West Germany","118","0.143866708313512","0.122371138656366","0.165362277970658"
"No worries","2009","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No worries","2009","Baden-Württemberg","West Germany","165","0.0748505474063983","0.0635525187430597","0.0861485760697369"
"No worries","2009","Baden-Württemberg","East Germany","","","",""
"No worries","2009","Bavaria","West Germany","171","0.0732615906959112","0.0632440364046806","0.0832791449871418"
"No worries","2009","Bavaria","East Germany","","","",""
"No worries","2009","Berlin","West Germany","","","",""
"No worries","2009","Berlin","East Germany","31","0.111772586649691","0.0771959706654066","0.146349202633976"
"No worries","2009","Brandenburg","West Germany","","","",""
"No worries","2009","Brandenburg","East Germany","92","0.127305662300475","0.10410681337312","0.150504511227829"
"No worries","2009","Mecklenburg-Western Pomerania","West Germany","","","",""
"No worries","2009","Mecklenburg-Western Pomerania","East Germany","63","0.140346510797846","0.109142735648477","0.171550285947215"
"No worries","2009","Saxony","West Germany","","","",""
"No worries","2009","Saxony","East Germany","193","0.157888653319704","0.138559000507625","0.177218306131782"
"No worries","2009","Saxony-Anhalt","West Germany","","","",""
"No worries","2009","Saxony-Anhalt","East Germany","79","0.115322067282104","0.0927467570136835","0.137897377550524"
"No worries","2009","Thuringia","West Germany","","","",""
"No worries","2009","Thuringia","East Germany","100","0.139797585868375","0.116091363892483","0.163503807844266"
"Big worries","2010","Schleswig-Holstein","West Germany","156","0.317674136473155","0.274172199127492","0.361176073818817"
"Big worries","2010","Schleswig-Holstein","East Germany","","","",""
"Big worries","2010","Hamburg","West Germany","87","0.317143473325227","0.261219258648177","0.373067688002278"
"Big worries","2010","Hamburg","East Germany","","","",""
"Big worries","2010","Lower Saxony","West Germany","579","0.380042501845992","0.35552745949794","0.404557544194045"
"Big worries","2010","Lower Saxony","East Germany","","","",""
"Big worries","2010","Bremen","West Germany","35","0.349040056955613","0.259141860040015","0.438938253871211"
"Big worries","2010","Bremen","East Germany","","","",""
"Big worries","2010","North Rhine-Westphalia","West Germany","1375","0.394985931823943","0.378508138318696","0.411463725329191"
"Big worries","2010","North Rhine-Westphalia","East Germany","","","",""
"Big worries","2010","Hesse","West Germany","423","0.372279883967056","0.343956127220437","0.400603640713675"
"Big worries","2010","Hesse","East Germany","","","",""
"Big worries","2010","Rhineland-Palatinate,Saarland","West Germany","349","0.351310634417246","0.320938240619734","0.381683028214757"
"Big worries","2010","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Big worries","2010","Baden-Württemberg","West Germany","762","0.401417686262156","0.379565627685909","0.423269744838402"
"Big worries","2010","Baden-Württemberg","East Germany","","","",""
"Big worries","2010","Bavaria","West Germany","982","0.420399858287529","0.400712608777089","0.440087107797968"
"Big worries","2010","Bavaria","East Germany","","","",""
"Big worries","2010","Berlin","West Germany","143","0.397742477353582","0.347737148744408","0.447747805962756"
"Big worries","2010","Berlin","East Germany","100","0.339449991262121","0.284084942939448","0.394815039584794"
"Big worries","2010","Brandenburg","West Germany","","","",""
"Big worries","2010","Brandenburg","East Germany","256","0.346587678482582","0.311681749194426","0.381493607770738"
"Big worries","2010","Mecklenburg-Western Pomerania","West Germany","","","",""
"Big worries","2010","Mecklenburg-Western Pomerania","East Germany","168","0.405417418774779","0.358684548478882","0.452150289070677"
"Big worries","2010","Saxony","West Germany","","","",""
"Big worries","2010","Saxony","East Germany","438","0.355479723898305","0.328805674536121","0.38215377326049"
"Big worries","2010","Saxony-Anhalt","West Germany","","","",""
"Big worries","2010","Saxony-Anhalt","East Germany","261","0.371726556507353","0.336303892816489","0.407149220198216"
"Big worries","2010","Thuringia","West Germany","","","",""
"Big worries","2010","Thuringia","East Germany","263","0.311234752824389","0.27823073228986","0.344238773358919"
"Some worries","2010","Schleswig-Holstein","West Germany","232","0.538978376232751","0.492401745247734","0.585555007217767"
"Some worries","2010","Schleswig-Holstein","East Germany","","","",""
"Some worries","2010","Hamburg","West Germany","148","0.568904798924094","0.509391549213652","0.628418048634535"
"Some worries","2010","Hamburg","East Germany","","","",""
"Some worries","2010","Lower Saxony","West Germany","745","0.473214897149576","0.44799858618147","0.498431208117683"
"Some worries","2010","Lower Saxony","East Germany","","","",""
"Some worries","2010","Bremen","West Germany","52","0.454132988852904","0.360231784342458","0.54803419336335"
"Some worries","2010","Bremen","East Germany","","","",""
"Some worries","2010","North Rhine-Westphalia","West Germany","1578","0.4640746090337","0.447264459523349","0.480884758544051"
"Some worries","2010","North Rhine-Westphalia","East Germany","","","",""
"Some worries","2010","Hesse","West Germany","549","0.472833283609237","0.443580913549085","0.50208565366939"
"Some worries","2010","Hesse","East Germany","","","",""
"Some worries","2010","Rhineland-Palatinate,Saarland","West Germany","476","0.534822282762245","0.503087963761221","0.566556601763268"
"Some worries","2010","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Some worries","2010","Baden-Württemberg","West Germany","952","0.483701650763712","0.461423901224771","0.505979400302652"
"Some worries","2010","Baden-Württemberg","East Germany","","","",""
"Some worries","2010","Bavaria","West Germany","1217","0.486486615432659","0.466552321601446","0.506420909263872"
"Some worries","2010","Bavaria","East Germany","","","",""
"Some worries","2010","Berlin","West Germany","190","0.503958714527505","0.452875222978391","0.555042206076619"
"Some worries","2010","Berlin","East Germany","126","0.428044652655584","0.370192365739467","0.485896939571701"
"Some worries","2010","Brandenburg","West Germany","","","",""
"Some worries","2010","Brandenburg","East Germany","342","0.476472951497183","0.439838670411763","0.513107232582604"
"Some worries","2010","Mecklenburg-Western Pomerania","West Germany","","","",""
"Some worries","2010","Mecklenburg-Western Pomerania","East Germany","192","0.434927620902183","0.387740259102819","0.482114982701547"
"Some worries","2010","Saxony","West Germany","","","",""
"Some worries","2010","Saxony","East Germany","597","0.482407802682577","0.454561710057618","0.510253895307536"
"Some worries","2010","Saxony-Anhalt","West Germany","","","",""
"Some worries","2010","Saxony-Anhalt","East Germany","344","0.469404090258769","0.432823521487088","0.505984659030449"
"Some worries","2010","Thuringia","West Germany","","","",""
"Some worries","2010","Thuringia","East Germany","365","0.503818187645542","0.468177626396489","0.539458748894596"
"No worries","2010","Schleswig-Holstein","West Germany","52","0.143347487294095","0.110604436511796","0.176090538076393"
"No worries","2010","Schleswig-Holstein","East Germany","","","",""
"No worries","2010","Hamburg","West Germany","31","0.113951727750679","0.075766408892715","0.152137046608643"
"No worries","2010","Hamburg","East Germany","","","",""
"No worries","2010","Lower Saxony","West Germany","182","0.146742601004431","0.128871399861889","0.164613802146974"
"No worries","2010","Lower Saxony","East Germany","","","",""
"No worries","2010","Bremen","West Germany","","","",""
"No worries","2010","Bremen","East Germany","","","",""
"No worries","2010","North Rhine-Westphalia","West Germany","428","0.140939459142357","0.129210656152255","0.152668262132458"
"No worries","2010","North Rhine-Westphalia","East Germany","","","",""
"No worries","2010","Hesse","West Germany","147","0.154886832423707","0.133688693644899","0.176084971202514"
"No worries","2010","Hesse","East Germany","","","",""
"No worries","2010","Rhineland-Palatinate,Saarland","West Germany","124","0.113867082820509","0.0936572129627228","0.134076952678296"
"No worries","2010","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No worries","2010","Baden-Württemberg","West Germany","219","0.114880662974132","0.100665346099945","0.12909597984832"
"No worries","2010","Baden-Württemberg","East Germany","","","",""
"No worries","2010","Bavaria","West Germany","216","0.0931135262798119","0.0815238215211425","0.104703231038481"
"No worries","2010","Bavaria","East Germany","","","",""
"No worries","2010","Berlin","West Germany","35","0.0982988081189134","0.0678808799802284","0.128716736257598"
"No worries","2010","Berlin","East Germany","55","0.232505356082295","0.183114211709099","0.28189650045549"
"No worries","2010","Brandenburg","West Germany","","","",""
"No worries","2010","Brandenburg","East Germany","116","0.176939370020235","0.148947807779744","0.204930932260725"
"No worries","2010","Mecklenburg-Western Pomerania","West Germany","","","",""
"No worries","2010","Mecklenburg-Western Pomerania","East Germany","64","0.159654960323038","0.124790319835453","0.194519600810623"
"No worries","2010","Saxony","West Germany","","","",""
"No worries","2010","Saxony","East Germany","202","0.162112473419118","0.141574181619169","0.182650765219067"
"No worries","2010","Saxony-Anhalt","West Germany","","","",""
"No worries","2010","Saxony-Anhalt","East Germany","110","0.158869353233879","0.132074778887704","0.185663927580054"
"No worries","2010","Thuringia","West Germany","","","",""
"No worries","2010","Thuringia","East Germany","128","0.184947059530068","0.157271027918367","0.21262309114177"
"Big worries","2011","Schleswig-Holstein","West Germany","199","0.312968082331183","0.277071131720733","0.348865032941633"
"Big worries","2011","Schleswig-Holstein","East Germany","","","",""
"Big worries","2011","Hamburg","West Germany","87","0.305274808095595","0.253421223530712","0.357128392660479"
"Big worries","2011","Hamburg","East Germany","","","",""
"Big worries","2011","Lower Saxony","West Germany","559","0.295679051462934","0.275094439856324","0.316263663069543"
"Big worries","2011","Lower Saxony","East Germany","","","",""
"Big worries","2011","Bremen","West Germany","33","0.33259184595152","0.249666211794253","0.415517480108787"
"Big worries","2011","Bremen","East Germany","","","",""
"Big worries","2011","North Rhine-Westphalia","West Germany","1279","0.309903956986907","0.295739841232037","0.324068072741776"
"Big worries","2011","North Rhine-Westphalia","East Germany","","","",""
"Big worries","2011","Hesse","West Germany","412","0.281555285566762","0.257860184506985","0.305250386626539"
"Big worries","2011","Hesse","East Germany","","","",""
"Big worries","2011","Rhineland-Palatinate,Saarland","West Germany","330","0.298496666251358","0.272497511890099","0.324495820612617"
"Big worries","2011","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Big worries","2011","Baden-Württemberg","West Germany","741","0.297279620251234","0.279301943205843","0.315257297296625"
"Big worries","2011","Baden-Württemberg","East Germany","","","",""
"Big worries","2011","Bavaria","West Germany","1040","0.313361944933149","0.297082954596932","0.329640935269367"
"Big worries","2011","Bavaria","East Germany","","","",""
"Big worries","2011","Berlin","West Germany","140","0.326992886407972","0.282340554681234","0.371645218134709"
"Big worries","2011","Berlin","East Germany","139","0.444610202644491","0.392772063961475","0.496448341327507"
"Big worries","2011","Brandenburg","West Germany","","","",""
"Big worries","2011","Brandenburg","East Germany","281","0.333956316626418","0.302617351376322","0.365295281876514"
"Big worries","2011","Mecklenburg-Western Pomerania","West Germany","","","",""
"Big worries","2011","Mecklenburg-Western Pomerania","East Germany","158","0.344803876251705","0.303430987939871","0.386176764563539"
"Big worries","2011","Saxony","West Germany","","","",""
"Big worries","2011","Saxony","East Germany","388","0.291240328318894","0.267373004330282","0.315107652307505"
"Big worries","2011","Saxony-Anhalt","West Germany","","","",""
"Big worries","2011","Saxony-Anhalt","East Germany","267","0.329414070470014","0.298020204024076","0.360807936915953"
"Big worries","2011","Thuringia","West Germany","","","",""
"Big worries","2011","Thuringia","East Germany","268","0.318174092917915","0.287206506401529","0.349141679434302"
"Some worries","2011","Schleswig-Holstein","West Germany","326","0.489701066270643","0.451002316775974","0.528399815765312"
"Some worries","2011","Schleswig-Holstein","East Germany","","","",""
"Some worries","2011","Hamburg","West Germany","153","0.470287975619766","0.414088970177385","0.526486981062147"
"Some worries","2011","Hamburg","East Germany","","","",""
"Some worries","2011","Lower Saxony","West Germany","1036","0.543722318748988","0.5212550495427","0.566189587955276"
"Some worries","2011","Lower Saxony","East Germany","","","",""
"Some worries","2011","Bremen","West Germany","59","0.534017959710092","0.446216897638265","0.621819021781918"
"Some worries","2011","Bremen","East Germany","","","",""
"Some worries","2011","North Rhine-Westphalia","West Germany","2128","0.521582503927141","0.506282689181589","0.536882318672692"
"Some worries","2011","North Rhine-Westphalia","East Germany","","","",""
"Some worries","2011","Hesse","West Germany","765","0.55573303782229","0.529555116201559","0.58191095944302"
"Some worries","2011","Hesse","East Germany","","","",""
"Some worries","2011","Rhineland-Palatinate,Saarland","West Germany","644","0.528860357613781","0.500499461994878","0.557221253232684"
"Some worries","2011","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Some worries","2011","Baden-Württemberg","West Germany","1271","0.523408260249012","0.503763204173046","0.543053316324977"
"Some worries","2011","Baden-Württemberg","East Germany","","","",""
"Some worries","2011","Bavaria","West Germany","1626","0.53360036019636","0.516092721971019","0.551107998421701"
"Some worries","2011","Bavaria","East Germany","","","",""
"Some worries","2011","Berlin","West Germany","225","0.537985806684813","0.490531216135717","0.585440397233908"
"Some worries","2011","Berlin","East Germany","161","0.41987988495668","0.368394704972391","0.471365064940968"
"Some worries","2011","Brandenburg","West Germany","","","",""
"Some worries","2011","Brandenburg","East Germany","432","0.482154430749204","0.448951097972323","0.515357763526085"
"Some worries","2011","Mecklenburg-Western Pomerania","West Germany","","","",""
"Some worries","2011","Mecklenburg-Western Pomerania","East Germany","257","0.487612688419343","0.444103518906979","0.531121857931707"
"Some worries","2011","Saxony","West Germany","","","",""
"Some worries","2011","Saxony","East Germany","711","0.501342594758096","0.475076415005674","0.527608774510519"
"Some worries","2011","Saxony-Anhalt","West Germany","","","",""
"Some worries","2011","Saxony-Anhalt","East Germany","419","0.447374530268206","0.414162334321644","0.480586726214767"
"Some worries","2011","Thuringia","West Germany","","","",""
"Some worries","2011","Thuringia","East Germany","444","0.493789983647548","0.460548935604223","0.527031031690874"
"No worries","2011","Schleswig-Holstein","West Germany","116","0.197330851398175","0.166521336772465","0.228140366023884"
"No worries","2011","Schleswig-Holstein","East Germany","","","",""
"No worries","2011","Hamburg","West Germany","63","0.224437216284638","0.177460495892618","0.271413936676659"
"No worries","2011","Hamburg","East Germany","","","",""
"No worries","2011","Lower Saxony","West Germany","293","0.160598629788078","0.144037008451816","0.17716025112434"
"No worries","2011","Lower Saxony","East Germany","","","",""
"No worries","2011","Bremen","West Germany","32","0.133390194338389","0.0735475190671168","0.19323286960966"
"No worries","2011","Bremen","East Germany","","","",""
"No worries","2011","North Rhine-Westphalia","West Germany","688","0.168513539085953","0.157048748436265","0.179978329735641"
"No worries","2011","North Rhine-Westphalia","East Germany","","","",""
"No worries","2011","Hesse","West Germany","207","0.162711676610948","0.14326582697001","0.182157526251886"
"No worries","2011","Hesse","East Germany","","","",""
"No worries","2011","Rhineland-Palatinate,Saarland","West Germany","216","0.172642976134861","0.151169836587571","0.194116115682152"
"No worries","2011","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No worries","2011","Baden-Württemberg","West Germany","471","0.179312119499754","0.164223359065106","0.194400879934403"
"No worries","2011","Baden-Württemberg","East Germany","","","",""
"No worries","2011","Bavaria","West Germany","453","0.15303769487049","0.140402799425803","0.165672590315177"
"No worries","2011","Bavaria","East Germany","","","",""
"No worries","2011","Berlin","West Germany","59","0.135021306907216","0.102492433584288","0.167550180230144"
"No worries","2011","Berlin","East Germany","53","0.135509912398829","0.0998051391314527","0.171214685666205"
"No worries","2011","Brandenburg","West Germany","","","",""
"No worries","2011","Brandenburg","East Germany","157","0.183889252624378","0.158147317756142","0.209631187492614"
"No worries","2011","Mecklenburg-Western Pomerania","West Germany","","","",""
"No worries","2011","Mecklenburg-Western Pomerania","East Germany","92","0.167583435328952","0.135072458936902","0.200094411721002"
"No worries","2011","Saxony","West Germany","","","",""
"No worries","2011","Saxony","East Germany","293","0.20741707692301","0.186117396687511","0.228716757158508"
"No worries","2011","Saxony-Anhalt","West Germany","","","",""
"No worries","2011","Saxony-Anhalt","East Germany","175","0.22321139926178","0.195397868583895","0.251024929939665"
"No worries","2011","Thuringia","West Germany","","","",""
"No worries","2011","Thuringia","East Germany","157","0.188035923434536","0.162056648615816","0.214015198253257"
"Big worries","2012","Schleswig-Holstein","West Germany","244","0.395386774896489","0.357358106457087","0.433415443335891"
"Big worries","2012","Schleswig-Holstein","East Germany","","","",""
"Big worries","2012","Hamburg","West Germany","108","0.270050788843234","0.222148069519378","0.317953508167091"
"Big worries","2012","Hamburg","East Germany","","","",""
"Big worries","2012","Lower Saxony","West Germany","715","0.377162719085451","0.355165876242101","0.3991595619288"
"Big worries","2012","Lower Saxony","East Germany","","","",""
"Big worries","2012","Bremen","West Germany","42","0.34791653242829","0.266661502742636","0.429171562113943"
"Big worries","2012","Bremen","East Germany","","","",""
"Big worries","2012","North Rhine-Westphalia","West Germany","1537","0.378942536096588","0.363944249111778","0.393940823081398"
"Big worries","2012","North Rhine-Westphalia","East Germany","","","",""
"Big worries","2012","Hesse","West Germany","496","0.338761023846989","0.313897973228274","0.363624074465703"
"Big worries","2012","Hesse","East Germany","","","",""
"Big worries","2012","Rhineland-Palatinate,Saarland","West Germany","425","0.353177400029105","0.325998685246317","0.380356114811893"
"Big worries","2012","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Big worries","2012","Baden-Württemberg","West Germany","901","0.380492314690412","0.360958119827788","0.400026509553035"
"Big worries","2012","Baden-Württemberg","East Germany","","","",""
"Big worries","2012","Bavaria","West Germany","1254","0.385293759240525","0.36832561496678","0.40226190351427"
"Big worries","2012","Bavaria","East Germany","","","",""
"Big worries","2012","Berlin","West Germany","179","0.404965466856604","0.359959502511224","0.449971431201983"
"Big worries","2012","Berlin","East Germany","159","0.457310819429518","0.405194246154131","0.509427392704904"
"Big worries","2012","Brandenburg","West Germany","","","",""
"Big worries","2012","Brandenburg","East Germany","333","0.391909136299969","0.359338996224859","0.424479276375078"
"Big worries","2012","Mecklenburg-Western Pomerania","West Germany","","","",""
"Big worries","2012","Mecklenburg-Western Pomerania","East Germany","207","0.39591001115367","0.353256826478918","0.438563195828421"
"Big worries","2012","Saxony","West Germany","","","",""
"Big worries","2012","Saxony","East Germany","549","0.361837928880371","0.337061614320537","0.386614243440206"
"Big worries","2012","Saxony-Anhalt","West Germany","","","",""
"Big worries","2012","Saxony-Anhalt","East Germany","353","0.445716633612034","0.411758523107058","0.47967474411701"
"Big worries","2012","Thuringia","West Germany","","","",""
"Big worries","2012","Thuringia","East Germany","305","0.331409653294899","0.300040509471671","0.362778797118127"
"Some worries","2012","Schleswig-Holstein","West Germany","304","0.465868998029701","0.427070311214078","0.504667684845325"
"Some worries","2012","Schleswig-Holstein","East Germany","","","",""
"Some worries","2012","Hamburg","West Germany","173","0.578541248910905","0.525264732069488","0.631817765752321"
"Some worries","2012","Hamburg","East Germany","","","",""
"Some worries","2012","Lower Saxony","West Germany","920","0.508249077338108","0.485559857444303","0.530938297231914"
"Some worries","2012","Lower Saxony","East Germany","","","",""
"Some worries","2012","Bremen","West Germany","56","0.469531148035223","0.384393181427621","0.554669114642824"
"Some worries","2012","Bremen","East Germany","","","",""
"Some worries","2012","North Rhine-Westphalia","West Germany","1949","0.486445098969179","0.470992574388861","0.501897623549496"
"Some worries","2012","North Rhine-Westphalia","East Germany","","","",""
"Some worries","2012","Hesse","West Germany","719","0.50042534754929","0.474159082607809","0.526691612490772"
"Some worries","2012","Hesse","East Germany","","","",""
"Some worries","2012","Rhineland-Palatinate,Saarland","West Germany","592","0.50641145461641","0.477981630871159","0.534841278361661"
"Some worries","2012","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Some worries","2012","Baden-Württemberg","West Germany","1146","0.488582330085155","0.468470297467067","0.508694362703244"
"Some worries","2012","Baden-Württemberg","East Germany","","","",""
"Some worries","2012","Bavaria","West Germany","1510","0.481574392711168","0.46415313661296","0.498995648809375"
"Some worries","2012","Bavaria","East Germany","","","",""
"Some worries","2012","Berlin","West Germany","223","0.496809009504247","0.450968319004154","0.54264970000434"
"Some worries","2012","Berlin","East Germany","140","0.384930279866062","0.334026768174712","0.435833791557413"
"Some worries","2012","Brandenburg","West Germany","","","",""
"Some worries","2012","Brandenburg","East Germany","397","0.442537093987637","0.409399153001799","0.475675034973475"
"Some worries","2012","Mecklenburg-Western Pomerania","West Germany","","","",""
"Some worries","2012","Mecklenburg-Western Pomerania","East Germany","227","0.450230956915207","0.406838901832723","0.493623011997691"
"Some worries","2012","Saxony","West Germany","","","",""
"Some worries","2012","Saxony","East Germany","617","0.441793485154832","0.41618869201373","0.467398278295934"
"Some worries","2012","Saxony-Anhalt","West Germany","","","",""
"Some worries","2012","Saxony-Anhalt","East Germany","334","0.384491331506921","0.351255347851928","0.417727315161915"
"Some worries","2012","Thuringia","West Germany","","","",""
"Some worries","2012","Thuringia","East Germany","407","0.477027983590063","0.44374278204311","0.510313185137017"
"No worries","2012","Schleswig-Holstein","West Germany","87","0.13874422707381","0.111857696647127","0.165630757500493"
"No worries","2012","Schleswig-Holstein","East Germany","","","",""
"No worries","2012","Hamburg","West Germany","49","0.151407962245861","0.11273433076295","0.190081593728772"
"No worries","2012","Hamburg","East Germany","","","",""
"No worries","2012","Lower Saxony","West Germany","230","0.114588203576441","0.100132099031363","0.12904430812152"
"No worries","2012","Lower Saxony","East Germany","","","",""
"No worries","2012","Bremen","West Germany","34","0.182552319536488","0.116652414903813","0.248452224169162"
"No worries","2012","Bremen","East Germany","","","",""
"No worries","2012","North Rhine-Westphalia","West Germany","533","0.134612364934233","0.124060313296522","0.145164416571945"
"No worries","2012","North Rhine-Westphalia","East Germany","","","",""
"No worries","2012","Hesse","West Germany","177","0.160813628603721","0.141515326079205","0.180111931128237"
"No worries","2012","Hesse","East Germany","","","",""
"No worries","2012","Rhineland-Palatinate,Saarland","West Germany","171","0.140411145354485","0.120655735253462","0.160166555455508"
"No worries","2012","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No worries","2012","Baden-Württemberg","West Germany","326","0.130925355224433","0.11735348675241","0.144497223696456"
"No worries","2012","Baden-Württemberg","East Germany","","","",""
"No worries","2012","Bavaria","West Germany","396","0.133131848048307","0.121287202912693","0.144976493183921"
"No worries","2012","Bavaria","East Germany","","","",""
"No worries","2012","Berlin","West Germany","55","0.0982255236391494","0.0709388160556573","0.125512231222641"
"No worries","2012","Berlin","East Germany","52","0.15775890070442","0.119625135912934","0.195892665495905"
"No worries","2012","Brandenburg","West Germany","","","",""
"No worries","2012","Brandenburg","East Germany","133","0.165553769712395","0.140756069304769","0.19035147012002"
"No worries","2012","Mecklenburg-Western Pomerania","West Germany","","","",""
"No worries","2012","Mecklenburg-Western Pomerania","East Germany","71","0.153859031931123","0.122389863907816","0.185328199954431"
"No worries","2012","Saxony","West Germany","","","",""
"No worries","2012","Saxony","East Germany","279","0.196368585964796","0.175886290514961","0.216850881414632"
"No worries","2012","Saxony-Anhalt","West Germany","","","",""
