"plh0034","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2013","16-34 y.","Not Employed","445","0.510827910107645","0.477649315009741","0.54400650520555","2"
"Some worries","2013","16-34 y.","Employed","1509","0.553235773661326","0.534850650470861","0.57162089685179","2"
"Some worries","2013","35-65 y.","Not Employed","953","0.503468682460387","0.481039952595599","0.525897412325174","2"
"Some worries","2013","35-65 y.","Employed","4495","0.527742373920575","0.517000950197763","0.538483797643386","2"
"Some worries","2013","66 and older","Not Employed","2130","0.469304410335855","0.454737815845219","0.48387100482649","2"
"Some worries","2013","66 and older","Employed","195","0.474019312070685","0.426603170743101","0.521435453398269","2"
"Big worries","2014","16-34 y.","Not Employed","281","0.142667857099823","0.127003905801617","0.15833180839803","1"
"Big worries","2014","16-34 y.","Employed","682","0.143001518737057","0.132851885663088","0.153151151811026","1"
"Big worries","2014","35-65 y.","Not Employed","675","0.239324159968713","0.223632026115608","0.255016293821818","1"
"Big worries","2014","35-65 y.","Employed","2761","0.227780373995051","0.220444222335823","0.235116525654279","1"
"Big worries","2014","66 and older","Not Employed","1221","0.273329085040099","0.260262721824988","0.28639544825521","1"
"Big worries","2014","66 and older","Employed","139","0.291709526824865","0.250659008600791","0.33276004504894","1"
"No worries","2014","16-34 y.","Not Employed","718","0.393362826482621","0.371483957401506","0.415241695563736","3"
"No worries","2014","16-34 y.","Employed","1526","0.313018699379044","0.299574108527776","0.326463290230312","3"
"No worries","2014","35-65 y.","Not Employed","712","0.237806251918052","0.222148361617141","0.253464142218963","3"
"No worries","2014","35-65 y.","Employed","2798","0.214298666982109","0.207121084164176","0.221476249800042","3"
"No worries","2014","66 and older","Not Employed","918","0.210221309888918","0.198274994165982","0.222167625611854","3"
"No worries","2014","66 and older","Employed","71","0.167968466714726","0.134206991935128","0.201729941494323","3"
"Some worries","2014","16-34 y.","Employed","2362","0.543979781883899","0.529539574871468","0.55841998889633","2"
"Some worries","2014","16-34 y.","Not Employed","916","0.463969316417556","0.441633431811127","0.486305201023984","2"
"Some worries","2014","35-65 y.","Not Employed","1453","0.522869588113235","0.504499799374084","0.541239376852386","2"
"Some worries","2014","35-65 y.","Employed","6996","0.55792095902284","0.549233834766525","0.566608083279156","2"
"Some worries","2014","66 and older","Employed","261","0.540322006460409","0.495313891721859","0.585330121198959","2"
"Some worries","2014","66 and older","Not Employed","2330","0.516449605070983","0.501798251139937","0.53110095900203","2"
"Big worries","2015","16-34 y.","Not Employed","","","","","1"
"Big worries","2015","16-34 y.","Employed","","","","","1"
"Big worries","2015","35-65 y.","Not Employed","","","","","1"
"Big worries","2015","35-65 y.","Employed","","","","","1"
"Big worries","2015","66 and older","Employed","","","","","1"
"Big worries","2015","66 and older","Not Employed","","","","","1"
"No worries","2015","16-34 y.","Employed","","","","","3"
"No worries","2015","16-34 y.","Not Employed","","","","","3"
"No worries","2015","35-65 y.","Not Employed","","","","","3"
"No worries","2015","35-65 y.","Employed","","","","","3"
"No worries","2015","66 and older","Not Employed","","","","","3"
"No worries","2015","66 and older","Employed","","","","","3"
"Some worries","2015","16-34 y.","Not Employed","","","","","2"
"Some worries","2015","16-34 y.","Employed","","","","","2"
"Some worries","2015","35-65 y.","Not Employed","","","","","2"
"Some worries","2015","35-65 y.","Employed","","","","","2"
"Some worries","2015","66 and older","Not Employed","","","","","2"
"Some worries","2015","66 and older","Employed","","","","","2"
"Big worries","2016","16-34 y.","Not Employed","","","","","1"
"Big worries","2016","16-34 y.","Employed","","","","","1"
"Big worries","2016","35-65 y.","Not Employed","","","","","1"
"Big worries","2016","35-65 y.","Employed","","","","","1"
"Big worries","2016","66 and older","Not Employed","","","","","1"
"Big worries","2016","66 and older","Employed","","","","","1"
"No worries","2016","16-34 y.","Not Employed","","","","","3"
"No worries","2016","16-34 y.","Employed","","","","","3"
"No worries","2016","35-65 y.","Not Employed","","","","","3"
"No worries","2016","35-65 y.","Employed","","","","","3"
"No worries","2016","66 and older","Not Employed","","","","","3"
"No worries","2016","66 and older","Employed","","","","","3"
"Some worries","2016","16-34 y.","Employed","","","","","2"
"Some worries","2016","16-34 y.","Not Employed","","","","","2"
"Some worries","2016","35-65 y.","Not Employed","","","","","2"
"Some worries","2016","35-65 y.","Employed","","","","","2"
"Some worries","2016","66 and older","Not Employed","","","","","2"
"Some worries","2016","66 and older","Employed","","","","","2"
"Big worries","2017","16-34 y.","Not Employed","","","","","1"
"Big worries","2017","16-34 y.","Employed","","","","","1"
"Big worries","2017","35-65 y.","Not Employed","","","","","1"
"Big worries","2017","35-65 y.","Employed","","","","","1"
"Big worries","2017","66 and older","Employed","","","","","1"
"Big worries","2017","66 and older","Not Employed","","","","","1"
"No worries","2017","16-34 y.","Not Employed","","","","","3"
"No worries","2017","16-34 y.","Employed","","","","","3"
"No worries","2017","35-65 y.","Not Employed","","","","","3"
"No worries","2017","35-65 y.","Employed","","","","","3"
"No worries","2017","66 and older","Not Employed","","","","","3"
"No worries","2017","66 and older","Employed","","","","","3"
"Some worries","2017","16-34 y.","Not Employed","","","","","2"
"Some worries","2017","16-34 y.","Employed","","","","","2"
"Some worries","2017","35-65 y.","Not Employed","","","","","2"
"Some worries","2017","35-65 y.","Employed","","","","","2"
"Some worries","2017","66 and older","Not Employed","","","","","2"
"Some worries","2017","66 and older","Employed","","","","","2"
"Big worries","2018","16-34 y.","Not Employed","","","","","1"
"Big worries","2018","16-34 y.","Employed","","","","","1"
"Big worries","2018","35-65 y.","Not Employed","","","","","1"
"Big worries","2018","35-65 y.","Employed","","","","","1"
"Big worries","2018","66 and older","Not Employed","","","","","1"
"Big worries","2018","66 and older","Employed","","","","","1"
"No worries","2018","16-34 y.","Not Employed","","","","","3"
"No worries","2018","16-34 y.","Employed","","","","","3"
"No worries","2018","35-65 y.","Not Employed","","","","","3"
"No worries","2018","35-65 y.","Employed","","","","","3"
"No worries","2018","66 and older","Not Employed","","","","","3"
"No worries","2018","66 and older","Employed","","","","","3"
"Some worries","2018","16-34 y.","Not Employed","","","","","2"
"Some worries","2018","16-34 y.","Employed","","","","","2"
"Some worries","2018","66 and older","Not Employed","","","","","2"
"Some worries","2018","66 and older","Employed","","","","","2"
"Some worries","2018","35-65 y.","Not Employed","","","","","2"
"Some worries","2018","35-65 y.","Employed","","","","","2"
"Big worries","2019","16-34 y.","Employed","479","0.122156703430928","0.111936800084701","0.132376606777155","1"
"Big worries","2019","35-65 y.","Not Employed","525","0.258920630921513","0.240670202075104","0.277171059767922","1"
"Big worries","2019","66 and older","Employed","257","0.304814086821934","0.273402555038833","0.336225618605035","1"
"Big worries","2019","16-34 y.","Not Employed","122","0.111679361893255","0.0950492634454118","0.128309460341098","1"
"Big worries","2019","35-65 y.","Employed","2581","0.200541055349027","0.193586017350914","0.20749609334714","1"
"Big worries","2019","66 and older","Not Employed","1161","0.250171696618811","0.237263813125653","0.263079580111968","1"
"No worries","2019","16-34 y.","Not Employed","654","0.477426575389423","0.451054127847274","0.503799022931572","3"
"No worries","2019","16-34 y.","Employed","1509","0.38009533966494","0.364946186346653","0.395244492983227","3"
"No worries","2019","35-65 y.","Not Employed","513","0.210593539246172","0.193606008960501","0.227581069531844","3"
"No worries","2019","35-65 y.","Employed","2989","0.231151794955124","0.22382913758951","0.238474452320738","3"
"No worries","2019","66 and older","Not Employed","792","0.195290252076017","0.183475762886963","0.20710474126507","3"
"No worries","2019","66 and older","Employed","111","0.14490533908887","0.120885482623245","0.168925195554494","3"
"Some worries","2019","16-34 y.","Not Employed","602","0.410894062717322","0.38491729475318","0.436870830681464","2"
"Some worries","2019","16-34 y.","Employed","1956","0.497747956904132","0.482143622924145","0.513352290884118","2"
"Some worries","2019","66 and older","Not Employed","2372","0.554538051305173","0.539725631319334","0.569350471291011","2"
"Some worries","2019","66 and older","Employed","457","0.550280574089196","0.51633493172443","0.584226216453962","2"
"Some worries","2019","35-65 y.","Employed","7162","0.568307149695849","0.559703578361239","0.57691072103046","2"
"Some worries","2019","35-65 y.","Not Employed","1175","0.530485829832315","0.509692759149058","0.551278900515571","2"
