"plh0034","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","Schleswig-Holstein","Full Time","60","0.364045897418483","0.29106977008244","0.437022024754525"
"Big worries","2009","Schleswig-Holstein","Part Time","47","0.39349412815713","0.308530536408006","0.478457719906254"
"Big worries","2009","Schleswig-Holstein","Not Working","81","0.363044157991609","0.298005311138345","0.428083004844874"
"Big worries","2009","Hamburg","Full Time","48","0.401878391052825","0.310257645321514","0.493499136784135"
"Big worries","2009","Hamburg","Part Time","23","","",""
"Big worries","2009","Hamburg","Not Working","42","0.465524851993597","0.370116007753192","0.560933696234001"
"Big worries","2009","Lower Saxony","Full Time","296","0.520724549982086","0.480172722359322","0.56127637760485"
"Big worries","2009","Lower Saxony","Part Time","195","0.463223701645125","0.415363765434819","0.511083637855431"
"Big worries","2009","Lower Saxony","Not Working","326","0.509284708090404","0.470371362048218","0.54819805413259"
"Big worries","2009","Bremen","Full Time","20","","",""
"Big worries","2009","Bremen","Part Time","13","","",""
"Big worries","2009","Bremen","Not Working","19","","",""
"Big worries","2009","North Rhine-Westphalia","Full Time","712","0.509177724022815","0.482589150609177","0.535766297436453"
"Big worries","2009","North Rhine-Westphalia","Part Time","412","0.468637453173184","0.435648569425019","0.501626336921348"
"Big worries","2009","North Rhine-Westphalia","Not Working","709","0.519877546505896","0.493451063948279","0.546304029063513"
"Big worries","2009","Hesse","Full Time","244","0.551370809523282","0.507289010471633","0.595452608574931"
"Big worries","2009","Hesse","Part Time","127","0.407595719286989","0.352895238285471","0.462296200288506"
"Big worries","2009","Hesse","Not Working","206","0.546542017402044","0.49847139043057","0.594612644373518"
"Big worries","2009","Rhineland-Palatinate,Saarland","Full Time","171","0.458489063931085","0.408587195074457","0.508390932787713"
"Big worries","2009","Rhineland-Palatinate,Saarland","Part Time","106","0.427941648316079","0.365986487072295","0.489896809559863"
"Big worries","2009","Rhineland-Palatinate,Saarland","Not Working","181","0.459004860613021","0.409924717333025","0.508085003893018"
"Big worries","2009","Baden-Württemberg","Full Time","450","0.549971631810783","0.51689446582384","0.583048797797726"
"Big worries","2009","Baden-Württemberg","Part Time","236","0.4599060541209","0.416264677052209","0.503547431189591"
"Big worries","2009","Baden-Württemberg","Not Working","364","0.526569176162001","0.489946087627584","0.563192264696417"
"Big worries","2009","Bavaria","Full Time","539","0.509230486037325","0.478774413200429","0.539686558874221"
"Big worries","2009","Bavaria","Part Time","323","0.450752899907177","0.412878611857618","0.488627187956737"
"Big worries","2009","Bavaria","Not Working","481","0.534213401589552","0.501641990089481","0.566784813089623"
"Big worries","2009","Berlin","Full Time","135","0.480687005054937","0.421091707184426","0.540282302925447"
"Big worries","2009","Berlin","Part Time","73","0.433788724353937","0.358623277815924","0.508954170891949"
"Big worries","2009","Berlin","Not Working","129","0.494622144735729","0.432144389179263","0.557099900292195"
"Big worries","2009","Brandenburg","Full Time","130","0.441608082020118","0.384455328281073","0.498760835759163"
"Big worries","2009","Brandenburg","Part Time","49","0.284542071603617","0.212576477956523","0.356507665250711"
"Big worries","2009","Brandenburg","Not Working","184","0.520093176774312","0.467902154957805","0.572284198590819"
"Big worries","2009","Mecklenburg-Western Pomerania","Full Time","90","0.439836268087353","0.369626023030221","0.510046513144486"
"Big worries","2009","Mecklenburg-Western Pomerania","Part Time","41","0.478956144629751","0.375170305347348","0.582741983912154"
