"plh0034","year","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","no migration background","7751","0.500182923129846","0.492340306629298","0.508025539630395"
"Big worries","2009","direct migration background","738","0.45114706896717","0.427063922275784","0.475230215658555"
"Big worries","2009","indirect migration background","263","0.385848849600444","0.350016836093439","0.421680863107448"
"Some worries","2009","no migration background","6401","0.401290699211832","0.393602430516138","0.408978967907526"
"Some worries","2009","direct migration background","724","0.450181772569504","0.426103258232647","0.474260286906361"
"Some worries","2009","indirect migration background","355","0.493654810323305","0.456853777757069","0.530455842889542"
"No worries","2009","no migration background","1462","0.0985263776583221","0.0938517849924886","0.103200970324156"
"No worries","2009","direct migration background","178","0.0986711584633266","0.0842379489909525","0.113104367935701"
"No worries","2009","indirect migration background","91","0.120496340076251","0.0965339172641546","0.144458762888348"
"Big worries","2010","no migration background","5694","0.395251752212694","0.387295684590004","0.403207819835385"
"Big worries","2010","direct migration background","494","0.321176672622628","0.297159871644213","0.345193473601043"
"Big worries","2010","indirect migration background","189","0.284254454777688","0.249685027581738","0.318823881973638"
"Some worries","2010","no migration background","7049","0.47543575613672","0.467308957166539","0.4835625551069"
"Some worries","2010","direct migration background","724","0.52938784991916","0.503714452993427","0.555061246844893"
"Some worries","2010","indirect migration background","332","0.491891178128703","0.453575889507272","0.530206466750134"
"No worries","2010","no migration background","1763","0.129312491650586","0.123852076646874","0.134772906654298"
"No worries","2010","direct migration background","234","0.149435477458213","0.131097760182112","0.167773194734313"
"No worries","2010","indirect migration background","133","0.223854367093609","0.191908578625811","0.255800155561407"
"Big worries","2011","no migration background","5667","0.323881734665843","0.316998697961989","0.330764771369697"
"Big worries","2011","direct migration background","475","0.233216676812508","0.21448102490765","0.251952328717367"
"Big worries","2011","indirect migration background","179","0.221180802896642","0.19223893316323","0.250122672630055"
"Some worries","2011","no migration background","9168","0.51263212294199","0.505280099523801","0.519984146360179"
"Some worries","2011","direct migration background","1063","0.557310698618248","0.535304203414831","0.579317193821665"
"Some worries","2011","indirect migration background","426","0.542001650071822","0.507258690866076","0.576744609277568"
"No worries","2011","no migration background","2921","0.163486142392167","0.158046722740692","0.168925562043642"
"No worries","2011","direct migration background","419","0.209472624569244","0.191443494487306","0.227501754651181"
"No worries","2011","indirect migration background","185","0.236817547031536","0.207172259098942","0.26646283496413"
"Big worries","2012","no migration background","7007","0.39372754018099","0.386528831071166","0.400926249290814"
"Big worries","2012","direct migration background","578","0.292737946258193","0.272347802124214","0.313128090392173"
"Big worries","2012","indirect migration background","222","0.270379661809228","0.239505156863561","0.301254166754894"
"Some worries","2012","no migration background","8332","0.473778200070528","0.46642130160538","0.481135098535677"
"Some worries","2012","direct migration background","984","0.529872161137503","0.507506376337922","0.552237945937084"
"Some worries","2012","indirect migration background","398","0.500960519182226","0.466204203778458","0.535716834585995"
"No worries","2012","no migration background","2356","0.132494259748482","0.127499006422292","0.137489513074672"
"No worries","2012","direct migration background","351","0.177389892604304","0.160271930441444","0.194507854767164"
"No worries","2012","indirect migration background","175","0.228659819008546","0.199466569971836","0.257853068045256"
"Big worries","2013","no migration background","5278","0.323177817908452","0.316029306301834","0.330326329515069"
"Big worries","2013","direct migration background","430","0.262110902126535","0.241005766014966","0.283216038238105"
"Big worries","2013","indirect migration background","158","0.206077527820878","0.176366856867349","0.235788198774407"
"Some worries","2013","no migration background","8423","0.508361566989174","0.50072027438235","0.516002859595999"
"Some worries","2013","direct migration background","901","0.537638397258716","0.51371151640384","0.561565278113592"
