"plh0034","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","16-34 y.","(0) in school","73","0.219246838428622","0.17266138550068","0.265832291356564"
"Big worries","2009","16-34 y.","(1a) inadequately completed","","","",""
"Big worries","2009","16-34 y.","(1b) general elementary school","79","0.372615065186192","0.313271279347905","0.431958851024478"
"Big worries","2009","16-34 y.","(1c) basic vocational qualification","158","0.438241304391458","0.387684596681965","0.488798012100951"
"Big worries","2009","16-34 y.","(2b) intermediate general qualification","84","0.323773942463571","0.271517525256669","0.376030359670473"
"Big worries","2009","16-34 y.","(2a) intermediate vocational","300","0.404285359842166","0.370426333310104","0.438144386374228"
"Big worries","2009","16-34 y.","(2c_gen) general maturity certificate","181","0.338297167446225","0.299215366251161","0.377378968641289"
"Big worries","2009","16-34 y.","(2c_voc) vocational maturity certificate","151","0.425155240894556","0.374850352151871","0.47546012963724"
"Big worries","2009","16-34 y.","(3a) lower tertiary education","71","0.437825651399053","0.366141145943312","0.509510156854794"
"Big worries","2009","16-34 y.","(3b) higher tertiary education","137","0.355091262174701","0.305241213876136","0.404941310473265"
"Big worries","2009","35-65 y.","(0) in school","","","",""
"Big worries","2009","35-65 y.","(1a) inadequately completed","32","0.301314679413421","0.207557370853706","0.395071987973137"
"Big worries","2009","35-65 y.","(1b) general elementary school","247","0.514546711493683","0.470913322085537","0.55818010090183"
"Big worries","2009","35-65 y.","(1c) basic vocational qualification","1380","0.532050182203375","0.512785279448511","0.55131508495824"
"Big worries","2009","35-65 y.","(2b) intermediate general qualification","50","0.625040437391771","0.523893431966338","0.726187442817204"
"Big worries","2009","35-65 y.","(2a) intermediate vocational","1519","0.499754284708935","0.481959946622531","0.51754862279534"
"Big worries","2009","35-65 y.","(2c_gen) general maturity certificate","43","0.370456973533872","0.279796822540612","0.461117124527131"
"Big worries","2009","35-65 y.","(2c_voc) vocational maturity certificate","410","0.514427443507313","0.479901998732671","0.548952888281955"
"Big worries","2009","35-65 y.","(3a) lower tertiary education","526","0.521536121223377","0.490804756663636","0.552267485783119"
"Big worries","2009","35-65 y.","(3b) higher tertiary education","857","0.53117279096342","0.50665183961119","0.55569374231565"
"Big worries","2009","66 and older","(0) in school","","","",""
"Big worries","2009","66 and older","(1a) inadequately completed","","","",""
"Big worries","2009","66 and older","(1b) general elementary school","298","0.494744339384698","0.455133103676731","0.534355575092664"
"Big worries","2009","66 and older","(1c) basic vocational qualification","1020","0.539182856672364","0.516523856251624","0.561841857093103"
"Big worries","2009","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","2009","66 and older","(2a) intermediate vocational","307","0.55361413871179","0.511251885020732","0.595976392402849"
"Big worries","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2009","66 and older","(2c_voc) vocational maturity certificate","88","0.606289699406957","0.528103348365429","0.684476050448486"
"Big worries","2009","66 and older","(3a) lower tertiary education","232","0.66283661829744","0.615053155903101","0.710620080691779"
"Big worries","2009","66 and older","(3b) higher tertiary education","305","0.617612993198492","0.575227994182852","0.659997992214132"
"Some worries","2009","16-34 y.","(0) in school","157","0.558409877318888","0.502496851175698","0.614322903462079"
"Some worries","2009","16-34 y.","(1a) inadequately completed","","","",""
"Some worries","2009","16-34 y.","(1b) general elementary school","126","0.458115724313016","0.396962568378745","0.519268880247287"
"Some worries","2009","16-34 y.","(1c) basic vocational qualification","166","0.432619847504258","0.382137735184062","0.483101959824455"
"Some worries","2009","16-34 y.","(2b) intermediate general qualification","158","0.443783315826959","0.388297723833368","0.499268907820551"
"Some worries","2009","16-34 y.","(2a) intermediate vocational","418","0.508867007681567","0.474375432735812","0.543358582627323"
"Some worries","2009","16-34 y.","(2c_gen) general maturity certificate","284","0.501823308151358","0.460522266003958","0.543124350298757"
"Some worries","2009","16-34 y.","(2c_voc) vocational maturity certificate","179","0.465159226019959","0.414404766177418","0.515913685862499"
"Some worries","2009","16-34 y.","(3a) lower tertiary education","98","0.478655308400014","0.406475936706672","0.550834680093356"
"Some worries","2009","16-34 y.","(3b) higher tertiary education","171","0.487582167696528","0.435512778356976","0.539651557036081"
"Some worries","2009","35-65 y.","(0) in school","","","",""
"Some worries","2009","35-65 y.","(1a) inadequately completed","43","0.548418068194428","0.446728048087056","0.6501080883018"
"Some worries","2009","35-65 y.","(1b) general elementary school","210","0.39535231579781","0.352667229552381","0.438037402043238"
"Some worries","2009","35-65 y.","(1c) basic vocational qualification","1035","0.392626955828163","0.373772730418504","0.411481181237822"
"Some worries","2009","35-65 y.","(2b) intermediate general qualification","32","0.319615793479369","0.222184608938136","0.417046978020602"
"Some worries","2009","35-65 y.","(2a) intermediate vocational","1295","0.431012771674386","0.413388620289228","0.448636923059544"
"Some worries","2009","35-65 y.","(2c_gen) general maturity certificate","46","0.457324889610892","0.36380215162894","0.550847627592845"
"Some worries","2009","35-65 y.","(2c_voc) vocational maturity certificate","348","0.429527858194679","0.395332824216482","0.463722892172876"
"Some worries","2009","35-65 y.","(3a) lower tertiary education","411","0.389926959835577","0.359921684352345","0.419932235318809"
"Some worries","2009","35-65 y.","(3b) higher tertiary education","643","0.417134721334109","0.392905733923542","0.441363708744676"
"Some worries","2009","66 and older","(0) in school","","","",""
"Some worries","2009","66 and older","(1a) inadequately completed","","","",""
"Some worries","2009","66 and older","(1b) general elementary school","217","0.351695258451109","0.313864483695397","0.38952603320682"
"Some worries","2009","66 and older","(1c) basic vocational qualification","637","0.348302682055239","0.326645109783976","0.369960254326502"
"Some worries","2009","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","2009","66 and older","(2a) intermediate vocational","182","0.351467640428997","0.310783161950691","0.392152118907303"
"Some worries","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2009","66 and older","(2c_voc) vocational maturity certificate","53","0.354516749242063","0.277963552754024","0.431069945730102"
"Some worries","2009","66 and older","(3a) lower tertiary education","123","0.288658767778466","0.242856652372183","0.334460883184749"
"Some worries","2009","66 and older","(3b) higher tertiary education","172","0.289661101802934","0.250098914952782","0.329223288653085"
"No worries","2009","16-34 y.","(0) in school","73","0.22234328425249","0.175523139895642","0.269163428609337"
"No worries","2009","16-34 y.","(1a) inadequately completed","","","",""
"No worries","2009","16-34 y.","(1b) general elementary school","50","0.169269210500792","0.123243856382826","0.215294564618758"
"No worries","2009","16-34 y.","(1c) basic vocational qualification","46","0.129138848104284","0.0949684418708794","0.163309254337688"
"No worries","2009","16-34 y.","(2b) intermediate general qualification","66","0.232442741709469","0.185270543043148","0.27961494037579"
"No worries","2009","16-34 y.","(2a) intermediate vocational","89","0.0868476324762664","0.0674181183526763","0.106277146599856"
"No worries","2009","16-34 y.","(2c_gen) general maturity certificate","98","0.159879524402417","0.129606131165042","0.190152917639792"
"No worries","2009","16-34 y.","(2c_voc) vocational maturity certificate","41","0.109685533085486","0.0778869677269171","0.141484098444054"
"No worries","2009","16-34 y.","(3a) lower tertiary education","","","",""
"No worries","2009","16-34 y.","(3b) higher tertiary education","46","0.157326570128771","0.119397067517009","0.195256072740533"
"No worries","2009","35-65 y.","(0) in school","","","",""
"No worries","2009","35-65 y.","(1a) inadequately completed","","","",""
"No worries","2009","35-65 y.","(1b) general elementary school","47","0.0901009727085068","0.0651036116612513","0.115098333755762"
"No worries","2009","35-65 y.","(1c) basic vocational qualification","162","0.075322861968462","0.065133444678678","0.085512279258246"
"No worries","2009","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","2009","35-65 y.","(2a) intermediate vocational","219","0.0692329436166783","0.0601987626426431","0.0782671245907136"
"No worries","2009","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No worries","2009","35-65 y.","(2c_voc) vocational maturity certificate","47","0.0560446982980077","0.0401558238378661","0.0719335727581492"
"No worries","2009","35-65 y.","(3a) lower tertiary education","78","0.0885369189410452","0.0710607267037928","0.106013111178298"
"No worries","2009","35-65 y.","(3b) higher tertiary education","91","0.0516924877024708","0.0408131786715299","0.0625717967334116"
"No worries","2009","66 and older","(0) in school","","","",""
