"plh0034","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"No worries","2012","Part Time","vocational + Abi","55","0.177130983580547","0.13879574015522","0.215466227005873"
"No worries","2012","Part Time","higher vocational","34","0.112770904484818","0.0746869906700421","0.150854818299593"
"No worries","2012","Part Time","higher education","116","0.0920104441982496","0.0744352833880297","0.109585605008469"
"No worries","2012","Not Working","in school","74","0.296143118589383","0.233948054237793","0.358338182940973"
"No worries","2012","Not Working","inadequately","35","0.31876240853935","0.237395901873059","0.400128915205642"
"No worries","2012","Not Working","general elemantary","278","0.230482648169536","0.206433274406705","0.254532021932367"
"No worries","2012","Not Working","middle vocational","614","0.143087938807479","0.132528136738895","0.153647740876063"
"No worries","2012","Not Working","vocational + Abi","39","0.122816984070893","0.0831485973766471","0.162485370765138"
"No worries","2012","Not Working","higher vocational","42","0.0875964612406476","0.0623318677848965","0.112861054696399"
"No worries","2012","Not Working","higher education","114","0.0892511153912263","0.0742251234656394","0.104277107316813"
"Big worries","2013","Full Time","in school","","","",""
"Big worries","2013","Full Time","inadequately","7","","",""
"Big worries","2013","Full Time","general elemantary","81","0.236137803979311","0.194254608209241","0.278020999749381"
"Big worries","2013","Full Time","middle vocational","989","0.319462862082438","0.303360528001941","0.335565196162935"
"Big worries","2013","Full Time","vocational + Abi","155","0.314799011681764","0.274880706907036","0.354717316456492"
"Big worries","2013","Full Time","higher vocational","212","0.316206453199398","0.279486205821317","0.35292670057748"
"Big worries","2013","Full Time","higher education","677","0.304008464243751","0.284381565582437","0.323635362905065"
"Big worries","2013","Part Time","in school","3","","",""
"Big worries","2013","Part Time","inadequately","13","","",""
"Big worries","2013","Part Time","general elemantary","95","0.248420735002992","0.20514643811785","0.291695031888134"
"Big worries","2013","Part Time","middle vocational","683","0.29040027690948","0.272050659728747","0.308749894090213"
"Big worries","2013","Part Time","vocational + Abi","88","0.286234623266639","0.238469853236341","0.333999393296936"
"Big worries","2013","Part Time","higher vocational","87","0.374644109469245","0.316694065367817","0.432594153570673"
"Big worries","2013","Part Time","higher education","285","0.287806008638222","0.259994581000036","0.315617436276408"
"Big worries","2013","Not Working","in school","26","","",""
"Big worries","2013","Not Working","inadequately","29","","",""
"Big worries","2013","Not Working","general elemantary","267","0.267620500769584","0.240816771128977","0.294424230410191"
"Big worries","2013","Not Working","middle vocational","1338","0.346671266567659","0.331589327762391","0.361753205372928"
"Big worries","2013","Not Working","vocational + Abi","75","0.358619589670001","0.297301444383625","0.419937734956378"
"Big worries","2013","Not Working","higher vocational","172","0.356033228861524","0.31144469180174","0.400621765921308"
"Big worries","2013","Not Working","higher education","529","0.40601097341604","0.379588666903001","0.432433279929079"
"Some worries","2013","Full Time","in school","2","","",""
"Some worries","2013","Full Time","inadequately","23","","",""
"Some worries","2013","Full Time","general elemantary","211","0.508552714544762","0.459251683498307","0.557853745591218"
"Some worries","2013","Full Time","middle vocational","1692","0.508746463538904","0.491481873299988","0.52601105377782"
"Some worries","2013","Full Time","vocational + Abi","284","0.550939846411549","0.508188404087946","0.593691288735151"
"Some worries","2013","Full Time","higher vocational","333","0.572009182275244","0.532936208942385","0.611082155608104"
"Some worries","2013","Full Time","higher education","1184","0.56345312489494","0.542291393325803","0.584614856464076"
"Some worries","2013","Part Time","in school","37","0.649446930874481","0.530678514011084","0.768215347737877"
"Some worries","2013","Part Time","inadequately","12","","",""
"Some worries","2013","Part Time","general elemantary","201","0.500373343034657","0.45029861637587","0.550448069693444"
"Some worries","2013","Part Time","middle vocational","1250","0.537206964013027","0.517051815573478","0.557362112452577"
"Some worries","2013","Part Time","vocational + Abi","197","0.531233323266332","0.478499423391909","0.583967223140755"
"Some worries","2013","Part Time","higher vocational","146","0.523506375450814","0.463710637685736","0.583302113215893"
"Some worries","2013","Part Time","higher education","544","0.535716276266311","0.505080185170206","0.566352367362417"
"Some worries","2013","Not Working","in school","94","0.516491904799886","0.446171581229323","0.586812228370449"
"Some worries","2013","Not Working","inadequately","48","0.373569607350413","0.283979252282621","0.463159962418205"
"Some worries","2013","Not Working","general elemantary","519","0.474850387182783","0.444616960537949","0.505083813827616"
"Some worries","2013","Not Working","middle vocational","1828","0.485843163713309","0.470004146650404","0.501682180776213"
"Some worries","2013","Not Working","vocational + Abi","120","0.482753391349755","0.418864455787986","0.546642326911523"
"Some worries","2013","Not Working","higher vocational","220","0.493219918783131","0.446663850126836","0.539775987439427"
"Some worries","2013","Not Working","higher education","648","0.478664644026879","0.451787266344421","0.505542021709337"
"No worries","2013","Full Time","in school","1","","",""
"No worries","2013","Full Time","inadequately","10","","",""
"No worries","2013","Full Time","general elemantary","103","0.255309481475927","0.212309236757741","0.298309726194112"
"No worries","2013","Full Time","middle vocational","540","0.171790674378658","0.158764329292657","0.18481701946466"
"No worries","2013","Full Time","vocational + Abi","81","0.134261141906687","0.104957942329324","0.16356434148405"
"No worries","2013","Full Time","higher vocational","71","0.111784364525357","0.086901093319191","0.136667635731523"
"No worries","2013","Full Time","higher education","249","0.132538410861309","0.118070598431007","0.147006223291612"
"No worries","2013","Part Time","in school","22","","",""
"No worries","2013","Part Time","inadequately","14","","",""
"No worries","2013","Part Time","general elemantary","87","0.251205921962351","0.207770420358848","0.294641423565854"
"No worries","2013","Part Time","middle vocational","418","0.172392759077492","0.15712436264526","0.187661155509725"
"No worries","2013","Part Time","vocational + Abi","59","0.18253205346703","0.141711977757166","0.223352129176893"
"No worries","2013","Part Time","higher vocational","35","0.101849515079941","0.0656389976122032","0.138060032547678"
"No worries","2013","Part Time","higher education","189","0.176477715095466","0.15305933686252","0.199896093328413"
"No worries","2013","Not Working","in school","74","0.35404434015139","0.286750175256302","0.421338505046478"
"No worries","2013","Not Working","inadequately","35","0.33026005443751","0.243159643297527","0.417360465577494"
"No worries","2013","Not Working","general elemantary","262","0.257529112047634","0.231055065397942","0.284003158697325"
"No worries","2013","Not Working","middle vocational","659","0.167485569719032","0.155651967850069","0.179319171587996"
"No worries","2013","Not Working","vocational + Abi","40","0.158627018980244","0.111918400520748","0.20533563743974"
"No worries","2013","Not Working","higher vocational","51","0.150746852355344","0.117428084173939","0.18406562053675"
"No worries","2013","Not Working","higher education","150","0.115324382557081","0.0981387616510533","0.132510003463109"
"Big worries","2014","Full Time","in school","2","","",""
"Big worries","2014","Full Time","inadequately","14","","",""
"Big worries","2014","Full Time","general elemantary","143","0.19363270504004","0.165521270273777","0.221744139806303"
"Big worries","2014","Full Time","middle vocational","958","0.210042251069111","0.198119662622803","0.221964839515419"
"Big worries","2014","Full Time","vocational + Abi","194","0.222529967358763","0.195475359216938","0.249584575500588"
"Big worries","2014","Full Time","higher vocational","191","0.234195080566444","0.204475084357113","0.263915076775775"
"Big worries","2014","Full Time","higher education","609","0.200832756140732","0.186383267460441","0.215282244821023"
"Big worries","2014","Part Time","in school","9","","",""
"Big worries","2014","Part Time","inadequately","24","","",""
"Big worries","2014","Part Time","general elemantary","134","0.207419205392564","0.179410282614804","0.235428128170324"
"Big worries","2014","Part Time","middle vocational","688","0.205482790370672","0.192092883078254","0.218872697663089"
"Big worries","2014","Part Time","vocational + Abi","131","0.175817181911283","0.148222090432427","0.203412273390139"
"Big worries","2014","Part Time","higher vocational","82","0.224369265785218","0.180789394073","0.267949137497436"
"Big worries","2014","Part Time","higher education","338","0.19650530255374","0.177515793369737","0.215494811737742"
"Big worries","2014","Not Working","in school","37","0.115359587478739","0.0822217458764756","0.148497429081003"
"Big worries","2014","Not Working","inadequately","41","0.150324561016321","0.107536540198962","0.19311258183368"
"Big worries","2014","Not Working","general elemantary","287","0.215496935878765","0.194485311594465","0.236508560163066"
