"plh0034","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","1-pers.-HH","West Germany","1040","0.503233687735101","0.481980338311156","0.524487037159046"
"Big worries","2009","1-pers.-HH","East Germany","329","0.439719576425736","0.403909064065835","0.475530088785637"
"Big worries","2009","(Married) couple without C. ","West Germany","2619","0.550917419849605","0.53687681288901","0.564958026810199"
"Big worries","2009","(Married) couple without C. ","East Germany","1003","0.541800743641495","0.518846880284583","0.564754606998407"
"Big worries","2009","Single parent ","West Germany","320","0.434761577602201","0.398552016679197","0.470971138525205"
"Big worries","2009","Single parent ","East Germany","93","0.346757912792961","0.289670188711717","0.403845636874205"
"Big worries","2009","Couple + C. LE 16 ","West Germany","1021","0.447557530213733","0.426988781061599","0.468126279365866"
"Big worries","2009","Couple + C. LE 16 ","East Germany","256","0.432690200942492","0.392980540671213","0.472399861213771"
"Big worries","2009","Couple + C. GT 16 ","West Germany","1121","0.47746530509002","0.457091854048367","0.497838756131673"
"Big worries","2009","Couple + C. GT 16 ","East Germany","356","0.402838987068232","0.369531868661095","0.43614610547537"
"Big worries","2009","Couple + C. LE and GT 16","West Germany","390","0.373848648688047","0.343050012120649","0.404647285255444"
"Big worries","2009","Couple + C. LE and GT 16","East Germany","64","0.318433291956994","0.257150996913671","0.379715587000318"
"Some worries","2009","1-pers.-HH","West Germany","856","0.388670923908988","0.367950672844374","0.409391174973602"
"Some worries","2009","1-pers.-HH","East Germany","295","0.412398205894724","0.376882549118955","0.447913862670494"
"Some worries","2009","(Married) couple without C. ","West Germany","1865","0.383346541288657","0.369622061696606","0.397071020880707"
"Some worries","2009","(Married) couple without C. ","East Germany","631","0.34843603275722","0.326485308045786","0.370386757468654"
"Some worries","2009","Single parent ","West Germany","313","0.44480733687287","0.408508753761789","0.481105919983952"
"Some worries","2009","Single parent ","East Germany","130","0.442525094502214","0.382948719654754","0.502101469349673"
"Some worries","2009","Couple + C. LE 16 ","West Germany","1055","0.463948846233182","0.443319850529267","0.484577841937097"
"Some worries","2009","Couple + C. LE 16 ","East Germany","269","0.42828549363355","0.388625395237184","0.467945592029916"
"Some worries","2009","Couple + C. GT 16 ","West Germany","987","0.433846702972335","0.413631817012702","0.454061588931968"
"Some worries","2009","Couple + C. GT 16 ","East Germany","369","0.460360284305587","0.426512794389829","0.494207774221345"
"Some worries","2009","Couple + C. LE and GT 16","West Germany","444","0.478230462035378","0.44643230859915","0.510028615471606"
"Some worries","2009","Couple + C. LE and GT 16","East Germany","128","0.501217906093361","0.43544601640122","0.566989795785503"
"No worries","2009","1-pers.-HH","West Germany","230","0.108095388355911","0.0948967463702798","0.121294030341542"
"No worries","2009","1-pers.-HH","East Germany","114","0.14788221767954","0.122271148945206","0.173493286413874"
"No worries","2009","(Married) couple without C. ","West Germany","337","0.0657360388617388","0.0587405819026898","0.0727314958207878"
"No worries","2009","(Married) couple without C. ","East Germany","176","0.109763223601285","0.0953623116233839","0.124164135579186"
"No worries","2009","Single parent ","West Germany","87","0.120431085524928","0.0966579711724676","0.144204199877389"
"No worries","2009","Single parent ","East Germany","44","0.210716992704825","0.161800127650791","0.25963385775886"
"No worries","2009","Couple + C. LE 16 ","West Germany","169","0.0884936235530853","0.0767453036645122","0.100241943441658"
"No worries","2009","Couple + C. LE 16 ","East Germany","73","0.139024305423958","0.11129504338965","0.166753567458266"
"No worries","2009","Couple + C. GT 16 ","West Germany","201","0.088687991937645","0.0770921554734931","0.100283828401797"
"No worries","2009","Couple + C. GT 16 ","East Germany","108","0.136800728626181","0.113464787087293","0.160136670165068"
"No worries","2009","Couple + C. LE and GT 16","West Germany","114","0.147920889276576","0.125321399406122","0.170520379147029"
"No worries","2009","Couple + C. LE and GT 16","East Germany","30","0.180348801949645","0.129773000490392","0.230924603408897"
"Big worries","2010","1-pers.-HH","West Germany","819","0.410722916969568","0.38928491071198","0.432160923227156"
"Big worries","2010","1-pers.-HH","East Germany","232","0.304579791917986","0.270264850369438","0.338894733466534"
"Big worries","2010","(Married) couple without C. ","West Germany","2056","0.43359255712875","0.419246545727153","0.447938568530346"
"Big worries","2010","(Married) couple without C. ","East Germany","747","0.445287584388929","0.421724545720324","0.468850623057534"
"Big worries","2010","Single parent ","West Germany","204","0.3030938075921","0.267870112719128","0.338317502465071"
"Big worries","2010","Single parent ","East Germany","49","0.171675387234309","0.123358998894793","0.219991775573826"
