"plh0034","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","Not Employed","in school","61","0.240900389234066","0.187133725442691","0.294667053025441","1"
"Big worries","2009","Not Employed","inadequately","37","0.382549529583291","0.28481878952985","0.480280269636733","1"
"Big worries","2009","Not Employed","general elemantary","466","0.468882774496474","0.438317700940341","0.499447848052608","1"
"Big worries","2009","Not Employed","middle vocational","1806","0.51226357128542","0.495736855979443","0.528790286591397","1"
"Big worries","2009","Not Employed","vocational + Abi","111","0.517006268497715","0.45417676818245","0.579835768812981","1"
"Big worries","2009","Not Employed","higher vocational","249","0.579411665259221","0.532256499920339","0.626566830598104","1"
"Big worries","2009","Not Employed","higher education","638","0.593104108556897","0.564007112847415","0.622201104266379","1"
"Big worries","2009","Employed","in school","12","","","","1"
"Big worries","2009","Employed","inadequately","27","","","","1"
"Big worries","2009","Employed","general elemantary","302","0.46032114439406","0.424482477412323","0.496159811375797","1"
"Big worries","2009","Employed","middle vocational","2619","0.471105755211777","0.457950784446049","0.484260725977506","1"
"Big worries","2009","Employed","vocational + Abi","367","0.490077035675245","0.454489497183712","0.525664574166777","1"
"Big worries","2009","Employed","higher vocational","477","0.539917834540423","0.5074819322502","0.572353736830646","1"
"Big worries","2009","Employed","higher education","1490","0.503019971079297","0.484915895112202","0.521124047046393","1"
"No worries","2009","Employed","higher vocational","60","0.0693831796641624","0.0528461694080716","0.0859201899202531","3"
"No worries","2009","Employed","higher education","212","0.0789273764113633","0.069164561598915","0.0886901912238117","3"
"No worries","2009","Employed","middle vocational","458","0.0807460595032144","0.073566055595252","0.0879260634111767","3"
"No worries","2009","Employed","vocational + Abi","56","0.0700257419884023","0.0518589680710492","0.0881925159057553","3"
"No worries","2009","Employed","in school","15","","","","3"
"No worries","2009","Employed","inadequately","11","","","","3"
"No worries","2009","Employed","general elemantary","93","0.107606525922177","0.0853246792088484","0.129888372635507","3"
"No worries","2009","Not Employed","higher vocational","33","0.0999421148682235","0.0712926488875807","0.128591580848866","3"
"No worries","2009","Not Employed","higher education","67","0.0791142596145048","0.0631271007875247","0.0951014184414849","3"
"No worries","2009","Not Employed","general elemantary","167","0.163476346562105","0.140826530100559","0.18612616302365","3"
"No worries","2009","Not Employed","middle vocational","383","0.115871678051429","0.105289050489851","0.126454305613006","3"
"No worries","2009","Not Employed","vocational + Abi","17","","","","3"
"No worries","2009","Not Employed","in school","58","0.220303059764719","0.168193412461933","0.272412707067505","3"
"No worries","2009","Not Employed","inadequately","25","","","","3"
"Some worries","2009","Employed","higher education","1228","0.418052652509339","0.400193056982742","0.435912248035936","2"
"Some worries","2009","Employed","higher vocational","370","0.390698985795415","0.358946221474502","0.422451750116328","2"
"Some worries","2009","Employed","middle vocational","2454","0.448148185285009","0.43504224090983","0.461254129660187","2"
"Some worries","2009","Employed","vocational + Abi","335","0.439897222336353","0.404560768726864","0.475233675945842","2"
"Some worries","2009","Employed","general elemantary","348","0.432072329683763","0.396453600067822","0.467691059299704","2"
"Some worries","2009","Employed","inadequately","33","0.456997771301535","0.34112623537416","0.57286930722891","2"
"Some worries","2009","Employed","in school","33","0.638345188402331","0.516769318935155","0.759921057869507","2"
"Some worries","2009","Not Employed","vocational + Abi","115","0.423809832710105","0.361678110790509","0.4859415546297","2"
"Some worries","2009","Not Employed","in school","124","0.538796551001215","0.476120210550819","0.601472891451611","2"
"Some worries","2009","Not Employed","higher vocational","139","0.320646219872555","0.276063341569167","0.365229098175943","2"
"Some worries","2009","Not Employed","higher education","390","0.327781631828598","0.299978832471509","0.355584431185687","2"
"Some worries","2009","Not Employed","middle vocational","1325","0.371864750663151","0.355885136021005","0.387844365305298","2"
"Some worries","2009","Not Employed","inadequately","33","0.373823893996603","0.276533925519195","0.471113862474011","2"
"Some worries","2009","Not Employed","general elemantary","391","0.367640878941421","0.338108943923165","0.397172813959676","2"
"Big worries","2010","Not Employed","general elemantary","303","0.340050328915728","0.30950540037734","0.370595257454116","1"
"Big worries","2010","Not Employed","middle vocational","1394","0.447213369761492","0.430103613498013","0.464323126024972","1"
"Big worries","2010","Not Employed","vocational + Abi","92","0.485134807840106","0.419391797288083","0.550877818392129","1"
"Big worries","2010","Not Employed","higher vocational","190","0.457145430137049","0.408387546660111","0.505903313613987","1"
"Big worries","2010","Not Employed","higher education","517","0.485699028126386","0.455849839592089","0.515548216660684","1"
