"m11104","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"At least once a month","1984","66 and older","(Married) couple without C. ","43","0.076853152834754","0.0546129608775398","0.0990933447919682"
"At least once a month","1984","66 and older","Single parent ","","","",""
"At least once a month","1984","66 and older","Couple + C. LE 16 ","1","","",""
"At least once a month","1984","66 and older","Couple + C. GT 16 ","","","",""
"At least once a month","1984","66 and older","Couple + C. LE and GT 16","","","",""
"At lease once a week","1984","16-34 y.","1-pers.-HH","","","",""
"At lease once a week","1984","16-34 y.","(Married) couple without C. ","","","",""
"At lease once a week","1984","16-34 y.","Single parent ","","","",""
"At lease once a week","1984","16-34 y.","Couple + C. LE 16 ","","","",""
"At lease once a week","1984","16-34 y.","Couple + C. GT 16 ","","","",""
"At lease once a week","1984","16-34 y.","Couple + C. LE and GT 16","","","",""
"At lease once a week","1984","35-65 y.","1-pers.-HH","","","",""
"At lease once a week","1984","35-65 y.","(Married) couple without C. ","","","",""
"At lease once a week","1984","35-65 y.","Single parent ","","","",""
"At lease once a week","1984","35-65 y.","Couple + C. LE 16 ","","","",""
"At lease once a week","1984","35-65 y.","Couple + C. GT 16 ","","","",""
"At lease once a week","1984","35-65 y.","Couple + C. LE and GT 16","","","",""
"At lease once a week","1984","66 and older","1-pers.-HH","","","",""
"At lease once a week","1984","66 and older","(Married) couple without C. ","","","",""
"At lease once a week","1984","66 and older","Single parent ","","","",""
"At lease once a week","1984","66 and older","Couple + C. LE 16 ","","","",""
"At lease once a week","1984","66 and older","Couple + C. GT 16 ","","","",""
"At lease once a week","1984","66 and older","Couple + C. LE and GT 16","","","",""
"Almost never or never","1985","16-34 y.","1-pers.-HH","85","0.260561010030813","0.21283970646368","0.308282313597947"
"Almost never or never","1985","16-34 y.","(Married) couple without C. ","216","0.329883349394009","0.291815820566767","0.367950878221252"
"Almost never or never","1985","16-34 y.","Single parent ","120","0.395052191775219","0.337378235798541","0.452726147751896"
"Almost never or never","1985","16-34 y.","Couple + C. LE 16 ","693","0.494810952054334","0.466949108040882","0.522672796067787"
"Almost never or never","1985","16-34 y.","Couple + C. GT 16 ","221","0.261680189850886","0.231813017256715","0.291547362445058"
"Almost never or never","1985","16-34 y.","Couple + C. LE and GT 16","226","0.313850332420871","0.277439842610033","0.350260822231708"
"Almost never or never","1985","35-65 y.","1-pers.-HH","306","0.659405178731537","0.615423089168008","0.703387268295066"
"Almost never or never","1985","35-65 y.","(Married) couple without C. ","941","0.698007714455403","0.673267913301634","0.722747515609172"
"Almost never or never","1985","35-65 y.","Single parent ","163","0.672241030225906","0.612226838570722","0.73225522188109"
"Almost never or never","1985","35-65 y.","Couple + C. LE 16 ","798","0.493220982560898","0.467153019633599","0.519288945488196"
"Almost never or never","1985","35-65 y.","Couple + C. GT 16 ","812","0.688189833253259","0.661192799437565","0.715186867068952"
"Almost never or never","1985","35-65 y.","Couple + C. LE and GT 16","626","0.633768194104536","0.6014940704949","0.666042317714172"
"Almost never or never","1985","66 and older","1-pers.-HH","346","0.890031304925074","0.85910065876501","0.920961951085139"
"Almost never or never","1985","66 and older","(Married) couple without C. ","412","0.852622234061731","0.821074255793213","0.884170212330248"
"Almost never or never","1985","66 and older","Single parent ","25","","",""
"Almost never or never","1985","66 and older","Couple + C. LE 16 ","1","","",""
"Almost never or never","1985","66 and older","Couple + C. GT 16 ","42","0.943188925917812","0.875556077151073","1.01082177468455"
"Almost never or never","1985","66 and older","Couple + C. LE and GT 16","","","",""
"Several times a year","1985","16-34 y.","1-pers.-HH","62","0.18851848867947","0.14599560583172","0.23104137152722"
"Several times a year","1985","16-34 y.","(Married) couple without C. ","142","0.259237013704004","0.223756702137398","0.29471732527061"
"Several times a year","1985","16-34 y.","Single parent ","45","0.173679783291737","0.128986488358685","0.218373078224789"
"Several times a year","1985","16-34 y.","Couple + C. LE 16 ","222","0.202747410811114","0.180342724446366","0.225152097175862"
"Several times a year","1985","16-34 y.","Couple + C. GT 16 ","166","0.18818704478789","0.161628194069288","0.214745895506491"
"Several times a year","1985","16-34 y.","Couple + C. LE and GT 16","121","0.192587900344432","0.161648070421969","0.223527730266896"
"Several times a year","1985","35-65 y.","1-pers.-HH","34","0.0736848561576992","0.0494383501818137","0.0979313621335846"
"Several times a year","1985","35-65 y.","(Married) couple without C. ","105","0.0840432064645367","0.0690926633503316","0.0989937495787418"
"Several times a year","1985","35-65 y.","Single parent ","29","","",""
"Several times a year","1985","35-65 y.","Couple + C. LE 16 ","204","0.160786422644112","0.141633372433327","0.179939472854898"
"Several times a year","1985","35-65 y.","Couple + C. GT 16 ","107","0.0961411628147461","0.0789612174599438","0.113321108169548"
"Several times a year","1985","35-65 y.","Couple + C. LE and GT 16","94","0.143932639164727","0.120417647854633","0.167447630474821"
"Several times a year","1985","66 and older","1-pers.-HH","7","","",""
"Several times a year","1985","66 and older","(Married) couple without C. ","19","","",""
"Several times a year","1985","66 and older","Single parent ","","","",""
"Several times a year","1985","66 and older","Couple + C. LE 16 ","","","",""
"Several times a year","1985","66 and older","Couple + C. GT 16 ","1","","",""
"Several times a year","1985","66 and older","Couple + C. LE and GT 16","","","",""
"At least once a month","1985","16-34 y.","1-pers.-HH","23","","",""
"At least once a month","1985","16-34 y.","(Married) couple without C. ","39","0.0610754959703534","0.0416868214161304","0.0804641705245764"
"At least once a month","1985","16-34 y.","Single parent ","23","","",""
"At least once a month","1985","16-34 y.","Couple + C. LE 16 ","64","0.0497926539069282","0.0376711900675397","0.0619141177463166"
"At least once a month","1985","16-34 y.","Couple + C. GT 16 ","78","0.0978783989751571","0.0776871865769757","0.118069611373339"
"At least once a month","1985","16-34 y.","Couple + C. LE and GT 16","44","0.0692415088364779","0.0493229661293471","0.0891600515436086"
"At least once a month","1985","35-65 y.","1-pers.-HH","20","","",""
"At least once a month","1985","35-65 y.","(Married) couple without C. ","46","0.0349426100331751","0.0250474593962728","0.0448377606700774"
"At least once a month","1985","35-65 y.","Single parent ","6","","",""
"At least once a month","1985","35-65 y.","Couple + C. LE 16 ","73","0.057812870637535","0.0456437874223461","0.0699819538527238"
"At least once a month","1985","35-65 y.","Couple + C. GT 16 ","45","0.0456574472374601","0.0334920933796044","0.0578228010953159"
"At least once a month","1985","35-65 y.","Couple + C. LE and GT 16","27","","",""
"At least once a month","1985","66 and older","1-pers.-HH","4","","",""
"At least once a month","1985","66 and older","(Married) couple without C. ","13","","",""
"At least once a month","1985","66 and older","Single parent ","1","","",""
"At least once a month","1985","66 and older","Couple + C. LE 16 ","","","",""
"At least once a month","1985","66 and older","Couple + C. GT 16 ","","","",""
"At least once a month","1985","66 and older","Couple + C. LE and GT 16","","","",""
"At lease once a week","1985","16-34 y.","1-pers.-HH","155","0.482613636511407","0.42828689037562","0.536940382647194"
"At lease once a week","1985","16-34 y.","(Married) couple without C. ","189","0.349804140931633","0.311191113302333","0.388417168560933"
"At lease once a week","1985","16-34 y.","Single parent ","88","0.345348255172454","0.289252842421212","0.401443667923696"
"At lease once a week","1985","16-34 y.","Couple + C. LE 16 ","258","0.252648983227624","0.228433991029589","0.276863975425658"
"At lease once a week","1985","16-34 y.","Couple + C. GT 16 ","367","0.452254366386066","0.418434859243025","0.486073873529108"
"At lease once a week","1985","16-34 y.","Couple + C. LE and GT 16","233","0.424320258398219","0.385541566694848","0.463098950101591"
"At lease once a week","1985","35-65 y.","1-pers.-HH","86","0.218517392664389","0.180165806977631","0.256868978351148"
"At lease once a week","1985","35-65 y.","(Married) couple without C. ","231","0.183006469046885","0.162170644164653","0.203842293929117"
"At lease once a week","1985","35-65 y.","Single parent ","37","0.171650183861175","0.123439511708679","0.21986085601367"
"At lease once a week","1985","35-65 y.","Couple + C. LE 16 ","338","0.288179724157455","0.264564400724295","0.311795047590615"
"At lease once a week","1985","35-65 y.","Couple + C. GT 16 ","167","0.170011556694535","0.148119224313881","0.191903889075189"
"At lease once a week","1985","35-65 y.","Couple + C. LE and GT 16","109","0.176203881120728","0.150681051901136","0.20172671034032"
"At lease once a week","1985","66 and older","1-pers.-HH","36","0.0829429026000184","0.0556757606675937","0.110210044532443"
"At lease once a week","1985","66 and older","(Married) couple without C. ","41","0.0802711503205426","0.0560894480485731","0.104452852592512"
"At lease once a week","1985","66 and older","Single parent ","2","","",""
"At lease once a week","1985","66 and older","Couple + C. LE 16 ","1","","",""
"At lease once a week","1985","66 and older","Couple + C. GT 16 ","2","","",""
"At lease once a week","1985","66 and older","Couple + C. LE and GT 16","","","",""
"Almost never or never","1986","16-34 y.","1-pers.-HH","66","0.205798126843311","0.161776939905996","0.249819313780626"
"Almost never or never","1986","16-34 y.","(Married) couple without C. ","222","0.314817785109801","0.27883533148174","0.350800238737862"
"Almost never or never","1986","16-34 y.","Single parent ","93","0.34239329487702","0.284266838107201","0.400519751646839"
"Almost never or never","1986","16-34 y.","Couple + C. LE 16 ","638","0.500842585853906","0.471830787082614","0.529854384625197"
"Almost never or never","1986","16-34 y.","Couple + C. GT 16 ","246","0.276785913235563","0.247021751316369","0.306550075154757"
"Almost never or never","1986","16-34 y.","Couple + C. LE and GT 16","200","0.298443456181224","0.261395721878163","0.335491190484286"
"Almost never or never","1986","35-65 y.","1-pers.-HH","283","0.65042632336425","0.604931678285316","0.695920968443185"
"Almost never or never","1986","35-65 y.","(Married) couple without C. ","886","0.695508507583826","0.669966580011823","0.721050435155828"
"Almost never or never","1986","35-65 y.","Single parent ","153","0.659680707257597","0.597769822782491","0.721591591732702"
"Almost never or never","1986","35-65 y.","Couple + C. LE 16 ","706","0.486815963223202","0.459151751643575","0.514480174802828"
"Almost never or never","1986","35-65 y.","Couple + C. GT 16 ","812","0.655147524143427","0.627888337336665","0.682406710950189"
"Almost never or never","1986","35-65 y.","Couple + C. LE and GT 16","583","0.660936168670891","0.628254737856588","0.693617599485195"
"Almost never or never","1986","66 and older","1-pers.-HH","327","0.905701739371708","0.875679585871851","0.935723892871565"
"Almost never or never","1986","66 and older","(Married) couple without C. ","397","0.862504050141011","0.831270944143845","0.893737156138176"
"Almost never or never","1986","66 and older","Single parent ","22","","",""
"Almost never or never","1986","66 and older","Couple + C. LE 16 ","1","","",""
"Almost never or never","1986","66 and older","Couple + C. GT 16 ","45","0.97877343921345","0.937565578715582","1.01998129971132"
"Almost never or never","1986","66 and older","Couple + C. LE and GT 16","","","",""
"Several times a year","1986","16-34 y.","1-pers.-HH","64","0.196281749448551","0.153033606769936","0.239529892127166"
"Several times a year","1986","16-34 y.","(Married) couple without C. ","126","0.212030471026598","0.180363104054064","0.243697837999133"
"Several times a year","1986","16-34 y.","Single parent ","41","0.158728760437772","0.113965270165827","0.203492250709716"
"Several times a year","1986","16-34 y.","Couple + C. LE 16 ","186","0.192771396563563","0.169882501039238","0.215660292087888"
"Several times a year","1986","16-34 y.","Couple + C. GT 16 ","165","0.193644990673158","0.167357174690252","0.219932806656064"
"Several times a year","1986","16-34 y.","Couple + C. LE and GT 16","106","0.205388584671047","0.172679767896772","0.238097401445322"
"Several times a year","1986","35-65 y.","1-pers.-HH","41","0.106049680006684","0.0766729644053291","0.135426395608038"
"Several times a year","1986","35-65 y.","(Married) couple without C. ","83","0.0636110287627238","0.050065086538604","0.0771569709868437"
"Several times a year","1986","35-65 y.","Single parent ","18","","",""
"Several times a year","1986","35-65 y.","Couple + C. LE 16 ","179","0.157588552980236","0.137422366148821","0.177754739811651"
"Several times a year","1986","35-65 y.","Couple + C. GT 16 ","114","0.103493213606796","0.0860245614663718","0.12096186574722"
"Several times a year","1986","35-65 y.","Couple + C. LE and GT 16","75","0.110450163406836","0.0888105801055988","0.132089746708073"
"Several times a year","1986","66 and older","1-pers.-HH","7","","",""
"Several times a year","1986","66 and older","(Married) couple without C. ","9","","",""
"Several times a year","1986","66 and older","Single parent ","","","",""
"Several times a year","1986","66 and older","Couple + C. LE 16 ","","","",""
"Several times a year","1986","66 and older","Couple + C. GT 16 ","1","","",""
"Several times a year","1986","66 and older","Couple + C. LE and GT 16","","","",""
"At least once a month","1986","16-34 y.","1-pers.-HH","34","0.103859945748739","0.0706408676093953","0.137079023888082"
"At least once a month","1986","16-34 y.","(Married) couple without C. ","51","0.0795418859287654","0.0585786625931376","0.100505109264393"
"At least once a month","1986","16-34 y.","Single parent ","23","","",""
"At least once a month","1986","16-34 y.","Couple + C. LE 16 ","78","0.0754911077873717","0.0601622881450354","0.0908199274297081"
"At least once a month","1986","16-34 y.","Couple + C. GT 16 ","66","0.0842706818714162","0.0657903382637779","0.102751025479054"
"At least once a month","1986","16-34 y.","Couple + C. LE and GT 16","37","0.0632211043482895","0.0435173551457021","0.0829248535508769"
"At least once a month","1986","35-65 y.","1-pers.-HH","18","","",""
"At least once a month","1986","35-65 y.","(Married) couple without C. ","43","0.0374367871850572","0.0269007139789073","0.047972860391207"
"At least once a month","1986","35-65 y.","Single parent ","7","","",""
"At least once a month","1986","35-65 y.","Couple + C. LE 16 ","82","0.0721213459297524","0.057803528306987","0.0864391635525178"
"At least once a month","1986","35-65 y.","Couple + C. GT 16 ","56","0.0549965743618581","0.041922493084649","0.0680706556390672"
"At least once a month","1986","35-65 y.","Couple + C. LE and GT 16","30","0.0411216549073869","0.0274129124474786","0.0548303973672951"
"At least once a month","1986","66 and older","1-pers.-HH","6","","",""
"At least once a month","1986","66 and older","(Married) couple without C. ","12","","",""
"At least once a month","1986","66 and older","Single parent ","","","",""
"At least once a month","1986","66 and older","Couple + C. LE 16 ","","","",""
"At least once a month","1986","66 and older","Couple + C. GT 16 ","","","",""
"At least once a month","1986","66 and older","Couple + C. LE and GT 16","","","",""
"At lease once a week","1986","16-34 y.","1-pers.-HH","160","0.494060177959399","0.43962057577115","0.548499780147649"
"At lease once a week","1986","16-34 y.","(Married) couple without C. ","241","0.393609857934835","0.355759747267045","0.431459968602626"
"At lease once a week","1986","16-34 y.","Single parent ","99","0.419833468626642","0.359376972567202","0.480289964686082"
"At lease once a week","1986","16-34 y.","Couple + C. LE 16 ","239","0.230894909795159","0.206443421925068","0.25534639766525"
"At lease once a week","1986","16-34 y.","Couple + C. GT 16 ","391","0.445298414219863","0.412235319109086","0.478361509330639"
"At lease once a week","1986","16-34 y.","Couple + C. LE and GT 16","243","0.432946854799439","0.39282985379682","0.473063855802057"
"At lease once a week","1986","35-65 y.","1-pers.-HH","80","0.206316999205606","0.167708500789127","0.244925497622086"
"At lease once a week","1986","35-65 y.","(Married) couple without C. ","235","0.203443676468393","0.181100485018193","0.225786867918594"
"At lease once a week","1986","35-65 y.","Single parent ","47","0.219063775640262","0.165019475094676","0.273108076185849"
"At lease once a week","1986","35-65 y.","Couple + C. LE 16 ","287","0.28347413786681","0.258529800046514","0.308418475687106"
"At lease once a week","1986","35-65 y.","Couple + C. GT 16 ","186","0.186362687887919","0.164030998395171","0.208694377380667"
"At lease once a week","1986","35-65 y.","Couple + C. LE and GT 16","118","0.187492013014886","0.160546542255478","0.214437483774294"
"At lease once a week","1986","66 and older","1-pers.-HH","24","","",""
"At lease once a week","1986","66 and older","(Married) couple without C. ","49","0.0987451400813926","0.0716886581704319","0.125801621992353"
"At lease once a week","1986","66 and older","Single parent ","1","","",""
"At lease once a week","1986","66 and older","Couple + C. LE 16 ","","","",""
"At lease once a week","1986","66 and older","Couple + C. GT 16 ","1","","",""
"At lease once a week","1986","66 and older","Couple + C. LE and GT 16","","","",""
"Almost never or never","1987","16-34 y.","1-pers.-HH","","","",""
"Almost never or never","1987","16-34 y.","(Married) couple without C. ","","","",""
"Almost never or never","1987","16-34 y.","Single parent ","","","",""
"Almost never or never","1987","16-34 y.","Couple + C. LE 16 ","","","",""
"Almost never or never","1987","16-34 y.","Couple + C. GT 16 ","","","",""
"Almost never or never","1987","16-34 y.","Couple + C. LE and GT 16","","","",""
"Almost never or never","1987","35-65 y.","1-pers.-HH","","","",""
"Almost never or never","1987","35-65 y.","(Married) couple without C. ","","","",""
"Almost never or never","1987","35-65 y.","Single parent ","","","",""
"Almost never or never","1987","35-65 y.","Couple + C. LE 16 ","","","",""
"Almost never or never","1987","35-65 y.","Couple + C. GT 16 ","","","",""
"Almost never or never","1987","35-65 y.","Couple + C. LE and GT 16","","","",""
"Almost never or never","1987","66 and older","1-pers.-HH","","","",""
"Almost never or never","1987","66 and older","(Married) couple without C. ","","","",""
"Almost never or never","1987","66 and older","Single parent ","","","",""
"Almost never or never","1987","66 and older","Couple + C. LE 16 ","","","",""
"Almost never or never","1987","66 and older","Couple + C. GT 16 ","","","",""
"Almost never or never","1987","66 and older","Couple + C. LE and GT 16","","","",""
"Several times a year","1987","16-34 y.","1-pers.-HH","","","",""
"Several times a year","1987","16-34 y.","(Married) couple without C. ","","","",""
"Several times a year","1987","16-34 y.","Single parent ","","","",""
"Several times a year","1987","16-34 y.","Couple + C. LE 16 ","","","",""
"Several times a year","1987","16-34 y.","Couple + C. GT 16 ","","","",""
"Several times a year","1987","16-34 y.","Couple + C. LE and GT 16","","","",""
"Several times a year","1987","35-65 y.","1-pers.-HH","","","",""
"Several times a year","1987","35-65 y.","(Married) couple without C. ","","","",""
"Several times a year","1987","35-65 y.","Single parent ","","","",""
"Several times a year","1987","35-65 y.","Couple + C. LE 16 ","","","",""
"Several times a year","1987","35-65 y.","Couple + C. GT 16 ","","","",""
"Several times a year","1987","35-65 y.","Couple + C. LE and GT 16","","","",""
"Several times a year","1987","66 and older","1-pers.-HH","","","",""
"Several times a year","1987","66 and older","(Married) couple without C. ","","","",""
"Several times a year","1987","66 and older","Single parent ","","","",""
"Several times a year","1987","66 and older","Couple + C. LE 16 ","","","",""
"Several times a year","1987","66 and older","Couple + C. GT 16 ","","","",""
"Several times a year","1987","66 and older","Couple + C. LE and GT 16","","","",""
"At least once a month","1987","16-34 y.","1-pers.-HH","","","",""
"At least once a month","1987","16-34 y.","(Married) couple without C. ","","","",""
"At least once a month","1987","16-34 y.","Single parent ","","","",""
"At least once a month","1987","16-34 y.","Couple + C. LE 16 ","","","",""
"At least once a month","1987","16-34 y.","Couple + C. GT 16 ","","","",""
"At least once a month","1987","16-34 y.","Couple + C. LE and GT 16","","","",""
"At least once a month","1987","35-65 y.","1-pers.-HH","","","",""
"At least once a month","1987","35-65 y.","(Married) couple without C. ","","","",""
"At least once a month","1987","35-65 y.","Single parent ","","","",""
"At least once a month","1987","35-65 y.","Couple + C. LE 16 ","","","",""
"At least once a month","1987","35-65 y.","Couple + C. GT 16 ","","","",""
"At least once a month","1987","35-65 y.","Couple + C. LE and GT 16","","","",""
"At least once a month","1987","66 and older","1-pers.-HH","","","",""
"At least once a month","1987","66 and older","(Married) couple without C. ","","","",""
"At least once a month","1987","66 and older","Single parent ","","","",""
"At least once a month","1987","66 and older","Couple + C. LE 16 ","","","",""
"At least once a month","1987","66 and older","Couple + C. GT 16 ","","","",""
"At least once a month","1987","66 and older","Couple + C. LE and GT 16","","","",""
"At lease once a week","1987","16-34 y.","1-pers.-HH","","","",""
"At lease once a week","1987","16-34 y.","(Married) couple without C. ","","","",""
"At lease once a week","1987","16-34 y.","Single parent ","","","",""
"At lease once a week","1987","16-34 y.","Couple + C. LE 16 ","","","",""
"At lease once a week","1987","16-34 y.","Couple + C. GT 16 ","","","",""
"At lease once a week","1987","16-34 y.","Couple + C. LE and GT 16","","","",""
"At lease once a week","1987","35-65 y.","1-pers.-HH","","","",""
"At lease once a week","1987","35-65 y.","(Married) couple without C. ","","","",""
"At lease once a week","1987","35-65 y.","Single parent ","","","",""
"At lease once a week","1987","35-65 y.","Couple + C. LE 16 ","","","",""
"At lease once a week","1987","35-65 y.","Couple + C. GT 16 ","","","",""
"At lease once a week","1987","35-65 y.","Couple + C. LE and GT 16","","","",""
"At lease once a week","1987","66 and older","1-pers.-HH","","","",""
"At lease once a week","1987","66 and older","(Married) couple without C. ","","","",""
"At lease once a week","1987","66 and older","Single parent ","","","",""
"At lease once a week","1987","66 and older","Couple + C. LE 16 ","","","",""
"At lease once a week","1987","66 and older","Couple + C. GT 16 ","","","",""
"At lease once a week","1987","66 and older","Couple + C. LE and GT 16","","","",""
"Almost never or never","1988","16-34 y.","1-pers.-HH","74","0.259027960104238","0.207435951135801","0.310619969072675"
"Almost never or never","1988","16-34 y.","(Married) couple without C. ","203","0.311371265925781","0.273490043853532","0.34925248799803"
"Almost never or never","1988","16-34 y.","Single parent ","82","0.350986417188358","0.291941396611047","0.410031437765668"
"Almost never or never","1988","16-34 y.","Couple + C. LE 16 ","602","0.49192552742934","0.462422016364397","0.521429038494284"
"Almost never or never","1988","16-34 y.","Couple + C. GT 16 ","248","0.25453505685387","0.226463620189539","0.282606493518202"
"Almost never or never","1988","16-34 y.","Couple + C. LE and GT 16","144","0.258188321751016","0.217753366718891","0.298623276783142"
"Almost never or never","1988","35-65 y.","1-pers.-HH","268","0.614589176493501","0.567306147111511","0.661872205875491"
"Almost never or never","1988","35-65 y.","(Married) couple without C. ","803","0.639385203290534","0.612217024280577","0.666553382300491"
"Almost never or never","1988","35-65 y.","Single parent ","155","0.621511336690162","0.559500852103334","0.683521821276991"
"Almost never or never","1988","35-65 y.","Couple + C. LE 16 ","599","0.460672196360576","0.431349155386615","0.489995237334536"
"Almost never or never","1988","35-65 y.","Couple + C. GT 16 ","826","0.642986925141084","0.615901292189649","0.67007255809252"
"Almost never or never","1988","35-65 y.","Couple + C. LE and GT 16","450","0.610809143270816","0.572766779811884","0.648851506729748"
"Almost never or never","1988","66 and older","1-pers.-HH","326","0.884318758332598","0.851772802878654","0.916864713786543"
"Almost never or never","1988","66 and older","(Married) couple without C. ","403","0.822033756653558","0.788133162952271","0.855934350354846"
"Almost never or never","1988","66 and older","Single parent ","23","","",""
"Almost never or never","1988","66 and older","Couple + C. LE 16 ","","","",""
"Almost never or never","1988","66 and older","Couple + C. GT 16 ","47","0.883132571201509","0.797446366519338","0.968818775883679"
"Almost never or never","1988","66 and older","Couple + C. LE and GT 16","1","","",""
"Several times a year","1988","16-34 y.","1-pers.-HH","55","0.200474570866109","0.153327578480436","0.247621563251783"
"Several times a year","1988","16-34 y.","(Married) couple without C. ","131","0.240467821907624","0.205506027183964","0.275429616631284"
"Several times a year","1988","16-34 y.","Single parent ","47","0.187257246969896","0.138995048617711","0.235519445322082"
"Several times a year","1988","16-34 y.","Couple + C. LE 16 ","209","0.199590178890773","0.176002450248556","0.22317790753299"
"Several times a year","1988","16-34 y.","Couple + C. GT 16 ","174","0.203898135882645","0.177934340806555","0.229861930958735"
"Several times a year","1988","16-34 y.","Couple + C. LE and GT 16","75","0.163435433151603","0.129271750718648","0.197599115584559"
"Several times a year","1988","35-65 y.","1-pers.-HH","42","0.11533127901082","0.0842989210156841","0.146363637005955"
"Several times a year","1988","35-65 y.","(Married) couple without C. ","102","0.0937845899728157","0.0772900984708011","0.11027908147483"
