"m11104","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"At lease once a week","1986","66 and older","indirect migration background","","","",""
"Almost never or never","1987","16-34 y.","no migration background","","","",""
"Almost never or never","1987","16-34 y.","direct migration background","","","",""
"Almost never or never","1987","16-34 y.","indirect migration background","","","",""
"Almost never or never","1987","35-65 y.","no migration background","","","",""
"Almost never or never","1987","35-65 y.","direct migration background","","","",""
"Almost never or never","1987","35-65 y.","indirect migration background","","","",""
"Almost never or never","1987","66 and older","no migration background","","","",""
"Almost never or never","1987","66 and older","direct migration background","","","",""
"Almost never or never","1987","66 and older","indirect migration background","","","",""
"Several times a year","1987","16-34 y.","no migration background","","","",""
"Several times a year","1987","16-34 y.","direct migration background","","","",""
"Several times a year","1987","16-34 y.","indirect migration background","","","",""
"Several times a year","1987","35-65 y.","no migration background","","","",""
"Several times a year","1987","35-65 y.","direct migration background","","","",""
"Several times a year","1987","35-65 y.","indirect migration background","","","",""
"Several times a year","1987","66 and older","no migration background","","","",""
"Several times a year","1987","66 and older","direct migration background","","","",""
"Several times a year","1987","66 and older","indirect migration background","","","",""
"At least once a month","1987","16-34 y.","no migration background","","","",""
"At least once a month","1987","16-34 y.","direct migration background","","","",""
"At least once a month","1987","16-34 y.","indirect migration background","","","",""
"At least once a month","1987","35-65 y.","no migration background","","","",""
"At least once a month","1987","35-65 y.","direct migration background","","","",""
"At least once a month","1987","35-65 y.","indirect migration background","","","",""
"At least once a month","1987","66 and older","no migration background","","","",""
"At least once a month","1987","66 and older","direct migration background","","","",""
"At least once a month","1987","66 and older","indirect migration background","","","",""
"At lease once a week","1987","16-34 y.","no migration background","","","",""
"At lease once a week","1987","16-34 y.","direct migration background","","","",""
"At lease once a week","1987","16-34 y.","indirect migration background","","","",""
"At lease once a week","1987","35-65 y.","no migration background","","","",""
"At lease once a week","1987","35-65 y.","direct migration background","","","",""
"At lease once a week","1987","35-65 y.","indirect migration background","","","",""
"At lease once a week","1987","66 and older","no migration background","","","",""
"At lease once a week","1987","66 and older","direct migration background","","","",""
"At lease once a week","1987","66 and older","indirect migration background","","","",""
"Almost never or never","1988","16-34 y.","no migration background","838","0.321480002590654","0.303599781359364","0.339360223821944"
"Almost never or never","1988","16-34 y.","direct migration background","573","0.511453418626143","0.480746924500754","0.542159912751532"
"Almost never or never","1988","16-34 y.","indirect migration background","60","0.38570138982628","0.317028581996292","0.454374197656267"
"Almost never or never","1988","35-65 y.","no migration background","1962","0.577138168269404","0.560639242775039","0.59363709376377"
"Almost never or never","1988","35-65 y.","direct migration background","1305","0.760469309995158","0.739418032562002","0.781520587428315"
"Almost never or never","1988","35-65 y.","indirect migration background","15","","",""
"Almost never or never","1988","66 and older","no migration background","830","0.859431796917797","0.837547355915804","0.88131623791979"
"Almost never or never","1988","66 and older","direct migration background","56","0.879631568598027","0.799281820353744","0.959981316842311"
"Almost never or never","1988","66 and older","indirect migration background","4","","",""
"Several times a year","1988","16-34 y.","no migration background","554","0.209005114738949","0.193439012618188","0.22457121685971"
"Several times a year","1988","16-34 y.","direct migration background","141","0.164481332153488","0.141708838577394","0.187253825729583"
"Several times a year","1988","16-34 y.","indirect migration background","36","0.159199100559716","0.107582865297664","0.210815335821768"
"Several times a year","1988","35-65 y.","no migration background","456","0.132968040146147","0.12162817978661","0.144307900505685"
"Several times a year","1988","35-65 y.","direct migration background","110","0.0896258478511101","0.0755367357772032","0.103714959925017"
"Several times a year","1988","35-65 y.","indirect migration background","3","","",""
"Several times a year","1988","66 and older","no migration background","31","0.0309894137249758","0.0200785999488366","0.0419002275011151"
"Several times a year","1988","66 and older","direct migration background","1","","",""
"Several times a year","1988","66 and older","indirect migration background","","","",""
"At least once a month","1988","16-34 y.","no migration background","205","0.0784334104453157","0.068140729965365","0.0887260909252663"
"At least once a month","1988","16-34 y.","direct migration background","58","0.0580829031114714","0.0437146258597676","0.0724511803631753"
"At least once a month","1988","16-34 y.","indirect migration background","17","","",""
"At least once a month","1988","35-65 y.","no migration background","195","0.0554435183234555","0.0478006588079045","0.0630863778390066"
"At least once a month","1988","35-65 y.","direct migration background","27","","",""
"At least once a month","1988","35-65 y.","indirect migration background","1","","",""
"At least once a month","1988","66 and older","no migration background","18","","",""
"At least once a month","1988","66 and older","direct migration background","","","",""
"At least once a month","1988","66 and older","indirect migration background","","","",""
"At lease once a week","1988","16-34 y.","no migration background","1024","0.391081472225081","0.372399281751606","0.409763662698557"
"At lease once a week","1988","16-34 y.","direct migration background","246","0.265982346108897","0.238839595218274","0.29312509699952"
"At lease once a week","1988","16-34 y.","indirect migration background","80","0.360040228569231","0.292319552018859","0.427760905119603"
"At lease once a week","1988","35-65 y.","no migration background","831","0.234450273260993","0.220301180488654","0.248599366033332"
"At lease once a week","1988","35-65 y.","direct migration background","137","0.130644691393641","0.114021991473082","0.147267391314199"
"At lease once a week","1988","35-65 y.","indirect migration background","5","","",""
"At lease once a week","1988","66 and older","no migration background","90","0.091552359525679","0.0733942377668533","0.109710481284505"
"At lease once a week","1988","66 and older","direct migration background","6","","",""
"At lease once a week","1988","66 and older","indirect migration background","","","",""
"Almost never or never","1989","16-34 y.","no migration background","","","",""
"Almost never or never","1989","16-34 y.","direct migration background","","","",""
"Almost never or never","1989","16-34 y.","indirect migration background","","","",""
"Almost never or never","1989","35-65 y.","no migration background","","","",""
"Almost never or never","1989","35-65 y.","direct migration background","","","",""
"Almost never or never","1989","35-65 y.","indirect migration background","","","",""
"Almost never or never","1989","66 and older","no migration background","","","",""
"Almost never or never","1989","66 and older","direct migration background","","","",""
"Almost never or never","1989","66 and older","indirect migration background","","","",""
"Several times a year","1989","16-34 y.","no migration background","","","",""
"Several times a year","1989","16-34 y.","direct migration background","","","",""
"Several times a year","1989","16-34 y.","indirect migration background","","","",""
"Several times a year","1989","35-65 y.","no migration background","","","",""
"Several times a year","1989","35-65 y.","direct migration background","","","",""
"Several times a year","1989","35-65 y.","indirect migration background","","","",""
"Several times a year","1989","66 and older","no migration background","","","",""
"Several times a year","1989","66 and older","direct migration background","","","",""
"Several times a year","1989","66 and older","indirect migration background","","","",""
"At least once a month","1989","16-34 y.","no migration background","","","",""
"At least once a month","1989","16-34 y.","direct migration background","","","",""
"At least once a month","1989","16-34 y.","indirect migration background","","","",""
"At least once a month","1989","35-65 y.","no migration background","","","",""
"At least once a month","1989","35-65 y.","direct migration background","","","",""
"At least once a month","1989","35-65 y.","indirect migration background","","","",""
"At least once a month","1989","66 and older","no migration background","","","",""
"At least once a month","1989","66 and older","direct migration background","","","",""
"At least once a month","1989","66 and older","indirect migration background","","","",""
"At lease once a week","1989","16-34 y.","no migration background","","","",""
"At lease once a week","1989","16-34 y.","direct migration background","","","",""
"At lease once a week","1989","16-34 y.","indirect migration background","","","",""
"At lease once a week","1989","35-65 y.","no migration background","","","",""
"At lease once a week","1989","35-65 y.","direct migration background","","","",""
"At lease once a week","1989","35-65 y.","indirect migration background","","","",""
"At lease once a week","1989","66 and older","no migration background","","","",""
"At lease once a week","1989","66 and older","direct migration background","","","",""
"At lease once a week","1989","66 and older","indirect migration background","","","",""
"Almost never or never","1990","16-34 y.","no migration background","1439","0.277580177004975","0.263906398698741","0.29125395531121"
"Almost never or never","1990","16-34 y.","direct migration background","438","0.391069055753107","0.359536082249869","0.422602029256346"
"Almost never or never","1990","16-34 y.","indirect migration background","76","0.249566681704424","0.19765778281173","0.301475580597117"
"Almost never or never","1990","35-65 y.","no migration background","2850","0.475921164043287","0.462522382399708","0.489319945686865"
"Almost never or never","1990","35-65 y.","direct migration background","1190","0.649900048819472","0.6267577059476","0.673042391691345"
"Almost never or never","1990","35-65 y.","indirect migration background","10","","",""
"Almost never or never","1990","66 and older","no migration background","1117","0.811352388205967","0.790552127523484","0.832152648888451"
"Almost never or never","1990","66 and older","direct migration background","83","0.792526627394618","0.714593960900338","0.870459293888898"
"Almost never or never","1990","66 and older","indirect migration background","5","","",""
"Several times a year","1990","16-34 y.","no migration background","979","0.243586138357266","0.230479071711886","0.256693205002646"
"Several times a year","1990","16-34 y.","direct migration background","156","0.213086281857233","0.186625938144558","0.239546625569909"
"Several times a year","1990","16-34 y.","indirect migration background","44","0.222427710038205","0.17254416686268","0.272311253213731"
"Several times a year","1990","35-65 y.","no migration background","961","0.197787581718625","0.187100879940734","0.208474283496517"
"Several times a year","1990","35-65 y.","direct migration background","198","0.146725750681428","0.129559102622061","0.163892398740795"
"Several times a year","1990","35-65 y.","indirect migration background","6","","",""
"Several times a year","1990","66 and older","no migration background","80","0.0612046437639535","0.0484603428814281","0.0739489446464789"
"Several times a year","1990","66 and older","direct migration background","4","","",""
"Several times a year","1990","66 and older","indirect migration background","","","",""
"At least once a month","1990","16-34 y.","no migration background","341","0.0957883235627659","0.0868018184704861","0.104774828655046"
"At least once a month","1990","16-34 y.","direct migration background","75","0.0896221572593304","0.0711646642074708","0.10807965031119"
"At least once a month","1990","16-34 y.","indirect migration background","39","0.128171401768763","0.0880751678630116","0.168267635674514"
"At least once a month","1990","35-65 y.","no migration background","384","0.0824820712559032","0.0751015582751763","0.0898625842366302"
"At least once a month","1990","35-65 y.","direct migration background","75","0.0473319804903858","0.0370296341566546","0.057634326824117"
"At least once a month","1990","35-65 y.","indirect migration background","3","","",""
"At least once a month","1990","66 and older","no migration background","33","0.0287850829039732","0.0198955329028529","0.0376746329050934"
"At least once a month","1990","66 and older","direct migration background","3","","",""
"At least once a month","1990","66 and older","indirect migration background","","","",""
"At lease once a week","1990","16-34 y.","no migration background","1361","0.383045361074993","0.368201352259324","0.397889369890662"
"At lease once a week","1990","16-34 y.","direct migration background","251","0.306222505130329","0.276438518120974","0.336006492139684"
"At lease once a week","1990","16-34 y.","indirect migration background","108","0.399834206488608","0.34107606469608","0.458592348281136"
"At lease once a week","1990","35-65 y.","no migration background","1142","0.243809182982185","0.23228950819303","0.255328857771339"
"At lease once a week","1990","35-65 y.","direct migration background","169","0.156042220008714","0.138435865812674","0.173648574204753"
"At lease once a week","1990","35-65 y.","indirect migration background","5","","",""
"At lease once a week","1990","66 and older","no migration background","129","0.0986578851261061","0.0828035112560603","0.114512258996152"
"At lease once a week","1990","66 and older","direct migration background","14","","",""
"At lease once a week","1990","66 and older","indirect migration background","","","",""
"Almost never or never","1991","16-34 y.","no migration background","","","",""
"Almost never or never","1991","16-34 y.","direct migration background","","","",""
"Almost never or never","1991","16-34 y.","indirect migration background","","","",""
"Almost never or never","1991","35-65 y.","no migration background","","","",""
"Almost never or never","1991","35-65 y.","direct migration background","","","",""
"Almost never or never","1991","35-65 y.","indirect migration background","","","",""
"Almost never or never","1991","66 and older","no migration background","","","",""
"Almost never or never","1991","66 and older","direct migration background","","","",""
"Almost never or never","1991","66 and older","indirect migration background","","","",""
"Several times a year","1991","16-34 y.","no migration background","","","",""
"Several times a year","1991","16-34 y.","direct migration background","","","",""
"Several times a year","1991","16-34 y.","indirect migration background","","","",""
"Several times a year","1991","35-65 y.","no migration background","","","",""
"Several times a year","1991","35-65 y.","direct migration background","","","",""
"Several times a year","1991","35-65 y.","indirect migration background","","","",""
"Several times a year","1991","66 and older","no migration background","","","",""
"Several times a year","1991","66 and older","direct migration background","","","",""
"Several times a year","1991","66 and older","indirect migration background","","","",""
"At least once a month","1991","16-34 y.","no migration background","","","",""
"At least once a month","1991","16-34 y.","direct migration background","","","",""
"At least once a month","1991","16-34 y.","indirect migration background","","","",""
"At least once a month","1991","35-65 y.","no migration background","","","",""
"At least once a month","1991","35-65 y.","direct migration background","","","",""
"At least once a month","1991","35-65 y.","indirect migration background","","","",""
"At least once a month","1991","66 and older","no migration background","","","",""
"At least once a month","1991","66 and older","direct migration background","","","",""
"At least once a month","1991","66 and older","indirect migration background","","","",""
"At lease once a week","1991","16-34 y.","no migration background","","","",""
"At lease once a week","1991","16-34 y.","direct migration background","","","",""
"At lease once a week","1991","16-34 y.","indirect migration background","","","",""
"At lease once a week","1991","35-65 y.","no migration background","","","",""
"At lease once a week","1991","35-65 y.","direct migration background","","","",""
"At lease once a week","1991","35-65 y.","indirect migration background","","","",""
"At lease once a week","1991","66 and older","no migration background","","","",""
"At lease once a week","1991","66 and older","direct migration background","","","",""
"At lease once a week","1991","66 and older","indirect migration background","","","",""
"Almost never or never","1992","16-34 y.","no migration background","1357","0.321068313504795","0.306109127513078","0.336027499496512"
"Almost never or never","1992","16-34 y.","direct migration background","414","0.450110773156359","0.416203517116748","0.484018029195971"
"Almost never or never","1992","16-34 y.","indirect migration background","91","0.243553799045943","0.199699652972626","0.28740794511926"
"Almost never or never","1992","35-65 y.","no migration background","3080","0.562236274495114","0.548755945393386","0.575716603596842"
"Almost never or never","1992","35-65 y.","direct migration background","1206","0.713628847986724","0.691087250978313","0.736170444995134"
"Almost never or never","1992","35-65 y.","indirect migration background","13","","",""
"Almost never or never","1992","66 and older","no migration background","1123","0.862819056436706","0.844073958666439","0.881564154206973"
"Almost never or never","1992","66 and older","direct migration background","113","0.849437425453424","0.789111301960167","0.909763548946682"
"Almost never or never","1992","66 and older","indirect migration background","4","","",""
"Several times a year","1992","16-34 y.","no migration background","865","0.230152953544272","0.216666222410115","0.243639684678428"
"Several times a year","1992","16-34 y.","direct migration background","146","0.19546450417589","0.168437252098514","0.222491756253267"
"Several times a year","1992","16-34 y.","indirect migration background","78","0.232737397747812","0.189562702179974","0.275912093315651"
"Several times a year","1992","35-65 y.","no migration background","895","0.168216172961914","0.158052275194265","0.178380070729564"
"Several times a year","1992","35-65 y.","direct migration background","157","0.122026935522875","0.105705727590052","0.138348143455698"
"Several times a year","1992","35-65 y.","indirect migration background","4","","",""
"Several times a year","1992","66 and older","no migration background","34","0.0242255044975263","0.0158484353729519","0.0326025736221008"
"Several times a year","1992","66 and older","direct migration background","6","","",""
"Several times a year","1992","66 and older","indirect migration background","","","",""
"At least once a month","1992","16-34 y.","no migration background","324","0.0922235769719578","0.0829530028573861","0.10149415108653"
"At least once a month","1992","16-34 y.","direct migration background","56","0.0684586776146243","0.0512474974231301","0.0856698578061184"
"At least once a month","1992","16-34 y.","indirect migration background","45","0.0967777317598763","0.0665706188205227","0.12698484469923"
"At least once a month","1992","35-65 y.","no migration background","268","0.0611261296408041","0.0546167702023301","0.0676354890792782"
"At least once a month","1992","35-65 y.","direct migration background","46","0.0342331875248235","0.0251666041976712","0.0432997708519758"
"At least once a month","1992","35-65 y.","indirect migration background","2","","",""
"At least once a month","1992","66 and older","no migration background","20","","",""
"At least once a month","1992","66 and older","direct migration background","3","","",""
"At least once a month","1992","66 and older","indirect migration background","","","",""
"At lease once a week","1992","16-34 y.","no migration background","1196","0.356555155978976","0.341208448240937","0.371901863717015"
"At lease once a week","1992","16-34 y.","direct migration background","211","0.285966045053126","0.255168790473049","0.316763299633203"
"At lease once a week","1992","16-34 y.","indirect migration background","154","0.426931071446368","0.376394416268906","0.477467726623831"
"At lease once a week","1992","35-65 y.","no migration background","960","0.208421422902168","0.197384719478859","0.219458126325476"
"At lease once a week","1992","35-65 y.","direct migration background","136","0.130111028965578","0.113335631564923","0.146886426366232"
"At lease once a week","1992","35-65 y.","indirect migration background","8","","",""
"At lease once a week","1992","66 and older","no migration background","117","0.0973602640754751","0.0812081620760504","0.1135123660749"
"At lease once a week","1992","66 and older","direct migration background","13","","",""
"At lease once a week","1992","66 and older","indirect migration background","","","",""
"Almost never or never","1993","16-34 y.","no migration background","","","",""
"Almost never or never","1993","16-34 y.","direct migration background","","","",""
"Almost never or never","1993","16-34 y.","indirect migration background","","","",""
"Almost never or never","1993","35-65 y.","no migration background","","","",""
"Almost never or never","1993","35-65 y.","direct migration background","","","",""
"Almost never or never","1993","35-65 y.","indirect migration background","","","",""
"Almost never or never","1993","66 and older","no migration background","","","",""
"Almost never or never","1993","66 and older","direct migration background","","","",""
"Almost never or never","1993","66 and older","indirect migration background","","","",""
"Several times a year","1993","16-34 y.","no migration background","","","",""
"Several times a year","1993","16-34 y.","direct migration background","","","",""
"Several times a year","1993","16-34 y.","indirect migration background","","","",""
"Several times a year","1993","35-65 y.","no migration background","","","",""
"Several times a year","1993","35-65 y.","direct migration background","","","",""
"Several times a year","1993","35-65 y.","indirect migration background","","","",""
"Several times a year","1993","66 and older","no migration background","","","",""
"Several times a year","1993","66 and older","direct migration background","","","",""
"Several times a year","1993","66 and older","indirect migration background","","","",""
"At least once a month","1993","16-34 y.","no migration background","","","",""
"At least once a month","1993","16-34 y.","direct migration background","","","",""
"At least once a month","1993","16-34 y.","indirect migration background","","","",""
"At least once a month","1993","35-65 y.","no migration background","","","",""
"At least once a month","1993","35-65 y.","direct migration background","","","",""
"At least once a month","1993","35-65 y.","indirect migration background","","","",""
"At least once a month","1993","66 and older","no migration background","","","",""
"At least once a month","1993","66 and older","direct migration background","","","",""
"At least once a month","1993","66 and older","indirect migration background","","","",""
"At lease once a week","1993","16-34 y.","no migration background","","","",""
"At lease once a week","1993","16-34 y.","direct migration background","","","",""
"At lease once a week","1993","16-34 y.","indirect migration background","","","",""
"At lease once a week","1993","35-65 y.","no migration background","","","",""
"At lease once a week","1993","35-65 y.","direct migration background","","","",""
"At lease once a week","1993","35-65 y.","indirect migration background","","","",""
"At lease once a week","1993","66 and older","no migration background","","","",""
"At lease once a week","1993","66 and older","direct migration background","","","",""
"At lease once a week","1993","66 and older","indirect migration background","","","",""
"Almost never or never","1994","16-34 y.","no migration background","1222","0.312403560864385","0.297185301656366","0.327621820072404"
"Almost never or never","1994","16-34 y.","direct migration background","350","0.443311022066809","0.407805185743162","0.478816858390456"
"Almost never or never","1994","16-34 y.","indirect migration background","113","0.21139208952","0.173958202837175","0.248825976202825"
"Almost never or never","1994","35-65 y.","no migration background","2973","0.54572043980445","0.531982513684526","0.559458365924374"
"Almost never or never","1994","35-65 y.","direct migration background","1082","0.677340916690988","0.653042728228773","0.701639105153203"
"Almost never or never","1994","35-65 y.","indirect migration background","11","","",""
"Almost never or never","1994","66 and older","no migration background","1108","0.850990599950013","0.831573424774144","0.870407775125882"
"Almost never or never","1994","66 and older","direct migration background","146","0.871653875650195","0.821226292878525","0.922081458421866"
"Almost never or never","1994","66 and older","indirect migration background","4","","",""
"Several times a year","1994","16-34 y.","no migration background","878","0.238658177999732","0.224661718759196","0.252654637240269"
"Several times a year","1994","16-34 y.","direct migration background","171","0.205404161360684","0.176529497789458","0.234278824931909"
"Several times a year","1994","16-34 y.","indirect migration background","111","0.288845349852402","0.247292127476053","0.33039857222875"
"Several times a year","1994","35-65 y.","no migration background","883","0.182381290893551","0.171726620458018","0.193035961329083"
"Several times a year","1994","35-65 y.","direct migration background","175","0.146301520766133","0.127932966866224","0.164670074666041"
"Several times a year","1994","35-65 y.","indirect migration background","8","","",""
"Several times a year","1994","66 and older","no migration background","51","0.0467259494636514","0.0352178187216635","0.0582340802056394"
"Several times a year","1994","66 and older","direct migration background","7","","",""
"Several times a year","1994","66 and older","indirect migration background","","","",""
"At least once a month","1994","16-34 y.","no migration background","315","0.0879528438552818","0.0786530404070286","0.0972526473035349"
