"m11104","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Almost never or never","1986","inadequately","Female","416","0.877807150235416","0.847714194488625","0.907900105982208"
"Almost never or never","1986","general elemantary","Male","562","0.56932179689684","0.53870777333988","0.5999358204538"
"Almost never or never","1986","general elemantary","Female","1402","0.761421275215666","0.742165250190769","0.780677300240563"
"Almost never or never","1986","middle vocational","Male","1462","0.551631468272363","0.532948489976406","0.57031444656832"
"Almost never or never","1986","middle vocational","Female","1288","0.589156550593917","0.568809720717566","0.609503380470268"
"Almost never or never","1986","vocational + Abi","Male","76","0.397961451120737","0.32350082221079","0.472422080030685"
"Almost never or never","1986","vocational + Abi","Female","47","0.384861535565312","0.293935041757883","0.47578802937274"
"Almost never or never","1986","higher vocational","Male","156","0.50323770937681","0.448795406809107","0.557680011944513"
"Almost never or never","1986","higher vocational","Female","120","0.50485391053326","0.44237548503141","0.56733233603511"
"Almost never or never","1986","higher education","Male","167","0.344606121035888","0.303033355438285","0.386178886633491"
"Almost never or never","1986","higher education","Female","102","0.449292657675853","0.38687919583351","0.511706119518196"
"Several times a year","1986","in school","Male","20","","",""
"Several times a year","1986","in school","Female","13","","",""
"Several times a year","1986","inadequately","Male","34","0.118429799102931","0.0833547540070246","0.153504844198838"
"Several times a year","1986","inadequately","Female","16","","",""
"Several times a year","1986","general elemantary","Male","110","0.116574719450041","0.0967342400737252","0.136415198826356"
"Several times a year","1986","general elemantary","Female","151","0.0669152264239965","0.0556260747328346","0.0782043781151584"
"Several times a year","1986","middle vocational","Male","364","0.129085346004429","0.116489414184194","0.141681277824664"
"Several times a year","1986","middle vocational","Female","311","0.127278732340962","0.113495251229009","0.141062213452915"
"Several times a year","1986","vocational + Abi","Male","23","","",""
"Several times a year","1986","vocational + Abi","Female","24","","",""
"Several times a year","1986","higher vocational","Male","54","0.171239335920618","0.130219688960011","0.212258982881226"
"Several times a year","1986","higher vocational","Female","38","0.156667304797767","0.111244997358382","0.202089612237151"
"Several times a year","1986","higher education","Male","74","0.14767582406635","0.116640710596759","0.178710937535942"
"Several times a year","1986","higher education","Female","36","0.131965755106988","0.0894986916747525","0.174432818539223"
"At least once a month","1986","in school","Male","4","","",""
"At least once a month","1986","in school","Female","2","","",""
"At least once a month","1986","inadequately","Male","11","","",""
"At least once a month","1986","inadequately","Female","4","","",""
"At least once a month","1986","general elemantary","Male","58","0.0516432701748781","0.0379610116262176","0.0653255287235385"
"At least once a month","1986","general elemantary","Female","63","0.0325931312432589","0.0245707017758475","0.0406155607106702"
"At least once a month","1986","middle vocational","Male","167","0.0561148507778621","0.0474691039636001","0.0647605975921241"
"At least once a month","1986","middle vocational","Female","132","0.0543098209348982","0.0449372909184414","0.0636823509513551"
"At least once a month","1986","vocational + Abi","Male","13","","",""
"At least once a month","1986","vocational + Abi","Female","5","","",""
"At least once a month","1986","higher vocational","Male","22","","",""
"At least once a month","1986","higher vocational","Female","13","","",""
"At least once a month","1986","higher education","Male","47","0.0976165388953887","0.0716536210847932","0.123579456705984"
"At least once a month","1986","higher education","Female","20","","",""
"At lease once a week","1986","in school","Male","77","0.69506594461522","0.610182139566084","0.779949749664356"
"At lease once a week","1986","in school","Female","44","0.601525386349484","0.489216538890805","0.713834233808163"
"At lease once a week","1986","inadequately","Male","38","0.19924969751832","0.155889956249845","0.242609438786794"
"At lease once a week","1986","inadequately","Female","19","","",""
"At lease once a week","1986","general elemantary","Male","275","0.262460213478241","0.23525892190987","0.289661505046613"
"At lease once a week","1986","general elemantary","Female","266","0.139070367117079","0.12343747214297","0.154703262091187"
"At lease once a week","1986","middle vocational","Male","729","0.263168334945346","0.246625688515537","0.279710981375156"
"At lease once a week","1986","middle vocational","Female","515","0.229254896130223","0.211870567944426","0.246639224316019"
"At lease once a week","1986","vocational + Abi","Male","54","0.35947924191357","0.286483494442197","0.432474989384942"
"At lease once a week","1986","vocational + Abi","Female","34","0.293923300514938","0.208790935916164","0.379055665113712"
"At lease once a week","1986","higher vocational","Male","92","0.271592716860942","0.223161900970316","0.320023532751568"
"At lease once a week","1986","higher vocational","Female","75","0.293409889971707","0.236511275781726","0.350308504161688"
"At lease once a week","1986","higher education","Male","214","0.410101516002373","0.36707555692309","0.453127475081656"
"At lease once a week","1986","higher education","Female","86","0.342974884056746","0.28341205426737","0.402537713846121"
"Almost never or never","1987","in school","Male","","","",""
"Almost never or never","1987","in school","Female","","","",""
"Almost never or never","1987","inadequately","Male","","","",""
"Almost never or never","1987","inadequately","Female","","","",""
"Almost never or never","1987","general elemantary","Male","","","",""
"Almost never or never","1987","general elemantary","Female","","","",""
"Almost never or never","1987","middle vocational","Male","","","",""
"Almost never or never","1987","middle vocational","Female","","","",""
"Almost never or never","1987","vocational + Abi","Male","","","",""
"Almost never or never","1987","vocational + Abi","Female","","","",""
"Almost never or never","1987","higher vocational","Male","","","",""
"Almost never or never","1987","higher vocational","Female","","","",""
"Almost never or never","1987","higher education","Male","","","",""
"Almost never or never","1987","higher education","Female","","","",""
"Several times a year","1987","in school","Male","","","",""
"Several times a year","1987","in school","Female","","","",""
"Several times a year","1987","inadequately","Male","","","",""
"Several times a year","1987","inadequately","Female","","","",""
"Several times a year","1987","general elemantary","Male","","","",""
"Several times a year","1987","general elemantary","Female","","","",""
"Several times a year","1987","middle vocational","Male","","","",""
"Several times a year","1987","middle vocational","Female","","","",""
"Several times a year","1987","vocational + Abi","Male","","","",""
"Several times a year","1987","vocational + Abi","Female","","","",""
"Several times a year","1987","higher vocational","Male","","","",""
"Several times a year","1987","higher vocational","Female","","","",""
"Several times a year","1987","higher education","Male","","","",""
"Several times a year","1987","higher education","Female","","","",""
"At least once a month","1987","in school","Male","","","",""
"At least once a month","1987","in school","Female","","","",""
"At least once a month","1987","inadequately","Male","","","",""
"At least once a month","1987","inadequately","Female","","","",""
"At least once a month","1987","general elemantary","Male","","","",""
"At least once a month","1987","general elemantary","Female","","","",""
"At least once a month","1987","middle vocational","Male","","","",""
"At least once a month","1987","middle vocational","Female","","","",""
"At least once a month","1987","vocational + Abi","Male","","","",""
"At least once a month","1987","vocational + Abi","Female","","","",""
"At least once a month","1987","higher vocational","Male","","","",""
"At least once a month","1987","higher vocational","Female","","","",""
"At least once a month","1987","higher education","Male","","","",""
"At least once a month","1987","higher education","Female","","","",""
"At lease once a week","1987","in school","Male","","","",""
"At lease once a week","1987","in school","Female","","","",""
"At lease once a week","1987","inadequately","Male","","","",""
"At lease once a week","1987","inadequately","Female","","","",""
"At lease once a week","1987","general elemantary","Male","","","",""
"At lease once a week","1987","general elemantary","Female","","","",""
"At lease once a week","1987","middle vocational","Male","","","",""
"At lease once a week","1987","middle vocational","Female","","","",""
"At lease once a week","1987","vocational + Abi","Male","","","",""
"At lease once a week","1987","vocational + Abi","Female","","","",""
"At lease once a week","1987","higher vocational","Male","","","",""
"At lease once a week","1987","higher vocational","Female","","","",""
"At lease once a week","1987","higher education","Male","","","",""
"At lease once a week","1987","higher education","Female","","","",""
"Almost never or never","1988","in school","Male","9","","",""
"Almost never or never","1988","in school","Female","13","","",""
"Almost never or never","1988","inadequately","Male","217","0.702898728317263","0.649083295109556","0.756714161524971"
"Almost never or never","1988","inadequately","Female","391","0.874496285631893","0.842888131113491","0.906104440150295"
"Almost never or never","1988","general elemantary","Male","548","0.595631984226409","0.564715662643011","0.626548305809806"
"Almost never or never","1988","general elemantary","Female","1247","0.74177235964381","0.721202326731581","0.76234239255604"
"Almost never or never","1988","middle vocational","Male","1364","0.538073344232658","0.518809833066714","0.557336855398601"
"Almost never or never","1988","middle vocational","Female","1175","0.560778137644012","0.539676987127549","0.581879288160476"
"Almost never or never","1988","vocational + Abi","Male","68","0.409473531230758","0.331556037137063","0.487391025324453"
"Almost never or never","1988","vocational + Abi","Female","56","0.417121808522107","0.327775726697217","0.506467890346998"
"Almost never or never","1988","higher vocational","Male","140","0.487497946968235","0.431856111928266","0.543139782008204"
"Almost never or never","1988","higher vocational","Female","97","0.448453546845206","0.383756427789753","0.513150665900658"
"Almost never or never","1988","higher education","Male","154","0.349737935894536","0.306578351888582","0.392897519900489"
"Almost never or never","1988","higher education","Female","87","0.381648547991146","0.318866761058812","0.44443033492348"
"Several times a year","1988","in school","Male","3","","",""
"Several times a year","1988","in school","Female","11","","",""
"Several times a year","1988","inadequately","Male","15","","",""
"Several times a year","1988","inadequately","Female","18","","",""
"Several times a year","1988","general elemantary","Male","104","0.102819670241119","0.0836864360475114","0.121952904434726"
"Several times a year","1988","general elemantary","Female","164","0.0795548161419948","0.0668364740269382","0.0922731582570513"
"Several times a year","1988","middle vocational","Male","393","0.151272558178919","0.137427576168235","0.165117540189603"
"Several times a year","1988","middle vocational","Female","321","0.14112545070239","0.126322913487613","0.155927987917166"
"Several times a year","1988","vocational + Abi","Male","33","0.228422439072363","0.16190101278173","0.294943865362997"
"Several times a year","1988","vocational + Abi","Female","15","","",""
"Several times a year","1988","higher vocational","Male","60","0.185014727592869","0.141788705136815","0.228240750048923"
"Several times a year","1988","higher vocational","Female","43","0.16471113244005","0.116459169494774","0.212963095385326"
"Several times a year","1988","higher education","Male","87","0.171510473485938","0.137395070643238","0.205625876328639"
"Several times a year","1988","higher education","Female","43","0.188793910338983","0.138217993429563","0.239369827248403"
"At least once a month","1988","in school","Male","2","","",""
"At least once a month","1988","in school","Female","7","","",""
"At least once a month","1988","inadequately","Male","12","","",""
"At least once a month","1988","inadequately","Female","1","","",""
"At least once a month","1988","general elemantary","Male","63","0.0522507669318737","0.0382322048949209","0.0662693289688265"
"At least once a month","1988","general elemantary","Female","58","0.0292452702256681","0.0213260781453332","0.0371644623060029"
"At least once a month","1988","middle vocational","Male","152","0.0594166739634189","0.0502822533800158","0.068551094546822"
"At least once a month","1988","middle vocational","Female","123","0.0563692750297457","0.04656329769439","0.0661752523651014"
"At least once a month","1988","vocational + Abi","Male","7","","",""
"At least once a month","1988","vocational + Abi","Female","10","","",""
"At least once a month","1988","higher vocational","Male","19","","",""
"At least once a month","1988","higher vocational","Female","18","","",""
"At least once a month","1988","higher education","Male","35","0.0756462708146443","0.0517145168088954","0.0995780248203932"
"At least once a month","1988","higher education","Female","10","","",""
"At lease once a week","1988","in school","Male","74","0.837823780531855","0.760808538851345","0.914839022212365"
"At lease once a week","1988","in school","Female","42","0.55465987101653","0.440649082480249","0.66867065955281"
"At lease once a week","1988","inadequately","Male","33","0.185217883532157","0.139470062948765","0.230965704115549"
"At lease once a week","1988","inadequately","Female","12","","",""
"At lease once a week","1988","general elemantary","Male","253","0.249297578600599","0.222045266694726","0.276549890506473"
"At lease once a week","1988","general elemantary","Female","270","0.149427553988527","0.132671594617321","0.166183513359733"
"At lease once a week","1988","middle vocational","Male","664","0.251237423625005","0.234478642518991","0.267996204731018"
"At lease once a week","1988","middle vocational","Female","506","0.241727136623852","0.223524089866424","0.259930183381281"
"At lease once a week","1988","vocational + Abi","Male","45","0.314037471322793","0.240494138412083","0.387580804233503"
"At lease once a week","1988","vocational + Abi","Female","36","0.320342322144862","0.235793524969935","0.404891119319788"
"At lease once a week","1988","higher vocational","Male","91","0.26847343623923","0.219140955451903","0.317805917026557"
"At lease once a week","1988","higher vocational","Female","69","0.304740661143357","0.244861765677826","0.364619556608888"
"At lease once a week","1988","higher education","Male","193","0.403105319804882","0.358711778683213","0.447498860926551"
"At lease once a week","1988","higher education","Female","90","0.375977570092797","0.313378880571516","0.438576259614079"
"Almost never or never","1989","in school","Male","","","",""
"Almost never or never","1989","in school","Female","","","",""
"Almost never or never","1989","inadequately","Male","","","",""
"Almost never or never","1989","inadequately","Female","","","",""
"Almost never or never","1989","general elemantary","Male","","","",""
"Almost never or never","1989","general elemantary","Female","","","",""
"Almost never or never","1989","middle vocational","Male","","","",""
"Almost never or never","1989","middle vocational","Female","","","",""
"Almost never or never","1989","vocational + Abi","Male","","","",""
"Almost never or never","1989","vocational + Abi","Female","","","",""
"Almost never or never","1989","higher vocational","Male","","","",""
"Almost never or never","1989","higher vocational","Female","","","",""
"Almost never or never","1989","higher education","Male","","","",""
"Almost never or never","1989","higher education","Female","","","",""
"Several times a year","1989","in school","Male","","","",""
"Several times a year","1989","in school","Female","","","",""
"Several times a year","1989","inadequately","Male","","","",""
"Several times a year","1989","inadequately","Female","","","",""
"Several times a year","1989","general elemantary","Male","","","",""
"Several times a year","1989","general elemantary","Female","","","",""
"Several times a year","1989","middle vocational","Male","","","",""
"Several times a year","1989","middle vocational","Female","","","",""
"Several times a year","1989","vocational + Abi","Male","","","",""
"Several times a year","1989","vocational + Abi","Female","","","",""
"Several times a year","1989","higher vocational","Male","","","",""
"Several times a year","1989","higher vocational","Female","","","",""
"Several times a year","1989","higher education","Male","","","",""
"Several times a year","1989","higher education","Female","","","",""
"At least once a month","1989","in school","Male","","","",""
"At least once a month","1989","in school","Female","","","",""
"At least once a month","1989","inadequately","Male","","","",""
"At least once a month","1989","inadequately","Female","","","",""
"At least once a month","1989","general elemantary","Male","","","",""
"At least once a month","1989","general elemantary","Female","","","",""
"At least once a month","1989","middle vocational","Male","","","",""
"At least once a month","1989","middle vocational","Female","","","",""
"At least once a month","1989","vocational + Abi","Male","","","",""
"At least once a month","1989","vocational + Abi","Female","","","",""
"At least once a month","1989","higher vocational","Male","","","",""
"At least once a month","1989","higher vocational","Female","","","",""
"At least once a month","1989","higher education","Male","","","",""
"At least once a month","1989","higher education","Female","","","",""
"At lease once a week","1989","in school","Male","","","",""
"At lease once a week","1989","in school","Female","","","",""
"At lease once a week","1989","inadequately","Male","","","",""
"At lease once a week","1989","inadequately","Female","","","",""
"At lease once a week","1989","general elemantary","Male","","","",""
"At lease once a week","1989","general elemantary","Female","","","",""
"At lease once a week","1989","middle vocational","Male","","","",""
"At lease once a week","1989","middle vocational","Female","","","",""
"At lease once a week","1989","vocational + Abi","Male","","","",""
"At lease once a week","1989","vocational + Abi","Female","","","",""
"At lease once a week","1989","higher vocational","Male","","","",""
"At lease once a week","1989","higher vocational","Female","","","",""
"At lease once a week","1989","higher education","Male","","","",""
"At lease once a week","1989","higher education","Female","","","",""
"Almost never or never","1990","in school","Male","11","","",""
"Almost never or never","1990","in school","Female","15","","",""
"Almost never or never","1990","inadequately","Male","172","0.567210842659535","0.506986528206688","0.627435157112381"
"Almost never or never","1990","inadequately","Female","336","0.855913017334789","0.820604174737155","0.891221859932423"
"Almost never or never","1990","general elemantary","Male","472","0.45651716583953","0.425598411844969","0.487435919834091"
"Almost never or never","1990","general elemantary","Female","1334","0.685330747814512","0.664824214848028","0.705837280780995"
"Almost never or never","1990","middle vocational","Male","1770","0.446853761516298","0.430735912205878","0.462971610826719"
"Almost never or never","1990","middle vocational","Female","1853","0.49862499990415","0.481683436524129","0.51556656328417"
"Almost never or never","1990","vocational + Abi","Male","64","0.256607795121717","0.197815003164473","0.315400587078961"
"Almost never or never","1990","vocational + Abi","Female","64","0.331527520347729","0.259035176344835","0.404019864350622"
"Almost never or never","1990","higher vocational","Male","241","0.428580799223871","0.384941437846035","0.472220160601706"
"Almost never or never","1990","higher vocational","Female","97","0.355147091727005","0.297745105113696","0.412549078340314"
"Almost never or never","1990","higher education","Male","330","0.310629671736211","0.280563706079044","0.340695637393377"
"Almost never or never","1990","higher education","Female","375","0.415968800447449","0.380949766147096","0.450987834747802"
"Several times a year","1990","in school","Male","16","","",""
"Several times a year","1990","in school","Female","8","","",""
"Several times a year","1990","inadequately","Male","34","0.168713922533898","0.123192887123714","0.214234957944083"
"Several times a year","1990","inadequately","Female","30","0.0887314309450255","0.0601411626460052","0.117321699244046"
"Several times a year","1990","general elemantary","Male","190","0.200070168736446","0.17523782978585","0.224902507687041"
"Several times a year","1990","general elemantary","Female","240","0.114286647473642","0.100237197557339","0.128336097389945"
"Several times a year","1990","middle vocational","Male","701","0.208086548691223","0.194926264619521","0.221246832762924"
"Several times a year","1990","middle vocational","Female","583","0.182835707736318","0.169738753144374","0.195932662328262"
"Several times a year","1990","vocational + Abi","Male","51","0.233517457760331","0.176567819300223","0.290467096220439"
"Several times a year","1990","vocational + Abi","Female","32","0.198451250085465","0.1370351162783","0.25986738389263"
"Several times a year","1990","higher vocational","Male","104","0.243085452598296","0.205259704387948","0.280911200808643"
"Several times a year","1990","higher vocational","Female","51","0.179360371735967","0.13334192556096","0.225378817910974"
"Several times a year","1990","higher education","Male","192","0.2054308589966","0.179181053907609","0.23168066408559"
"Several times a year","1990","higher education","Female","170","0.23267194179424","0.202651414973475","0.262692468615005"
"At least once a month","1990","in school","Male","12","","",""
"At least once a month","1990","in school","Female","7","","",""
"At least once a month","1990","inadequately","Male","14","","",""
"At least once a month","1990","inadequately","Female","8","","",""
"At least once a month","1990","general elemantary","Male","82","0.0799552685473924","0.0631196713519374","0.0967908657428474"
"At least once a month","1990","general elemantary","Female","92","0.0434022227306529","0.034404436990437","0.0524000084708687"
"At least once a month","1990","middle vocational","Male","294","0.0885947967260057","0.0793825775898176","0.0978070158621938"
"At least once a month","1990","middle vocational","Female","210","0.0722443089989754","0.0634722053008296","0.0810164126971211"
"At least once a month","1990","vocational + Abi","Male","17","","",""
"At least once a month","1990","vocational + Abi","Female","13","","",""
"At least once a month","1990","higher vocational","Male","45","0.0933105028947604","0.0676609869194291","0.118960018870092"
"At least once a month","1990","higher vocational","Female","26","","",""
"At least once a month","1990","higher education","Male","82","0.0990846259636683","0.0796725254626449","0.118496726464692"
"At least once a month","1990","higher education","Female","38","0.0627711415724671","0.0455382322668318","0.0800040508781024"
"At lease once a week","1990","in school","Male","73","0.693221251582368","0.607815395676366","0.77862710748837"
"At lease once a week","1990","in school","Female","52","0.719331201917975","0.622078274785985","0.816584129049966"
"At lease once a week","1990","inadequately","Male","40","0.205044702073372","0.155970070560236","0.254119333586508"
"At lease once a week","1990","inadequately","Female","6","","",""
"At lease once a week","1990","general elemantary","Male","253","0.263457396876632","0.236113862735023","0.290800931018241"
"At lease once a week","1990","general elemantary","Female","304","0.156980381981193","0.140916277899499","0.173044486062888"
"At lease once a week","1990","middle vocational","Male","890","0.256464893066474","0.242307962506155","0.270621823626793"
"At lease once a week","1990","middle vocational","Female","700","0.246294983360557","0.231696302699578","0.260893664021537"
"At lease once a week","1990","vocational + Abi","Male","80","0.439130327789414","0.372325499031784","0.505935156547044"
"At lease once a week","1990","vocational + Abi","Female","53","0.373716866373758","0.299218407107514","0.448215325640002"
"At lease once a week","1990","higher vocational","Male","104","0.235023245283073","0.197632497975953","0.272413992590194"
"At lease once a week","1990","higher vocational","Female","93","0.352361442832189","0.295061657035742","0.409661228628635"
"At lease once a week","1990","higher education","Male","306","0.384854843303521","0.353241918553639","0.416467768053403"
"At lease once a week","1990","higher education","Female","178","0.288588116185844","0.256395554090935","0.320780678280753"
"Almost never or never","1991","in school","Male","","","",""
