"m11104","year","bula_h","n","percent","lower_confidence","upper_confidence"
"At lease once a week","1984","Berlin","","","",""
"At lease once a week","1984","Brandenburg","","","",""
"At lease once a week","1984","Mecklenburg-Western Pomerania","","","",""
"At lease once a week","1984","Saxony","","","",""
"At lease once a week","1984","Saxony-Anhalt","","","",""
"At lease once a week","1984","Thuringia","","","",""
"Almost never or never","1985","Schleswig-Holstein","192","0.557822293151336","0.505642203139186","0.610002383163487"
"Almost never or never","1985","Hamburg","149","0.516771552527905","0.457816762660662","0.575726342395149"
"Almost never or never","1985","Lower Saxony","634","0.596037270869101","0.566933843993603","0.6251406977446"
"Almost never or never","1985","Bremen","74","0.6867090376989","0.601935660334384","0.771482415063415"
"Almost never or never","1985","North Rhine-Westphalia","1746","0.585866181479379","0.568067152096637","0.603665210862121"
"Almost never or never","1985","Hesse","699","0.606020679838707","0.577378397291095","0.634662962386319"
"Almost never or never","1985","Rhineland-Palatinate,Saarland","467","0.616912320885298","0.582395449877797","0.6514291918928"
"Almost never or never","1985","Baden-Württemberg","1278","0.599168562808431","0.577892003492377","0.620445122124485"
"Almost never or never","1985","Bavaria","1052","0.558400810544919","0.536031121978466","0.580770499111372"
"Almost never or never","1985","Berlin","213","0.585334607119793","0.534792580105059","0.635876634134526"
"Almost never or never","1985","Brandenburg","","","",""
"Almost never or never","1985","Mecklenburg-Western Pomerania","","","",""
"Almost never or never","1985","Saxony","","","",""
"Almost never or never","1985","Saxony-Anhalt","","","",""
"Almost never or never","1985","Thuringia","","","",""
"Several times a year","1985","Schleswig-Holstein","48","0.134229008585071","0.0984125060104632","0.170045511159678"
"Several times a year","1985","Hamburg","25","","",""
"Several times a year","1985","Lower Saxony","142","0.123777706631084","0.104244878128285","0.143310535133883"
"Several times a year","1985","Bremen","18","","",""
"Several times a year","1985","North Rhine-Westphalia","396","0.130442708278032","0.118272843267512","0.142612573288553"
"Several times a year","1985","Hesse","133","0.112404667333874","0.0938895330364891","0.130919801631258"
"Several times a year","1985","Rhineland-Palatinate,Saarland","102","0.130689973389215","0.106757968410572","0.154621978367859"
"Several times a year","1985","Baden-Württemberg","249","0.127010891615384","0.112554134111746","0.141467649119021"
"Several times a year","1985","Bavaria","269","0.133436045630842","0.118117777197908","0.148754314063775"
"Several times a year","1985","Berlin","51","0.125818896025361","0.0917956848110505","0.159842107239671"
"Several times a year","1985","Brandenburg","","","",""
"Several times a year","1985","Mecklenburg-Western Pomerania","","","",""
"Several times a year","1985","Saxony","","","",""
"Several times a year","1985","Saxony-Anhalt","","","",""
"Several times a year","1985","Thuringia","","","",""
"At least once a month","1985","Schleswig-Holstein","17","","",""
"At least once a month","1985","Hamburg","20","","",""
"At least once a month","1985","Lower Saxony","46","0.0369370681637729","0.0257505401155341","0.0481235962120118"
"At least once a month","1985","Bremen","9","","",""
"At least once a month","1985","North Rhine-Westphalia","129","0.0444800013796314","0.0370304684644938","0.0519295342947689"
"At least once a month","1985","Hesse","44","0.0351595161649436","0.0243631801376049","0.0459558521922823"
"At least once a month","1985","Rhineland-Palatinate,Saarland","37","0.0484843424093773","0.0332340093070259","0.0637346755117287"
"At least once a month","1985","Baden-Württemberg","107","0.0525957407377369","0.0429042863621018","0.0622871951133721"
"At least once a month","1985","Bavaria","110","0.0561988249625689","0.0458240984176382","0.0665735515074996"
"At least once a month","1985","Berlin","23","","",""
"At least once a month","1985","Brandenburg","","","",""
"At least once a month","1985","Mecklenburg-Western Pomerania","","","",""
"At least once a month","1985","Saxony","","","",""
"At least once a month","1985","Saxony-Anhalt","","","",""
"At least once a month","1985","Thuringia","","","",""
"At lease once a week","1985","Schleswig-Holstein","91","0.25887814188266","0.212857680168916","0.304898603596405"
"At lease once a week","1985","Hamburg","82","0.308417905613958","0.253931869730966","0.362903941496949"
"At lease once a week","1985","Lower Saxony","270","0.243247954336041","0.217800861631243","0.26869504704084"
"At lease once a week","1985","Bremen","14","","",""
"At lease once a week","1985","North Rhine-Westphalia","671","0.239211108862957","0.223795896565015","0.2546263211609"
"At lease once a week","1985","Hesse","242","0.246415136662476","0.221155507900835","0.271674765424116"
"At lease once a week","1985","Rhineland-Palatinate,Saarland","156","0.203913363316109","0.175306277670435","0.232520448961782"
"At lease once a week","1985","Baden-Württemberg","404","0.221224804838449","0.203204216463069","0.239245393213829"
"At lease once a week","1985","Bavaria","462","0.25196431886167","0.232407263595383","0.271521374127957"
"At lease once a week","1985","Berlin","78","0.228138437554121","0.185088691161258","0.271188183946984"
"At lease once a week","1985","Brandenburg","","","",""
"At lease once a week","1985","Mecklenburg-Western Pomerania","","","",""
"At lease once a week","1985","Saxony","","","",""
"At lease once a week","1985","Saxony-Anhalt","","","",""
"At lease once a week","1985","Thuringia","","","",""
"Almost never or never","1986","Schleswig-Holstein","178","0.560559692583958","0.506180346615734","0.614939038552183"
"Almost never or never","1986","Hamburg","143","0.560542899246706","0.499142117422096","0.621943681071317"
"Almost never or never","1986","Lower Saxony","611","0.579409438486509","0.550250146446716","0.608568730526302"
"Almost never or never","1986","Bremen","75","0.672496961900819","0.583987633949862","0.761006289851776"
"Almost never or never","1986","North Rhine-Westphalia","1632","0.572743571546711","0.55455339606516","0.590933747028262"
"Almost never or never","1986","Hesse","654","0.6086477208314","0.578985862582517","0.638309579080284"
"Almost never or never","1986","Rhineland-Palatinate,Saarland","493","0.648497603909334","0.614687069209868","0.6823081386088"
"Almost never or never","1986","Baden-Württemberg","1198","0.584978763566515","0.563319428936948","0.606638098196082"
"Almost never or never","1986","Bavaria","940","0.550016705683077","0.526787664996218","0.573245746369936"
"Almost never or never","1986","Berlin","214","0.643765832451885","0.593595634315045","0.693936030588725"
"Almost never or never","1986","Brandenburg","","","",""
"Almost never or never","1986","Mecklenburg-Western Pomerania","","","",""
"Almost never or never","1986","Saxony","","","",""
"Almost never or never","1986","Saxony-Anhalt","","","",""
"Almost never or never","1986","Thuringia","","","",""
"Several times a year","1986","Schleswig-Holstein","43","0.127843399598931","0.09125785760854","0.164428941589322"
"Several times a year","1986","Hamburg","27","","",""
"Several times a year","1986","Lower Saxony","136","0.11206227462129","0.0934295913228111","0.130694957919769"
"Several times a year","1986","Bremen","13","","",""
"Several times a year","1986","North Rhine-Westphalia","354","0.121376035130029","0.10936776442181","0.133384305838248"
"Several times a year","1986","Hesse","102","0.103468318336883","0.0849578273998986","0.121978809273868"
"Several times a year","1986","Rhineland-Palatinate,Saarland","78","0.100940404492836","0.0796069853152811","0.12227382367039"
"Several times a year","1986","Baden-Württemberg","251","0.138322875671484","0.123146810345511","0.153498940997457"
"Several times a year","1986","Bavaria","234","0.121570044647875","0.106311539248584","0.136828550047167"
"Several times a year","1986","Berlin","41","0.0883689921967701","0.0586336073121865","0.118104377081354"
"Several times a year","1986","Brandenburg","","","",""
"Several times a year","1986","Mecklenburg-Western Pomerania","","","",""
"Several times a year","1986","Saxony","","","",""
"Several times a year","1986","Saxony-Anhalt","","","",""
"Several times a year","1986","Thuringia","","","",""
"At least once a month","1986","Schleswig-Holstein","16","","",""
"At least once a month","1986","Hamburg","19","","",""
"At least once a month","1986","Lower Saxony","58","0.0491886768557412","0.036414463240968","0.0619628904705144"
"At least once a month","1986","Bremen","6","","",""
"At least once a month","1986","North Rhine-Westphalia","144","0.0490377391631752","0.0410970291760428","0.0569784491503075"
"At least once a month","1986","Hesse","36","0.0381645279527872","0.0265202714476554","0.049808784457919"
"At least once a month","1986","Rhineland-Palatinate,Saarland","43","0.058334239634647","0.041736694183064","0.07493178508623"
"At least once a month","1986","Baden-Württemberg","111","0.0558726689141566","0.0457765398312054","0.0659687979971079"
"At least once a month","1986","Bavaria","109","0.0586727604485153","0.0476995498867969","0.0696459710102338"
"At least once a month","1986","Berlin","25","","",""
"At least once a month","1986","Brandenburg","","","",""
"At least once a month","1986","Mecklenburg-Western Pomerania","","","",""
"At least once a month","1986","Saxony","","","",""
"At least once a month","1986","Saxony-Anhalt","","","",""
"At least once a month","1986","Thuringia","","","",""
"At lease once a week","1986","Schleswig-Holstein","83","0.258646912316936","0.210669225925056","0.306624598708817"
"At lease once a week","1986","Hamburg","62","0.250437873185898","0.196837840917513","0.304037905454284"
"At lease once a week","1986","Lower Saxony","296","0.25933961003646","0.233451614919652","0.285227605153268"
"At lease once a week","1986","Bremen","14","","",""
"At lease once a week","1986","North Rhine-Westphalia","711","0.256842654160085","0.240777443074679","0.272907865245491"
"At lease once a week","1986","Hesse","248","0.249719432878929","0.22341254702678","0.276026318731078"
"At lease once a week","1986","Rhineland-Palatinate,Saarland","152","0.192227751963183","0.164322482927225","0.220133020999141"
"At lease once a week","1986","Baden-Württemberg","428","0.220825691847844","0.202591689226916","0.239059694468773"
"At lease once a week","1986","Bavaria","479","0.269740489220532","0.249017289128429","0.290463689312635"
"At lease once a week","1986","Berlin","70","0.209564668960237","0.166925741316457","0.252203596604016"
"At lease once a week","1986","Brandenburg","","","",""
"At lease once a week","1986","Mecklenburg-Western Pomerania","","","",""
"At lease once a week","1986","Saxony","","","",""
"At lease once a week","1986","Saxony-Anhalt","","","",""
"At lease once a week","1986","Thuringia","","","",""
"Almost never or never","1987","Schleswig-Holstein","","","",""
"Almost never or never","1987","Hamburg","","","",""
"Almost never or never","1987","Lower Saxony","","","",""
"Almost never or never","1987","Bremen","","","",""
"Almost never or never","1987","North Rhine-Westphalia","","","",""
"Almost never or never","1987","Hesse","","","",""
"Almost never or never","1987","Rhineland-Palatinate,Saarland","","","",""
"Almost never or never","1987","Baden-Württemberg","","","",""
"Almost never or never","1987","Bavaria","","","",""
"Almost never or never","1987","Berlin","","","",""
"Almost never or never","1987","Brandenburg","","","",""
"Almost never or never","1987","Mecklenburg-Western Pomerania","","","",""
"Almost never or never","1987","Saxony","","","",""
"Almost never or never","1987","Saxony-Anhalt","","","",""
"Almost never or never","1987","Thuringia","","","",""
"Several times a year","1987","Schleswig-Holstein","","","",""
"Several times a year","1987","Hamburg","","","",""
"Several times a year","1987","Lower Saxony","","","",""
"Several times a year","1987","Bremen","","","",""
"Several times a year","1987","North Rhine-Westphalia","","","",""
"Several times a year","1987","Hesse","","","",""
"Several times a year","1987","Rhineland-Palatinate,Saarland","","","",""
"Several times a year","1987","Baden-Württemberg","","","",""
"Several times a year","1987","Bavaria","","","",""
"Several times a year","1987","Berlin","","","",""
"Several times a year","1987","Brandenburg","","","",""
"Several times a year","1987","Mecklenburg-Western Pomerania","","","",""
"Several times a year","1987","Saxony","","","",""
"Several times a year","1987","Saxony-Anhalt","","","",""
"Several times a year","1987","Thuringia","","","",""
"At least once a month","1987","Schleswig-Holstein","","","",""
"At least once a month","1987","Hamburg","","","",""
"At least once a month","1987","Lower Saxony","","","",""
"At least once a month","1987","Bremen","","","",""
"At least once a month","1987","North Rhine-Westphalia","","","",""
"At least once a month","1987","Hesse","","","",""
"At least once a month","1987","Rhineland-Palatinate,Saarland","","","",""
"At least once a month","1987","Baden-Württemberg","","","",""
"At least once a month","1987","Bavaria","","","",""
"At least once a month","1987","Berlin","","","",""
"At least once a month","1987","Brandenburg","","","",""
"At least once a month","1987","Mecklenburg-Western Pomerania","","","",""
"At least once a month","1987","Saxony","","","",""
"At least once a month","1987","Saxony-Anhalt","","","",""
"At least once a month","1987","Thuringia","","","",""
"At lease once a week","1987","Schleswig-Holstein","","","",""
"At lease once a week","1987","Hamburg","","","",""
"At lease once a week","1987","Lower Saxony","","","",""
"At lease once a week","1987","Bremen","","","",""
"At lease once a week","1987","North Rhine-Westphalia","","","",""
"At lease once a week","1987","Hesse","","","",""
"At lease once a week","1987","Rhineland-Palatinate,Saarland","","","",""
"At lease once a week","1987","Baden-Württemberg","","","",""
"At lease once a week","1987","Bavaria","","","",""
"At lease once a week","1987","Berlin","","","",""
"At lease once a week","1987","Brandenburg","","","",""
"At lease once a week","1987","Mecklenburg-Western Pomerania","","","",""
"At lease once a week","1987","Saxony","","","",""
"At lease once a week","1987","Saxony-Anhalt","","","",""
"At lease once a week","1987","Thuringia","","","",""
"Almost never or never","1988","Schleswig-Holstein","147","0.465635473434918","0.410637537714519","0.520633409155316"
"Almost never or never","1988","Hamburg","103","0.507634677907733","0.438173695293421","0.577095660522045"
"Almost never or never","1988","Lower Saxony","559","0.559810044484981","0.529669253936989","0.589950835032973"
"Almost never or never","1988","Bremen","59","0.623957701824684","0.527561893847274","0.720353509802094"
"Almost never or never","1988","North Rhine-Westphalia","1530","0.561843455456677","0.543079802081793","0.580607108831561"
"Almost never or never","1988","Hesse","638","0.610911494773387","0.580633175052302","0.641189814494471"
"Almost never or never","1988","Rhineland-Palatinate,Saarland","456","0.632674856885608","0.59768034478722","0.667669368983997"
"Almost never or never","1988","Baden-Württemberg","1104","0.557545678681703","0.535141886079383","0.579949471284023"
"Almost never or never","1988","Bavaria","837","0.529302699743969","0.505071372818789","0.553534026669149"
"Almost never or never","1988","Berlin","210","0.639616995227047","0.587972837649415","0.691261152804679"
"Almost never or never","1988","Brandenburg","","","",""
"Almost never or never","1988","Mecklenburg-Western Pomerania","","","",""
"Almost never or never","1988","Saxony","","","",""
"Almost never or never","1988","Saxony-Anhalt","","","",""
"Almost never or never","1988","Thuringia","","","",""
"Several times a year","1988","Schleswig-Holstein","49","0.153487328414615","0.113744612266346","0.193230044562883"
"Several times a year","1988","Hamburg","27","","",""
"Several times a year","1988","Lower Saxony","128","0.117841798985301","0.0982652042024517","0.13741839376815"
"Several times a year","1988","Bremen","17","","",""
"Several times a year","1988","North Rhine-Westphalia","351","0.134755233449793","0.121841928776022","0.147668538123563"
"Several times a year","1988","Hesse","98","0.108785945429228","0.0894486456315521","0.128123245226905"
"Several times a year","1988","Rhineland-Palatinate,Saarland","89","0.110221344025612","0.0874882698012832","0.132954418249941"
"Several times a year","1988","Baden-Württemberg","260","0.149698546617308","0.133605348835601","0.165791744399015"
"Several times a year","1988","Bavaria","269","0.157849480364101","0.140149583834149","0.175549376894054"
"Several times a year","1988","Berlin","44","0.111904960205535","0.0779945190334","0.14581540137767"
"Several times a year","1988","Brandenburg","","","",""
"Several times a year","1988","Mecklenburg-Western Pomerania","","","",""
"Several times a year","1988","Saxony","","","",""
"Several times a year","1988","Saxony-Anhalt","","","",""
"Several times a year","1988","Thuringia","","","",""
"At least once a month","1988","Schleswig-Holstein","17","","",""
"At least once a month","1988","Hamburg","13","","",""
"At least once a month","1988","Lower Saxony","45","0.0406180110820289","0.028632147267065","0.0526038748969928"
"At least once a month","1988","Bremen","2","","",""
"At least once a month","1988","North Rhine-Westphalia","129","0.0475353772953467","0.0394884887453185","0.055582265845375"
"At least once a month","1988","Hesse","49","0.0538899527370095","0.0398668811715753","0.0679130243024436"
"At least once a month","1988","Rhineland-Palatinate,Saarland","41","0.0625799534945798","0.0449979216149007","0.0801619853742588"
"At least once a month","1988","Baden-Württemberg","111","0.0638760777769309","0.0528458904457098","0.074906265108152"
"At least once a month","1988","Bavaria","103","0.0600843309917034","0.0485476907827708","0.071620971200636"
"At least once a month","1988","Berlin","11","","",""
"At least once a month","1988","Brandenburg","","","",""
"At least once a month","1988","Mecklenburg-Western Pomerania","","","",""
"At least once a month","1988","Saxony","","","",""
"At least once a month","1988","Saxony-Anhalt","","","",""
"At least once a month","1988","Thuringia","","","",""
"At lease once a week","1988","Schleswig-Holstein","103","0.338803486695584","0.28661871802518","0.390988255365988"
"At lease once a week","1988","Hamburg","56","0.308576258393894","0.244399917555814","0.372752599231975"
"At lease once a week","1988","Lower Saxony","310","0.281730145447689","0.254416811723144","0.309043479172235"
"At lease once a week","1988","Bremen","19","","",""
"At lease once a week","1988","North Rhine-Westphalia","676","0.255865933798184","0.239364301181917","0.272367566414451"
"At lease once a week","1988","Hesse","211","0.226412607060376","0.200421581502637","0.252403632618114"
"At lease once a week","1988","Rhineland-Palatinate,Saarland","143","0.1945238455942","0.165789778985809","0.22325791220259"
"At lease once a week","1988","Baden-Württemberg","413","0.228879696924058","0.209929584104935","0.247829809743181"
"At lease once a week","1988","Bavaria","421","0.252763488900226","0.231665527108737","0.273861450691716"
"At lease once a week","1988","Berlin","67","0.208540364890342","0.164839654285192","0.252241075495492"
"At lease once a week","1988","Brandenburg","","","",""
"At lease once a week","1988","Mecklenburg-Western Pomerania","","","",""
"At lease once a week","1988","Saxony","","","",""
"At lease once a week","1988","Saxony-Anhalt","","","",""
"At lease once a week","1988","Thuringia","","","",""
"Almost never or never","1989","Schleswig-Holstein","","","",""
"Almost never or never","1989","Hamburg","","","",""
"Almost never or never","1989","Lower Saxony","","","",""
"Almost never or never","1989","Bremen","","","",""
"Almost never or never","1989","North Rhine-Westphalia","","","",""
"Almost never or never","1989","Hesse","","","",""
"Almost never or never","1989","Rhineland-Palatinate,Saarland","","","",""
"Almost never or never","1989","Baden-Württemberg","","","",""
"Almost never or never","1989","Bavaria","","","",""
"Almost never or never","1989","Berlin","","","",""
"Almost never or never","1989","Brandenburg","","","",""
"Almost never or never","1989","Mecklenburg-Western Pomerania","","","",""
"Almost never or never","1989","Saxony","","","",""
"Almost never or never","1989","Saxony-Anhalt","","","",""
"Almost never or never","1989","Thuringia","","","",""
"Several times a year","1989","Schleswig-Holstein","","","",""
"Several times a year","1989","Hamburg","","","",""
"Several times a year","1989","Lower Saxony","","","",""
"Several times a year","1989","Bremen","","","",""
"Several times a year","1989","North Rhine-Westphalia","","","",""
"Several times a year","1989","Hesse","","","",""
"Several times a year","1989","Rhineland-Palatinate,Saarland","","","",""
"Several times a year","1989","Baden-Württemberg","","","",""
"Several times a year","1989","Bavaria","","","",""
"Several times a year","1989","Berlin","","","",""
"Several times a year","1989","Brandenburg","","","",""
"Several times a year","1989","Mecklenburg-Western Pomerania","","","",""
"Several times a year","1989","Saxony","","","",""
"Several times a year","1989","Saxony-Anhalt","","","",""
"Several times a year","1989","Thuringia","","","",""
"At least once a month","1989","Schleswig-Holstein","","","",""
"At least once a month","1989","Hamburg","","","",""
"At least once a month","1989","Lower Saxony","","","",""
"At least once a month","1989","Bremen","","","",""
"At least once a month","1989","North Rhine-Westphalia","","","",""
"At least once a month","1989","Hesse","","","",""
"At least once a month","1989","Rhineland-Palatinate,Saarland","","","",""
"At least once a month","1989","Baden-Württemberg","","","",""
"At least once a month","1989","Bavaria","","","",""
"At least once a month","1989","Berlin","","","",""
"At least once a month","1989","Brandenburg","","","",""
"At least once a month","1989","Mecklenburg-Western Pomerania","","","",""
"At least once a month","1989","Saxony","","","",""
"At least once a month","1989","Saxony-Anhalt","","","",""
"At least once a month","1989","Thuringia","","","",""
"At lease once a week","1989","Schleswig-Holstein","","","",""
"At lease once a week","1989","Hamburg","","","",""
"At lease once a week","1989","Lower Saxony","","","",""
"At lease once a week","1989","Bremen","","","",""
"At lease once a week","1989","North Rhine-Westphalia","","","",""
"At lease once a week","1989","Hesse","","","",""
"At lease once a week","1989","Rhineland-Palatinate,Saarland","","","",""
"At lease once a week","1989","Baden-Württemberg","","","",""
"At lease once a week","1989","Bavaria","","","",""
"At lease once a week","1989","Berlin","","","",""
"At lease once a week","1989","Brandenburg","","","",""
"At lease once a week","1989","Mecklenburg-Western Pomerania","","","",""
"At lease once a week","1989","Saxony","","","",""
"At lease once a week","1989","Saxony-Anhalt","","","",""
"At lease once a week","1989","Thuringia","","","",""
"Almost never or never","1990","Schleswig-Holstein","95","0.302058564067157","0.248563964455735","0.355553163678579"
"Almost never or never","1990","Hamburg","79","0.477342725411396","0.401587340462094","0.553098110360698"
"Almost never or never","1990","Lower Saxony","409","0.442585117560855","0.411424154955659","0.47374608016605"
"Almost never or never","1990","Bremen","59","0.613068696462579","0.518549611390263","0.707587781534896"
"Almost never or never","1990","North Rhine-Westphalia","1158","0.425591593304908","0.406453617787939","0.444729568821878"
"Almost never or never","1990","Hesse","495","0.45893174750148","0.427733145761986","0.490130349240974"
"Almost never or never","1990","Rhineland-Palatinate,Saarland","360","0.529624612982599","0.491802881562372","0.567446344402825"
"Almost never or never","1990","Baden-Württemberg","820","0.417204267119805","0.394348442953822","0.440060091285788"
"Almost never or never","1990","Bavaria","618","0.373197074444882","0.349476223985148","0.396917924904616"
"Almost never or never","1990","Berlin","318","0.503637036145014","0.464312753835986","0.542961318454043"
"Almost never or never","1990","Brandenburg","508","0.711362101384722","0.678125162070671","0.744599040698773"
"Almost never or never","1990","Mecklenburg-Western Pomerania","341","0.723922488733512","0.684258194617025","0.763586782849999"
"Almost never or never","1990","Saxony","870","0.704292120094149","0.679436702145425","0.729147538042874"
"Almost never or never","1990","Saxony-Anhalt","559","0.729220253160234","0.698272939957783","0.760167566362685"
"Almost never or never","1990","Thuringia","519","0.736864081860554","0.704965137506664","0.768763026214444"
"Several times a year","1990","Schleswig-Holstein","70","0.274351735040988","0.22236748183277","0.326335988249206"
"Several times a year","1990","Hamburg","27","","",""
"Several times a year","1990","Lower Saxony","183","0.177289012198852","0.153328961033857","0.201249063363847"
"Several times a year","1990","Bremen","16","","",""
"Several times a year","1990","North Rhine-Westphalia","469","0.188700646953774","0.173555749398012","0.203845544509536"
"Several times a year","1990","Hesse","160","0.182523774778977","0.158339540599234","0.20670800895872"
"Several times a year","1990","Rhineland-Palatinate,Saarland","93","0.138815587403119","0.11261553077631","0.165015644029928"
"Several times a year","1990","Baden-Württemberg","358","0.211972476523108","0.193028342223105","0.23091661082311"
"Several times a year","1990","Bavaria","365","0.240696088851873","0.219729008087525","0.261663169616221"
"Several times a year","1990","Berlin","124","0.196224345500378","0.16498901112862","0.227459679872137"
"Several times a year","1990","Brandenburg","106","0.145389303198929","0.119534015485403","0.171244590912455"
"Several times a year","1990","Mecklenburg-Western Pomerania","73","0.135765774862177","0.105374489957203","0.166157059767152"
"Several times a year","1990","Saxony","177","0.124887024711332","0.106881576864709","0.142892472557955"
"Several times a year","1990","Saxony-Anhalt","108","0.111261881066272","0.089361806010423","0.13316195612212"
"Several times a year","1990","Thuringia","99","0.124502502394928","0.100585373432457","0.148419631357398"
"At least once a month","1990","Schleswig-Holstein","21","","",""
"At least once a month","1990","Hamburg","9","","",""
"At least once a month","1990","Lower Saxony","81","0.0820063937186409","0.0647929855346143","0.0992198019026675"
"At least once a month","1990","Bremen","5","","",""
"At least once a month","1990","North Rhine-Westphalia","215","0.0909998416655971","0.0798673756411035","0.102132307690091"
"At least once a month","1990","Hesse","65","0.0601033582794361","0.0452226202356091","0.0749840963232632"
"At least once a month","1990","Rhineland-Palatinate,Saarland","46","0.0718874226854255","0.0523142233995227","0.0914606219713282"
"At least once a month","1990","Baden-Württemberg","165","0.0927253013658925","0.0792811665014542","0.106169436230331"
"At least once a month","1990","Bavaria","174","0.108746072586579","0.093477334275268","0.12401481089789"
"At least once a month","1990","Berlin","36","0.0605391110038053","0.0417822714784147","0.0792959505291959"
"At least once a month","1990","Brandenburg","21","","",""
"At least once a month","1990","Mecklenburg-Western Pomerania","21","","",""
"At least once a month","1990","Saxony","50","0.0351356566616537","0.025107517022285","0.0451637963010223"
"At least once a month","1990","Saxony-Anhalt","25","","",""
"At least once a month","1990","Thuringia","19","","",""
"At lease once a week","1990","Schleswig-Holstein","97","0.354670869986902","0.29893198610527","0.410409753868534"
"At lease once a week","1990","Hamburg","52","0.322470493736147","0.25157821221917","0.393362775253125"
"At lease once a week","1990","Lower Saxony","303","0.298119476521652","0.269421587431195","0.326817365612109"
"At lease once a week","1990","Bremen","22","","",""
"At lease once a week","1990","North Rhine-Westphalia","722","0.294707918075721","0.277060974913339","0.312354861238102"
"At lease once a week","1990","Hesse","260","0.298441119440106","0.269792978370793","0.32708926050942"
"At lease once a week","1990","Rhineland-Palatinate,Saarland","170","0.259672376928857","0.226447767384231","0.292896986473484"
"At lease once a week","1990","Baden-Württemberg","445","0.278097954991194","0.257329587139223","0.298866322843165"
"At lease once a week","1990","Bavaria","440","0.277360764116666","0.255403465184678","0.299318063048653"
"At lease once a week","1990","Berlin","143","0.239599507350802","0.206028339759796","0.273170674941808"
