"m11104","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Several times a year","1986","Not Employed","West Germany","296","0.0648726699902093","0.0571287126087857","0.0726166273716328"
"Several times a year","1986","Not Employed","East Germany","","","",""
"Several times a year","1986","Employed","West Germany","983","0.159656718793684","0.15084717707138","0.168466260515988"
"Several times a year","1986","Employed","East Germany","","","",""
"At least once a month","1986","Not Employed","West Germany","134","0.0303960563916166","0.0249984339816112","0.035793678801622"
"At least once a month","1986","Not Employed","East Germany","","","",""
"At least once a month","1986","Employed","West Germany","433","0.069469602829373","0.0633546369066154","0.0755845687521305"
"At least once a month","1986","Employed","East Germany","","","",""
"At lease once a week","1986","Not Employed","West Germany","785","0.17892988781066","0.166878744265018","0.190981031356301"
"At lease once a week","1986","Not Employed","East Germany","","","",""
"At lease once a week","1986","Employed","West Germany","1758","0.295944630976081","0.284966207198208","0.306923054753954"
"At lease once a week","1986","Employed","East Germany","","","",""
"Almost never or never","1987","Not Employed","West Germany","","","",""
"Almost never or never","1987","Not Employed","East Germany","","","",""
"Almost never or never","1987","Employed","West Germany","","","",""
"Almost never or never","1987","Employed","East Germany","","","",""
"Several times a year","1987","Not Employed","West Germany","","","",""
"Several times a year","1987","Not Employed","East Germany","","","",""
"Several times a year","1987","Employed","West Germany","","","",""
"Several times a year","1987","Employed","East Germany","","","",""
"At least once a month","1987","Not Employed","West Germany","","","",""
"At least once a month","1987","Not Employed","East Germany","","","",""
"At least once a month","1987","Employed","West Germany","","","",""
"At least once a month","1987","Employed","East Germany","","","",""
"At lease once a week","1987","Not Employed","West Germany","","","",""
"At lease once a week","1987","Not Employed","East Germany","","","",""
"At lease once a week","1987","Employed","West Germany","","","",""
"At lease once a week","1987","Employed","East Germany","","","",""
"Almost never or never","1988","Not Employed","West Germany","2371","0.699233501448557","0.68409889246353","0.714368110433585"
"Almost never or never","1988","Not Employed","East Germany","","","",""
"Almost never or never","1988","Employed","West Germany","3272","0.466926321121783","0.454691899725331","0.479160742518235"
"Almost never or never","1988","Employed","East Germany","","","",""
"Several times a year","1988","Not Employed","West Germany","322","0.0834029415376277","0.074278101185547","0.0925277818897083"
"Several times a year","1988","Not Employed","East Germany","","","",""
"Several times a year","1988","Employed","West Germany","1010","0.171053466864999","0.16181936125066","0.180287572479338"
"Several times a year","1988","Employed","East Germany","","","",""
"At least once a month","1988","Not Employed","West Germany","123","0.0321959514181109","0.0263703641805697","0.0380215386556522"
"At least once a month","1988","Not Employed","East Germany","","","",""
"At least once a month","1988","Employed","West Germany","398","0.0678126649542061","0.0616471033368855","0.0739782265715267"
"At least once a month","1988","Employed","East Germany","","","",""
"At lease once a week","1988","Not Employed","West Germany","711","0.185167605595704","0.172348373525103","0.197986837666305"
"At lease once a week","1988","Not Employed","East Germany","","","",""
"At lease once a week","1988","Employed","West Germany","1708","0.294207547059012","0.283032971230106","0.305382122887918"
"At lease once a week","1988","Employed","East Germany","","","",""
"Almost never or never","1989","Not Employed","West Germany","","","",""
"Almost never or never","1989","Not Employed","East Germany","","","",""
"Almost never or never","1989","Employed","West Germany","","","",""
"Almost never or never","1989","Employed","East Germany","","","",""
"Several times a year","1989","Not Employed","West Germany","","","",""
"Several times a year","1989","Not Employed","East Germany","","","",""
"Several times a year","1989","Employed","West Germany","","","",""
"Several times a year","1989","Employed","East Germany","","","",""
"At least once a month","1989","Not Employed","West Germany","","","",""
"At least once a month","1989","Not Employed","East Germany","","","",""
"At least once a month","1989","Employed","West Germany","","","",""
"At least once a month","1989","Employed","East Germany","","","",""
"At lease once a week","1989","Not Employed","West Germany","","","",""
"At lease once a week","1989","Not Employed","East Germany","","","",""
"At lease once a week","1989","Employed","West Germany","","","",""
"At lease once a week","1989","Employed","East Germany","","","",""
"Almost never or never","1990","Not Employed","West Germany","1983","0.611490767127206","0.594911143276708","0.628070390977705"
"Almost never or never","1990","Not Employed","East Germany","","","",""
"Almost never or never","1990","Employed","West Germany","2270","0.306176986334896","0.294643743666736","0.317710229003056"
"Almost never or never","1990","Employed","East Germany","","","",""
"Several times a year","1990","Not Employed","West Germany","427","0.121530847658128","0.110416459229275","0.132645236086982"
"Several times a year","1990","Not Employed","East Germany","","","",""
"Several times a year","1990","Employed","West Germany","1372","0.247864502060512","0.23706021741449","0.258668786706534"
"Several times a year","1990","Employed","East Germany","","","",""
"At least once a month","1990","Not Employed","West Germany","179","0.0501912005428581","0.0427642430981684","0.0576181579875478"
"At least once a month","1990","Not Employed","East Germany","","","",""
"At least once a month","1990","Employed","West Germany","626","0.110143845486641","0.102309894874667","0.117977796098615"
"At least once a month","1990","Employed","East Germany","","","",""
"At lease once a week","1990","Not Employed","West Germany","731","0.216787184671807","0.202770808506989","0.230803560836624"
"At lease once a week","1990","Not Employed","East Germany","","","",""
"At lease once a week","1990","Employed","West Germany","1867","0.335814666117951","0.323996903070281","0.347632429165621"
"At lease once a week","1990","Employed","East Germany","","","",""
"Almost never or never","1991","Not Employed","West Germany","","","",""
"Almost never or never","1991","Not Employed","East Germany","","","",""
"Almost never or never","1991","Employed","West Germany","","","",""
"Almost never or never","1991","Employed","East Germany","","","",""
"Several times a year","1991","Not Employed","West Germany","","","",""
"Several times a year","1991","Not Employed","East Germany","","","",""
"Several times a year","1991","Employed","West Germany","","","",""
"Several times a year","1991","Employed","East Germany","","","",""
"At least once a month","1991","Not Employed","West Germany","","","",""
"At least once a month","1991","Not Employed","East Germany","","","",""
"At least once a month","1991","Employed","West Germany","","","",""
"At least once a month","1991","Employed","East Germany","","","",""
"At lease once a week","1991","Not Employed","West Germany","","","",""
"At lease once a week","1991","Not Employed","East Germany","","","",""
"At lease once a week","1991","Employed","West Germany","","","",""
"At lease once a week","1991","Employed","East Germany","","","",""
"Almost never or never","1992","Not Employed","West Germany","2081","0.693435629237746","0.677290861209502","0.709580397265991"
"Almost never or never","1992","Not Employed","East Germany","785","0.817863887207336","0.794316279595562","0.84141149481911"
"Almost never or never","1992","Employed","West Germany","2729","0.405697634560832","0.393344007414046","0.418051261707619"
"Almost never or never","1992","Employed","East Germany","1806","0.623777063331061","0.606179022397424","0.641375104264698"
"Several times a year","1992","Not Employed","West Germany","291","0.0821105185491565","0.0724974400762154","0.0917235970220976"
"Several times a year","1992","Not Employed","East Germany","96","0.0683665593444505","0.0529689733307912","0.0837641453581097"
"Several times a year","1992","Employed","West Germany","1185","0.207316134953703","0.197117170381085","0.217515099526321"
"Several times a year","1992","Employed","East Germany","613","0.19939447469315","0.184880283501196","0.213908665885104"
"At least once a month","1992","Not Employed","West Germany","121","0.0342622877179737","0.0278927829363452","0.0406317924996021"
"At least once a month","1992","Not Employed","East Germany","28","","",""
"At least once a month","1992","Employed","West Germany","498","0.0876388746108672","0.0805247526797398","0.0947529965419945"
"At least once a month","1992","Employed","East Germany","117","0.0450020475487914","0.0374711915101563","0.0525329035874265"
"At lease once a week","1992","Not Employed","West Germany","640","0.190191564495124","0.176449415048371","0.203933713941876"
"At lease once a week","1992","Not Employed","East Germany","123","0.096216944163158","0.0782254960921578","0.114208392234158"
"At lease once a week","1992","Employed","West Germany","1657","0.299347355874598","0.287825336050452","0.310869375698743"
"At lease once a week","1992","Employed","East Germany","375","0.131826414426998","0.119536991442707","0.144115837411288"
"Almost never or never","1993","Not Employed","West Germany","","","",""
"Almost never or never","1993","Not Employed","East Germany","","","",""
"Almost never or never","1993","Employed","West Germany","","","",""
"Almost never or never","1993","Employed","East Germany","","","",""
"Several times a year","1993","Not Employed","West Germany","","","",""
"Several times a year","1993","Not Employed","East Germany","","","",""
"Several times a year","1993","Employed","West Germany","","","",""
"Several times a year","1993","Employed","East Germany","","","",""
"At least once a month","1993","Not Employed","West Germany","","","",""
"At least once a month","1993","Not Employed","East Germany","","","",""
"At least once a month","1993","Employed","West Germany","","","",""
"At least once a month","1993","Employed","East Germany","","","",""
"At lease once a week","1993","Not Employed","West Germany","","","",""
"At lease once a week","1993","Not Employed","East Germany","","","",""
"At lease once a week","1993","Employed","West Germany","","","",""
"At lease once a week","1993","Employed","East Germany","","","",""
"Almost never or never","1994","Not Employed","West Germany","2080","0.679887814751436","0.663627202638888","0.696148426863985"
"Almost never or never","1994","Not Employed","East Germany","1013","0.814380930608352","0.793310698858915","0.835451162357789"
"Almost never or never","1994","Employed","West Germany","2466","0.386789371723723","0.374304101798912","0.399274641648534"
"Almost never or never","1994","Employed","East Germany","1450","0.607630387918106","0.588164366768447","0.627096409067765"
"Several times a year","1994","Not Employed","West Germany","328","0.0979545641898146","0.087593754338826","0.108315374040803"
"Several times a year","1994","Not Employed","East Germany","135","0.0851719729110665","0.0700446421340448","0.100299303688088"
"Several times a year","1994","Employed","West Germany","1305","0.230557035450057","0.219759286162151","0.241354784737963"
"Several times a year","1994","Employed","East Germany","516","0.197775918815909","0.181896144772328","0.213655692859489"
"At least once a month","1994","Not Employed","West Germany","132","0.0379757712364605","0.0313136356904558","0.0446379067824653"
"At least once a month","1994","Not Employed","East Germany","26","","",""
"At least once a month","1994","Employed","West Germany","497","0.0823550421200994","0.0753074904049021","0.0894025938352968"
"At least once a month","1994","Employed","East Germany","123","0.0541077448581801","0.0450887047696651","0.0631267849466951"
"At lease once a week","1994","Not Employed","West Germany","622","0.184181849822289","0.170670857255321","0.197692842389256"
"At lease once a week","1994","Not Employed","East Germany","134","0.0834157933631259","0.0684308693071186","0.0984007174191332"
"At lease once a week","1994","Employed","West Germany","1577","0.300298550706121","0.288547171571913","0.312049929840329"
"At lease once a week","1994","Employed","East Germany","328","0.140485948407805","0.126632665600648","0.154339231214962"
"Almost never or never","1995","Not Employed","West Germany","2017","0.591733788358068","0.575417577719164","0.608049998996973"
"Almost never or never","1995","Not Employed","East Germany","800","0.670380016478848","0.644826909600184","0.695933123357511"
"Almost never or never","1995","Employed","West Germany","2154","0.298012968468362","0.28654063354514","0.309485303391584"
"Almost never or never","1995","Employed","East Germany","913","0.398764003977935","0.379067543238696","0.418460464717175"
"Several times a year","1995","Not Employed","West Germany","486","0.138338084465496","0.126877052400736","0.149799116530256"
"Several times a year","1995","Not Employed","East Germany","221","0.159944569574249","0.14001879849982","0.179870340648677"
"Several times a year","1995","Employed","West Germany","1433","0.245859242575111","0.235058859313241","0.256659625836981"
"Several times a year","1995","Employed","East Germany","797","0.31140982491712","0.292782336595112","0.330037313239128"
"At least once a month","1995","Not Employed","West Germany","188","0.0505572540393002","0.0432843052629558","0.0578302028156446"
"At least once a month","1995","Not Employed","East Germany","49","0.0294254877514529","0.0202389325036339","0.0386120429992718"
"At least once a month","1995","Employed","West Germany","544","0.0946559840943529","0.0873133726608056","0.1019985955279"
"At least once a month","1995","Employed","East Germany","179","0.0785726046525579","0.0677489514452438","0.089396257859872"
"At lease once a week","1995","Not Employed","West Germany","795","0.219370873137135","0.205633735254575","0.233108011019696"
"At lease once a week","1995","Not Employed","East Germany","230","0.140249926195451","0.12137375765256","0.159126094738342"
"At lease once a week","1995","Employed","West Germany","1975","0.361471804862174","0.349421530244878","0.37352207947947"
"At lease once a week","1995","Employed","East Germany","485","0.211253566452387","0.194833365689047","0.227673767215727"
"Almost never or never","1996","Not Employed","West Germany","2075","0.624355911364282","0.607909726483377","0.640802096245188"
"Almost never or never","1996","Not Employed","East Germany","881","0.747696867971262","0.723902881637992","0.771490854304532"
"Almost never or never","1996","Employed","West Germany","2357","0.351282960861741","0.3392291114836","0.363336810239883"
"Almost never or never","1996","Employed","East Germany","1194","0.506847035338813","0.48678231186667","0.526911758810957"
"Several times a year","1996","Not Employed","West Germany","439","0.123044396941241","0.11188911633289","0.134199677549592"
"Several times a year","1996","Not Employed","East Germany","176","0.113129190268793","0.095776747290477","0.130481633247109"
"Several times a year","1996","Employed","West Germany","1458","0.249550126641918","0.238622916200152","0.260477337083683"
"Several times a year","1996","Employed","East Germany","627","0.26440085182261","0.246701558236575","0.282100145408645"
"At least once a month","1996","Not Employed","West Germany","189","0.0591846170969989","0.0511712064139454","0.0671980277800524"
"At least once a month","1996","Not Employed","East Germany","49","0.0294414441262976","0.0201809634092707","0.0387019248433246"
"At least once a month","1996","Employed","West Germany","529","0.0871389534350732","0.0800173453025881","0.0942605615675582"
"At least once a month","1996","Employed","East Germany","155","0.0575667876829795","0.0482188633443247","0.0669147120216344"
"At lease once a week","1996","Not Employed","West Germany","628","0.193415074597478","0.180001918308246","0.206828230886709"
"At lease once a week","1996","Not Employed","East Germany","174","0.109732497633647","0.0926098468781017","0.126855148389193"
"At lease once a week","1996","Employed","West Germany","1681","0.312027959061268","0.300328878944512","0.323727039178023"
"At lease once a week","1996","Employed","East Germany","409","0.171185325155597","0.156068315816387","0.186302334494807"
"Almost never or never","1997","Not Employed","West Germany","2110","0.64990961129758","0.633761837397471","0.66605738519769"
"Almost never or never","1997","Not Employed","East Germany","929","0.75282353605515","0.729472997754112","0.776174074356187"
"Almost never or never","1997","Employed","West Germany","2355","0.366657114399943","0.354270287070692","0.379043941729193"
"Almost never or never","1997","Employed","East Germany","1165","0.510204665127502","0.489757096052764","0.53065223420224"
"Several times a year","1997","Not Employed","West Germany","392","0.10598459448612","0.0955640608794595","0.116405128092781"
"Several times a year","1997","Not Employed","East Germany","176","0.112895604917565","0.0957650027994099","0.130026207035721"
"Several times a year","1997","Employed","West Germany","1322","0.235615639123284","0.224707051346456","0.246524226900112"
"Several times a year","1997","Employed","East Germany","589","0.260199369129325","0.242253164416718","0.278145573841932"
"At least once a month","1997","Not Employed","West Germany","151","0.0389595554295552","0.0324090635173794","0.0455100473417309"
"At least once a month","1997","Not Employed","East Germany","29","","",""
"At least once a month","1997","Employed","West Germany","452","0.07543488281004","0.0686465138451782","0.0822232517749018"
"At least once a month","1997","Employed","East Germany","131","0.0561944914722889","0.0467745050725602","0.0656144778720176"
"At lease once a week","1997","Not Employed","West Germany","699","0.205146238786744","0.191476145372945","0.218816332200544"
"At lease once a week","1997","Not Employed","East Germany","177","0.117513258221965","0.100081376367002","0.134945140076929"
"At lease once a week","1997","Employed","West Germany","1685","0.322292363666733","0.310279217128455","0.334305510205011"
"At lease once a week","1997","Employed","East Germany","411","0.173401474270884","0.157915595500249","0.188887353041519"
"Almost never or never","1998","Not Employed","West Germany","2238","0.564274273635771","0.548842229292729","0.579706317978814"
"Almost never or never","1998","Not Employed","East Germany","845","0.638632072638566","0.613610383201026","0.663653762076107"
"Almost never or never","1998","Employed","West Germany","1995","0.278897081518779","0.267894608744802","0.289899554292756"
"Almost never or never","1998","Employed","East Germany","863","0.360696651938911","0.341627385183466","0.379765918694356"
"Several times a year","1998","Not Employed","West Germany","591","0.147665669521774","0.136624463942586","0.158706875100962"
"Several times a year","1998","Not Employed","East Germany","257","0.165943984121111","0.146566614193515","0.185321354048707"
"Several times a year","1998","Employed","West Germany","1574","0.240790957664397","0.23030107901675","0.251280836312045"
"Several times a year","1998","Employed","East Germany","781","0.324250608846967","0.305662180114751","0.342839037579184"
"At least once a month","1998","Not Employed","West Germany","212","0.0488961467519705","0.0421845937430103","0.0556076997609307"
"At least once a month","1998","Not Employed","East Germany","57","0.0369004978008614","0.0270814775430808","0.046719518058642"
"At least once a month","1998","Employed","West Germany","643","0.103354114966979","0.0958854314427912","0.110822798491167"
"At least once a month","1998","Employed","East Germany","194","0.0768421537604244","0.0662655265769927","0.0874187809438561"
"At lease once a week","1998","Not Employed","West Germany","925","0.239163910090484","0.225887975282629","0.252439844898338"
"At lease once a week","1998","Not Employed","East Germany","257","0.158523445439462","0.1395002168811","0.177546673997823"
"At lease once a week","1998","Employed","West Germany","2170","0.376957845849845","0.365068038980106","0.388847652719583"
"At lease once a week","1998","Employed","East Germany","598","0.238210585453697","0.221294204995528","0.255126965911866"
"Almost never or never","1999","Not Employed","West Germany","2224","0.644981019994839","0.629206627767534","0.660755412222145"
"Almost never or never","1999","Not Employed","East Germany","951","0.728758271226825","0.705068045814976","0.752448496638675"
"Almost never or never","1999","Employed","West Germany","2328","0.350238581065615","0.338492325128369","0.36198483700286"
"Almost never or never","1999","Employed","East Germany","1131","0.468753615902665","0.448813825520147","0.488693406285184"
"Several times a year","1999","Not Employed","West Germany","448","0.119153176246325","0.108473541733728","0.129832810758923"
"Several times a year","1999","Not Employed","East Germany","171","0.113170451801743","0.0962899328047197","0.130050970798766"
"Several times a year","1999","Employed","West Germany","1524","0.232612646387526","0.222209505340384","0.243015787434669"
"Several times a year","1999","Employed","East Germany","638","0.27301128252764","0.255209872133835","0.290812692921445"
"At least once a month","1999","Not Employed","West Germany","148","0.038456429428446","0.0321174061667163","0.0447954526901756"
"At least once a month","1999","Not Employed","East Germany","40","0.0250861917682595","0.0167532245669233","0.0334191589695956"
"At least once a month","1999","Employed","West Germany","569","0.0859792454320196","0.0790766034251407","0.0928818874388986"
"At least once a month","1999","Employed","East Germany","170","0.0712324734079531","0.0609548475683841","0.0815100992475222"
"At lease once a week","1999","Not Employed","West Germany","715","0.197409374330389","0.184287849415647","0.210530899245132"
"At lease once a week","1999","Not Employed","East Germany","191","0.132985085203173","0.114891945151646","0.151078225254699"
"At lease once a week","1999","Employed","West Germany","1915","0.331169527114839","0.319581120731612","0.342757933498066"
"At lease once a week","1999","Employed","East Germany","467","0.187002628161742","0.171422583242776","0.202582673080707"
"Almost never or never","2000","Not Employed","West Germany","","","",""
"Almost never or never","2000","Not Employed","East Germany","","","",""
"Almost never or never","2000","Employed","West Germany","","","",""
"Almost never or never","2000","Employed","East Germany","","","",""
"Several times a year","2000","Not Employed","West Germany","","","",""
"Several times a year","2000","Not Employed","East Germany","","","",""
"Several times a year","2000","Employed","West Germany","","","",""
"Several times a year","2000","Employed","East Germany","","","",""
"At least once a month","2000","Not Employed","West Germany","","","",""
"At least once a month","2000","Not Employed","East Germany","","","",""
"At least once a month","2000","Employed","West Germany","","","",""
"At least once a month","2000","Employed","East Germany","","","",""
"At lease once a week","2000","Not Employed","West Germany","","","",""
"At lease once a week","2000","Not Employed","East Germany","","","",""
"At lease once a week","2000","Employed","West Germany","","","",""
"At lease once a week","2000","Employed","East Germany","","","",""
"Almost never or never","2001","Not Employed","West Germany","3797","0.660144829575807","0.648098410092835","0.672191249058778"
"Almost never or never","2001","Not Employed","East Germany","1490","0.742492286058649","0.723772816142359","0.761211755974939"
"Almost never or never","2001","Employed","West Germany","4094","0.383291870503912","0.373991960113884","0.392591780893939"
"Almost never or never","2001","Employed","East Germany","1525","0.462443863883129","0.445496830356854","0.479390897409405"
"Several times a year","2001","Not Employed","West Germany","629","0.0947815838922496","0.0873320328571604","0.102231134927339"
"Several times a year","2001","Not Employed","East Germany","200","0.0808076760332346","0.0691400646681475","0.0924752873983217"
"Several times a year","2001","Employed","West Germany","2064","0.197644094589919","0.190026820706924","0.205261368472914"
"Several times a year","2001","Employed","East Germany","799","0.230228323893036","0.215919214441887","0.244537433344186"
"At least once a month","2001","Not Employed","West Germany","238","0.0396783326630922","0.034713821410756","0.0446428439154285"
"At least once a month","2001","Not Employed","East Germany","72","0.0307566385625349","0.0233650411639632","0.0381482359611065"
"At least once a month","2001","Employed","West Germany","853","0.080571308248218","0.0753650781691415","0.0857775383272946"
"At least once a month","2001","Employed","East Germany","209","0.0644946500798988","0.0561455964770285","0.0728437036827692"
"At lease once a week","2001","Not Employed","West Germany","1275","0.205395253868852","0.195120718115249","0.215669789622454"
"At lease once a week","2001","Not Employed","East Germany","334","0.145943399345582","0.130829100413606","0.161057698277557"
"At lease once a week","2001","Employed","West Germany","3488","0.338492726657951","0.32944131940657","0.347544133909332"
"At lease once a week","2001","Employed","East Germany","792","0.242833162143935","0.228258380528718","0.257407943759153"
"Almost never or never","2002","Not Employed","West Germany","","","",""
"Almost never or never","2002","Not Employed","East Germany","","","",""
"Almost never or never","2002","Employed","West Germany","","","",""
"Almost never or never","2002","Employed","East Germany","","","",""
"Several times a year","2002","Not Employed","West Germany","","","",""
"Several times a year","2002","Not Employed","East Germany","","","",""
"Several times a year","2002","Employed","West Germany","","","",""
"Several times a year","2002","Employed","East Germany","","","",""
"At least once a month","2002","Not Employed","West Germany","","","",""
"At least once a month","2002","Not Employed","East Germany","","","",""
"At least once a month","2002","Employed","West Germany","","","",""
"At least once a month","2002","Employed","East Germany","","","",""
"At lease once a week","2002","Not Employed","West Germany","","","",""
"At lease once a week","2002","Not Employed","East Germany","","","",""
"At lease once a week","2002","Employed","West Germany","","","",""
"At lease once a week","2002","Employed","East Germany","","","",""
"Almost never or never","2003","Not Employed","West Germany","3174","0.56117004476575","0.548637564414525","0.573702525116975"
"Almost never or never","2003","Not Employed","East Germany","1242","0.6129202791045","0.592235042433781","0.633605515775219"
"Almost never or never","2003","Employed","West Germany","2940","0.286609801437349","0.27807551451689","0.295144088357808"
"Almost never or never","2003","Employed","East Germany","918","0.287787786731112","0.272150512833655","0.303425060628568"
"Several times a year","2003","Not Employed","West Germany","736","0.117949879083122","0.109804017214855","0.126095740951389"
"Several times a year","2003","Not Employed","East Germany","307","0.139791223340478","0.125064701808907","0.15451774487205"
"Several times a year","2003","Employed","West Germany","2324","0.223950647873781","0.216082382783324","0.231818912964237"
"Several times a year","2003","Employed","East Germany","913","0.272948229508297","0.257561618865109","0.288334840151485"
"At least once a month","2003","Not Employed","West Germany","300","0.0487644720091188","0.0433252416292719","0.0542037023889657"
"At least once a month","2003","Not Employed","East Germany","88","0.04190733214755","0.0333977731292654","0.0504168911658346"
"At least once a month","2003","Employed","West Germany","1034","0.0963106081817901","0.0907425366462313","0.101878679717349"
"At least once a month","2003","Employed","East Germany","312","0.0947767712697454","0.0846598363825852","0.104893706156906"
"At lease once a week","2003","Not Employed","West Germany","1813","0.272115604142009","0.260876036965718","0.283355171318301"
"At lease once a week","2003","Not Employed","East Germany","493","0.205381165407472","0.188225086951597","0.222537243863346"
"At lease once a week","2003","Employed","West Germany","4486","0.39312894250708","0.38391015353887","0.40234773147529"
"At lease once a week","2003","Employed","East Germany","1077","0.344487212490846","0.328073860170517","0.360900564811174"
"Almost never or never","2004","Not Employed","West Germany","","","",""
"Almost never or never","2004","Not Employed","East Germany","","","",""
"Almost never or never","2004","Employed","West Germany","","","",""
"Almost never or never","2004","Employed","East Germany","","","",""
"Several times a year","2004","Not Employed","West Germany","","","",""
"Several times a year","2004","Not Employed","East Germany","","","",""
"Several times a year","2004","Employed","West Germany","","","",""
"Several times a year","2004","Employed","East Germany","","","",""
"At least once a month","2004","Not Employed","West Germany","","","",""
"At least once a month","2004","Not Employed","East Germany","","","",""
"At least once a month","2004","Employed","West Germany","","","",""
"At least once a month","2004","Employed","East Germany","","","",""
"At lease once a week","2004","Not Employed","West Germany","","","",""
"At lease once a week","2004","Not Employed","East Germany","","","",""
"At lease once a week","2004","Employed","West Germany","","","",""
"At lease once a week","2004","Employed","East Germany","","","",""
"Almost never or never","2005","Not Employed","West Germany","3080","0.576336915810043","0.563581431114891","0.589092400505195"
"Almost never or never","2005","Not Employed","East Germany","1264","0.626904909649209","0.606234977203437","0.647574842094981"
"Almost never or never","2005","Employed","West Germany","3002","0.314122642208033","0.304965913040823","0.323279371375243"
"Almost never or never","2005","Employed","East Germany","1042","0.376708012345874","0.359165637669077","0.394250387022672"
"Several times a year","2005","Not Employed","West Germany","723","0.122721233705709","0.114251356767149","0.131191110644268"
"Several times a year","2005","Not Employed","East Germany","285","0.142014203998511","0.127095386691698","0.156933021305324"
"Several times a year","2005","Employed","West Germany","2050","0.212613925847804","0.204542370425226","0.220685481270383"
"Several times a year","2005","Employed","East Germany","817","0.272570155190334","0.256449789478494","0.288690520902174"
"At least once a month","2005","Not Employed","West Germany","320","0.0497915167233958","0.0441767002584843","0.0554063331883074"
"At least once a month","2005","Not Employed","East Germany","104","0.0449307336727806","0.0360771795862635","0.0537842877592976"
"At least once a month","2005","Employed","West Germany","940","0.102945891587374","0.0969509998504769","0.108940783324271"
"At least once a month","2005","Employed","East Germany","263","0.0895837765124171","0.0792448640263917","0.0999226889984425"
"At lease once a week","2005","Not Employed","West Germany","1642","0.251150333760853","0.239955629233646","0.26234503828806"
"At lease once a week","2005","Not Employed","East Germany","450","0.1861501526795","0.169514789136028","0.202785516222972"
"At lease once a week","2005","Employed","West Germany","3879","0.370317540356788","0.360791433373159","0.379843647340418"
"At lease once a week","2005","Employed","East Germany","809","0.261138055951375","0.245235866824271","0.277040245078478"
"Almost never or never","2006","Not Employed","West Germany","","","",""
"Almost never or never","2006","Not Employed","East Germany","","","",""
"Almost never or never","2006","Employed","West Germany","","","",""
"Almost never or never","2006","Employed","East Germany","","","",""
"Several times a year","2006","Not Employed","West Germany","","","",""
"Several times a year","2006","Not Employed","East Germany","","","",""
"Several times a year","2006","Employed","West Germany","","","",""
"Several times a year","2006","Employed","East Germany","","","",""
"At least once a month","2006","Not Employed","West Germany","","","",""
"At least once a month","2006","Not Employed","East Germany","","","",""
"At least once a month","2006","Employed","West Germany","","","",""
"At least once a month","2006","Employed","East Germany","","","",""
"At lease once a week","2006","Not Employed","West Germany","","","",""
"At lease once a week","2006","Not Employed","East Germany","","","",""
"At lease once a week","2006","Employed","West Germany","","","",""
"At lease once a week","2006","Employed","East Germany","","","",""
