"m11104","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Several times a year","1997","Not Employed","direct migration background","102","0.102062556660164","0.0833368809921852","0.120788232328143","2"
"Several times a year","1997","Employed","no migration background","1554","0.248137626583561","0.2374497526766","0.258825500490521","2"
"Several times a year","1997","Not Employed","indirect migration background","48","0.253490857972479","0.19274541632717","0.314236299617788","2"
"Several times a year","1997","Employed","direct migration background","259","0.183595276265981","0.163770295044075","0.203420257487888","2"
"Several times a year","1997","Employed","indirect migration background","98","0.271504887534391","0.226250229926387","0.316759545142395","2"
"Almost never or never","1998","Not Employed","no migration background","2282","0.56712151158611","0.552084931949223","0.582158091222997","1"
"Almost never or never","1998","Not Employed","direct migration background","749","0.708379333634589","0.680279279898607","0.736479387370571","1"
"Almost never or never","1998","Employed","no migration background","2006","0.268227310250065","0.257870881433958","0.278583739066172","1"
"Almost never or never","1998","Not Employed","indirect migration background","52","0.223567658977871","0.166673094286229","0.280462223669513","1"
"Almost never or never","1998","Employed","indirect migration background","91","0.211844957434998","0.171446320646032","0.252243594223964","1"
"Almost never or never","1998","Employed","direct migration background","761","0.476850447487096","0.450640568633949","0.503060326340242","1"
"At lease once a week","1998","Not Employed","no migration background","989","0.231869488477338","0.219061901724699","0.244677075229977","4"
"At lease once a week","1998","Not Employed","direct migration background","106","0.135000903708353","0.113873738671167","0.15612806874554","4"
"At lease once a week","1998","Not Employed","indirect migration background","87","0.450096279837959","0.382158629666976","0.518033930008941","4"
"At lease once a week","1998","Employed","no migration background","2381","0.367279385048087","0.356010662213283","0.37854810788289","4"
"At lease once a week","1998","Employed","direct migration background","247","0.234536939864564","0.212302369961782","0.256771509767345","4"
"At lease once a week","1998","Employed","indirect migration background","140","0.404648929877447","0.356122584686677","0.453175275068216","4"
"At least once a month","1998","Not Employed","direct migration background","31","0.0306279065494069","0.0199749790024751","0.0412808340963388","3"
"At least once a month","1998","Not Employed","no migration background","215","0.0458469157681101","0.0394995710099287","0.0521942605262914","3"
"At least once a month","1998","Employed","no migration background","691","0.102061222005727","0.0949846297293907","0.109137814282063","3"
"At least once a month","1998","Not Employed","indirect migration background","23","","","","3"
"At least once a month","1998","Employed","direct migration background","92","0.0714141170351741","0.0579007348032864","0.0849274992670619","3"
"At least once a month","1998","Employed","indirect migration background","54","0.114336829606931","0.0828753472444936","0.145798311969369","3"
"Several times a year","1998","Not Employed","direct migration background","119","0.12599185610765","0.105475792502887","0.146507919712414","2"
"Several times a year","1998","Not Employed","no migration background","685","0.155162084168442","0.144174366373726","0.166149801963158","2"
"Several times a year","1998","Employed","no migration background","1952","0.262432082696121","0.25214766040961","0.272716504982633","2"
"Several times a year","1998","Not Employed","indirect migration background","44","0.161729618370554","0.111448917526488","0.21201031921462","2"
"Several times a year","1998","Employed","direct migration background","295","0.217198495613166","0.195560590128012","0.238836401098321","2"
"Several times a year","1998","Employed","indirect migration background","108","0.269169283080624","0.225318943493794","0.313019622667454","2"
"Almost never or never","1999","Not Employed","no migration background","2409","0.655155814580701","0.640047160135728","0.670264469025673","1"
"Almost never or never","1999","Not Employed","direct migration background","719","0.77945131372275","0.752257564022005","0.806645063423496","1"
"Almost never or never","1999","Employed","no migration background","2618","0.356873778487891","0.345667690386517","0.368079866589266","1"
"Almost never or never","1999","Not Employed","indirect migration background","47","0.250576984255167","0.18944006662234","0.311713901887994","1"
"Almost never or never","1999","Employed","indirect migration background","103","0.228139795921169","0.187863463850902","0.268416127991436","1"
"Almost never or never","1999","Employed","direct migration background","738","0.499458855355644","0.472320779922248","0.52659693078904","1"
"At lease once a week","1999","Not Employed","no migration background","743","0.189012826913012","0.176567833640571","0.201457820185453","4"
"At lease once a week","1999","Not Employed","direct migration background","79","0.106251326482337","0.0860398869327165","0.126462766031957","4"
"At lease once a week","1999","Not Employed","indirect migration background","84","0.455179727697384","0.384923064101635","0.525436391293133","4"
"At lease once a week","1999","Employed","no migration background","2028","0.315157723322589","0.304290768465661","0.326024678179517","4"
"At lease once a week","1999","Employed","direct migration background","225","0.235979640274955","0.212933456079564","0.259025824470346","4"
"At lease once a week","1999","Employed","indirect migration background","129","0.327996413829018","0.282935457289241","0.373057370368795","4"
"At least once a month","1999","Not Employed","no migration background","146","0.0329435106386152","0.027269986648623","0.0386170346286073","3"
"At least once a month","1999","Not Employed","direct migration background","25","","","","3"
"At least once a month","1999","Not Employed","indirect migration background","17","","","","3"
"At least once a month","1999","Employed","no migration background","592","0.0830514056968498","0.0765964302773855","0.089506381116314","3"
"At least once a month","1999","Employed","direct migration background","88","0.0719112306888369","0.0578894743913243","0.0859329869863495","3"
"At least once a month","1999","Employed","indirect migration background","59","0.139361172929359","0.106121141364928","0.172601204493791","3"
"Several times a year","1999","Not Employed","no migration background","504","0.122887847867672","0.11245208822001","0.133323607515334","2"
"Several times a year","1999","Not Employed","direct migration background","70","0.0706587688666696","0.0538516606109533","0.0874658771223859","2"
"Several times a year","1999","Employed","no migration background","1783","0.24491709249267","0.234858077121849","0.25497610786349","2"
"Several times a year","1999","Not Employed","indirect migration background","45","0.207537677058578","0.150323029925313","0.264752324191843","2"
"Several times a year","1999","Employed","direct migration background","253","0.192650273680563","0.171244794138761","0.214055753222366","2"
"Several times a year","1999","Employed","indirect migration background","126","0.304502617320453","0.260333031337622","0.348672203303285","2"
"Almost never or never","2000","Not Employed","no migration background","","","","","1"
"Almost never or never","2000","Not Employed","direct migration background","","","","","1"
"Almost never or never","2000","Not Employed","indirect migration background","","","","","1"
"Almost never or never","2000","Employed","no migration background","","","","","1"
"Almost never or never","2000","Employed","indirect migration background","","","","","1"
"Almost never or never","2000","Employed","direct migration background","","","","","1"
"At lease once a week","2000","Not Employed","direct migration background","","","","","4"
"At lease once a week","2000","Not Employed","no migration background","","","","","4"
"At lease once a week","2000","Not Employed","indirect migration background","","","","","4"
"At lease once a week","2000","Employed","no migration background","","","","","4"
"At lease once a week","2000","Employed","direct migration background","","","","","4"
"At lease once a week","2000","Employed","indirect migration background","","","","","4"
"At least once a month","2000","Not Employed","no migration background","","","","","3"
"At least once a month","2000","Not Employed","direct migration background","","","","","3"
"At least once a month","2000","Employed","no migration background","","","","","3"
"At least once a month","2000","Not Employed","indirect migration background","","","","","3"
"At least once a month","2000","Employed","direct migration background","","","","","3"
"At least once a month","2000","Employed","indirect migration background","","","","","3"
"Several times a year","2000","Not Employed","no migration background","","","","","2"
"Several times a year","2000","Not Employed","direct migration background","","","","","2"
"Several times a year","2000","Employed","no migration background","","","","","2"
"Several times a year","2000","Not Employed","indirect migration background","","","","","2"
"Several times a year","2000","Employed","direct migration background","","","","","2"
"Several times a year","2000","Employed","indirect migration background","","","","","2"
"Almost never or never","2001","Not Employed","no migration background","4323","0.673991345591756","0.662738634700035","0.685244056483478","1"
"Almost never or never","2001","Not Employed","direct migration background","877","0.745455144604321","0.720146442143536","0.770763847065106","1"
"Almost never or never","2001","Not Employed","indirect migration background","87","0.393972958403359","0.330961242023272","0.456984674783446","1"
"Almost never or never","2001","Employed","no migration background","4402","0.378378023413676","0.369514114125413","0.387241932701938","1"
"Almost never or never","2001","Employed","indirect migration background","166","0.27048754274802","0.233021208646804","0.307953876849236","1"
"Almost never or never","2001","Employed","direct migration background","1051","0.555284780966952","0.532225298958623","0.578344262975281","1"
"At lease once a week","2001","Not Employed","direct migration background","128","0.125488143671977","0.106241227341346","0.144735060002607","4"
"At lease once a week","2001","Not Employed","no migration background","1394","0.197799055845516","0.188236606934492","0.207361504756539","4"
"At lease once a week","2001","Not Employed","indirect migration background","87","0.412186747581995","0.348710857434625","0.475662637729365","4"
"At lease once a week","2001","Employed","no migration background","3734","0.334656379607302","0.326032121937844","0.34328063727676","4"
"At lease once a week","2001","Employed","direct migration background","350","0.218755876475466","0.19957255026455","0.237939202686382","4"
"At lease once a week","2001","Employed","indirect migration background","196","0.382537081258763","0.341545617967531","0.423528544549995","4"
"At least once a month","2001","Not Employed","no migration background","265","0.0378110065325809","0.0332321741252907","0.0423898389398712","3"
"At least once a month","2001","Not Employed","direct migration background","30","0.038141026403911","0.0270127257999271","0.049269327007895","3"
"At least once a month","2001","Not Employed","indirect migration background","15","","","","3"
"At least once a month","2001","Employed","no migration background","895","0.0775567051554505","0.0726681706457962","0.0824452396651048","3"
"At least once a month","2001","Employed","direct migration background","113","0.0747161203986387","0.0625151233917882","0.0869171174054892","3"
"At least once a month","2001","Employed","indirect migration background","54","0.0943015524897634","0.0696523743169344","0.118950730662592","3"
"Several times a year","2001","Not Employed","no migration background","684","0.0903985920301471","0.0835148936706574","0.0972822903896367","2"
"Several times a year","2001","Not Employed","direct migration background","103","0.0909156853197909","0.0742125326507805","0.107618837988801","2"
"Several times a year","2001","Employed","no migration background","2469","0.209408891823572","0.201972321436879","0.216845462210265","2"
"Several times a year","2001","Not Employed","indirect migration background","42","0.15678191761372","0.109894097446544","0.203669737780895","2"
"Several times a year","2001","Employed","direct migration background","270","0.151243222158943","0.134617510114031","0.167868934203855","2"
"Several times a year","2001","Employed","indirect migration background","124","0.252673823503454","0.216022772372644","0.289324874634263","2"
"Almost never or never","2002","Not Employed","no migration background","","","","","1"
"Almost never or never","2002","Not Employed","direct migration background","","","","","1"
"Almost never or never","2002","Not Employed","indirect migration background","","","","","1"
"Almost never or never","2002","Employed","no migration background","","","","","1"
"Almost never or never","2002","Employed","indirect migration background","","","","","1"
"Almost never or never","2002","Employed","direct migration background","","","","","1"
"At lease once a week","2002","Not Employed","direct migration background","","","","","4"
"At lease once a week","2002","Not Employed","no migration background","","","","","4"
"At lease once a week","2002","Not Employed","indirect migration background","","","","","4"
"At lease once a week","2002","Employed","no migration background","","","","","4"
"At lease once a week","2002","Employed","direct migration background","","","","","4"
"At lease once a week","2002","Employed","indirect migration background","","","","","4"
"At least once a month","2002","Not Employed","no migration background","","","","","3"
"At least once a month","2002","Not Employed","direct migration background","","","","","3"
"At least once a month","2002","Employed","no migration background","","","","","3"
"At least once a month","2002","Not Employed","indirect migration background","","","","","3"
"At least once a month","2002","Employed","direct migration background","","","","","3"
"At least once a month","2002","Employed","indirect migration background","","","","","3"
"Several times a year","2002","Not Employed","no migration background","","","","","2"
"Several times a year","2002","Not Employed","direct migration background","","","","","2"
"Several times a year","2002","Not Employed","indirect migration background","","","","","2"
"Several times a year","2002","Employed","no migration background","","","","","2"
"Several times a year","2002","Employed","direct migration background","","","","","2"
"Several times a year","2002","Employed","indirect migration background","","","","","2"
"Almost never or never","2003","Not Employed","no migration background","3576","0.562978193594715","0.551237060069015","0.574719327120416","1"
"Almost never or never","2003","Not Employed","direct migration background","751","0.670873241848347","0.642451200129158","0.699295283567535","1"
"Almost never or never","2003","Not Employed","indirect migration background","89","0.351547787426034","0.292004777168152","0.411090797683917","1"
"Almost never or never","2003","Employed","no migration background","2931","0.256852461705562","0.24900142511884","0.264703498292283","1"
"Almost never or never","2003","Employed","indirect migration background","143","0.276055105555905","0.238314891846319","0.313795319265492","1"
"Almost never or never","2003","Employed","direct migration background","784","0.485635490983402","0.460905308234812","0.510365673731991","1"
"At lease once a week","2003","Not Employed","direct migration background","147","0.170050407624556","0.147327278408118","0.192773536840994","4"
"At lease once a week","2003","Not Employed","no migration background","2051","0.266933925321262","0.256462974165799","0.277404876476725","4"
"At lease once a week","2003","Not Employed","indirect migration background","108","0.428625884741283","0.366909696846145","0.490342072636422","4"
"At lease once a week","2003","Employed","no migration background","4965","0.40565955959359","0.396835953508038","0.414483165679143","4"
"At lease once a week","2003","Employed","direct migration background","381","0.243024394855674","0.221801603897912","0.264247185813436","4"
"At lease once a week","2003","Employed","indirect migration background","217","0.40197249679706","0.360580873688057","0.443364119906063","4"
"At least once a month","2003","Not Employed","no migration background","337","0.0476942684142714","0.0426495842483951","0.0527389525801477","3"
"At least once a month","2003","Not Employed","direct migration background","38","0.0483240109350894","0.0353528309807211","0.0612951908894576","3"
"At least once a month","2003","Employed","no migration background","1173","0.099773283288068","0.0943877254530521","0.105158841123084","3"
"At least once a month","2003","Not Employed","indirect migration background","13","","","","3"
"At least once a month","2003","Employed","direct migration background","112","0.0671768358423896","0.0547904087068497","0.0795632629779296","3"
"At least once a month","2003","Employed","indirect migration background","61","0.112330563310728","0.0856725174784198","0.138988609143035","3"
"Several times a year","2003","Not Employed","no migration background","892","0.122393612669751","0.114635752432258","0.130151472907244","2"
"Several times a year","2003","Not Employed","direct migration background","114","0.110752339592008","0.0917703705075013","0.129734308676515","2"
"Several times a year","2003","Employed","no migration background","2827","0.23771469541278","0.230065171576968","0.245364219248592","2"
"Several times a year","2003","Not Employed","indirect migration background","37","0.190583943784221","0.141602827695476","0.239565059872967","2"
"Several times a year","2003","Employed","direct migration background","292","0.204163278318535","0.184218123034734","0.224108433602335","2"
"Several times a year","2003","Employed","indirect migration background","118","0.209641834336307","0.17527775949103","0.244005909181584","2"
"Almost never or never","2004","Not Employed","no migration background","","","","","1"
"Almost never or never","2004","Not Employed","direct migration background","","","","","1"
"Almost never or never","2004","Not Employed","indirect migration background","","","","","1"
"Almost never or never","2004","Employed","no migration background","","","","","1"
"Almost never or never","2004","Employed","direct migration background","","","","","1"
"Almost never or never","2004","Employed","indirect migration background","","","","","1"
"At lease once a week","2004","Not Employed","direct migration background","","","","","4"
"At lease once a week","2004","Not Employed","no migration background","","","","","4"
"At lease once a week","2004","Employed","no migration background","","","","","4"
"At lease once a week","2004","Not Employed","indirect migration background","","","","","4"
"At lease once a week","2004","Employed","direct migration background","","","","","4"
"At lease once a week","2004","Employed","indirect migration background","","","","","4"
"At least once a month","2004","Not Employed","no migration background","","","","","3"
"At least once a month","2004","Not Employed","direct migration background","","","","","3"
"At least once a month","2004","Employed","no migration background","","","","","3"
"At least once a month","2004","Not Employed","indirect migration background","","","","","3"
"At least once a month","2004","Employed","direct migration background","","","","","3"
"At least once a month","2004","Employed","indirect migration background","","","","","3"
"Several times a year","2004","Not Employed","no migration background","","","","","2"
"Several times a year","2004","Not Employed","direct migration background","","","","","2"
"Several times a year","2004","Not Employed","indirect migration background","","","","","2"
"Several times a year","2004","Employed","no migration background","","","","","2"
"Several times a year","2004","Employed","direct migration background","","","","","2"
"Several times a year","2004","Employed","indirect migration background","","","","","2"
"Almost never or never","2005","Not Employed","no migration background","3545","0.578952905941597","0.567023409816498","0.590882402066696","1"
"Almost never or never","2005","Not Employed","direct migration background","698","0.683969715324465","0.655268478487216","0.712670952161714","1"
"Almost never or never","2005","Not Employed","indirect migration background","101","0.363428690870679","0.307090589029398","0.419766792711959","1"
"Almost never or never","2005","Employed","no migration background","3221","0.307469446161092","0.298806308473049","0.316132583849136","1"
"Almost never or never","2005","Employed","direct migration background","690","0.469659037068755","0.443124758103225","0.496193316034285","1"
"Almost never or never","2005","Employed","indirect migration background","133","0.225770761437555","0.190637596531173","0.260903926343938","1"
"At lease once a week","2005","Not Employed","direct migration background","157","0.164371369548624","0.141492341667642","0.187250397429605","4"
"At lease once a week","2005","Not Employed","no migration background","1836","0.246368853670804","0.23595749363685","0.256780213704759","4"
"At lease once a week","2005","Employed","no migration background","4167","0.367123964599148","0.35807455059075","0.376173378607546","4"
"At lease once a week","2005","Not Employed","indirect migration background","99","0.325304274631357","0.270430107745423","0.38017844151729","4"
"At lease once a week","2005","Employed","direct migration background","308","0.248403902146527","0.225431319220925","0.271376485072129","4"
"At lease once a week","2005","Employed","indirect migration background","213","0.36737717362955","0.326865782706895","0.407888564552205","4"
"At least once a month","2005","Not Employed","no migration background","355","0.0482882364502313","0.0431084895968028","0.0534679833036597","3"
"At least once a month","2005","Not Employed","direct migration background","43","0.0372789021801289","0.025583918318031","0.0489738860422269","3"
"At least once a month","2005","Employed","no migration background","1042","0.102705285759829","0.0970060225163576","0.1084045490033","3"
"At least once a month","2005","Not Employed","indirect migration background","26","","","","3"
"At least once a month","2005","Employed","indirect migration background","62","0.122394859705541","0.0948538530766068","0.149935866334474","3"
"At least once a month","2005","Employed","direct migration background","99","0.0802850079890085","0.0658378566219586","0.0947321593560583","3"
"Several times a year","2005","Not Employed","no migration background","844","0.126390003937367","0.118361210119161","0.134418797755574","2"
"Several times a year","2005","Not Employed","direct migration background","110","0.114380012946782","0.0947320920801718","0.134027933813393","2"
"Several times a year","2005","Employed","no migration background","2469","0.222701303479931","0.214890240959828","0.230512366000034","2"
"Several times a year","2005","Not Employed","indirect migration background","54","0.195556237875976","0.149099067261724","0.242013408490228","2"
"Several times a year","2005","Employed","indirect migration background","136","0.284457205227354","0.246545360496376","0.322369049958333","2"
"Several times a year","2005","Employed","direct migration background","262","0.20165205279571","0.1803198456205","0.222984259970921","2"
"Almost never or never","2006","Not Employed","no migration background","","","","","1"
"Almost never or never","2006","Not Employed","direct migration background","","","","","1"
"Almost never or never","2006","Not Employed","indirect migration background","","","","","1"
"Almost never or never","2006","Employed","no migration background","","","","","1"
"Almost never or never","2006","Employed","direct migration background","","","","","1"
"Almost never or never","2006","Employed","indirect migration background","","","","","1"
"At lease once a week","2006","Not Employed","direct migration background","","","","","4"
"At lease once a week","2006","Not Employed","no migration background","","","","","4"
"At lease once a week","2006","Employed","no migration background","","","","","4"
"At lease once a week","2006","Not Employed","indirect migration background","","","","","4"
"At lease once a week","2006","Employed","direct migration background","","","","","4"
"At lease once a week","2006","Employed","indirect migration background","","","","","4"
"At least once a month","2006","Not Employed","no migration background","","","","","3"
"At least once a month","2006","Not Employed","direct migration background","","","","","3"
"At least once a month","2006","Employed","no migration background","","","","","3"
"At least once a month","2006","Not Employed","indirect migration background","","","","","3"
"At least once a month","2006","Employed","direct migration background","","","","","3"
"At least once a month","2006","Employed","indirect migration background","","","","","3"
"Several times a year","2006","Not Employed","no migration background","","","","","2"
"Several times a year","2006","Not Employed","direct migration background","","","","","2"
"Several times a year","2006","Not Employed","indirect migration background","","","","","2"
"Several times a year","2006","Employed","no migration background","","","","","2"
"Several times a year","2006","Employed","direct migration background","","","","","2"
"Several times a year","2006","Employed","indirect migration background","","","","","2"
"Almost never or never","2007","Not Employed","no migration background","3674","0.564828731545292","0.553075228379249","0.576582234711336","1"
"Almost never or never","2007","Not Employed","direct migration background","617","0.679417040397171","0.648511633025634","0.710322447768709","1"
"Almost never or never","2007","Not Employed","indirect migration background","81","0.352802587247194","0.291446960411753","0.414158214082636","1"
"Almost never or never","2007","Employed","no migration background","3085","0.290164152647113","0.281589778306166","0.29873852698806","1"
"Almost never or never","2007","Employed","direct migration background","599","0.466596971542374","0.438874203115814","0.494319739968934","1"
"Almost never or never","2007","Employed","indirect migration background","151","0.247866998406662","0.21181503116299","0.283918965650333","1"
"At lease once a week","2007","Not Employed","no migration background","2055","0.281097164688634","0.270439988093448","0.291754341283819","4"
"At lease once a week","2007","Not Employed","direct migration background","131","0.165044863734686","0.140462218425312","0.18962750904406","4"
"At lease once a week","2007","Not Employed","indirect migration background","80","0.322936403505845","0.262896032864591","0.382976774147099","4"
"At lease once a week","2007","Employed","no migration background","4337","0.395270205153447","0.386033239684515","0.404507170622379","4"
"At lease once a week","2007","Employed","direct migration background","328","0.261492041816052","0.237072094156734","0.28591198947537","4"
"At lease once a week","2007","Employed","indirect migration background","218","0.401529560977507","0.360598556245399","0.442460565709616","4"
"At least once a month","2007","Not Employed","no migration background","326","0.0433919383460793","0.0385619022627955","0.0482219744293631","3"
"At least once a month","2007","Not Employed","direct migration background","26","","","","3"
"At least once a month","2007","Employed","no migration background","973","0.0891248235621535","0.0837417492890849","0.0945078978352221","3"
"At least once a month","2007","Not Employed","indirect migration background","27","","","","3"
"At least once a month","2007","Employed","indirect migration background","70","0.133405394915678","0.105015291238465","0.161795498592891","3"
"At least once a month","2007","Employed","direct migration background","83","0.0735471625980923","0.0590416687230422","0.0880526564731425","3"
"Several times a year","2007","Not Employed","no migration background","780","0.110682165419995","0.103244336991239","0.11811999384875","2"
"Several times a year","2007","Not Employed","direct migration background","102","0.123732821251073","0.10192778724836","0.145537855253785","2"
"Several times a year","2007","Employed","no migration background","2367","0.225440818637287","0.217545945118404","0.23333569215617","2"
"Several times a year","2007","Not Employed","indirect migration background","45","0.234214018933374","0.179835136308476","0.288592901558271","2"
"Several times a year","2007","Employed","indirect migration background","112","0.217198045700153","0.182768903784639","0.251627187615667","2"
"Several times a year","2007","Employed","direct migration background","234","0.198363824043481","0.176204434572392","0.220523213514571","2"
"Almost never or never","2008","Not Employed","no migration background","2947","0.477648721615647","0.465455881000458","0.489841562230836","1"
"Almost never or never","2008","Not Employed","direct migration background","520","0.653710174411803","0.620740429609808","0.686679919213797","1"
"Almost never or never","2008","Not Employed","indirect migration background","69","0.30644015797911","0.2431774445365","0.36970287142172","1"
"Almost never or never","2008","Employed","no migration background","2238","0.215943805089003","0.207962403004448","0.223925207173558","1"
"Almost never or never","2008","Employed","direct migration background","466","0.395836101372088","0.366976161597679","0.424696041146496","1"
"Almost never or never","2008","Employed","indirect migration background","130","0.201230463074325","0.168054444118727","0.234406482029924","1"
"At lease once a week","2008","Not Employed","direct migration background","168","0.202471862939219","0.174626143443132","0.230317582435307","4"
"At lease once a week","2008","Not Employed","no migration background","2328","0.343125035612853","0.331536279737596","0.354713791488109","4"
"At lease once a week","2008","Employed","no migration background","4665","0.450723376862055","0.441072076765273","0.460374676958837","4"
"At lease once a week","2008","Not Employed","indirect migration background","79","0.332648586184947","0.267993433636858","0.397303738733035","4"
"At lease once a week","2008","Employed","direct migration background","333","0.308673146438765","0.281411538192497","0.335934754685033","4"
"At lease once a week","2008","Employed","indirect migration background","240","0.467460499198924","0.426173337033983","0.508747661363865","4"
"At least once a month","2008","Not Employed","no migration background","296","0.0422529781182404","0.0373425051638689","0.0471634510726119","3"
"At least once a month","2008","Not Employed","direct migration background","35","0.0394264133216809","0.0259410685897235","0.0529117580536383","3"
"At least once a month","2008","Employed","no migration background","982","0.0990560845594833","0.0932614683495585","0.104850700769408","3"
"At least once a month","2008","Not Employed","indirect migration background","25","","","","3"
"At least once a month","2008","Employed","indirect migration background","69","0.144149334113627","0.115084223699761","0.173214444527493","3"
"At least once a month","2008","Employed","direct migration background","84","0.0830987050069979","0.0668087923472159","0.0993886176667799","3"
"Several times a year","2008","Not Employed","no migration background","876","0.13697326465326","0.128580611324918","0.145365917981602","2"
"Several times a year","2008","Not Employed","direct migration background","77","0.104391549327297","0.083203310451128","0.125579788203466","2"
"Several times a year","2008","Employed","no migration background","2325","0.234276733489459","0.226061200920468","0.24249226605845","2"
"Several times a year","2008","Not Employed","indirect migration background","31","0.206849872923422","0.151267339783785","0.26243240606306","2"
"Several times a year","2008","Employed","indirect migration background","122","0.187159703613124","0.154884020151652","0.219435387074596","2"
"Several times a year","2008","Employed","direct migration background","220","0.212392047182149","0.188254979587291","0.236529114777008","2"
"Almost never or never","2009","Not Employed","no migration background","3184","0.553036262620523","0.540412920646116","0.56565960459493","1"
"Almost never or never","2009","Not Employed","direct migration background","465","0.689316238896475","0.654508025262693","0.724124452530257","1"
"Almost never or never","2009","Not Employed","indirect migration background","55","0.270722642042664","0.208035554705022","0.333409729380306","1"
"Almost never or never","2009","Employed","no migration background","2672","0.272810114083304","0.263945016066004","0.281675212100603","1"
"Almost never or never","2009","Employed","indirect migration background","127","0.192825481475209","0.158818447651984","0.226832515298433","1"
"Almost never or never","2009","Employed","direct migration background","421","0.389185692121309","0.358690920816602","0.419680463426017","1"
"At lease once a week","2009","Not Employed","no migration background","1846","0.297338338054751","0.285732941564488","0.308943734545014","4"
"At lease once a week","2009","Not Employed","direct migration background","115","0.158311520425323","0.130855021673203","0.185768019177443","4"
"At lease once a week","2009","Not Employed","indirect migration background","80","0.365572726412336","0.297629330036512","0.433516122788159","4"
"At lease once a week","2009","Employed","no migration background","4021","0.412531366493094","0.402733077993471","0.422329654992716","4"
"At lease once a week","2009","Employed","direct migration background","285","0.329618616750254","0.300217814161931","0.359019419338577","4"
"At lease once a week","2009","Employed","indirect migration background","201","0.418459752999871","0.375937178084644","0.460982327915099","4"
"At least once a month","2009","Not Employed","no migration background","270","0.0450216173616448","0.0397569769271768","0.0502862577961127","3"
"At least once a month","2009","Not Employed","direct migration background","30","0.0428406380366694","0.0276094670081953","0.0580718090651434","3"
"At least once a month","2009","Employed","no migration background","864","0.0929784463979511","0.0871984264205394","0.0987584663753628","3"
"At least once a month","2009","Not Employed","indirect migration background","18","","","","3"
"At least once a month","2009","Employed","direct migration background","88","0.0901962570675252","0.0722794562934754","0.108113057841575","3"
"At least once a month","2009","Employed","indirect migration background","66","0.140287601505785","0.110351926205378","0.170223276806191","3"
"Several times a year","2009","Not Employed","no migration background","659","0.104603781963081","0.0968333937035271","0.112374170222636","2"
"Several times a year","2009","Not Employed","direct migration background","69","0.109531602641533","0.0860411069920826","0.133022098290983","2"
"Several times a year","2009","Employed","no migration background","2140","0.221680073025652","0.213412618858717","0.229947527192586","2"
"Several times a year","2009","Not Employed","indirect migration background","40","0.216909317279262","0.158764023573513","0.275054610985012","2"
"Several times a year","2009","Employed","direct migration background","188","0.190999434060911","0.166413721488557","0.215585146633266","2"
"Several times a year","2009","Employed","indirect migration background","123","0.248427164019135","0.211180455714866","0.285673872323404","2"
"Almost never or never","2010","Not Employed","no migration background","","","","","1"
"Almost never or never","2010","Not Employed","direct migration background","","","","","1"
"Almost never or never","2010","Not Employed","indirect migration background","","","","","1"
"Almost never or never","2010","Employed","no migration background","","","","","1"
"Almost never or never","2010","Employed","direct migration background","","","","","1"
"Almost never or never","2010","Employed","indirect migration background","","","","","1"
"At lease once a week","2010","Not Employed","no migration background","","","","","4"
"At lease once a week","2010","Not Employed","direct migration background","","","","","4"
"At lease once a week","2010","Not Employed","indirect migration background","","","","","4"
"At lease once a week","2010","Employed","no migration background","","","","","4"
"At lease once a week","2010","Employed","direct migration background","","","","","4"
"At lease once a week","2010","Employed","indirect migration background","","","","","4"
"At least once a month","2010","Not Employed","no migration background","","","","","3"
"At least once a month","2010","Not Employed","direct migration background","","","","","3"
"At least once a month","2010","Not Employed","indirect migration background","","","","","3"
"At least once a month","2010","Employed","no migration background","","","","","3"
"At least once a month","2010","Employed","indirect migration background","","","","","3"
"At least once a month","2010","Employed","direct migration background","","","","","3"
"Several times a year","2010","Not Employed","no migration background","","","","","2"
"Several times a year","2010","Not Employed","direct migration background","","","","","2"
"Several times a year","2010","Employed","no migration background","","","","","2"
"Several times a year","2010","Not Employed","indirect migration background","","","","","2"
"Several times a year","2010","Employed","indirect migration background","","","","","2"
"Several times a year","2010","Employed","direct migration background","","","","","2"
"Almost never or never","2011","Not Employed","no migration background","4515","0.560320997275863","0.549708509062051","0.570933485489675","1"
"Almost never or never","2011","Not Employed","indirect migration background","163","0.424606221616898","0.375923342386898","0.473289100846898","1"
"Almost never or never","2011","Not Employed","direct migration background","881","0.680871007005824","0.655570755007582","0.706171259004067","1"
"Almost never or never","2011","Employed","no migration background","4855","0.294300533721668","0.287108678700002","0.301492388743335","1"
"Almost never or never","2011","Employed","direct migration background","905","0.440785819554576","0.41869874391993","0.462872895189222","1"
"Almost never or never","2011","Employed","indirect migration background","266","0.229908724626446","0.20249471069553","0.257322738557361","1"
"At lease once a week","2011","Not Employed","no migration background","2659","0.302404793105148","0.29258444260771","0.312225143602586","4"
"At lease once a week","2011","Not Employed","direct migration background","256","0.1978689713586","0.17624572972123","0.219492212995971","4"
"At lease once a week","2011","Not Employed","indirect migration background","149","0.373480370217141","0.325837081785332","0.421123658648949","4"
"At lease once a week","2011","Employed","no migration background","6379","0.428570253740563","0.420760669051578","0.436379838429547","4"
"At lease once a week","2011","Employed","direct migration background","573","0.310028410027664","0.289452849549792","0.330603970505536","4"
"At lease once a week","2011","Employed","indirect migration background","362","0.417512450987986","0.385383108322199","0.449641793653772","4"
"At least once a month","2011","Not Employed","no migration background","319","0.036990084782951","0.0329546628328057","0.0410255067330964","3"
