"m11104","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Several times a year","1988","Brandenburg","Female","","","","","2"
"Several times a year","1988","Mecklenburg-Western Pomerania","Male","","","","","2"
"Several times a year","1988","Mecklenburg-Western Pomerania","Female","","","","","2"
"Several times a year","1988","Saxony-Anhalt","Female","","","","","2"
"Several times a year","1988","Saxony","Male","","","","","2"
"Several times a year","1988","Thuringia","Male","","","","","2"
"Several times a year","1988","Thuringia","Female","","","","","2"
"Several times a year","1988","Saxony","Female","","","","","2"
"Several times a year","1988","Saxony-Anhalt","Male","","","","","2"
"Almost never or never","1989","Schleswig-Holstein","Male","","","","","1"
"Almost never or never","1989","Schleswig-Holstein","Female","","","","","1"
"Almost never or never","1989","Hamburg","Male","","","","","1"
"Almost never or never","1989","Hamburg","Female","","","","","1"
"Almost never or never","1989","Lower Saxony","Male","","","","","1"
"Almost never or never","1989","Lower Saxony","Female","","","","","1"
"Almost never or never","1989","Bremen","Male","","","","","1"
"Almost never or never","1989","Bremen","Female","","","","","1"
"Almost never or never","1989","North Rhine-Westphalia","Male","","","","","1"
"Almost never or never","1989","North Rhine-Westphalia","Female","","","","","1"
"Almost never or never","1989","Hesse","Male","","","","","1"
"Almost never or never","1989","Hesse","Female","","","","","1"
"Almost never or never","1989","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Almost never or never","1989","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Almost never or never","1989","Baden-Württemberg","Male","","","","","1"
"Almost never or never","1989","Baden-Württemberg","Female","","","","","1"
"Almost never or never","1989","Bavaria","Male","","","","","1"
"Almost never or never","1989","Bavaria","Female","","","","","1"
"Almost never or never","1989","Berlin","Male","","","","","1"
"Almost never or never","1989","Berlin","Female","","","","","1"
"Almost never or never","1989","Brandenburg","Male","","","","","1"
"Almost never or never","1989","Brandenburg","Female","","","","","1"
"Almost never or never","1989","Mecklenburg-Western Pomerania","Male","","","","","1"
"Almost never or never","1989","Mecklenburg-Western Pomerania","Female","","","","","1"
"Almost never or never","1989","Saxony","Male","","","","","1"
"Almost never or never","1989","Saxony","Female","","","","","1"
"Almost never or never","1989","Saxony-Anhalt","Male","","","","","1"
"Almost never or never","1989","Saxony-Anhalt","Female","","","","","1"
"Almost never or never","1989","Thuringia","Male","","","","","1"
"Almost never or never","1989","Thuringia","Female","","","","","1"
"At lease once a week","1989","Schleswig-Holstein","Female","","","","","4"
"At lease once a week","1989","Hamburg","Male","","","","","4"
"At lease once a week","1989","Hamburg","Female","","","","","4"
"At lease once a week","1989","Schleswig-Holstein","Male","","","","","4"
"At lease once a week","1989","Baden-Württemberg","Female","","","","","4"
"At lease once a week","1989","Baden-Württemberg","Male","","","","","4"
"At lease once a week","1989","Bavaria","Male","","","","","4"
"At lease once a week","1989","Lower Saxony","Male","","","","","4"
"At lease once a week","1989","Lower Saxony","Female","","","","","4"
"At lease once a week","1989","Bremen","Male","","","","","4"
"At lease once a week","1989","Bremen","Female","","","","","4"
"At lease once a week","1989","North Rhine-Westphalia","Male","","","","","4"
"At lease once a week","1989","North Rhine-Westphalia","Female","","","","","4"
"At lease once a week","1989","Hesse","Male","","","","","4"
"At lease once a week","1989","Hesse","Female","","","","","4"
"At lease once a week","1989","Rhineland-Palatinate,Saarland","Male","","","","","4"
"At lease once a week","1989","Rhineland-Palatinate,Saarland","Female","","","","","4"
"At lease once a week","1989","Bavaria","Female","","","","","4"
"At lease once a week","1989","Berlin","Male","","","","","4"
"At lease once a week","1989","Berlin","Female","","","","","4"
"At lease once a week","1989","Brandenburg","Male","","","","","4"
"At lease once a week","1989","Brandenburg","Female","","","","","4"
"At lease once a week","1989","Mecklenburg-Western Pomerania","Male","","","","","4"
"At lease once a week","1989","Mecklenburg-Western Pomerania","Female","","","","","4"
"At lease once a week","1989","Saxony","Male","","","","","4"
"At lease once a week","1989","Saxony","Female","","","","","4"
"At lease once a week","1989","Saxony-Anhalt","Male","","","","","4"
"At lease once a week","1989","Saxony-Anhalt","Female","","","","","4"
"At lease once a week","1989","Thuringia","Male","","","","","4"
"At lease once a week","1989","Thuringia","Female","","","","","4"
"At least once a month","1989","Hamburg","Male","","","","","3"
"At least once a month","1989","Schleswig-Holstein","Female","","","","","3"
"At least once a month","1989","Schleswig-Holstein","Male","","","","","3"
"At least once a month","1989","Hamburg","Female","","","","","3"
"At least once a month","1989","Lower Saxony","Female","","","","","3"
"At least once a month","1989","Lower Saxony","Male","","","","","3"
"At least once a month","1989","Bremen","Male","","","","","3"
"At least once a month","1989","Bremen","Female","","","","","3"
"At least once a month","1989","North Rhine-Westphalia","Female","","","","","3"
"At least once a month","1989","Hesse","Male","","","","","3"
"At least once a month","1989","North Rhine-Westphalia","Male","","","","","3"
"At least once a month","1989","Hesse","Female","","","","","3"
"At least once a month","1989","Rhineland-Palatinate,Saarland","Male","","","","","3"
"At least once a month","1989","Rhineland-Palatinate,Saarland","Female","","","","","3"
"At least once a month","1989","Baden-Württemberg","Male","","","","","3"
"At least once a month","1989","Baden-Württemberg","Female","","","","","3"
"At least once a month","1989","Bavaria","Female","","","","","3"
"At least once a month","1989","Bavaria","Male","","","","","3"
"At least once a month","1989","Berlin","Male","","","","","3"
"At least once a month","1989","Berlin","Female","","","","","3"
"At least once a month","1989","Thuringia","Female","","","","","3"
"At least once a month","1989","Brandenburg","Male","","","","","3"
"At least once a month","1989","Brandenburg","Female","","","","","3"
"At least once a month","1989","Mecklenburg-Western Pomerania","Male","","","","","3"
"At least once a month","1989","Mecklenburg-Western Pomerania","Female","","","","","3"
"At least once a month","1989","Saxony","Male","","","","","3"
"At least once a month","1989","Saxony","Female","","","","","3"
"At least once a month","1989","Saxony-Anhalt","Male","","","","","3"
"At least once a month","1989","Saxony-Anhalt","Female","","","","","3"
"At least once a month","1989","Thuringia","Male","","","","","3"
"Several times a year","1989","Schleswig-Holstein","Male","","","","","2"
"Several times a year","1989","Schleswig-Holstein","Female","","","","","2"
"Several times a year","1989","Hamburg","Male","","","","","2"
"Several times a year","1989","Hamburg","Female","","","","","2"
"Several times a year","1989","Bremen","Male","","","","","2"
"Several times a year","1989","Lower Saxony","Male","","","","","2"
"Several times a year","1989","Lower Saxony","Female","","","","","2"
"Several times a year","1989","Bremen","Female","","","","","2"
"Several times a year","1989","North Rhine-Westphalia","Male","","","","","2"
"Several times a year","1989","North Rhine-Westphalia","Female","","","","","2"
"Several times a year","1989","Hesse","Male","","","","","2"
"Several times a year","1989","Hesse","Female","","","","","2"
"Several times a year","1989","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Several times a year","1989","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Several times a year","1989","Baden-Württemberg","Male","","","","","2"
"Several times a year","1989","Baden-Württemberg","Female","","","","","2"
"Several times a year","1989","Bavaria","Male","","","","","2"
"Several times a year","1989","Bavaria","Female","","","","","2"
"Several times a year","1989","Berlin","Male","","","","","2"
"Several times a year","1989","Berlin","Female","","","","","2"
"Several times a year","1989","Brandenburg","Male","","","","","2"
"Several times a year","1989","Brandenburg","Female","","","","","2"
"Several times a year","1989","Mecklenburg-Western Pomerania","Male","","","","","2"
"Several times a year","1989","Mecklenburg-Western Pomerania","Female","","","","","2"
"Several times a year","1989","Saxony-Anhalt","Female","","","","","2"
"Several times a year","1989","Saxony","Male","","","","","2"
"Several times a year","1989","Saxony","Female","","","","","2"
"Several times a year","1989","Saxony-Anhalt","Male","","","","","2"
"Several times a year","1989","Thuringia","Male","","","","","2"
"Several times a year","1989","Thuringia","Female","","","","","2"
"Almost never or never","1990","Schleswig-Holstein","Male","34","0.192641902381764","0.126843245332863","0.258440559430665","1"
"Almost never or never","1990","Schleswig-Holstein","Female","61","0.408743491170514","0.328727372323315","0.488759610017714","1"
"Almost never or never","1990","Hamburg","Male","37","0.49182581507523","0.382275140198817","0.601376489951643","1"
"Almost never or never","1990","Hamburg","Female","42","0.462311741066386","0.357545538391723","0.567077943741049","1"
"Almost never or never","1990","Lower Saxony","Male","185","0.39787999331892","0.35431929817872","0.44144068845912","1"
"Almost never or never","1990","Lower Saxony","Female","224","0.485656165038588","0.441448399182898","0.529863930894279","1"
"Almost never or never","1990","Bremen","Male","25","","","","1"
"Almost never or never","1990","Bremen","Female","34","0.615998849855175","0.488616196551699","0.74338150315865","1"
"Almost never or never","1990","North Rhine-Westphalia","Male","499","0.36487621835876","0.338327205232495","0.391425231485026","1"
"Almost never or never","1990","North Rhine-Westphalia","Female","659","0.478800249199231","0.451655319182682","0.50594517921578","1"
"Almost never or never","1990","Hesse","Male","227","0.407974193612445","0.36454795593476","0.451400431290129","1"
"Almost never or never","1990","Hesse","Female","268","0.510500337023823","0.466148420096324","0.554852253951323","1"
"Almost never or never","1990","Rhineland-Palatinate,Saarland","Male","145","0.444065938170698","0.389627146766046","0.498504729575349","1"
"Almost never or never","1990","Rhineland-Palatinate,Saarland","Female","215","0.60464307386167","0.553347535232098","0.655938612491242","1"
"Almost never or never","1990","Baden-Württemberg","Male","354","0.357922243111764","0.326620115879281","0.389224370344247","1"
"Almost never or never","1990","Baden-Württemberg","Female","466","0.471938063355039","0.439085352135039","0.50479077457504","1"
"Almost never or never","1990","Bavaria","Male","255","0.296662505104713","0.264728746870785","0.328596263338642","1"
"Almost never or never","1990","Bavaria","Female","363","0.444880036570457","0.410677954424408","0.479082118716506","1"
"Almost never or never","1990","Berlin","Male","134","0.449708483432344","0.392453796927031","0.506963169937657","1"
"Almost never or never","1990","Berlin","Female","184","0.549968846883662","0.49637382801495","0.603563865752374","1"
"Almost never or never","1990","Brandenburg","Male","226","0.642766860988527","0.592421312360115","0.693112409616938","1"
"Almost never or never","1990","Brandenburg","Female","282","0.776668136349925","0.73400029836087","0.819335974338981","1"
"Almost never or never","1990","Mecklenburg-Western Pomerania","Male","153","0.664154319277406","0.604152558267081","0.724156080287731","1"
"Almost never or never","1990","Mecklenburg-Western Pomerania","Female","188","0.780061310230326","0.728716887842485","0.831405732618166","1"
"Almost never or never","1990","Saxony","Male","368","0.637055270757655","0.598959112384697","0.675151429130612","1"
"Almost never or never","1990","Saxony","Female","502","0.761327439685522","0.729358758055334","0.793296121315711","1"
"Almost never or never","1990","Saxony-Anhalt","Male","234","0.643677808473379","0.595206118599402","0.692149498347356","1"
"Almost never or never","1990","Saxony-Anhalt","Female","325","0.806067658000875","0.768119479675523","0.844015836326227","1"
"Almost never or never","1990","Thuringia","Male","213","0.634029069882048","0.583199501299749","0.684858638464346","1"
"Almost never or never","1990","Thuringia","Female","306","0.828215276584416","0.79063530071089","0.865795252457942","1"
"At lease once a week","1990","Hamburg","Male","28","","","","4"
"At lease once a week","1990","Schleswig-Holstein","Male","56","0.41278242585245","0.33063978339609","0.49492506830881","4"
"At lease once a week","1990","Schleswig-Holstein","Female","41","0.298010147516639","0.223563519215213","0.372456775818065","4"
"At lease once a week","1990","Hamburg","Female","24","","","","4"
"At lease once a week","1990","Bavaria","Male","232","0.294299187668887","0.262439489406956","0.326158885930817","4"
"At lease once a week","1990","Baden-Württemberg","Male","248","0.298818445212425","0.268929909558063","0.328706980866787","4"
"At lease once a week","1990","Baden-Württemberg","Female","197","0.258967179538771","0.230138326369819","0.287796032707723","4"
"At lease once a week","1990","Lower Saxony","Male","158","0.312751428998537","0.271490994617685","0.354011863379388","4"
"At lease once a week","1990","Lower Saxony","Female","145","0.284022356101782","0.244135175573984","0.323909536629579","4"
"At lease once a week","1990","Bremen","Male","8","","","","4"
"At lease once a week","1990","Bremen","Female","14","","","","4"
"At lease once a week","1990","North Rhine-Westphalia","Male","397","0.325896251890291","0.300046911258362","0.351745592522221","4"
"At lease once a week","1990","North Rhine-Westphalia","Female","325","0.267375643123476","0.243325866862626","0.291425419384326","4"
"At lease once a week","1990","Hesse","Male","149","0.331807696234915","0.290201357377647","0.373414035092184","4"
"At lease once a week","1990","Hesse","Female","111","0.264674441662674","0.225533252722998","0.30381563060235","4"
"At lease once a week","1990","Rhineland-Palatinate,Saarland","Male","101","0.321472225597436","0.270300666997265","0.372643784197607","4"
"At lease once a week","1990","Rhineland-Palatinate,Saarland","Female","69","0.205485825537443","0.16309448630242","0.247877164772467","4"
"At lease once a week","1990","Bavaria","Female","208","0.261496085130048","0.231251567623425","0.291740602636671","4"
"At lease once a week","1990","Berlin","Male","70","0.249768550209818","0.199947187575385","0.299589912844252","4"
"At lease once a week","1990","Berlin","Female","73","0.230862944891071","0.185467416316091","0.27625847346605","4"
"At lease once a week","1990","Brandenburg","Male","46","0.125308742716382","0.0905249809331015","0.160092504499663","4"
"At lease once a week","1990","Brandenburg","Female","33","0.103187895658886","0.0720224991328294","0.134353292184942","4"
"At lease once a week","1990","Mecklenburg-Western Pomerania","Male","36","0.142147437214652","0.0977829510226363","0.186511923406668","4"
"At lease once a week","1990","Mecklenburg-Western Pomerania","Female","17","","","","4"
"At lease once a week","1990","Saxony","Male","116","0.166430278884415","0.136920937557373","0.195939620211458","4"
"At lease once a week","1990","Saxony","Female","82","0.109604924084887","0.0861764422750258","0.133033405894749","4"
"At lease once a week","1990","Saxony-Anhalt","Male","68","0.188167242798082","0.148608930632182","0.227725554963982","4"
"At lease once a week","1990","Saxony-Anhalt","Female","32","0.0818635569648426","0.0555500349246907","0.108177079004994","4"
"At lease once a week","1990","Thuringia","Male","61","0.169951902677249","0.130319245723109","0.209584559631389","4"
"At lease once a week","1990","Thuringia","Female","34","0.0693209902375337","0.0440149061374135","0.0946270743376538","4"
"At least once a month","1990","Schleswig-Holstein","Female","12","","","","3"
"At least once a month","1990","Hamburg","Male","3","","","","3"
"At least once a month","1990","Schleswig-Holstein","Male","9","","","","3"
"At least once a month","1990","Lower Saxony","Male","39","0.0768362727128125","0.0531334683292204","0.100539077096404","3"
"At least once a month","1990","Lower Saxony","Female","42","0.0869875347194477","0.0620602938725405","0.111914775566355","3"
"At least once a month","1990","Hamburg","Female","6","","","","3"
"At least once a month","1990","Bremen","Female","1","","","","3"
"At least once a month","1990","North Rhine-Westphalia","Female","90","0.0786536943653935","0.0640258458137203","0.0932815429170667","3"
"At least once a month","1990","Bremen","Male","4","","","","3"
"At least once a month","1990","North Rhine-Westphalia","Male","125","0.105087793144037","0.0881751000623976","0.122000486225677","3"
"At least once a month","1990","Hesse","Male","37","0.0780237400826177","0.0543242614996243","0.101723218665611","3"
"At least once a month","1990","Hesse","Female","28","","","","3"
"At least once a month","1990","Rhineland-Palatinate,Saarland","Male","18","","","","3"
"At least once a month","1990","Rhineland-Palatinate,Saarland","Female","28","","","","3"
"At least once a month","1990","Baden-Württemberg","Male","112","0.123829129840825","0.102321551613894","0.145336708067757","3"
"At least once a month","1990","Bavaria","Male","101","0.134279905786374","0.110444031789772","0.158115779782977","3"
"At least once a month","1990","Bavaria","Female","73","0.0848308560515983","0.0656545358345493","0.104007176268647","3"
"At least once a month","1990","Baden-Württemberg","Female","53","0.0640078167933054","0.0478999177429962","0.0801157158436147","3"
"At least once a month","1990","Thuringia","Female","5","","","","3"
"At least once a month","1990","Berlin","Male","18","","","","3"
"At least once a month","1990","Berlin","Female","18","","","","3"
"At least once a month","1990","Brandenburg","Male","14","","","","3"
"At least once a month","1990","Brandenburg","Female","7","","","","3"
"At least once a month","1990","Mecklenburg-Western Pomerania","Male","14","","","","3"
"At least once a month","1990","Mecklenburg-Western Pomerania","Female","7","","","","3"
"At least once a month","1990","Saxony","Male","33","0.0498242530647579","0.0325859405905409","0.0670625655389749","3"
"At least once a month","1990","Saxony","Female","17","","","","3"
"At least once a month","1990","Saxony-Anhalt","Male","15","","","","3"
"At least once a month","1990","Saxony-Anhalt","Female","10","","","","3"
"At least once a month","1990","Thuringia","Male","14","","","","3"
"Several times a year","1990","Schleswig-Holstein","Male","39","0.329278134918408","0.250869981393026","0.407686288443791","2"
"Several times a year","1990","Hamburg","Female","15","","","","2"
"Several times a year","1990","Schleswig-Holstein","Female","31","0.220796646842253","0.153283907005122","0.288309386679383","2"
"Several times a year","1990","Hamburg","Male","12","","","","2"
"Several times a year","1990","Lower Saxony","Female","80","0.143333944140182","0.11233922893262","0.174328659347744","2"
"Several times a year","1990","Lower Saxony","Male","103","0.212532304969731","0.176123529631574","0.248941080307888","2"
"Several times a year","1990","Bremen","Male","9","","","","2"
"Several times a year","1990","Bremen","Female","7","","","","2"
"Several times a year","1990","North Rhine-Westphalia","Male","242","0.204139736606911","0.181910292549747","0.226369180664075","2"
"Several times a year","1990","North Rhine-Westphalia","Female","227","0.1751704133119","0.154515568540596","0.195825258083203","2"
"Several times a year","1990","Hesse","Male","79","0.182194370070023","0.148086227938383","0.216302512201663","2"
"Several times a year","1990","Hesse","Female","81","0.182857129403098","0.148561156543258","0.217153102262938","2"
"Several times a year","1990","Rhineland-Palatinate,Saarland","Male","56","0.166744579273838","0.125904362573278","0.207584795974397","2"
"Several times a year","1990","Rhineland-Palatinate,Saarland","Female","37","0.114327246639874","0.0809425916877337","0.147711901592015","2"
"Several times a year","1990","Baden-Württemberg","Male","187","0.219430181834985","0.19240679647892","0.24645356719105","2"
"Several times a year","1990","Baden-Württemberg","Female","171","0.205086940312884","0.178515499755565","0.231658380870204","2"
"Several times a year","1990","Bavaria","Male","198","0.274758401440026","0.243551283539131","0.305965519340921","2"
"Several times a year","1990","Bavaria","Female","167","0.208793022247897","0.180819915115944","0.23676612937985","2"
"Several times a year","1990","Berlin","Male","68","0.252323849369279","0.202333634127678","0.302314064610881","2"
"Several times a year","1990","Berlin","Female","56","0.148027398520652","0.109769777406226","0.186285019635078","2"
"Several times a year","1990","Brandenburg","Male","62","0.188201464970407","0.147134358845254","0.22926857109556","2"
"Several times a year","1990","Brandenburg","Female","44","0.104630024312589","0.0732728460433367","0.13598720258184","2"
"Several times a year","1990","Mecklenburg-Western Pomerania","Male","35","0.137572531918117","0.0938115792732328","0.181333484563002","2"
"Several times a year","1990","Mecklenburg-Western Pomerania","Female","38","0.134068730887524","0.0918326564054562","0.176304805369592","2"
"Several times a year","1990","Saxony-Anhalt","Female","50","0.0952526250311972","0.0670764390065414","0.123428811055853","2"
"Several times a year","1990","Saxony","Male","95","0.146690197293172","0.118659991023146","0.174720403563198","2"
"Several times a year","1990","Saxony","Female","82","0.106391944579192","0.083267801381627","0.129516087776756","2"
"Several times a year","1990","Saxony-Anhalt","Male","58","0.129082533587953","0.0951469987763252","0.16301806839958","2"
"Several times a year","1990","Thuringia","Male","57","0.161574191165465","0.122736191111236","0.200412191219693","2"
"Several times a year","1990","Thuringia","Female","42","0.0915706925525022","0.0628353468491716","0.120306038255833","2"
"Almost never or never","1991","Schleswig-Holstein","Male","","","","","1"
"Almost never or never","1991","Schleswig-Holstein","Female","","","","","1"
"Almost never or never","1991","Hamburg","Male","","","","","1"
"Almost never or never","1991","Hamburg","Female","","","","","1"
"Almost never or never","1991","Lower Saxony","Male","","","","","1"
"Almost never or never","1991","Lower Saxony","Female","","","","","1"
"Almost never or never","1991","Bremen","Male","","","","","1"
"Almost never or never","1991","Bremen","Female","","","","","1"
"Almost never or never","1991","North Rhine-Westphalia","Male","","","","","1"
"Almost never or never","1991","North Rhine-Westphalia","Female","","","","","1"
"Almost never or never","1991","Hesse","Male","","","","","1"
"Almost never or never","1991","Hesse","Female","","","","","1"
"Almost never or never","1991","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Almost never or never","1991","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Almost never or never","1991","Baden-Württemberg","Male","","","","","1"
"Almost never or never","1991","Baden-Württemberg","Female","","","","","1"
"Almost never or never","1991","Bavaria","Male","","","","","1"
"Almost never or never","1991","Bavaria","Female","","","","","1"
"Almost never or never","1991","Berlin","Male","","","","","1"
"Almost never or never","1991","Berlin","Female","","","","","1"
"Almost never or never","1991","Brandenburg","Male","","","","","1"
"Almost never or never","1991","Brandenburg","Female","","","","","1"
"Almost never or never","1991","Mecklenburg-Western Pomerania","Male","","","","","1"
"Almost never or never","1991","Mecklenburg-Western Pomerania","Female","","","","","1"
"Almost never or never","1991","Saxony","Male","","","","","1"
"Almost never or never","1991","Saxony","Female","","","","","1"
"Almost never or never","1991","Saxony-Anhalt","Male","","","","","1"
"Almost never or never","1991","Saxony-Anhalt","Female","","","","","1"
"Almost never or never","1991","Thuringia","Male","","","","","1"
"Almost never or never","1991","Thuringia","Female","","","","","1"
"At lease once a week","1991","Schleswig-Holstein","Female","","","","","4"
"At lease once a week","1991","Hamburg","Male","","","","","4"
"At lease once a week","1991","Schleswig-Holstein","Male","","","","","4"
"At lease once a week","1991","Hamburg","Female","","","","","4"
"At lease once a week","1991","Baden-Württemberg","Female","","","","","4"
"At lease once a week","1991","Bavaria","Male","","","","","4"
"At lease once a week","1991","Baden-Württemberg","Male","","","","","4"
"At lease once a week","1991","Lower Saxony","Male","","","","","4"
"At lease once a week","1991","Lower Saxony","Female","","","","","4"
"At lease once a week","1991","Bremen","Male","","","","","4"
"At lease once a week","1991","Bremen","Female","","","","","4"
"At lease once a week","1991","North Rhine-Westphalia","Male","","","","","4"
"At lease once a week","1991","North Rhine-Westphalia","Female","","","","","4"
"At lease once a week","1991","Hesse","Male","","","","","4"
"At lease once a week","1991","Hesse","Female","","","","","4"
"At lease once a week","1991","Rhineland-Palatinate,Saarland","Male","","","","","4"
"At lease once a week","1991","Rhineland-Palatinate,Saarland","Female","","","","","4"
"At lease once a week","1991","Bavaria","Female","","","","","4"
"At lease once a week","1991","Berlin","Male","","","","","4"
"At lease once a week","1991","Berlin","Female","","","","","4"
"At lease once a week","1991","Brandenburg","Male","","","","","4"
"At lease once a week","1991","Brandenburg","Female","","","","","4"
"At lease once a week","1991","Mecklenburg-Western Pomerania","Male","","","","","4"
"At lease once a week","1991","Mecklenburg-Western Pomerania","Female","","","","","4"
"At lease once a week","1991","Saxony","Male","","","","","4"
"At lease once a week","1991","Saxony","Female","","","","","4"
"At lease once a week","1991","Saxony-Anhalt","Male","","","","","4"
"At lease once a week","1991","Saxony-Anhalt","Female","","","","","4"
"At lease once a week","1991","Thuringia","Male","","","","","4"
"At lease once a week","1991","Thuringia","Female","","","","","4"
"At least once a month","1991","Schleswig-Holstein","Female","","","","","3"
"At least once a month","1991","Schleswig-Holstein","Male","","","","","3"
"At least once a month","1991","Hamburg","Male","","","","","3"
"At least once a month","1991","Hamburg","Female","","","","","3"
"At least once a month","1991","Lower Saxony","Male","","","","","3"
"At least once a month","1991","Lower Saxony","Female","","","","","3"
"At least once a month","1991","Bremen","Male","","","","","3"
"At least once a month","1991","North Rhine-Westphalia","Male","","","","","3"
"At least once a month","1991","North Rhine-Westphalia","Female","","","","","3"
"At least once a month","1991","Bremen","Female","","","","","3"
"At least once a month","1991","Hesse","Male","","","","","3"
"At least once a month","1991","Hesse","Female","","","","","3"
"At least once a month","1991","Rhineland-Palatinate,Saarland","Female","","","","","3"
"At least once a month","1991","Rhineland-Palatinate,Saarland","Male","","","","","3"
"At least once a month","1991","Baden-Württemberg","Male","","","","","3"
"At least once a month","1991","Baden-Württemberg","Female","","","","","3"
"At least once a month","1991","Bavaria","Male","","","","","3"
"At least once a month","1991","Bavaria","Female","","","","","3"
"At least once a month","1991","Thuringia","Female","","","","","3"
"At least once a month","1991","Berlin","Male","","","","","3"
"At least once a month","1991","Berlin","Female","","","","","3"
"At least once a month","1991","Brandenburg","Male","","","","","3"
"At least once a month","1991","Brandenburg","Female","","","","","3"
"At least once a month","1991","Mecklenburg-Western Pomerania","Male","","","","","3"
"At least once a month","1991","Mecklenburg-Western Pomerania","Female","","","","","3"
"At least once a month","1991","Saxony","Male","","","","","3"
"At least once a month","1991","Saxony","Female","","","","","3"
"At least once a month","1991","Saxony-Anhalt","Male","","","","","3"
"At least once a month","1991","Saxony-Anhalt","Female","","","","","3"
"At least once a month","1991","Thuringia","Male","","","","","3"
"Several times a year","1991","Schleswig-Holstein","Male","","","","","2"
"Several times a year","1991","Schleswig-Holstein","Female","","","","","2"
"Several times a year","1991","Hamburg","Male","","","","","2"
"Several times a year","1991","Hamburg","Female","","","","","2"
"Several times a year","1991","Lower Saxony","Female","","","","","2"
"Several times a year","1991","Lower Saxony","Male","","","","","2"
"Several times a year","1991","Bremen","Male","","","","","2"
"Several times a year","1991","Bremen","Female","","","","","2"
"Several times a year","1991","North Rhine-Westphalia","Male","","","","","2"
"Several times a year","1991","North Rhine-Westphalia","Female","","","","","2"
"Several times a year","1991","Hesse","Male","","","","","2"
"Several times a year","1991","Hesse","Female","","","","","2"
"Several times a year","1991","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Several times a year","1991","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Several times a year","1991","Baden-Württemberg","Male","","","","","2"
"Several times a year","1991","Baden-Württemberg","Female","","","","","2"
"Several times a year","1991","Bavaria","Male","","","","","2"
"Several times a year","1991","Bavaria","Female","","","","","2"
"Several times a year","1991","Berlin","Male","","","","","2"
"Several times a year","1991","Berlin","Female","","","","","2"
"Several times a year","1991","Brandenburg","Male","","","","","2"
"Several times a year","1991","Brandenburg","Female","","","","","2"
"Several times a year","1991","Mecklenburg-Western Pomerania","Male","","","","","2"
"Several times a year","1991","Mecklenburg-Western Pomerania","Female","","","","","2"
"Several times a year","1991","Saxony-Anhalt","Female","","","","","2"
"Several times a year","1991","Thuringia","Female","","","","","2"
"Several times a year","1991","Saxony","Male","","","","","2"
"Several times a year","1991","Saxony","Female","","","","","2"
"Several times a year","1991","Saxony-Anhalt","Male","","","","","2"
"Several times a year","1991","Thuringia","Male","","","","","2"
"Almost never or never","1992","Schleswig-Holstein","Male","59","0.442026227633515","0.354965158385148","0.529087296881882","1"
"Almost never or never","1992","Schleswig-Holstein","Female","83","0.582663547148437","0.501269879382589","0.664057214914284","1"
"Almost never or never","1992","Hamburg","Male","36","0.525107069598982","0.406416717136606","0.643797422061358","1"
"Almost never or never","1992","Hamburg","Female","50","0.602113713717574","0.495521783573966","0.708705643861182","1"
"Almost never or never","1992","Lower Saxony","Male","220","0.483768785053591","0.438780444701402","0.52875712540578","1"
"Almost never or never","1992","Lower Saxony","Female","250","0.552153708402617","0.507714118688014","0.596593298117221","1"
"Almost never or never","1992","Bremen","Male","22","","","","1"
"Almost never or never","1992","Bremen","Female","32","0.658511367970913","0.52435934191479","0.792663394027035","1"
"Almost never or never","1992","North Rhine-Westphalia","Male","568","0.459932026019206","0.431907970159863","0.48795608187855","1"
"Almost never or never","1992","North Rhine-Westphalia","Female","703","0.532491652165752","0.505029184970579","0.559954119360925","1"
"Almost never or never","1992","Baden-Württemberg","Female","503","0.549215256140524","0.516152095605254","0.582278416675793","1"
"Almost never or never","1992","Bavaria","Male","325","0.406413097701562","0.372567683541348","0.440258511861777","1"
"Almost never or never","1992","Bavaria","Female","428","0.534082634991419","0.499687177681793","0.568478092301044","1"
"Almost never or never","1992","Hesse","Male","247","0.500754599763017","0.455309074822345","0.54620012470369","1"
"Almost never or never","1992","Hesse","Female","301","0.622576479463513","0.57907542976263","0.666077529164395","1"
"Almost never or never","1992","Rhineland-Palatinate,Saarland","Male","156","0.542411348779881","0.486499973159745","0.598322724400017","1"
"Almost never or never","1992","Rhineland-Palatinate,Saarland","Female","224","0.673574656331576","0.623951334257818","0.723197978405334","1"
"Almost never or never","1992","Baden-Württemberg","Male","420","0.466723631792462","0.433515487515802","0.499931776069123","1"
"Almost never or never","1992","Thuringia","Male","193","0.625886898693527","0.573033910764114","0.67873988662294","1"
"Almost never or never","1992","Thuringia","Female","257","0.77593844373682","0.732564269144952","0.819312618328688","1"
"Almost never or never","1992","Berlin","Male","139","0.497136562941992","0.438149546192891","0.556123579691093","1"
"Almost never or never","1992","Berlin","Female","189","0.604686666003194","0.550780247646539","0.65859308435985","1"
