"m11104","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Several times a year","1985","35-65 y.","vocational + Abi","15","","","","2"
"Several times a year","1985","35-65 y.","higher vocational","63","0.179726160488573","0.139033122223874","0.220419198753272","2"
"Several times a year","1985","35-65 y.","higher education","76","0.161814625711492","0.128123100337393","0.19550615108559","2"
"Several times a year","1985","66 and older","in school","","","","","2"
"Several times a year","1985","66 and older","inadequately","","","","","2"
"Several times a year","1985","66 and older","general elemantary","3","","","","2"
"Several times a year","1985","66 and older","middle vocational","19","","","","2"
"Several times a year","1985","66 and older","vocational + Abi","","","","","2"
"Several times a year","1985","16-34 y.","in school","23","","","","2"
"Several times a year","1985","35-65 y.","in school","","","","","2"
"Several times a year","1985","35-65 y.","inadequately","27","","","","2"
"Several times a year","1985","35-65 y.","general elemantary","85","0.0536408855436224","0.042181513535743","0.0651002575515018","2"
"Almost never or never","1986","16-34 y.","general elemantary","493","0.402692446263257","0.373995386138564","0.431389506387949","1"
"Almost never or never","1986","16-34 y.","middle vocational","694","0.331311182998213","0.310135858970623","0.352486507025803","1"
"Almost never or never","1986","16-34 y.","vocational + Abi","50","0.269020215121524","0.198982354472549","0.3390580757705","1"
"Almost never or never","1986","16-34 y.","higher vocational","64","0.308813726464766","0.243121022074609","0.374506430854923","1"
"Almost never or never","1986","16-34 y.","higher education","60","0.257249980366561","0.200511241480415","0.313988719252707","1"
"Almost never or never","1986","35-65 y.","in school","","","","","1"
"Almost never or never","1986","35-65 y.","inadequately","486","0.898117590387739","0.872388938220233","0.923846242555244","1"
"Almost never or never","1986","16-34 y.","in school","26","","","","1"
"Almost never or never","1986","16-34 y.","inadequately","157","0.629211740344582","0.566923867892215","0.691499612796949","1"
"Almost never or never","1986","35-65 y.","general elemantary","1108","0.793198482518883","0.771798832436156","0.814598132601609","1"
"Almost never or never","1986","35-65 y.","middle vocational","1631","0.619077399631082","0.600393382579039","0.637761416683126","1"
"Almost never or never","1986","35-65 y.","vocational + Abi","59","0.444886503673756","0.348445101994763","0.541327905352749","1"
"Almost never or never","1986","35-65 y.","higher vocational","149","0.483854723362585","0.428134567513479","0.539574879211691","1"
"Almost never or never","1986","35-65 y.","higher education","176","0.390278181428542","0.34594033252464","0.434616030332444","1"
"Almost never or never","1986","66 and older","in school","","","","","1"
"Almost never or never","1986","66 and older","inadequately","16","","","","1"
"Almost never or never","1986","66 and older","general elemantary","363","0.925167319867029","0.899019885470962","0.951314754263097","1"
"Almost never or never","1986","66 and older","middle vocational","425","0.905972270770691","0.879724845198519","0.932219696342863","1"
"Almost never or never","1986","66 and older","vocational + Abi","14","","","","1"
"Almost never or never","1986","66 and older","higher vocational","63","0.887456344951284","0.813945244554618","0.960967445347949","1"
"Almost never or never","1986","66 and older","higher education","33","0.633632275527587","0.503918110263516","0.763346440791658","1"
"At lease once a week","1986","35-65 y.","higher vocational","90","0.283937755147777","0.233662323109705","0.334213187185849","4"
"At lease once a week","1986","35-65 y.","vocational + Abi","22","","","","4"
"At lease once a week","1986","16-34 y.","general elemantary","372","0.33756133743441","0.309891866962429","0.36523080790639","4"
"At lease once a week","1986","66 and older","higher education","11","","","","4"
"At lease once a week","1986","35-65 y.","middle vocational","532","0.217313890193817","0.201446081117439","0.233181699270195","4"
"At lease once a week","1986","35-65 y.","higher education","185","0.392093167648434","0.34771853568022","0.436467799616648","4"
"At lease once a week","1986","66 and older","higher vocational","6","","","","4"
"At lease once a week","1986","16-34 y.","inadequately","46","0.263461778983705","0.206655210538871","0.320268347428538","4"
"At lease once a week","1986","16-34 y.","middle vocational","675","0.37846432271296","0.356644787704328","0.400283857721593","4"
"At lease once a week","1986","16-34 y.","in school","121","0.659826867253713","0.591741055231718","0.727912679275707","4"
"At lease once a week","1986","16-34 y.","vocational + Abi","61","0.405898050829862","0.328340032831358","0.483456068828365","4"
"At lease once a week","1986","16-34 y.","higher vocational","71","0.395185576283988","0.325669875863215","0.464701276704761","4"
"At lease once a week","1986","16-34 y.","higher education","104","0.448269975748122","0.383717366338421","0.512822585157822","4"
"At lease once a week","1986","35-65 y.","in school","","","","","4"
"At lease once a week","1986","35-65 y.","inadequately","10","","","","4"
"At lease once a week","1986","35-65 y.","general elemantary","152","0.131254910900759","0.113412939613978","0.14909688218754","4"
"At lease once a week","1986","66 and older","in school","","","","","4"
"At lease once a week","1986","66 and older","inadequately","1","","","","4"
"At lease once a week","1986","66 and older","general elemantary","17","","","","4"
"At lease once a week","1986","66 and older","middle vocational","37","0.0691629662253545","0.0463451058461666","0.0919808266045423","4"
"At lease once a week","1986","66 and older","vocational + Abi","5","","","","4"
"At least once a month","1986","16-34 y.","general elemantary","76","0.0691995502053375","0.0543493745552321","0.084049725855443","3"
"At least once a month","1986","16-34 y.","higher vocational","17","","","","3"
"At least once a month","1986","16-34 y.","middle vocational","158","0.0853462324224232","0.0727766593271469","0.0979158055176995","3"
"At least once a month","1986","35-65 y.","higher vocational","17","","","","3"
"At least once a month","1986","35-65 y.","higher education","40","0.0887634985765209","0.0629138660113809","0.114613131141661","3"
"At least once a month","1986","16-34 y.","inadequately","9","","","","3"
"At least once a month","1986","16-34 y.","vocational + Abi","11","","","","3"
"At least once a month","1986","16-34 y.","higher education","24","","","","3"
"At least once a month","1986","35-65 y.","vocational + Abi","6","","","","3"
"At least once a month","1986","16-34 y.","in school","6","","","","3"
"At least once a month","1986","35-65 y.","in school","","","","","3"
"At least once a month","1986","35-65 y.","middle vocational","134","0.0489795492685671","0.0406756565426025","0.0572834419945317","3"
"At least once a month","1986","35-65 y.","inadequately","6","","","","3"
"At least once a month","1986","35-65 y.","general elemantary","39","0.0286376579834821","0.0198251757504091","0.0374501402165551","3"
"At least once a month","1986","66 and older","higher vocational","1","","","","3"
"At least once a month","1986","66 and older","higher education","3","","","","3"
"At least once a month","1986","66 and older","in school","","","","","3"
"At least once a month","1986","66 and older","inadequately","","","","","3"
"At least once a month","1986","66 and older","general elemantary","6","","","","3"
"At least once a month","1986","66 and older","middle vocational","7","","","","3"
"At least once a month","1986","66 and older","vocational + Abi","1","","","","3"
"Several times a year","1986","16-34 y.","general elemantary","181","0.190546666096996","0.167566760095171","0.213526572098822","2"
"Several times a year","1986","16-34 y.","middle vocational","371","0.204878261866403","0.18672039861872","0.223036125114087","2"
"Several times a year","1986","16-34 y.","higher vocational","38","0.215093719234342","0.156669346647469","0.273518091821215","2"
"Several times a year","1986","16-34 y.","higher education","40","0.185250666031231","0.134822570880673","0.23567876118179","2"
"Several times a year","1986","16-34 y.","inadequately","19","","","","2"
"Several times a year","1986","16-34 y.","vocational + Abi","32","0.231559563920183","0.164936562056503","0.298182565783863","2"
"Several times a year","1986","66 and older","higher vocational","1","","","","2"
"Several times a year","1986","66 and older","higher education","6","","","","2"
"Several times a year","1986","16-34 y.","in school","33","0.157843734894524","0.105447312426558","0.21024015736249","2"
"Several times a year","1986","35-65 y.","in school","","","","","2"
"Several times a year","1986","35-65 y.","inadequately","29","","","","2"
"Several times a year","1986","35-65 y.","general elemantary","77","0.0469089485968758","0.035736871616664","0.0580810255770876","2"
"Several times a year","1986","35-65 y.","middle vocational","298","0.114629160906533","0.102372008858066","0.126886312955","2"
"Several times a year","1986","35-65 y.","vocational + Abi","15","","","","2"
"Several times a year","1986","35-65 y.","higher vocational","53","0.184742929336598","0.141471618549149","0.228014240124048","2"
"Several times a year","1986","35-65 y.","higher education","64","0.128865152346503","0.0984120141147874","0.159318290578219","2"
"Several times a year","1986","66 and older","in school","","","","","2"
"Several times a year","1986","66 and older","inadequately","2","","","","2"
"Several times a year","1986","66 and older","general elemantary","3","","","","2"
"Several times a year","1986","66 and older","middle vocational","6","","","","2"
"Several times a year","1986","66 and older","vocational + Abi","","","","","2"
"Almost never or never","1987","16-34 y.","general elemantary","","","","","1"
"Almost never or never","1987","16-34 y.","middle vocational","","","","","1"
"Almost never or never","1987","16-34 y.","vocational + Abi","","","","","1"
"Almost never or never","1987","16-34 y.","higher vocational","","","","","1"
"Almost never or never","1987","16-34 y.","higher education","","","","","1"
"Almost never or never","1987","35-65 y.","in school","","","","","1"
"Almost never or never","1987","35-65 y.","inadequately","","","","","1"
"Almost never or never","1987","35-65 y.","vocational + Abi","","","","","1"
"Almost never or never","1987","35-65 y.","higher vocational","","","","","1"
"Almost never or never","1987","35-65 y.","higher education","","","","","1"
"Almost never or never","1987","66 and older","in school","","","","","1"
"Almost never or never","1987","66 and older","inadequately","","","","","1"
"Almost never or never","1987","66 and older","general elemantary","","","","","1"
"Almost never or never","1987","66 and older","middle vocational","","","","","1"
"Almost never or never","1987","16-34 y.","in school","","","","","1"
"Almost never or never","1987","16-34 y.","inadequately","","","","","1"
"Almost never or never","1987","35-65 y.","general elemantary","","","","","1"
"Almost never or never","1987","35-65 y.","middle vocational","","","","","1"
"Almost never or never","1987","66 and older","vocational + Abi","","","","","1"
"Almost never or never","1987","66 and older","higher vocational","","","","","1"
"Almost never or never","1987","66 and older","higher education","","","","","1"
"At lease once a week","1987","35-65 y.","vocational + Abi","","","","","4"
"At lease once a week","1987","35-65 y.","middle vocational","","","","","4"
"At lease once a week","1987","35-65 y.","higher vocational","","","","","4"
"At lease once a week","1987","66 and older","higher education","","","","","4"
"At lease once a week","1987","16-34 y.","general elemantary","","","","","4"
"At lease once a week","1987","16-34 y.","inadequately","","","","","4"
"At lease once a week","1987","16-34 y.","middle vocational","","","","","4"
"At lease once a week","1987","16-34 y.","in school","","","","","4"
"At lease once a week","1987","16-34 y.","vocational + Abi","","","","","4"
"At lease once a week","1987","16-34 y.","higher vocational","","","","","4"
"At lease once a week","1987","16-34 y.","higher education","","","","","4"
"At lease once a week","1987","35-65 y.","in school","","","","","4"
"At lease once a week","1987","35-65 y.","inadequately","","","","","4"
"At lease once a week","1987","35-65 y.","general elemantary","","","","","4"
"At lease once a week","1987","35-65 y.","higher education","","","","","4"
"At lease once a week","1987","66 and older","higher vocational","","","","","4"
"At lease once a week","1987","66 and older","in school","","","","","4"
"At lease once a week","1987","66 and older","inadequately","","","","","4"
"At lease once a week","1987","66 and older","general elemantary","","","","","4"
"At lease once a week","1987","66 and older","middle vocational","","","","","4"
"At lease once a week","1987","66 and older","vocational + Abi","","","","","4"
"At least once a month","1987","16-34 y.","general elemantary","","","","","3"
"At least once a month","1987","16-34 y.","inadequately","","","","","3"
"At least once a month","1987","16-34 y.","middle vocational","","","","","3"
"At least once a month","1987","16-34 y.","vocational + Abi","","","","","3"
"At least once a month","1987","35-65 y.","higher vocational","","","","","3"
"At least once a month","1987","35-65 y.","higher education","","","","","3"
"At least once a month","1987","16-34 y.","higher vocational","","","","","3"
"At least once a month","1987","35-65 y.","vocational + Abi","","","","","3"
"At least once a month","1987","16-34 y.","in school","","","","","3"
"At least once a month","1987","35-65 y.","middle vocational","","","","","3"
"At least once a month","1987","16-34 y.","higher education","","","","","3"
"At least once a month","1987","35-65 y.","in school","","","","","3"
"At least once a month","1987","35-65 y.","inadequately","","","","","3"
"At least once a month","1987","35-65 y.","general elemantary","","","","","3"
"At least once a month","1987","66 and older","general elemantary","","","","","3"
"At least once a month","1987","66 and older","in school","","","","","3"
"At least once a month","1987","66 and older","inadequately","","","","","3"
"At least once a month","1987","66 and older","middle vocational","","","","","3"
"At least once a month","1987","66 and older","vocational + Abi","","","","","3"
"At least once a month","1987","66 and older","higher vocational","","","","","3"
"At least once a month","1987","66 and older","higher education","","","","","3"
"Several times a year","1987","16-34 y.","higher vocational","","","","","2"
"Several times a year","1987","16-34 y.","general elemantary","","","","","2"
"Several times a year","1987","16-34 y.","middle vocational","","","","","2"
"Several times a year","1987","16-34 y.","higher education","","","","","2"
"Several times a year","1987","16-34 y.","inadequately","","","","","2"
"Several times a year","1987","16-34 y.","vocational + Abi","","","","","2"
"Several times a year","1987","16-34 y.","in school","","","","","2"
"Several times a year","1987","35-65 y.","in school","","","","","2"
"Several times a year","1987","35-65 y.","inadequately","","","","","2"
"Several times a year","1987","35-65 y.","general elemantary","","","","","2"
"Several times a year","1987","35-65 y.","middle vocational","","","","","2"
"Several times a year","1987","35-65 y.","vocational + Abi","","","","","2"
"Several times a year","1987","35-65 y.","higher vocational","","","","","2"
"Several times a year","1987","35-65 y.","higher education","","","","","2"
"Several times a year","1987","66 and older","in school","","","","","2"
"Several times a year","1987","66 and older","inadequately","","","","","2"
"Several times a year","1987","66 and older","general elemantary","","","","","2"
"Several times a year","1987","66 and older","middle vocational","","","","","2"
"Several times a year","1987","66 and older","vocational + Abi","","","","","2"
"Several times a year","1987","66 and older","higher vocational","","","","","2"
"Several times a year","1987","66 and older","higher education","","","","","2"
"Almost never or never","1988","16-34 y.","general elemantary","452","0.380246434807215","0.351186623457298","0.409306246157132","1"
"Almost never or never","1988","16-34 y.","middle vocational","673","0.351101544562551","0.328995805549308","0.373207283575794","1"
"Almost never or never","1988","16-34 y.","vocational + Abi","48","0.262214155959205","0.19252012216141","0.331908189757","1"
"Almost never or never","1988","16-34 y.","higher vocational","44","0.26699820828362","0.198874657676882","0.335121758890359","1"
"Almost never or never","1988","16-34 y.","higher education","54","0.256548520123145","0.19647111806393","0.31662592218236","1"
"Almost never or never","1988","35-65 y.","in school","","","","","1"
"Almost never or never","1988","35-65 y.","inadequately","459","0.916025394830175","0.891567878132749","0.940482911527602","1"
"Almost never or never","1988","35-65 y.","vocational + Abi","61","0.529085320428428","0.430760205180865","0.627410435675992","1"
"Almost never or never","1988","35-65 y.","higher vocational","138","0.460818359033119","0.405059826176726","0.516576891889513","1"
"Almost never or never","1988","35-65 y.","higher education","148","0.342409560264285","0.298071933917793","0.386747186610777","1"
"Almost never or never","1988","66 and older","in school","","","","","1"
"Almost never or never","1988","66 and older","inadequately","16","","","","1"
"Almost never or never","1988","66 and older","general elemantary","341","0.893258076601281","0.86217067139886","0.924345481803703","1"
"Almost never or never","1988","66 and older","middle vocational","424","0.859950285055916","0.82947054866356","0.890430021448272","1"
"Almost never or never","1988","16-34 y.","in school","22","","","","1"
"Almost never or never","1988","16-34 y.","inadequately","133","0.642174730349728","0.573652533840798","0.710696926858658","1"
"Almost never or never","1988","35-65 y.","general elemantary","1002","0.78764585518703","0.765028118780344","0.810263591593716","1"
"Almost never or never","1988","35-65 y.","middle vocational","1442","0.573050603490788","0.553298453257494","0.592802753724081","1"
"Almost never or never","1988","66 and older","vocational + Abi","15","","","","1"
"Almost never or never","1988","66 and older","higher vocational","55","0.795188177418731","0.699268854812458","0.891107500025004","1"
"Almost never or never","1988","66 and older","higher education","39","0.700351800103724","0.580369263675837","0.82033433653161","1"
"At lease once a week","1988","66 and older","higher education","11","","","","4"
"At lease once a week","1988","35-65 y.","vocational + Abi","17","","","","4"
"At lease once a week","1988","16-34 y.","general elemantary","356","0.351331731575311","0.322754463210242","0.379908999940379","4"
