"ple0011","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Berlin","Part Time","160","0.861973726300853","0.811301966682608","0.912645485919098","2"
"No","2011","Saxony","Not Working","472","0.870210178952567","0.841785645541081","0.898634712364053","2"
"No","2011","Saxony-Anhalt","Not Working","308","0.842771914973881","0.804852070300837","0.880691759646925","2"
"No","2011","Berlin","Not Working","273","0.895184360552648","0.860863618836013","0.929505102269284","2"
"No","2011","Schleswig-Holstein","Part Time","145","0.908206927305168","0.863468011154242","0.952945843456094","2"
"No","2011","Saxony-Anhalt","Part Time","162","0.949238421865781","0.91671589517873","0.981760948552833","2"
"No","2011","Hamburg","Not Working","119","0.919642541613008","0.872548525425897","0.966736557800118","2"
"No","2011","Schleswig-Holstein","Full Time","205","0.966501864467869","0.942506194438485","0.990497534497253","2"
"No","2011","Hamburg","Part Time","70","0.826508345778517","0.741928742439122","0.911087949117912","2"
"No","2011","Bremen","Part Time","32","0.908458587072653","0.811525955039049","1.00539121910626","2"
"No","2011","Saxony-Anhalt","Full Time","317","0.948265150143027","0.924756516227366","0.971773784058688","2"
"No","2011","Schleswig-Holstein","Not Working","248","0.87906222968092","0.840665079241162","0.917459380120677","2"
"No","2011","Hamburg","Full Time","106","0.951355380861114","0.911154039723921","0.991556721998308","2"
"No","2011","Lower Saxony","Not Working","680","0.871637891101568","0.847934862209171","0.895340919993965","2"
"No","2011","Bremen","Full Time","39","0.908569674012324","0.819250983372163","0.997888364652485","2"
"No","2011","Brandenburg","Full Time","317","0.93023639431945","0.903037937532835","0.957434851106065","2"
"No","2011","Brandenburg","Part Time","144","0.935060574270431","0.896515191775776","0.973605956765085","2"
"No","2011","Brandenburg","Not Working","348","0.890423291564683","0.8596193050686","0.921227278060766","2"
"No","2011","Mecklenburg-Western Pomerania","Full Time","186","0.959164368014444","0.931386625726456","0.986942110302432","2"
"No","2011","Saxony","Full Time","553","0.949701164379432","0.931883260045373","0.96751906871349","2"
"No","2011","Saxony","Part Time","279","0.948253866006013","0.922976119841816","0.97353161217021","2"
"No","2011","Lower Saxony","Full Time","634","0.937586564649771","0.919377905113502","0.95579522418604","2"
"No","2011","Lower Saxony","Part Time","445","0.93253321959694","0.910023709132026","0.955042730061854","2"
"No","2011","Bremen","Not Working","50","0.968258372895107","0.921060722450727","1.01545602333949","2"
"No","2011","North Rhine-Westphalia","Full Time","1397","0.937619820698509","0.92537284422826","0.949866797168759","2"
"No","2011","North Rhine-Westphalia","Part Time","934","0.930654622363543","0.914987456821852","0.946321787905235","2"
"No","2011","Bavaria","Part Time","723","0.92063703890397","0.901740164728052","0.939533913079887","2"
"No","2011","Bavaria","Not Working","1028","0.840499341366528","0.819800511909662","0.861198170823395","2"
"No","2011","Berlin","Full Time","274","0.92175835759429","0.891318682115424","0.952198033073157","2"
"No","2011","Mecklenburg-Western Pomerania","Part Time","97","0.872462682927044","0.808659034981296","0.936266330872792","2"
"No","2011","Mecklenburg-Western Pomerania","Not Working","182","0.813372563061591","0.761771513085575","0.864973613037606","2"
"No","2011","Thuringia","Full Time","331","0.921282688360967","0.893029532871403","0.949535843850531","2"
"No","2011","Thuringia","Part Time","153","0.908518258539334","0.864662352417766","0.952374164660903","2"
