"year","e11102","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","(0) in school","6.3","7","103","5","6","7","7","7","6.14","6.46","4","7","6","7"
"2005","Employed","(1a) inadequately completed","6.34","7","90","5","6","7","7","7","6.13","6.55","1","7","7","7"
"2005","Employed","(1b) general elementary school","6.4","7","698","5","6","7","7","7","6.32","6.48","1","7","7","7"
"2005","Employed","(1c) basic vocational qualification","6.48","7","2906","5","6","7","7","7","6.45","6.51","1","7","7","7"
"2005","Employed","(2a) intermediate vocational","6.56","7","3666","6","6","7","7","7","6.53","6.59","1","7","7","7"
"2005","Employed","(2b) intermediate general qualification","6.42","7","370","5","6","7","7","7","6.33","6.51","3","7","7","7"
"2005","Employed","(2c_gen) general maturity certificate","6.34","7","479","5","6","7","7","7","6.27","6.41","4","7","7","7"
"2005","Employed","(2c_voc) vocational maturity certificate","6.48","7","1138","5","6","7","7","7","6.43","6.53","2","7","7","7"
"2005","Employed","(3a) lower tertiary education","6.46","7","1185","5","6","7","7","7","6.41","6.51","1","7","7","7"
"2005","Employed","(3b) higher tertiary education","6.44","7","1980","5","6","7","7","7","6.4","6.48","1","7","7","7"
"2005","Not Employed","(0) in school","6.27","7","548","5","6","7","7","7","6.19","6.35","1","7","6","7"
"2005","Not Employed","(1a) inadequately completed","6.47","7","155","5","6","7","7","7","6.29","6.65","2","7","7","7"
"2005","Not Employed","(1b) general elementary school","6.32","7","1166","5","6","7","7","7","6.26","6.38","1","7","7","7"
"2005","Not Employed","(1c) basic vocational qualification","6.47","7","2820","5","6","7","7","7","6.44","6.5","1","7","7","7"
"2005","Not Employed","(2a) intermediate vocational","6.49","7","1139","5","6","7","7","7","6.44","6.54","1","7","7","7"
"2005","Not Employed","(2b) intermediate general qualification","6.38","7","210","5","6","7","7","7","6.26","6.5","3","7","7","7"
"2005","Not Employed","(2c_gen) general maturity certificate","6.33","7","318","5","6","7","7","7","6.23","6.43","1","7","7","7"
"2005","Not Employed","(2c_voc) vocational maturity certificate","6.48","7","378","5","6","7","7","7","6.39","6.57","1","7","7","7"
"2005","Not Employed","(3a) lower tertiary education","6.43","7","462","5","6","7","7","7","6.35","6.51","2","7","7","7"
"2005","Not Employed","(3b) higher tertiary education","6.5","7","540","5","6","7","7","7","6.43","6.57","2","7","7","7"
