"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","16-34 y.","(0) in school","66.17","65","607","52","58","73","82","102","65.25","67.09","36","120","62","65"
"2002","16-34 y.","(1a) inadequately completed","69.46","70","51","56","60","80","81","92","66.32","72.6","46","92","65","75"
"2002","16-34 y.","(1b) general elementary school","69.77","70","533","52","60","78","90","110","68.59","70.95","34","124","67","70"
"2002","16-34 y.","(1c) basic vocational qualification","75.42","75","802","56","65","84","93","120","74.34","76.5","39","140","75","76"
"2002","16-34 y.","(2a) intermediate vocational","72.26","70","1539","55","62","80","93","118","71.5","73.02","42","172","69","70"
"2002","16-34 y.","(2b) intermediate general qualification","68.92","67","523","52","60","77","88","110","67.73","70.11","40","150","65","67"
"2002","16-34 y.","(2c_gen) general maturity certificate","70.19","68","743","53","59","80","90","110","69.17","71.21","40","180","66","69"
"2002","16-34 y.","(2c_voc) vocational maturity certificate","72.74","70","550","54","61","81","92","120","71.43","74.05","45","140","68","70"
"2002","16-34 y.","(3a) lower tertiary education","73.82","72.99","258","54","60","83","93","125","71.82","75.82","46","138","70","75"
"2002","16-34 y.","(3b) higher tertiary education","72.26","71","367","54","62","81","91","105","70.91","73.61","40","110","68","70"
"2002","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2002","35-65 y.","(1a) inadequately completed","76.44","75","177","60","68","85","95","115","74.5","78.38","44","125","74","77"
"2002","35-65 y.","(1b) general elementary school","75.75","75","982","58","66","85","94","115","74.82","76.68","39","175","74","75"
"2002","35-65 y.","(1c) basic vocational qualification","77.55","76","4168","60","68","85","96","120","77.09","78.01","41","160","76","78"
"2002","35-65 y.","(2a) intermediate vocational","76.04","75","3366","58","64","85","95","122","75.51","76.57","36","180","74","75"
"2002","35-65 y.","(2b) intermediate general qualification","72.05","68.95","92","54","62","80","96","125","68.85","75.25","43","130","65","72"
"2002","35-65 y.","(2c_gen) general maturity certificate","73.83","70","130","55","60","84","98","130","70.91","76.75","44","130","67","75"
"2002","35-65 y.","(2c_voc) vocational maturity certificate","74.4","74","899","55","63","85","95","116","73.37","75.43","42","170","72","75"
"2002","35-65 y.","(3a) lower tertiary education","77.34","77","1297","58","66","88","98","112","76.53","78.15","43","135","75","78"
"2002","35-65 y.","(3b) higher tertiary education","75.82","75","2082","58","65","85","94","115","75.2","76.44","43","150","75","76"
"2002","66 and older","(0) in school","","","","","","","","","","","","","",""
"2002","66 and older","(1a) inadequately completed","69.19","70","67","50","61","80","87","95","66.3","72.08","45","100","69","74"
"2002","66 and older","(1b) general elementary school","71.15","70","750","56","62","80","89","102","70.23","72.07","35","120","70","70"
"2002","66 and older","(1c) basic vocational qualification","74.97","75","1656","60","65","82","91","110","74.34","75.6","39","180","74","75"
"2002","66 and older","(2a) intermediate vocational","70.79","70","394","53","62","80","85","102","69.47","72.11","36","120","70","73"
"2002","66 and older","(2b) intermediate general qualification","67.62","63.92","39","53","58","75","85","105","63.21","72.03","49","105","60","75"
