"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","general elemantary","Female","69.28","68","1930","54","60","78","88","103","68.68","69.88","35","129","67","69"
"2002","general elemantary","Male","78.26","76.74","952","62","70","86","96","120","77.36","79.16","34","175","75","77"
"2002","higher education","Female","66.53","65","1949","53","58","73","82","105","66.01","67.05","40","124","63","65"
"2002","higher education","Male","82.54","81","2601","69","75","90","98","115","82.09","82.99","50","150","81","82"
"2002","higher vocational","Female","67.65","65","726","54","60","74","82","110","66.77","68.53","36","124","65","66"
"2002","higher vocational","Male","84.12","82.31","1010","70","75","91","100","120","83.31","84.93","48","146","83","85"
"2002","in school","Female","60.04","60","310","50","54","65","70","97","59.04","61.04","36","102","57","60"
"2002","in school","Male","71.36","70","296","60","63","80","86","111","70.09","72.63","39","120","68","70"
"2002","inadequately","Female","70.11","70","167","54","61","80","87","98","68.14","72.08","43","125","70","74"
"2002","inadequately","Male","78.2","76","117","65","70","85","95","115","75.97","80.43","50","115","74","80"
"2002","middle vocational","Female","67.96","66","5989","53","60","75","84","105","67.64","68.28","36","172","65","66"
"2002","middle vocational","Male","82.37","80","5571","67","74","90","100","125","82.02","82.72","44","180","80","81"
"2002","vocational + Abi","Female","64.98","63","672","52","56","70","80","106","64","65.96","44","170","62","65"
"2002","vocational + Abi","Male","82.51","81","499","70","75","88","98","126","81.35","83.67","49","140","80","82"
"2003","general elemantary","Female","","","","","","","","","","","","","",""
"2003","general elemantary","Male","","","","","","","","","","","","","",""
"2003","higher education","Female","","","","","","","","","","","","","",""
"2003","higher education","Male","","","","","","","","","","","","","",""
"2003","higher vocational","Female","","","","","","","","","","","","","",""
"2003","higher vocational","Male","","","","","","","","","","","","","",""
"2003","in school","Female","","","","","","","","","","","","","",""
"2003","in school","Male","","","","","","","","","","","","","",""
"2003","inadequately","Female","","","","","","","","","","","","","",""
"2003","inadequately","Male","","","","","","","","","","","","","",""
"2003","middle vocational","Female","","","","","","","","","","","","","",""
"2003","middle vocational","Male","","","","","","","","","","","","","",""
"2003","vocational + Abi","Female","","","","","","","","","","","","","",""
"2003","vocational + Abi","Male","","","","","","","","","","","","","",""
"2004","general elemantary","Female","69.93","69","1719","54","60","78","90","110","69.25","70.61","32","200","67","69"
"2004","general elemantary","Male","80.28","78","834","65","70","90","100","120","79.28","81.28","40","185","78","80"
"2004","higher education","Female","67.24","65","1864","53","58","74","85","110","66.7","67.78","38","138","64","65"
"2004","higher education","Male","82.5","80","2419","68","74","90","98","116","82","83","49","210","81","83"
"2004","higher vocational","Female","68.82","66","698","55","60","75","88","110","67.85","69.79","40","172","65","68"
"2004","higher vocational","Male","84.73","83","933","69","76","92","100","130","83.84","85.62","49","150","84","85"
"2004","in school","Female","59.14","59","325","48","53","64","70","90","58.12","60.16","35","90","56","60"
"2004","in school","Male","70.9","70","307","55","64","78","85","110","69.5","72.3","37","120","68","70"
"2004","inadequately","Female","71.45","72","148","55","64","80","86","95","69.48","73.42","45","110","70","75"
"2004","inadequately","Male","77.56","76","103","61","70","84","95","110","74.87","80.25","51","127","73","80"
"2004","middle vocational","Female","68.77","67","5583","54","60","75","85","110","68.43","69.11","38","200","66","67"
"2004","middle vocational","Male","82.95","81","5154","68","74","90","100","127","82.57","83.33","45","200","81","82"
"2004","vocational + Abi","Female","66.48","65","668","52","57","72","85","110","65.53","67.43","43","163","64","65"
"2004","vocational + Abi","Male","82.46","81","481","70","75","90","98","120","81.33","83.59","45","140","80","83"
"2005","general elemantary","Female","","","","","","","","","","","","","",""
"2005","general elemantary","Male","","","","","","","","","","","","","",""
"2005","higher education","Female","","","","","","","","","","","","","",""
"2005","higher education","Male","","","","","","","","","","","","","",""
"2005","higher vocational","Female","","","","","","","","","","","","","",""
"2005","higher vocational","Male","","","","","","","","","","","","","",""
"2005","in school","Female","","","","","","","","","","","","","",""
"2005","in school","Male","","","","","","","","","","","","","",""
"2005","inadequately","Female","","","","","","","","","","","","","",""
"2005","inadequately","Male","","","","","","","","","","","","","",""
"2005","middle vocational","Female","","","","","","","","","","","","","",""
"2005","middle vocational","Male","","","","","","","","","","","","","",""
"2005","vocational + Abi","Female","","","","","","","","","","","","","",""
"2005","vocational + Abi","Male","","","","","","","","","","","","","",""
"2006","general elemantary","Female","70.42","69","1703","54","60","79","90","118","69.71","71.13","33","200","67","70"
"2006","general elemantary","Male","81.2","80","772","65","70","90","100","130","80.16","82.24","40","165","78","80"
"2006","higher education","Female","67.24","65","2017","53","58","74","85","110","66.71","67.77","38","138","65","65"
"2006","higher education","Male","83.51","82","2550","70","75","90","100","125","83.02","84","50","195","82","83"
"2006","higher vocational","Female","69.2","67","702","54","60","75","87","134","68.18","70.22","37","165","66","68"
"2006","higher vocational","Male","85.65","83","941","70","76","95","104","125","84.74","86.56","48","170","84","86"
"2006","in school","Female","60.89","60","197","50","55","65","71","90","59.64","62.14","45","90","58","60"
"2006","in school","Male","75.49","72","195","62","65","80","93","175","73.53","77.45","50","175","70","74"
"2006","inadequately","Female","72.14","70","144","56","62","80","89","110","69.94","74.34","46","115","70","75"
"2006","inadequately","Male","78.27","76","98","60","67","87","100","113","75.05","81.49","49","155","74","81"
"2006","middle vocational","Female","69.55","68","5758","54","60","77","87","110","69.2","69.9","35","200","67","68"
"2006","middle vocational","Male","83.96","82","5261","68","75","91","102","125","83.57","84.35","44","200","82","83"
"2006","vocational + Abi","Female","66.87","65","730","53","58","74","82","110","65.91","67.83","42","167","64","66"
"2006","vocational + Abi","Male","83.71","82","481","70","75","90","100","125","82.53","84.89","53","150","80","83"
"2007","general elemantary","Female","","","","","","","","","","","","","",""
"2007","general elemantary","Male","","","","","","","","","","","","","",""
"2007","higher education","Female","","","","","","","","","","","","","",""
