"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","general elemantary","Rural Area","71.73","70","930","55","62","80","90","110","70.81","72.65","34","150","70","70"
"2002","general elemantary","Urban Area","72.18","70","1952","55","62","80","90","110","71.54","72.82","35","175","70","71"
"2002","higher education","Rural Area","76.51","76","1303","58","66","86","95","110","75.73","77.29","40","135","75","76"
"2002","higher education","Urban Area","75.69","75","3247","58","65","85","94","112","75.19","76.19","40","150","75","75"
"2002","higher vocational","Rural Area","78.41","79","610","60","70","88","95","110","77.27","79.55","45","140","77","80"
"2002","higher vocational","Urban Area","76.94","75","1126","59","65","86","97","120","75.99","77.89","36","146","75","78"
"2002","in school","Rural Area","65.08","65","185","50","56","72","82","91","63.41","66.75","39","111","61","65"
"2002","in school","Urban Area","66.61","65","421","53","60","73","81","110","65.51","67.71","36","120","62","65"
"2002","inadequately","Rural Area","73.79","75","62","58","65","82","89","100","70.59","76.99","43","100","70","80"
"2002","inadequately","Urban Area","73.61","73","222","56","65","81","90","115","71.86","75.36","44","125","71","75"
"2002","middle vocational","Rural Area","75.4","75","4180","58","65","84","95","115","74.95","75.85","40","180","74","75"
"2002","middle vocational","Urban Area","74.93","74","7380","57","64","84","94","120","74.58","75.28","36","180","73","74"
"2002","vocational + Abi","Rural Area","74.23","73","265","56","63","82","95","120","72.24","76.22","44","170","70","74"
"2002","vocational + Abi","Urban Area","72.57","71","906","54","61","82","90","117","71.58","73.56","45","140","70","72"
"2003","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2003","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2003","higher education","Rural Area","","","","","","","","","","","","","",""
"2003","higher education","Urban Area","","","","","","","","","","","","","",""
"2003","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2003","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2003","in school","Rural Area","","","","","","","","","","","","","",""
"2003","in school","Urban Area","","","","","","","","","","","","","",""
"2003","inadequately","Rural Area","","","","","","","","","","","","","",""
"2003","inadequately","Urban Area","","","","","","","","","","","","","",""
"2003","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2003","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2003","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2003","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2004","general elemantary","Rural Area","73.88","71","830","56","64","81","92","124","72.79","74.97","37","200","70","72"
"2004","general elemantary","Urban Area","72.85","72","1723","55","63","80","90","113","72.15","73.55","32","185","70","73"
"2004","higher education","Rural Area","76.73","76","1241","59","66","86","96","114","75.91","77.55","38","138","75","76"
"2004","higher education","Urban Area","75.88","75","3042","58","65","85","95","115","75.35","76.41","44","210","75","76"
"2004","higher vocational","Rural Area","78.59","78","585","60","69","89","95","115","77.35","79.83","43","172","77","80"
"2004","higher vocational","Urban Area","78.23","77","1046","60","66","88","100","124","77.23","79.23","40","150","75","78"
