"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","general elemantary","72.04","70","2882","55","62","80","90","110","71.52","72.56","34","175","70","70"
"2002","higher education","75.9","75","4550","58","65","85","95","112","75.48","76.32","40","150","75","75"
"2002","higher vocational","77.41","77","1736","59","66","87","96","120","76.68","78.14","36","146","76","78"
"2002","in school","66.16","65","606","52","58","73","82","102","65.24","67.08","36","120","62","65"
"2002","inadequately","73.64","74","284","56","65","81","90","110","72.11","75.17","43","125","71","75"
"2002","middle vocational","75.08","75","11560","57","65","84","94","120","74.81","75.35","36","180","74","75"
"2002","vocational + Abi","72.91","72","1171","54","61","82","90","118","72.02","73.8","44","170","70","72"
"2003","general elemantary","","","","","","","","","","","","","",""
"2003","higher education","","","","","","","","","","","","","",""
"2003","higher vocational","","","","","","","","","","","","","",""
"2003","in school","","","","","","","","","","","","","",""
"2003","inadequately","","","","","","","","","","","","","",""
"2003","middle vocational","","","","","","","","","","","","","",""
"2003","vocational + Abi","","","","","","","","","","","","","",""
"2004","general elemantary","73.18","72","2553","55","63","80","90","120","72.59","73.77","32","200","70","72"
"2004","higher education","76.1","75","4283","58","65","85","95","115","75.65","76.55","38","210","75","76"
"2004","higher vocational","78.35","78","1631","60","66","88","98","124","77.57","79.13","40","172","77","79"
"2004","in school","65.53","65","632","50","56","73","82","100","64.55","66.51","35","120","61","64"
"2004","inadequately","74.26","75","251","58","65","80","90","107","72.63","75.89","45","127","72","75"
"2004","middle vocational","75.77","75","10737","58","65","85","95","120","75.48","76.06","38","200","74","75"
"2004","vocational + Abi","73.66","72","1149","54","63","84","92","119","72.8","74.52","43","163","70","73"
"2005","general elemantary","","","","","","","","","","","","","",""
"2005","higher education","","","","","","","","","","","","","",""
"2005","higher vocational","","","","","","","","","","","","","",""
"2005","in school","","","","","","","","","","","","","",""
"2005","inadequately","","","","","","","","","","","","","",""
"2005","middle vocational","","","","","","","","","","","","","",""
"2005","vocational + Abi","","","","","","","","","","","","","",""
"2006","general elemantary","73.84","72","2475","56","63","82","93","124","73.22","74.46","33","200","70","72"
"2006","higher education","76.52","75","4567","57","65","85","95","120","76.08","76.96","38","195","75","76"
"2006","higher vocational","78.91","78","1643","60","67","89","100","128","78.11","79.71","37","170","78","80"
"2006","in school","68.45","65","392","52","60","75","85","130","67.11","69.79","45","175","64","67"
"2006","inadequately","75.13","75","242","56","65","84","96","111","73.25","77.01","46","155","72","76"
"2006","middle vocational","76.66","75","11019","58","65","85","96","120","76.36","76.96","35","200","75","75"
"2006","vocational + Abi","74.21","73","1211","55","62","83","93","120","73.34","75.08","42","167","70","73"
"2007","general elemantary","","","","","","","","","","","","","",""
"2007","higher education","","","","","","","","","","","","","",""
"2007","higher vocational","","","","","","","","","","","","","",""
"2007","in school","","","","","","","","","","","","","",""
"2007","inadequately","","","","","","","","","","","","","",""
"2007","middle vocational","","","","","","","","","","","","","",""
"2007","vocational + Abi","","","","","","","","","","","","","",""
"2008","general elemantary","74.53","72","2001","57","64","82","95","126","73.82","75.24","38","180","71","73"
"2008","higher education","77.06","76","4182","58","66","86","97","120","76.6","77.52","38","190","75","77"
"2008","higher vocational","80.29","80","1411","60","68","90","103","130","79.4","81.18","36","165","79","80"
"2008","in school","68.82","68","351","53","60","78","84","110","67.45","70.19","43","125","65","68"
"2008","inadequately","75.13","74","185","56","65","85","95","110","72.94","77.32","45","150","70","75"
"2008","middle vocational","77.43","76","9675","58","65","86","98","125","77.11","77.75","35","230","75","76"
"2008","vocational + Abi","75.03","74","1083","55","63","84","95","120","74.1","75.96","44","150","72","74"
"2009","general elemantary","","","","","","","","","","","","","",""
"2009","higher education","","","","","","","","","","","","","",""
"2009","higher vocational","","","","","","","","","","","","","",""
"2009","in school","","","","","","","","","","","","","",""
"2009","inadequately","","","","","","","","","","","","","",""
"2009","middle vocational","","","","","","","","","","","","","",""
"2009","vocational + Abi","","","","","","","","","","","","","",""
"2010","general elemantary","74.62","72","1603","56","63","83","95","125","73.8","75.44","36","217","72","74"
"2010","higher education","77.26","75","3824","58","65","87","98","125","76.78","77.74","40","140","75","77"
"2010","higher vocational","81.27","80","1248","60","68","91","104","134","80.28","82.26","37","179","80","81"
"2010","in school","70.64","68.84","272","53","59","79","93","130","68.97","72.31","40","130","65","70"
"2010","inadequately","77.02","73","139","58","65","87","100","130","74.15","79.89","47","150","70","75"
"2010","middle vocational","78.13","76","8259","59","66","87","100","130","77.77","78.49","35","250","75","77"
"2010","vocational + Abi","76.5","74","937","57","63","86","100","136","75.46","77.54","44","175","71","74"
"2011","general elemantary","","","","","","","","","","","","","",""
"2011","higher education","","","","","","","","","","","","","",""
"2011","higher vocational","","","","","","","","","","","","","",""
"2011","in school","","","","","","","","","","","","","",""
"2011","inadequately","","","","","","","","","","","","","",""
"2011","middle vocational","","","","","","","","","","","","","",""
"2011","vocational + Abi","","","","","","","","","","","","","",""
"2012","general elemantary","75.78","74","2082","58","65","85","97","125","75.08","76.48","39","190","72","75"
"2012","higher education","76.54","75","4619","58","65","86","96","117","76.09","76.99","34","225","75","76"
"2012","higher vocational","81.58","80","1434","60","70","92","104","130","80.71","82.45","37","170","80","81"
"2012","in school","66.68","64","280","52","58","74","85","105","65.19","68.17","30","110","64","66"
"2012","inadequately","77.48","73","228","58","65","88","110","134","74.9","80.06","45","170","70","78"
"2012","middle vocational","78.29","76","10203","58","66","88","100","130","77.96","78.62","30","210","76","77"
"2012","vocational + Abi","76.48","75","1193","57","64","85","99","135","75.55","77.41","39","155","72","75"
"2013","general elemantary","","","","","","","","","","","","","",""
"2013","higher education","","","","","","","","","","","","","",""
