"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","college entrance qualification","Female","65.04","63","2537","52","57","70","80","103","64.59","65.49","40","170","62","63"
"2002","college entrance qualification","Male","82.11","80","3043","68","73","90","98","120","81.67","82.55","48","180","80","81"
"2002","lower secondary degree","Female","69.61","69","4254","55","60","77","85","105","69.22","70","35","140","68","69"
"2002","lower secondary degree","Male","82.3","80","4048","67","74","90","100","122","81.89","82.71","34","180","80","82"
"2002","no degree/no degree yet","Female","64.46","62","477","50","55","71","80","98","63.39","65.53","36","125","60","63"
"2002","no degree/no degree yet","Male","73.65","72","427","60","65","80","89","115","72.54","74.76","39","120","70","72"
"2002","Other degree","Female","68.22","67","682","53","60","75","85","105","67.24","69.2","39","120","65","69"
"2002","Other degree","Male","80.27","80","641","65","71","89","95","110","79.26","81.28","40","175","80","80"
"2002","secondary school degree","Female","66.92","65","3777","53","58","75","83","103","66.52","67.32","36","172","64","65"
"2002","secondary school degree","Male","82.61","80","2874","66","74","90","100","125","82.11","83.11","44","180","81","82"
"2003","college entrance qualification","Female","","","","","","","","","","","","","",""
"2003","college entrance qualification","Male","","","","","","","","","","","","","",""
"2003","lower secondary degree","Female","","","","","","","","","","","","","",""
"2003","lower secondary degree","Male","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2003","Other degree","Female","","","","","","","","","","","","","",""
"2003","Other degree","Male","","","","","","","","","","","","","",""
"2003","secondary school degree","Female","","","","","","","","","","","","","",""
"2003","secondary school degree","Male","","","","","","","","","","","","","",""
"2004","college entrance qualification","Female","66.17","64","2490","53","58","72","81","110","65.7","66.64","40","172","63","64"
"2004","college entrance qualification","Male","82.18","80","2858","68","74","90","98","120","81.7","82.66","50","210","80","82"
"2004","lower secondary degree","Female","70.14","69","3837","55","60","78","88","108","69.71","70.57","32","200","68","70"
"2004","lower secondary degree","Male","83.11","81","3665","67","74","90","100","125","82.66","83.56","40","163","82","83"
"2004","no degree/no degree yet","Female","64.37","62","478","50","55","73","83","95","63.29","65.45","35","110","60","61"
"2004","no degree/no degree yet","Male","73.42","73","422","58","65","80","90","110","72.18","74.66","37","120","70","72"
"2004","Other degree","Female","68.63","68","610","55","60","76","85","105","67.57","69.69","32","120","65","69"
"2004","Other degree","Male","81.02","80","575","65","72","90","96","110","80","82.04","45","160","80","82"
"2004","secondary school degree","Female","68.18","65","3555","53","59","75","85","116","67.75","68.61","37","200","65","66"
"2004","secondary school degree","Male","83.26","82","2681","67","74","90","100","130","82.73","83.79","45","185","82","83"
"2005","college entrance qualification","Female","","","","","","","","","","","","","",""
"2005","college entrance qualification","Male","","","","","","","","","","","","","",""
