"year","bula_h","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Baden-W?rttemberg","Employed","74.66","74","1881","57","65","83","92","117","74.02","75.3","40","148","74","75"
"2002","Baden-W?rttemberg","Not Employed","71.71","70","926","55","62","80","90","113","70.78","72.64","40","150","70","71"
"2002","Bavaria","Employed","75.04","75","2200","57","64","85","94","110","74.42","75.66","34","150","73","75"
"2002","Bavaria","Not Employed","72.15","70","1049","55","62","80","90","107","71.32","72.98","38","129","70","71"
"2002","Berlin","Employed","74.78","74","541","55","64","84","96","124","73.41","76.15","42","160","70","75"
"2002","Berlin","Not Employed","71.1","70","289","52","60","79","92","120","69.26","72.94","39","125","67","71"
"2002","Brandenburg","Employed","75.49","73","568","57","65","85","98","110","74.28","76.7","43","130","72","75"
"2002","Brandenburg","Not Employed","76.19","75","390","59","65","85","95","120","74.72","77.66","41","140","73","77"
"2002","Bremen","Employed","75.3","73","111","53","63","85","98","120","72.48","78.12","44","120","70","76"
"2002","Bremen","Not Employed","75.76","74","60","55","64","82","90","180","70.94","80.58","45","180","65","78"
"2002","Hamburg","Employed","73.94","72","212","59","64","80","91","145","71.64","76.24","44","160","70","75"
"2002","Hamburg","Not Employed","70.9","70","112","54","60","80","85","155","67.97","73.83","40","155","64","73"
"2002","Hesse","Employed","76.66","76","1103","58","64","87","98","120","75.72","77.6","43","175","75","77"
"2002","Hesse","Not Employed","72.83","70","529","55","62","81","94","113","71.56","74.1","39","132","70","72"
"2002","Lower Saxony","Employed","77.07","76","1231","59","65","85","96","124","76.18","77.96","45","170","75","77"
"2002","Lower Saxony","Not Employed","72.95","72","733","55","63","80","90","120","71.91","73.99","39","132","70","73"
"2002","Mecklenburg-Western Pomerania","Employed","75.17","75","335","55","63","85","95","110","73.63","76.71","45","125","72","78"
"2002","Mecklenburg-Western Pomerania","Not Employed","74.22","75","179","58","65","80","87","110","72.23","76.21","46","120","72","77"
"2002","North Rhine-Westphalia","Employed","76.53","75","3061","58","65","85","95","117","75.99","77.07","40","172","75","75"
"2002","North Rhine-Westphalia","Not Employed","73.62","72","1773","57","64","82","90","110","72.94","74.3","35","180","70","73"
"2002","Rhineland-Palatinate,Saarland","Employed","76.18","75","837","57","65","85","95","120","75.15","77.21","43","134","74","77"
"2002","Rhineland-Palatinate,Saarland","Not Employed","73.15","72","536","55","63","82","90","122","71.95","74.35","39","140","70","74"
"2002","Saxony","Employed","74.63","75","1032","57","64","84","90","110","73.74","75.52","42","180","72","75"
"2002","Saxony","Not Employed","73.32","72","622","56","64","82","91","104","72.26","74.38","36","113","70","73"
"2002","Saxony-Anhalt","Employed","76.14","75","569","57","65","85","96","115","74.9","77.38","46","140","74","78"
"2002","Saxony-Anhalt","Not Employed","74.6","74","403","55","65","84","93","120","73.07","76.13","40","150","72","75"
"2002","Schleswig-Holstein","Employed","74.84","73.7","462","58","63","84","95","118","73.47","76.21","40","140","70","75"
"2002","Schleswig-Holstein","Not Employed","70.11","69","255","55","61","79","85","113","68.51","71.71","45","124","65","70"
"2002","Thuringia","Employed","77.02","76","583","59","67","85","98","115","75.79","78.25","44","135","75","78"
