"plb0050","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2015","Full Time","(2c_gen) general maturity certificate","","","",""
"No","2015","Full Time","(2c_voc) vocational maturity certificate","","","",""
"No","2015","Full Time","(3a) lower tertiary education","","","",""
"No","2015","Full Time","(3b) higher tertiary education","","","",""
"No","2015","Part Time","(0) in school","","","",""
"No","2015","Part Time","(1a) inadequately completed","","","",""
"No","2015","Part Time","(1b) general elementary school","","","",""
"No","2015","Part Time","(1c) basic vocational qualification","","","",""
"No","2015","Part Time","(2b) intermediate general qualification","","","",""
"No","2015","Part Time","(2a) intermediate vocational","","","",""
"No","2015","Part Time","(2c_gen) general maturity certificate","","","",""
"No","2015","Part Time","(2c_voc) vocational maturity certificate","","","",""
"No","2015","Part Time","(3a) lower tertiary education","","","",""
"No","2015","Part Time","(3b) higher tertiary education","","","",""
"No","2015","Not Working","(0) in school","","","",""
"No","2015","Not Working","(1a) inadequately completed","","","",""
"No","2015","Not Working","(1b) general elementary school","","","",""
"No","2015","Not Working","(1c) basic vocational qualification","","","",""
"No","2015","Not Working","(2b) intermediate general qualification","","","",""
"No","2015","Not Working","(2a) intermediate vocational","","","",""
"No","2015","Not Working","(2c_gen) general maturity certificate","","","",""
"No","2015","Not Working","(2c_voc) vocational maturity certificate","","","",""
"No","2015","Not Working","(3a) lower tertiary education","","","",""
"No","2015","Not Working","(3b) higher tertiary education","","","",""
"Yes","2016","Full Time","(0) in school","","","",""
"Yes","2016","Full Time","(1a) inadequately completed","40","0.494575994413472","0.390704223308951","0.598447765517993"
"Yes","2016","Full Time","(1b) general elementary school","160","0.470115411998018","0.419532342656661","0.520698481339375"
"Yes","2016","Full Time","(1c) basic vocational qualification","771","0.551271313198137","0.525802782396045","0.57673984400023"
"Yes","2016","Full Time","(2b) intermediate general qualification","113","0.501043587780285","0.434209516204339","0.567877659356231"
"Yes","2016","Full Time","(2a) intermediate vocational","1207","0.551354947859108","0.530481829409202","0.572228066309013"
"Yes","2016","Full Time","(2c_gen) general maturity certificate","136","0.559261059763091","0.500259751549905","0.618262367976277"
"Yes","2016","Full Time","(2c_voc) vocational maturity certificate","619","0.617192787816982","0.587945144616711","0.646440431017253"
"Yes","2016","Full Time","(3a) lower tertiary education","536","0.727804373317812","0.696528734106001","0.759080012529622"
"Yes","2016","Full Time","(3b) higher tertiary education","1175","0.663255702061502","0.641081857600517","0.685429546522486"
"Yes","2016","Part Time","(0) in school","12","","",""
"Yes","2016","Part Time","(1a) inadequately completed","31","0.347375562378771","0.250606192264696","0.444144932492845"
"Yes","2016","Part Time","(1b) general elementary school","112","0.341996930810288","0.293264007584117","0.390729854036459"
"Yes","2016","Part Time","(1c) basic vocational qualification","312","0.362803980762762","0.330230969398902","0.395376992126623"
"Yes","2016","Part Time","(2b) intermediate general qualification","66","0.468807264493388","0.390498743464812","0.547115785521963"
"Yes","2016","Part Time","(2a) intermediate vocational","593","0.456501503997817","0.429772027327727","0.483230980667907"
"Yes","2016","Part Time","(2c_gen) general maturity certificate","130","0.418538793742963","0.365947001333587","0.471130586152338"
"Yes","2016","Part Time","(2c_voc) vocational maturity certificate","310","0.448310115048953","0.410454691786135","0.48616553831177"
"Yes","2016","Part Time","(3a) lower tertiary education","196","0.56858640023593","0.515941806059462","0.621230994412398"
"Yes","2016","Part Time","(3b) higher tertiary education","484","0.585370410038536","0.552074137173853","0.618666682903219"
"Yes","2016","Not Working","(0) in school","1","","",""
"Yes","2016","Not Working","(1a) inadequately completed","3","","",""
"Yes","2016","Not Working","(1b) general elementary school","7","","",""
"Yes","2016","Not Working","(1c) basic vocational qualification","12","","",""
"Yes","2016","Not Working","(2b) intermediate general qualification","8","","",""
"Yes","2016","Not Working","(2a) intermediate vocational","14","","",""
"Yes","2016","Not Working","(2c_gen) general maturity certificate","16","","",""
"Yes","2016","Not Working","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2016","Not Working","(3a) lower tertiary education","12","","",""
"Yes","2016","Not Working","(3b) higher tertiary education","18","","",""
"No","2016","Full Time","(0) in school","","","",""
"No","2016","Full Time","(1a) inadequately completed","49","0.505424005586528","0.401552234482007","0.609295776691049"
"No","2016","Full Time","(1b) general elementary school","214","0.529884588001982","0.479301518660625","0.580467657343339"
"No","2016","Full Time","(1c) basic vocational qualification","694","0.448728686801863","0.42326015599977","0.474197217603955"
"No","2016","Full Time","(2b) intermediate general qualification","102","0.498956412219715","0.432122340643769","0.565790483795661"
"No","2016","Full Time","(2a) intermediate vocational","974","0.448645052140892","0.427771933690987","0.469518170590798"
"No","2016","Full Time","(2c_gen) general maturity certificate","136","0.440738940236909","0.381737632023723","0.499740248450095"
"No","2016","Full Time","(2c_voc) vocational maturity certificate","442","0.382807212183018","0.353559568982747","0.412054855383289"
"No","2016","Full Time","(3a) lower tertiary education","242","0.272195626682188","0.240919987470378","0.303471265893999"
"No","2016","Full Time","(3b) higher tertiary education","570","0.336744297938498","0.314570453477514","0.358918142399483"
"No","2016","Part Time","(0) in school","26","","",""
"No","2016","Part Time","(1a) inadequately completed","62","0.652624437621229","0.555855067507155","0.749393807735304"
"No","2016","Part Time","(1b) general elementary school","252","0.658003069189712","0.609270145963541","0.706735992415883"
"No","2016","Part Time","(1c) basic vocational qualification","525","0.637196019237238","0.604623007873377","0.669769030601098"
"No","2016","Part Time","(2b) intermediate general qualification","90","0.531192735506612","0.452884214478036","0.609501256535188"
"No","2016","Part Time","(2a) intermediate vocational","741","0.543498496002183","0.516769019332093","0.570227972672273"
"No","2016","Part Time","(2c_gen) general maturity certificate","208","0.581461206257037","0.528869413847662","0.634052998666413"
"No","2016","Part Time","(2c_voc) vocational maturity certificate","353","0.551689884951047","0.51383446168823","0.589545308213865"
"No","2016","Part Time","(3a) lower tertiary education","144","0.43141359976407","0.378769005587602","0.484058193940538"
"No","2016","Part Time","(3b) higher tertiary education","357","0.414629589961464","0.381333317096781","0.447925862826147"
"No","2016","Not Working","(0) in school","13","","",""
"No","2016","Not Working","(1a) inadequately completed","5","","",""
"No","2016","Not Working","(1b) general elementary school","29","","",""
"No","2016","Not Working","(1c) basic vocational qualification","30","0.579735509991795","0.430456156621777","0.729014863361813"
"No","2016","Not Working","(2b) intermediate general qualification","11","","",""
"No","2016","Not Working","(2a) intermediate vocational","40","0.84983028808257","0.754548809573053","0.945111766592087"
"No","2016","Not Working","(2c_gen) general maturity certificate","28","","",""
"No","2016","Not Working","(2c_voc) vocational maturity certificate","19","","",""
"No","2016","Not Working","(3a) lower tertiary education","5","","",""
"No","2016","Not Working","(3b) higher tertiary education","18","","",""
"Yes","2017","Full Time","(0) in school","","","",""
"Yes","2017","Full Time","(1a) inadequately completed","","","",""
"Yes","2017","Full Time","(1b) general elementary school","","","",""
"Yes","2017","Full Time","(1c) basic vocational qualification","","","",""
"Yes","2017","Full Time","(2b) intermediate general qualification","","","",""
"Yes","2017","Full Time","(2a) intermediate vocational","","","",""
"Yes","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","Full Time","(3a) lower tertiary education","","","",""
"Yes","2017","Full Time","(3b) higher tertiary education","","","",""
"Yes","2017","Part Time","(0) in school","","","",""
"Yes","2017","Part Time","(1a) inadequately completed","","","",""
"Yes","2017","Part Time","(1b) general elementary school","","","",""
"Yes","2017","Part Time","(1c) basic vocational qualification","","","",""
"Yes","2017","Part Time","(2b) intermediate general qualification","","","",""
"Yes","2017","Part Time","(2a) intermediate vocational","","","",""
"Yes","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","Part Time","(3a) lower tertiary education","","","",""
"Yes","2017","Part Time","(3b) higher tertiary education","","","",""
"Yes","2017","Not Working","(0) in school","","","",""
"Yes","2017","Not Working","(1a) inadequately completed","","","",""
"Yes","2017","Not Working","(1b) general elementary school","","","",""
"Yes","2017","Not Working","(1c) basic vocational qualification","","","",""
"Yes","2017","Not Working","(2b) intermediate general qualification","","","",""
"Yes","2017","Not Working","(2a) intermediate vocational","","","",""
"Yes","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","Not Working","(3a) lower tertiary education","","","",""
"Yes","2017","Not Working","(3b) higher tertiary education","","","",""
"No","2017","Full Time","(0) in school","","","",""
"No","2017","Full Time","(1a) inadequately completed","","","",""
"No","2017","Full Time","(1b) general elementary school","","","",""
"No","2017","Full Time","(1c) basic vocational qualification","","","",""
"No","2017","Full Time","(2b) intermediate general qualification","","","",""
"No","2017","Full Time","(2a) intermediate vocational","","","",""
"No","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"No","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"No","2017","Full Time","(3a) lower tertiary education","","","",""
"No","2017","Full Time","(3b) higher tertiary education","","","",""
"No","2017","Part Time","(0) in school","","","",""
"No","2017","Part Time","(1a) inadequately completed","","","",""
"No","2017","Part Time","(1b) general elementary school","","","",""
"No","2017","Part Time","(1c) basic vocational qualification","","","",""
"No","2017","Part Time","(2b) intermediate general qualification","","","",""
"No","2017","Part Time","(2a) intermediate vocational","","","",""
"No","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"No","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"No","2017","Part Time","(3a) lower tertiary education","","","",""
"No","2017","Part Time","(3b) higher tertiary education","","","",""
"No","2017","Not Working","(0) in school","","","",""
"No","2017","Not Working","(1a) inadequately completed","","","",""
"No","2017","Not Working","(1b) general elementary school","","","",""
"No","2017","Not Working","(1c) basic vocational qualification","","","",""
"No","2017","Not Working","(2b) intermediate general qualification","","","",""
"No","2017","Not Working","(2a) intermediate vocational","","","",""
"No","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"No","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"No","2017","Not Working","(3a) lower tertiary education","","","",""
"No","2017","Not Working","(3b) higher tertiary education","","","",""
"Yes","2018","Full Time","(0) in school","","","",""
"Yes","2018","Full Time","(1a) inadequately completed","","","",""
"Yes","2018","Full Time","(1b) general elementary school","","","",""
"Yes","2018","Full Time","(1c) basic vocational qualification","","","",""
"Yes","2018","Full Time","(2b) intermediate general qualification","","","",""
"Yes","2018","Full Time","(2a) intermediate vocational","","","",""
"Yes","2018","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes","2018","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","Full Time","(3a) lower tertiary education","","","",""
"Yes","2018","Full Time","(3b) higher tertiary education","","","",""
"Yes","2018","Part Time","(0) in school","","","",""
"Yes","2018","Part Time","(1a) inadequately completed","","","",""
"Yes","2018","Part Time","(1b) general elementary school","","","",""
"Yes","2018","Part Time","(1c) basic vocational qualification","","","",""
"Yes","2018","Part Time","(2b) intermediate general qualification","","","",""
"Yes","2018","Part Time","(2a) intermediate vocational","","","",""
"Yes","2018","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes","2018","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","Part Time","(3a) lower tertiary education","","","",""
"Yes","2018","Part Time","(3b) higher tertiary education","","","",""
"Yes","2018","Not Working","(0) in school","","","",""
"Yes","2018","Not Working","(1a) inadequately completed","","","",""
"Yes","2018","Not Working","(1b) general elementary school","","","",""
"Yes","2018","Not Working","(1c) basic vocational qualification","","","",""
"Yes","2018","Not Working","(2b) intermediate general qualification","","","",""
"Yes","2018","Not Working","(2a) intermediate vocational","","","",""
"Yes","2018","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes","2018","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","Not Working","(3a) lower tertiary education","","","",""
"Yes","2018","Not Working","(3b) higher tertiary education","","","",""
"No","2018","Full Time","(0) in school","","","",""
"No","2018","Full Time","(1a) inadequately completed","","","",""
"No","2018","Full Time","(1b) general elementary school","","","",""
"No","2018","Full Time","(1c) basic vocational qualification","","","",""
"No","2018","Full Time","(2b) intermediate general qualification","","","",""
"No","2018","Full Time","(2a) intermediate vocational","","","",""
"No","2018","Full Time","(2c_gen) general maturity certificate","","","",""
"No","2018","Full Time","(2c_voc) vocational maturity certificate","","","",""
"No","2018","Full Time","(3a) lower tertiary education","","","",""
"No","2018","Full Time","(3b) higher tertiary education","","","",""
"No","2018","Part Time","(0) in school","","","",""
"No","2018","Part Time","(1a) inadequately completed","","","",""
"No","2018","Part Time","(1b) general elementary school","","","",""
"No","2018","Part Time","(1c) basic vocational qualification","","","",""
"No","2018","Part Time","(2b) intermediate general qualification","","","",""
"No","2018","Part Time","(2a) intermediate vocational","","","",""
"No","2018","Part Time","(2c_gen) general maturity certificate","","","",""
"No","2018","Part Time","(2c_voc) vocational maturity certificate","","","",""
"No","2018","Part Time","(3a) lower tertiary education","","","",""
"No","2018","Part Time","(3b) higher tertiary education","","","",""
"No","2018","Not Working","(0) in school","","","",""
"No","2018","Not Working","(1a) inadequately completed","","","",""
"No","2018","Not Working","(1b) general elementary school","","","",""
"No","2018","Not Working","(1c) basic vocational qualification","","","",""
"No","2018","Not Working","(2b) intermediate general qualification","","","",""
"No","2018","Not Working","(2a) intermediate vocational","","","",""
"No","2018","Not Working","(2c_gen) general maturity certificate","","","",""
"No","2018","Not Working","(2c_voc) vocational maturity certificate","","","",""
"No","2018","Not Working","(3a) lower tertiary education","","","",""
"No","2018","Not Working","(3b) higher tertiary education","","","",""
"Yes","2019","Full Time","(0) in school","1","","",""
"Yes","2019","Full Time","(1a) inadequately completed","35","0.52839525406761","0.422272829005042","0.634517679130179"
"Yes","2019","Full Time","(1b) general elementary school","152","0.44772059091532","0.396210829584652","0.499230352245988"
"Yes","2019","Full Time","(1c) basic vocational qualification","658","0.5224247903209","0.495314006662789","0.549535573979011"
"Yes","2019","Full Time","(2b) intermediate general qualification","125","0.531585157090539","0.469975389879805","0.593194924301272"
"Yes","2019","Full Time","(2a) intermediate vocational","1254","0.546332886409405","0.52697566224259","0.565690110576221"
"Yes","2019","Full Time","(2c_gen) general maturity certificate","158","0.507608343809553","0.455602322082159","0.559614365536947"
"Yes","2019","Full Time","(2c_voc) vocational maturity certificate","650","0.622166271969253","0.594881439953415","0.649451103985091"
"Yes","2019","Full Time","(3a) lower tertiary education","595","0.699953139123856","0.672127621113344","0.727778657134368"
"Yes","2019","Full Time","(3b) higher tertiary education","1182","0.642713105434118","0.622448037054288","0.662978173813949"
"Yes","2019","Part Time","(0) in school","16","","",""
"Yes","2019","Part Time","(1a) inadequately completed","29","","",""
"Yes","2019","Part Time","(1b) general elementary school","106","0.360462991196396","0.306666920012923","0.414259062379868"
"Yes","2019","Part Time","(1c) basic vocational qualification","251","0.389196597434236","0.353483557360443","0.42490963750803"
"Yes","2019","Part Time","(2b) intermediate general qualification","66","0.343551342031238","0.273191432273162","0.413911251789313"
"Yes","2019","Part Time","(2a) intermediate vocational","616","0.467445977592363","0.441291740675496","0.49360021450923"
"Yes","2019","Part Time","(2c_gen) general maturity certificate","187","0.477992755286121","0.429759296569843","0.5262262140024"
"Yes","2019","Part Time","(2c_voc) vocational maturity certificate","346","0.531316225617014","0.494916677594081","0.567715773639946"
"Yes","2019","Part Time","(3a) lower tertiary education","219","0.591978677719244","0.543875876665315","0.640081478773173"
"Yes","2019","Part Time","(3b) higher tertiary education","544","0.627392081062484","0.59704329390555","0.657740868219419"
"Yes","2019","Not Working","(0) in school","6","","",""
"Yes","2019","Not Working","(1a) inadequately completed","3","","",""
"Yes","2019","Not Working","(1b) general elementary school","10","","",""
"Yes","2019","Not Working","(1c) basic vocational qualification","18","","",""
"Yes","2019","Not Working","(2b) intermediate general qualification","11","","",""
"Yes","2019","Not Working","(2a) intermediate vocational","26","","",""
"Yes","2019","Not Working","(2c_gen) general maturity certificate","29","","",""
"Yes","2019","Not Working","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2019","Not Working","(3a) lower tertiary education","9","","",""
"Yes","2019","Not Working","(3b) higher tertiary education","48","0.518552920406855","0.423434204446715","0.613671636366996"
"No","2019","Full Time","(0) in school","1","","",""
"No","2019","Full Time","(1a) inadequately completed","50","0.47160474593239","0.365482320869821","0.577727170994958"
"No","2019","Full Time","(1b) general elementary school","206","0.55227940908468","0.500769647754012","0.603789170415348"
"No","2019","Full Time","(1c) basic vocational qualification","646","0.4775752096791","0.45046442602099","0.504685993337211"
"No","2019","Full Time","(2b) intermediate general qualification","127","0.468414842909461","0.406805075698728","0.530024610120195"
"No","2019","Full Time","(2a) intermediate vocational","1287","0.453667113590595","0.434309889423779","0.47302433775741"
"No","2019","Full Time","(2c_gen) general maturity certificate","197","0.492391656190447","0.440385634463053","0.544397677917841"
"No","2019","Full Time","(2c_voc) vocational maturity certificate","563","0.377833728030747","0.350548896014909","0.405118560046585"
"No","2019","Full Time","(3a) lower tertiary education","447","0.300046860876144","0.272221342865632","0.327872378886655"
"No","2019","Full Time","(3b) higher tertiary education","966","0.357286894565882","0.337021826186051","0.377551962945712"
"No","2019","Part Time","(0) in school","25","","",""
"No","2019","Part Time","(1a) inadequately completed","57","0.609503599133816","0.506394849498235","0.712612348769397"
"No","2019","Part Time","(1b) general elementary school","200","0.639537008803604","0.585740937620132","0.693333079987077"
"No","2019","Part Time","(1c) basic vocational qualification","465","0.610803402565763","0.57509036249197","0.646516442639557"
"No","2019","Part Time","(2b) intermediate general qualification","109","0.656448657968763","0.586088748210687","0.726808567726838"
"No","2019","Part Time","(2a) intermediate vocational","782","0.532554022407637","0.50639978549077","0.558708259324504"
"No","2019","Part Time","(2c_gen) general maturity certificate","225","0.522007244713879","0.4737737859976","0.570240703430158"
"No","2019","Part Time","(2c_voc) vocational maturity certificate","376","0.468683774382986","0.432284226360054","0.505083322405919"
"No","2019","Part Time","(3a) lower tertiary education","182","0.408021322280756","0.359918521226827","0.456124123334685"
"No","2019","Part Time","(3b) higher tertiary education","431","0.372607918937516","0.342259131780581","0.40295670609445"
"No","2019","Not Working","(0) in school","10","","",""
"No","2019","Not Working","(1a) inadequately completed","5","","",""
"No","2019","Not Working","(1b) general elementary school","38","0.89659583786129","0.81045782641687","0.982733849305711"
"No","2019","Not Working","(1c) basic vocational qualification","58","0.720289664734616","0.619376193953569","0.821203135515664"
"No","2019","Not Working","(2b) intermediate general qualification","21","","",""
"No","2019","Not Working","(2a) intermediate vocational","71","0.720695887387271","0.631411214663816","0.809980560110726"
"No","2019","Not Working","(2c_gen) general maturity certificate","38","0.651371442591226","0.537265956280887","0.765476928901566"
"No","2019","Not Working","(2c_voc) vocational maturity certificate","40","0.609390909344824","0.481607863328048","0.7371739553616"
"No","2019","Not Working","(3a) lower tertiary education","22","","",""
"No","2019","Not Working","(3b) higher tertiary education","58","0.481447079593145","0.386328363633004","0.576565795553285"
