"plb0050","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2018","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"No","2018","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"No","2018","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"No","2018","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"No","2018","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"No","2018","Couple + C. GT 16 ","(0) in school","","","",""
"No","2018","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"No","2018","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"No","2018","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"No","2018","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"No","2018","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"No","2018","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"No","2018","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"No","2018","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"No","2018","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"No","2018","Couple + C. LE and GT 16","(0) in school","","","",""
"No","2018","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"No","2018","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"No","2018","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"No","2018","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"No","2018","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"No","2018","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"No","2018","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"No","2018","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"No","2018","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2019","1-pers.-HH","(0) in school","","","",""
"Yes","2019","1-pers.-HH","(1a) inadequately completed","7","","",""
"Yes","2019","1-pers.-HH","(1b) general elementary school","33","0.464303016331486","0.355017288100047","0.573588744562925"
"Yes","2019","1-pers.-HH","(1c) basic vocational qualification","137","0.567408597277079","0.508093179725385","0.626724014828773"
"Yes","2019","1-pers.-HH","(2b) intermediate general qualification","24","","",""
"Yes","2019","1-pers.-HH","(2a) intermediate vocational","256","0.537183092909956","0.49411950092092","0.580246684898992"
"Yes","2019","1-pers.-HH","(2c_gen) general maturity certificate","63","0.507524531851809","0.421584158639127","0.59346490506449"
"Yes","2019","1-pers.-HH","(2c_voc) vocational maturity certificate","175","0.636978596938429","0.58124801090517","0.692709182971689"
"Yes","2019","1-pers.-HH","(3a) lower tertiary education","111","0.68101838346109","0.616423913602566","0.745612853319615"
"Yes","2019","1-pers.-HH","(3b) higher tertiary education","259","0.646616465128116","0.602499426259308","0.690733503996924"
"Yes","2019","(Married) couple without C. ","(0) in school","","","",""
"Yes","2019","(Married) couple without C. ","(1a) inadequately completed","12","","",""
"Yes","2019","(Married) couple without C. ","(1b) general elementary school","38","0.309954665181791","0.231356904774759","0.388552425588823"
"Yes","2019","(Married) couple without C. ","(1c) basic vocational qualification","253","0.443101241975708","0.403841255878962","0.482361228072454"
"Yes","2019","(Married) couple without C. ","(2b) intermediate general qualification","32","0.373385378018783","0.269324386262606","0.47744636977496"
"Yes","2019","(Married) couple without C. ","(2a) intermediate vocational","545","0.49363160829517","0.465414713967033","0.521848502623306"
"Yes","2019","(Married) couple without C. ","(2c_gen) general maturity certificate","57","0.440672888960345","0.359864733895919","0.521481044024771"
"Yes","2019","(Married) couple without C. ","(2c_voc) vocational maturity certificate","245","0.613418083050178","0.570432414439863","0.656403751660493"
"Yes","2019","(Married) couple without C. ","(3a) lower tertiary education","242","0.68098164016084","0.637676083447694","0.724287196873986"
"Yes","2019","(Married) couple without C. ","(3b) higher tertiary education","459","0.622591561135467","0.591685788518401","0.653497333752534"
"Yes","2019","Single parent ","(0) in school","3","","",""
"Yes","2019","Single parent ","(1a) inadequately completed","6","","",""
"Yes","2019","Single parent ","(1b) general elementary school","27","","",""
"Yes","2019","Single parent ","(1c) basic vocational qualification","70","0.381900925002036","0.307991733935137","0.455810116068935"
"Yes","2019","Single parent ","(2b) intermediate general qualification","33","0.420465942890913","0.312295653601396","0.528636232180431"
"Yes","2019","Single parent ","(2a) intermediate vocational","169","0.574713271373159","0.522695722740378","0.62673082000594"
"Yes","2019","Single parent ","(2c_gen) general maturity certificate","52","0.574950878996836","0.479481431106765","0.670420326886907"
"Yes","2019","Single parent ","(2c_voc) vocational maturity certificate","86","0.593249595276576","0.517838193970052","0.6686609965831"
"Yes","2019","Single parent ","(3a) lower tertiary education","49","0.511582634897024","0.400651301035091","0.622513968758958"
"Yes","2019","Single parent ","(3b) higher tertiary education","107","0.654086986992678","0.583813264114744","0.724360709870612"
"Yes","2019","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2019","Couple + C. LE 16 ","(1a) inadequately completed","22","","",""
"Yes","2019","Couple + C. LE 16 ","(1b) general elementary school","67","0.423881776037829","0.349814185831032","0.497949366244626"
"Yes","2019","Couple + C. LE 16 ","(1c) basic vocational qualification","211","0.422121752226623","0.378120762030076","0.46612274242317"
"Yes","2019","Couple + C. LE 16 ","(2b) intermediate general qualification","31","0.538446843533135","0.420820167121158","0.656073519945113"
"Yes","2019","Couple + C. LE 16 ","(2a) intermediate vocational","460","0.519702699859704","0.488565288486633","0.550840111232774"
"Yes","2019","Couple + C. LE 16 ","(2c_gen) general maturity certificate","54","0.306042426423263","0.229704325560152","0.382380527286374"
"Yes","2019","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","281","0.543229634025552","0.502829542007124","0.58362972604398"
"Yes","2019","Couple + C. LE 16 ","(3a) lower tertiary education","251","0.654002584053113","0.609655699412372","0.698349468693855"
"Yes","2019","Couple + C. LE 16 ","(3b) higher tertiary education","616","0.638334562227717","0.609531615435056","0.667137509020378"
"Yes","2019","Couple + C. GT 16 ","(0) in school","10","","",""
"Yes","2019","Couple + C. GT 16 ","(1a) inadequately completed","8","","",""
"Yes","2019","Couple + C. GT 16 ","(1b) general elementary school","51","0.39593290384004","0.309855207416754","0.482010600263326"
"Yes","2019","Couple + C. GT 16 ","(1c) basic vocational qualification","157","0.517105118061844","0.462524823580695","0.571685412542994"
"Yes","2019","Couple + C. GT 16 ","(2b) intermediate general qualification","35","0.508868617012825","0.403211065452851","0.6145261685728"
"Yes","2019","Couple + C. GT 16 ","(2a) intermediate vocational","254","0.516159820031447","0.473289581280165","0.559030058782729"
"Yes","2019","Couple + C. GT 16 ","(2c_gen) general maturity certificate","81","0.542015803176028","0.464081351237135","0.619950255114922"
"Yes","2019","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","135","0.55889445706633","0.498425236905073","0.619363677227588"
"Yes","2019","Couple + C. GT 16 ","(3a) lower tertiary education","99","0.754735299726111","0.692399519310934","0.817071080141287"
"Yes","2019","Couple + C. GT 16 ","(3b) higher tertiary education","146","0.615683953631768","0.558809386082506","0.672558521181029"
"Yes","2019","Couple + C. LE and GT 16","(0) in school","9","","",""
"Yes","2019","Couple + C. LE and GT 16","(1a) inadequately completed","9","","",""
"Yes","2019","Couple + C. LE and GT 16","(1b) general elementary school","37","0.38618702436972","0.289792597729485","0.482581451009955"
"Yes","2019","Couple + C. LE and GT 16","(1c) basic vocational qualification","77","0.432779727458346","0.362697676452878","0.502861778463814"
"Yes","2019","Couple + C. LE and GT 16","(2b) intermediate general qualification","42","0.640904394078056","0.533751378332559","0.748057409823553"
"Yes","2019","Couple + C. LE and GT 16","(2a) intermediate vocational","176","0.495064168316986","0.444460581675063","0.54566775495891"
"Yes","2019","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","53","0.483390004438368","0.395076774132004","0.571703234744732"
"Yes","2019","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","75","0.455212913549554","0.379457314615477","0.530968512483632"
"Yes","2019","Couple + C. LE and GT 16","(3a) lower tertiary education","67","0.61441291283299","0.523865090586897","0.704960735079083"
"Yes","2019","Couple + C. LE and GT 16","(3b) higher tertiary education","164","0.68785954275406","0.631536471116381","0.744182614391739"
"No","2019","1-pers.-HH","(0) in school","","","",""
"No","2019","1-pers.-HH","(1a) inadequately completed","14","","",""
"No","2019","1-pers.-HH","(1b) general elementary school","47","0.535696983668514","0.426411255437075","0.644982711899953"
"No","2019","1-pers.-HH","(1c) basic vocational qualification","131","0.432591402722921","0.373275985171227","0.491906820274615"
"No","2019","1-pers.-HH","(2b) intermediate general qualification","27","","",""
"No","2019","1-pers.-HH","(2a) intermediate vocational","259","0.462816907090044","0.419753315101008","0.50588049907908"
"No","2019","1-pers.-HH","(2c_gen) general maturity certificate","67","0.492475468148191","0.40653509493551","0.578415841360873"
"No","2019","1-pers.-HH","(2c_voc) vocational maturity certificate","111","0.363021403061571","0.307290817028311","0.41875198909483"
"No","2019","1-pers.-HH","(3a) lower tertiary education","89","0.31898161653891","0.254387146680385","0.383576086397435"
"No","2019","1-pers.-HH","(3b) higher tertiary education","192","0.353383534871884","0.309266496003076","0.397500573740692"
"No","2019","(Married) couple without C. ","(0) in school","1","","",""
"No","2019","(Married) couple without C. ","(1a) inadequately completed","22","","",""
"No","2019","(Married) couple without C. ","(1b) general elementary school","95","0.690045334818209","0.611447574411177","0.768643095225241"
"No","2019","(Married) couple without C. ","(1c) basic vocational qualification","362","0.556898758024292","0.517638771927546","0.596158744121038"
"No","2019","(Married) couple without C. ","(2b) intermediate general qualification","51","0.626614621981217","0.52255363022504","0.730675613737394"
"No","2019","(Married) couple without C. ","(2a) intermediate vocational","661","0.50636839170483","0.478151497376694","0.534585286032967"
"No","2019","(Married) couple without C. ","(2c_gen) general maturity certificate","88","0.559327111039655","0.478518955975229","0.640135266104081"
"No","2019","(Married) couple without C. ","(2c_voc) vocational maturity certificate","248","0.386581916949822","0.343596248339507","0.429567585560137"
"No","2019","(Married) couple without C. ","(3a) lower tertiary education","203","0.31901835983916","0.275712803126014","0.362323916552307"
"No","2019","(Married) couple without C. ","(3b) higher tertiary education","486","0.377408438864533","0.346502666247466","0.408314211481599"
"No","2019","Single parent ","(0) in school","7","","",""
"No","2019","Single parent ","(1a) inadequately completed","15","","",""
"No","2019","Single parent ","(1b) general elementary school","48","0.657280324773513","0.549865977375187","0.764694672171838"
"No","2019","Single parent ","(1c) basic vocational qualification","96","0.618099074997964","0.544189883931065","0.692008266064863"
"No","2019","Single parent ","(2b) intermediate general qualification","47","0.579534057109086","0.471363767819569","0.687704346398604"
"No","2019","Single parent ","(2a) intermediate vocational","178","0.425286728626841","0.37326917999406","0.477304277259622"
"No","2019","Single parent ","(2c_gen) general maturity certificate","51","0.425049121003164","0.329579673113093","0.520518568893235"
"No","2019","Single parent ","(2c_voc) vocational maturity certificate","77","0.406750404723424","0.3313390034169","0.482161806029948"
"No","2019","Single parent ","(3a) lower tertiary education","29","","",""
"No","2019","Single parent ","(3b) higher tertiary education","69","0.345913013007322","0.275639290129388","0.416186735885256"
"No","2019","Couple + C. LE 16 ","(0) in school","","","",""
"No","2019","Couple + C. LE 16 ","(1a) inadequately completed","29","","",""
