"plb0050","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2002","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2002","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2002","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2002","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2002","35-65 y.","Single parent ","","","","","1"
"Yes","2002","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2002","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2002","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2002","66 and older","1-pers.-HH","","","","","1"
"Yes","2002","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2002","66 and older","Single parent ","","","","","1"
"Yes","2002","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2002","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2002","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2003","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2003","66 and older","(Married) couple without C. ","","","","","2"
"No","2003","16-34 y.","1-pers.-HH","","","","","2"
"No","2003","66 and older","1-pers.-HH","","","","","2"
"No","2003","16-34 y.","Single parent ","","","","","2"
"No","2003","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2003","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2003","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2003","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2003","66 and older","Single parent ","","","","","2"
"No","2003","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2003","35-65 y.","1-pers.-HH","","","","","2"
"No","2003","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2003","35-65 y.","Single parent ","","","","","2"
"No","2003","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2003","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2003","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2003","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2003","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2003","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2003","16-34 y.","Single parent ","","","","","1"
"Yes","2003","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2003","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2003","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2003","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2003","35-65 y.","Single parent ","","","","","1"
"Yes","2003","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2003","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2003","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","66 and older","1-pers.-HH","","","","","1"
"Yes","2003","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2003","66 and older","Single parent ","","","","","1"
"Yes","2003","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2003","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2003","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2004","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2004","16-34 y.","1-pers.-HH","","","","","2"
"No","2004","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2004","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2004","66 and older","1-pers.-HH","","","","","2"
"No","2004","66 and older","(Married) couple without C. ","","","","","2"
"No","2004","16-34 y.","Single parent ","","","","","2"
"No","2004","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2004","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2004","66 and older","Single parent ","","","","","2"
"No","2004","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2004","35-65 y.","1-pers.-HH","","","","","2"
"No","2004","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2004","35-65 y.","Single parent ","","","","","2"
"No","2004","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2004","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2004","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2004","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2004","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2004","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2004","16-34 y.","Single parent ","","","","","1"
"Yes","2004","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2004","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2004","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2004","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2004","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2004","35-65 y.","Single parent ","","","","","1"
"Yes","2004","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2004","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2004","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2004","66 and older","1-pers.-HH","","","","","1"
"Yes","2004","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2004","66 and older","Single parent ","","","","","1"
"Yes","2004","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2004","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2004","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2005","16-34 y.","1-pers.-HH","","","","","2"
"No","2005","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2005","16-34 y.","Single parent ","","","","","2"
"No","2005","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2005","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2005","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2005","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2005","66 and older","1-pers.-HH","","","","","2"
"No","2005","66 and older","(Married) couple without C. ","","","","","2"
"No","2005","66 and older","Single parent ","","","","","2"
"No","2005","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2005","35-65 y.","1-pers.-HH","","","","","2"
"No","2005","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2005","35-65 y.","Single parent ","","","","","2"
"No","2005","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2005","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2005","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2005","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2005","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2005","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2005","16-34 y.","Single parent ","","","","","1"
"Yes","2005","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2005","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2005","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2005","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2005","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2005","35-65 y.","Single parent ","","","","","1"
"Yes","2005","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2005","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2005","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2005","66 and older","1-pers.-HH","","","","","1"
"Yes","2005","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2005","66 and older","Single parent ","","","","","1"
"Yes","2005","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2005","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2005","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2006","16-34 y.","1-pers.-HH","274","0.470994730999395","0.429202473128372","0.512786988870418","2"
"No","2006","16-34 y.","Couple + C. LE 16 ","367","0.562853034769483","0.524836681318821","0.600869388220144","2"
"No","2006","16-34 y.","Couple + C. GT 16 ","384","0.577452116305883","0.54029780992876","0.614606422683006","2"
"No","2006","16-34 y.","Single parent ","128","0.614342143532137","0.546543384964193","0.682140902100082","2"
"No","2006","35-65 y.","Couple + C. LE and GT 16","381","0.526309762255922","0.491774858627829","0.560844665884015","2"
"No","2006","66 and older","1-pers.-HH","31","0.832310351646903","0.713527959357952","0.951092743935853","2"
"No","2006","66 and older","(Married) couple without C. ","113","0.883173750767707","0.827743540115063","0.938603961420352","2"
"No","2006","35-65 y.","Couple + C. GT 16 ","799","0.497371343008718","0.473526346198203","0.521216339819232","2"
"No","2006","16-34 y.","(Married) couple without C. ","406","0.532755374243564","0.497764189179419","0.567746559307709","2"
"No","2006","66 and older","Single parent ","3","","","","2"
"No","2006","16-34 y.","Couple + C. LE and GT 16","111","0.571056820557537","0.500867513934302","0.641246127180771","2"
"No","2006","35-65 y.","1-pers.-HH","418","0.460946050979377","0.428505694883716","0.493386407075039","2"
"No","2006","35-65 y.","(Married) couple without C. ","1136","0.447208918416818","0.427842380870954","0.466575455962682","2"
"No","2006","35-65 y.","Single parent ","212","0.452053631907493","0.406572299105655","0.497534964709331","2"
"No","2006","35-65 y.","Couple + C. LE 16 ","1028","0.4654250953491","0.444805548372529","0.486044642325672","2"
"No","2006","66 and older","Couple + C. LE 16 ","1","","","","2"
"No","2006","66 and older","Couple + C. GT 16 ","7","","","","2"
"No","2006","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2006","16-34 y.","1-pers.-HH","274","0.529005269000605","0.487213011129581","0.570797526871628","1"
"Yes","2006","16-34 y.","(Married) couple without C. ","375","0.467244625756436","0.432253440692291","0.502235810820582","1"
"Yes","2006","16-34 y.","Single parent ","70","0.385657856467863","0.317859097899918","0.453456615035807","1"
"Yes","2006","16-34 y.","Couple + C. LE 16 ","287","0.437146965230517","0.399130611779856","0.475163318681179","1"
"Yes","2006","16-34 y.","Couple + C. GT 16 ","295","0.422547883694117","0.385393577316994","0.45970219007124","1"
"Yes","2006","16-34 y.","Couple + C. LE and GT 16","80","0.428943179442463","0.358753872819229","0.499132486065698","1"
"Yes","2006","35-65 y.","1-pers.-HH","489","0.539053949020623","0.506613592924961","0.571494305116284","1"
"Yes","2006","35-65 y.","(Married) couple without C. ","1396","0.552791081583182","0.533424544037318","0.572157619129046","1"
"Yes","2006","35-65 y.","Single parent ","248","0.547946368092507","0.50246503529067","0.593427700894345","1"
"Yes","2006","35-65 y.","Couple + C. LE 16 ","1220","0.5345749046509","0.513955357674328","0.555194451627471","1"
"Yes","2006","35-65 y.","Couple + C. GT 16 ","890","0.502628656991282","0.478783660180768","0.526473653801797","1"
"Yes","2006","35-65 y.","Couple + C. LE and GT 16","422","0.473690237744078","0.439155334115985","0.508225141372171","1"
"Yes","2006","66 and older","1-pers.-HH","7","","","","1"
"Yes","2006","66 and older","(Married) couple without C. ","16","","","","1"
"Yes","2006","66 and older","Single parent ","","","","","1"
"Yes","2006","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2006","66 and older","Couple + C. GT 16 ","1","","","","1"
"Yes","2006","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2007","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2007","16-34 y.","Single parent ","","","","","2"
"No","2007","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2007","66 and older","1-pers.-HH","","","","","2"
"No","2007","66 and older","(Married) couple without C. ","","","","","2"
"No","2007","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2007","16-34 y.","1-pers.-HH","","","","","2"
"No","2007","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2007","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2007","66 and older","Single parent ","","","","","2"
"No","2007","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2007","35-65 y.","1-pers.-HH","","","","","2"
"No","2007","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2007","35-65 y.","Single parent ","","","","","2"
"No","2007","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2007","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2007","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2007","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2007","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2007","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2007","16-34 y.","Single parent ","","","","","1"
"Yes","2007","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2007","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2007","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2007","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2007","35-65 y.","Single parent ","","","","","1"
"Yes","2007","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2007","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2007","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","66 and older","1-pers.-HH","","","","","1"
"Yes","2007","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2007","66 and older","Single parent ","","","","","1"
"Yes","2007","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2007","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2007","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2008","16-34 y.","Single parent ","","","","","2"
"No","2008","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2008","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2008","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2008","66 and older","1-pers.-HH","","","","","2"
"No","2008","66 and older","(Married) couple without C. ","","","","","2"
"No","2008","66 and older","Single parent ","","","","","2"
"No","2008","16-34 y.","1-pers.-HH","","","","","2"
"No","2008","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2008","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2008","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2008","35-65 y.","1-pers.-HH","","","","","2"
"No","2008","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2008","35-65 y.","Single parent ","","","","","2"
"No","2008","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2008","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2008","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2008","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2008","35-65 y.","Single parent ","","","","","1"
"Yes","2008","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2008","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2008","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2008","66 and older","1-pers.-HH","","","","","1"
"Yes","2008","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2008","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2008","16-34 y.","Single parent ","","","","","1"
"Yes","2008","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2008","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2008","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2008","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2008","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2008","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2008","66 and older","Single parent ","","","","","1"
"Yes","2008","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2008","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2008","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2009","16-34 y.","1-pers.-HH","","","","","2"
"No","2009","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2009","16-34 y.","Single parent ","","","","","2"
"No","2009","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2009","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2009","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2009","66 and older","1-pers.-HH","","","","","2"
"No","2009","66 and older","(Married) couple without C. ","","","","","2"
"No","2009","66 and older","Single parent ","","","","","2"
"No","2009","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2009","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2009","66 and older","Couple + C. LE and GT 16","","","","","2"
"No","2009","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2009","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2009","35-65 y.","1-pers.-HH","","","","","2"
"No","2009","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2009","35-65 y.","Single parent ","","","","","2"
"No","2009","35-65 y.","Couple + C. LE 16 ","","","","","2"
"Yes","2009","35-65 y.","Single parent ","","","","","1"
"Yes","2009","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2009","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2009","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2009","66 and older","1-pers.-HH","","","","","1"
"Yes","2009","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2009","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2009","16-34 y.","Single parent ","","","","","1"
"Yes","2009","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2009","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2009","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2009","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2009","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2009","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2009","66 and older","Single parent ","","","","","1"
"Yes","2009","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2009","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2009","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2010","16-34 y.","1-pers.-HH","","","","","2"
"No","2010","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2010","16-34 y.","Single parent ","","","","","2"
"No","2010","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2010","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2010","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2010","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2010","66 and older","1-pers.-HH","","","","","2"
"No","2010","66 and older","(Married) couple without C. ","","","","","2"
"No","2010","66 and older","Single parent ","","","","","2"
"No","2010","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2010","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2010","66 and older","Couple + C. LE and GT 16","","","","","2"
"No","2010","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2010","35-65 y.","1-pers.-HH","","","","","2"
"No","2010","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2010","35-65 y.","Single parent ","","","","","2"
"No","2010","35-65 y.","Couple + C. LE 16 ","","","","","2"
"Yes","2010","35-65 y.","Single parent ","","","","","1"
"Yes","2010","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2010","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2010","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2010","66 and older","1-pers.-HH","","","","","1"
"Yes","2010","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2010","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2010","16-34 y.","Single parent ","","","","","1"
"Yes","2010","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2010","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2010","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2010","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2010","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2010","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2010","66 and older","Single parent ","","","","","1"
"Yes","2010","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2010","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2010","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2011","16-34 y.","1-pers.-HH","200","0.431561997082662","0.385697964891594","0.477426029273729","2"
"No","2011","16-34 y.","(Married) couple without C. ","322","0.474853530233111","0.438147843704791","0.511559216761431","2"
"No","2011","16-34 y.","Single parent ","121","0.563829369255325","0.497695600555558","0.629963137955092","2"
"No","2011","16-34 y.","Couple + C. LE 16 ","261","0.454624553606468","0.411451588638633","0.497797518574303","2"
"No","2011","16-34 y.","Couple + C. GT 16 ","313","0.546490003706076","0.50645504251815","0.586524964894001","2"
"No","2011","35-65 y.","Couple + C. GT 16 ","667","0.460655940180473","0.435227120619968","0.486084759740977","2"
"No","2011","35-65 y.","Couple + C. LE and GT 16","341","0.5199425572044","0.482169012521917","0.557716101886882","2"
"No","2011","66 and older","1-pers.-HH","24","","","","2"
"No","2011","66 and older","(Married) couple without C. ","112","0.861206959154782","0.803314044067968","0.919099874241596","2"
"No","2011","66 and older","Single parent ","5","","","","2"
"No","2011","66 and older","Couple + C. LE 16 ","1","","","","2"
"No","2011","66 and older","Couple + C. GT 16 ","12","","","","2"
"No","2011","66 and older","Couple + C. LE and GT 16","","","","","2"
"No","2011","16-34 y.","Couple + C. LE and GT 16","84","0.46653691264807","0.390416468881476","0.542657356414664","2"
"No","2011","35-65 y.","1-pers.-HH","440","0.45876666996107","0.427726886025789","0.48980645389635","2"
"No","2011","35-65 y.","(Married) couple without C. ","1109","0.421283073800704","0.402219207683824","0.440346939917583","2"
"No","2011","35-65 y.","Single parent ","235","0.497670385040786","0.452987537374002","0.54235323270757","2"
"No","2011","35-65 y.","Couple + C. LE 16 ","849","0.417782842425429","0.395606542299755","0.439959142551103","2"
"Yes","2011","35-65 y.","Single parent ","246","0.502329614959214","0.45764676729243","0.547012462625998","1"
"Yes","2011","35-65 y.","Couple + C. LE 16 ","1051","0.582217157574571","0.560040857448897","0.604393457700245","1"
"Yes","2011","35-65 y.","Couple + C. GT 16 ","809","0.539344059819527","0.513915240259023","0.564772879380031","1"
"Yes","2011","35-65 y.","Couple + C. LE and GT 16","331","0.4800574427956","0.442283898113117","0.517830987478083","1"
"Yes","2011","66 and older","1-pers.-HH","9","","","","1"
"Yes","2011","66 and older","(Married) couple without C. ","25","","","","1"
"Yes","2011","16-34 y.","1-pers.-HH","248","0.568438002917338","0.522573970726271","0.614302035108406","1"
"Yes","2011","16-34 y.","(Married) couple without C. ","389","0.525146469766889","0.488440783238569","0.561852156295209","1"
"Yes","2011","16-34 y.","Single parent ","95","0.436170630744675","0.370036862044908","0.502304399444442","1"
"Yes","2011","16-34 y.","Couple + C. LE 16 ","250","0.545375446393532","0.502202481425697","0.588548411361367","1"
"Yes","2011","16-34 y.","Couple + C. GT 16 ","281","0.453509996293924","0.413475035105999","0.49354495748185","1"
"Yes","2011","16-34 y.","Couple + C. LE and GT 16","81","0.53346308735193","0.457342643585336","0.609583531118524","1"
