"plb0050","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2014","66 and older","(3b) higher tertiary education","","","",""
"Yes","2015","16-34 y.","(0) in school","","","",""
"Yes","2015","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2015","16-34 y.","(1b) general elementary school","","","",""
"Yes","2015","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2015","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2015","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2015","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2015","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2015","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2015","35-65 y.","(0) in school","","","",""
"Yes","2015","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2015","35-65 y.","(1b) general elementary school","","","",""
"Yes","2015","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2015","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2015","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2015","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2015","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2015","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2015","66 and older","(0) in school","","","",""
"Yes","2015","66 and older","(1a) inadequately completed","","","",""
"Yes","2015","66 and older","(1b) general elementary school","","","",""
"Yes","2015","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2015","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2015","66 and older","(2a) intermediate vocational","","","",""
"Yes","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2015","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","66 and older","(3a) lower tertiary education","","","",""
"Yes","2015","66 and older","(3b) higher tertiary education","","","",""
"No","2015","16-34 y.","(0) in school","","","",""
"No","2015","16-34 y.","(1a) inadequately completed","","","",""
"No","2015","16-34 y.","(1b) general elementary school","","","",""
"No","2015","16-34 y.","(1c) basic vocational qualification","","","",""
"No","2015","16-34 y.","(2b) intermediate general qualification","","","",""
"No","2015","16-34 y.","(2a) intermediate vocational","","","",""
"No","2015","16-34 y.","(2c_gen) general maturity certificate","","","",""
"No","2015","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"No","2015","16-34 y.","(3a) lower tertiary education","","","",""
"No","2015","16-34 y.","(3b) higher tertiary education","","","",""
"No","2015","35-65 y.","(0) in school","","","",""
"No","2015","35-65 y.","(1a) inadequately completed","","","",""
"No","2015","35-65 y.","(1b) general elementary school","","","",""
"No","2015","35-65 y.","(1c) basic vocational qualification","","","",""
"No","2015","35-65 y.","(2b) intermediate general qualification","","","",""
"No","2015","35-65 y.","(2a) intermediate vocational","","","",""
"No","2015","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No","2015","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"No","2015","35-65 y.","(3a) lower tertiary education","","","",""
"No","2015","35-65 y.","(3b) higher tertiary education","","","",""
"No","2015","66 and older","(0) in school","","","",""
"No","2015","66 and older","(1a) inadequately completed","","","",""
"No","2015","66 and older","(1b) general elementary school","","","",""
"No","2015","66 and older","(1c) basic vocational qualification","","","",""
"No","2015","66 and older","(2b) intermediate general qualification","","","",""
"No","2015","66 and older","(2a) intermediate vocational","","","",""
"No","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"No","2015","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No","2015","66 and older","(3a) lower tertiary education","","","",""
"No","2015","66 and older","(3b) higher tertiary education","","","",""
"Yes","2016","16-34 y.","(0) in school","13","","",""
"Yes","2016","16-34 y.","(1a) inadequately completed","15","","",""
"Yes","2016","16-34 y.","(1b) general elementary school","95","0.366457326612339","0.30930072373525","0.423613929489428"
"Yes","2016","16-34 y.","(1c) basic vocational qualification","138","0.44167079833599","0.387515451150687","0.495826145521292"
"Yes","2016","16-34 y.","(2b) intermediate general qualification","131","0.474364958407628","0.414803590430616","0.533926326384639"
"Yes","2016","16-34 y.","(2a) intermediate vocational","307","0.500607005909429","0.460566056716205","0.540647955102653"
"Yes","2016","16-34 y.","(2c_gen) general maturity certificate","183","0.483980645141153","0.435189325919553","0.532771964362754"
"Yes","2016","16-34 y.","(2c_voc) vocational maturity certificate","207","0.518801020641485","0.469836573525652","0.567765467757317"
"Yes","2016","16-34 y.","(3a) lower tertiary education","106","0.706581807122892","0.637106437900034","0.776057176345749"
"Yes","2016","16-34 y.","(3b) higher tertiary education","343","0.642833696108211","0.60253112686708","0.683136265349343"
"Yes","2016","35-65 y.","(0) in school","","","",""
"Yes","2016","35-65 y.","(1a) inadequately completed","59","0.436349604979207","0.3550661278115","0.517633082146914"
"Yes","2016","35-65 y.","(1b) general elementary school","181","0.428488052966894","0.384355755063147","0.472620350870641"
"Yes","2016","35-65 y.","(1c) basic vocational qualification","936","0.50754776529694","0.485300955470919","0.529794575122961"
"Yes","2016","35-65 y.","(2b) intermediate general qualification","56","0.544935896675324","0.455464625392934","0.634407167957713"
"Yes","2016","35-65 y.","(2a) intermediate vocational","1492","0.525573785196459","0.507480721302636","0.543666849090282"
"Yes","2016","35-65 y.","(2c_gen) general maturity certificate","99","0.466078040245657","0.404117295418263","0.52803878507305"
"Yes","2016","35-65 y.","(2c_voc) vocational maturity certificate","732","0.57930087218814","0.552908018289609","0.605693726086671"
"Yes","2016","35-65 y.","(3a) lower tertiary education","629","0.688620954874958","0.65909751242151","0.718144397328407"
"Yes","2016","35-65 y.","(3b) higher tertiary education","1326","0.647239604309613","0.626443280639992","0.668035927979234"
"Yes","2016","66 and older","(0) in school","","","",""
"Yes","2016","66 and older","(1a) inadequately completed","","","",""
"Yes","2016","66 and older","(1b) general elementary school","3","","",""
"Yes","2016","66 and older","(1c) basic vocational qualification","21","","",""
"Yes","2016","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2016","66 and older","(2a) intermediate vocational","15","","",""
"Yes","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2016","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2016","66 and older","(3a) lower tertiary education","9","","",""
"Yes","2016","66 and older","(3b) higher tertiary education","8","","",""
"No","2016","16-34 y.","(0) in school","39","0.816853249990376","0.711725335739707","0.921981164241046"
"No","2016","16-34 y.","(1a) inadequately completed","30","0.457470898276413","0.311913230093043","0.603028566459782"
"No","2016","16-34 y.","(1b) general elementary school","178","0.633542673387661","0.576386070510572","0.69069927626475"
"No","2016","16-34 y.","(1c) basic vocational qualification","185","0.55832920166401","0.504173854478708","0.612484548849313"
"No","2016","16-34 y.","(2b) intermediate general qualification","139","0.525635041592373","0.466073673615361","0.585196409569384"
"No","2016","16-34 y.","(2a) intermediate vocational","292","0.499392994090571","0.459352044897347","0.539433943283795"
"No","2016","16-34 y.","(2c_gen) general maturity certificate","220","0.516019354858847","0.467228035637246","0.564810674080447"
"No","2016","16-34 y.","(2c_voc) vocational maturity certificate","193","0.481198979358515","0.432234532242683","0.530163426474348"
"No","2016","16-34 y.","(3a) lower tertiary education","59","0.293418192877108","0.223942823654251","0.362893562099966"
"No","2016","16-34 y.","(3b) higher tertiary education","200","0.357166303891789","0.316863734650657","0.397468873132921"
"No","2016","35-65 y.","(0) in school","","","",""
"No","2016","35-65 y.","(1a) inadequately completed","84","0.563650395020793","0.482366917853086","0.644933872188501"
"No","2016","35-65 y.","(1b) general elementary school","302","0.571511947033106","0.527379649129359","0.615644244936853"
"No","2016","35-65 y.","(1c) basic vocational qualification","1004","0.49245223470306","0.470205424877039","0.51469904452908"
"No","2016","35-65 y.","(2b) intermediate general qualification","63","0.455064103324676","0.365592832042287","0.544535374607066"
"No","2016","35-65 y.","(2a) intermediate vocational","1434","0.474426214803541","0.456333150909718","0.492519278697364"
"No","2016","35-65 y.","(2c_gen) general maturity certificate","150","0.533921959754343","0.47196121492695","0.595882704581737"
"No","2016","35-65 y.","(2c_voc) vocational maturity certificate","612","0.42069912781186","0.394306273913329","0.447091981710391"
"No","2016","35-65 y.","(3a) lower tertiary education","316","0.311379045125042","0.281855602671593","0.34090248757849"
"No","2016","35-65 y.","(3b) higher tertiary education","702","0.352760395690387","0.331964072020766","0.373556719360008"
"No","2016","66 and older","(0) in school","","","",""
"No","2016","66 and older","(1a) inadequately completed","2","","",""
"No","2016","66 and older","(1b) general elementary school","15","","",""
"No","2016","66 and older","(1c) basic vocational qualification","60","0.82734249840232","0.745034702035933","0.909650294768707"
"No","2016","66 and older","(2b) intermediate general qualification","1","","",""
"No","2016","66 and older","(2a) intermediate vocational","29","","",""
"No","2016","66 and older","(2c_gen) general maturity certificate","2","","",""
"No","2016","66 and older","(2c_voc) vocational maturity certificate","9","","",""
"No","2016","66 and older","(3a) lower tertiary education","16","","",""
"No","2016","66 and older","(3b) higher tertiary education","43","0.907681251146945","0.828234774702157","0.987127727591734"
"Yes","2017","16-34 y.","(0) in school","","","",""
"Yes","2017","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2017","16-34 y.","(1b) general elementary school","","","",""
"Yes","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2017","35-65 y.","(0) in school","","","",""
"Yes","2017","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2017","35-65 y.","(1b) general elementary school","","","",""
"Yes","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2017","66 and older","(0) in school","","","",""
"Yes","2017","66 and older","(1a) inadequately completed","","","",""
"Yes","2017","66 and older","(1b) general elementary school","","","",""
"Yes","2017","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2017","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2017","66 and older","(2a) intermediate vocational","","","",""
"Yes","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","66 and older","(3a) lower tertiary education","","","",""
"Yes","2017","66 and older","(3b) higher tertiary education","","","",""
"No","2017","16-34 y.","(0) in school","","","",""
"No","2017","16-34 y.","(1a) inadequately completed","","","",""
"No","2017","16-34 y.","(1b) general elementary school","","","",""
"No","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"No","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"No","2017","16-34 y.","(2a) intermediate vocational","","","",""
"No","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"No","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"No","2017","16-34 y.","(3a) lower tertiary education","","","",""
"No","2017","16-34 y.","(3b) higher tertiary education","","","",""
"No","2017","35-65 y.","(0) in school","","","",""
"No","2017","35-65 y.","(1a) inadequately completed","","","",""
"No","2017","35-65 y.","(1b) general elementary school","","","",""
"No","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"No","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"No","2017","35-65 y.","(2a) intermediate vocational","","","",""
"No","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"No","2017","35-65 y.","(3a) lower tertiary education","","","",""
"No","2017","35-65 y.","(3b) higher tertiary education","","","",""
"No","2017","66 and older","(0) in school","","","",""
"No","2017","66 and older","(1a) inadequately completed","","","",""
"No","2017","66 and older","(1b) general elementary school","","","",""
"No","2017","66 and older","(1c) basic vocational qualification","","","",""
"No","2017","66 and older","(2b) intermediate general qualification","","","",""
"No","2017","66 and older","(2a) intermediate vocational","","","",""
"No","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"No","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No","2017","66 and older","(3a) lower tertiary education","","","",""
"No","2017","66 and older","(3b) higher tertiary education","","","",""
"Yes","2018","16-34 y.","(0) in school","","","",""
"Yes","2018","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2018","16-34 y.","(1b) general elementary school","","","",""
"Yes","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2018","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2018","35-65 y.","(0) in school","","","",""
"Yes","2018","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2018","35-65 y.","(1b) general elementary school","","","",""
"Yes","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2018","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2018","66 and older","(0) in school","","","",""
"Yes","2018","66 and older","(1a) inadequately completed","","","",""
"Yes","2018","66 and older","(1b) general elementary school","","","",""
"Yes","2018","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2018","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2018","66 and older","(2a) intermediate vocational","","","",""
"Yes","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","66 and older","(3a) lower tertiary education","","","",""
"Yes","2018","66 and older","(3b) higher tertiary education","","","",""
"No","2018","16-34 y.","(0) in school","","","",""
"No","2018","16-34 y.","(1a) inadequately completed","","","",""
"No","2018","16-34 y.","(1b) general elementary school","","","",""
"No","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"No","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"No","2018","16-34 y.","(2a) intermediate vocational","","","",""
"No","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"No","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"No","2018","16-34 y.","(3a) lower tertiary education","","","",""
"No","2018","16-34 y.","(3b) higher tertiary education","","","",""
"No","2018","35-65 y.","(0) in school","","","",""
"No","2018","35-65 y.","(1a) inadequately completed","","","",""
"No","2018","35-65 y.","(1b) general elementary school","","","",""
"No","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"No","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"No","2018","35-65 y.","(2a) intermediate vocational","","","",""
"No","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"No","2018","35-65 y.","(3a) lower tertiary education","","","",""
"No","2018","35-65 y.","(3b) higher tertiary education","","","",""
"No","2018","66 and older","(0) in school","","","",""
"No","2018","66 and older","(1a) inadequately completed","","","",""
"No","2018","66 and older","(1b) general elementary school","","","",""
"No","2018","66 and older","(1c) basic vocational qualification","","","",""
"No","2018","66 and older","(2b) intermediate general qualification","","","",""
"No","2018","66 and older","(2a) intermediate vocational","","","",""
"No","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"No","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No","2018","66 and older","(3a) lower tertiary education","","","",""
"No","2018","66 and older","(3b) higher tertiary education","","","",""
"Yes","2019","16-34 y.","(0) in school","23","","",""
"Yes","2019","16-34 y.","(1a) inadequately completed","13","","",""
"Yes","2019","16-34 y.","(1b) general elementary school","88","0.35944965524212","0.29743706909654","0.421462241387699"
"Yes","2019","16-34 y.","(1c) basic vocational qualification","108","0.425911168386111","0.365100427312627","0.486721909459595"
"Yes","2019","16-34 y.","(2b) intermediate general qualification","121","0.39117332642264","0.332637209089659","0.44970944375562"
"Yes","2019","16-34 y.","(2a) intermediate vocational","283","0.512434200684886","0.470923872759424","0.553944528610347"
"Yes","2019","16-34 y.","(2c_gen) general maturity certificate","249","0.513524901489022","0.469360067637936","0.557689735340107"
"Yes","2019","16-34 y.","(2c_voc) vocational maturity certificate","225","0.599292893871045","0.551916689200423","0.646669098541666"
"Yes","2019","16-34 y.","(3a) lower tertiary education","125","0.743052438343629","0.681566018210421","0.804538858476837"
"Yes","2019","16-34 y.","(3b) higher tertiary education","361","0.651458608672159","0.612544468111109","0.690372749233209"
"Yes","2019","35-65 y.","(0) in school","","","",""
"Yes","2019","35-65 y.","(1a) inadequately completed","54","0.502239550716412","0.41971100684704","0.584768094585784"
"Yes","2019","35-65 y.","(1b) general elementary school","176","0.420618489584838","0.375308687490596","0.465928291679081"
"Yes","2019","35-65 y.","(1c) basic vocational qualification","794","0.49619438225325","0.472503539470005","0.519885225036495"
"Yes","2019","35-65 y.","(2b) intermediate general qualification","81","0.582206594603783","0.510554028655854","0.653859160551713"
"Yes","2019","35-65 y.","(2a) intermediate vocational","1600","0.523069263156132","0.50623599096818","0.539902535344084"
"Yes","2019","35-65 y.","(2c_gen) general maturity certificate","120","0.421285406518474","0.368172572677326","0.474398240359622"
"Yes","2019","35-65 y.","(2c_voc) vocational maturity certificate","778","0.586241930663736","0.561691731282341","0.610792130045131"
"Yes","2019","35-65 y.","(3a) lower tertiary education","690","0.666758486355028","0.640297254176104","0.693219718533952"
"Yes","2019","35-65 y.","(3b) higher tertiary education","1391","0.635970092803249","0.617210113754745","0.654730071851752"
"Yes","2019","66 and older","(0) in school","","","",""
"Yes","2019","66 and older","(1a) inadequately completed","","","",""
"Yes","2019","66 and older","(1b) general elementary school","4","","",""
"Yes","2019","66 and older","(1c) basic vocational qualification","25","","",""
"Yes","2019","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2019","66 and older","(2a) intermediate vocational","13","","",""
"Yes","2019","66 and older","(2c_gen) general maturity certificate","5","","",""
"Yes","2019","66 and older","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2019","66 and older","(3a) lower tertiary education","8","","",""
"Yes","2019","66 and older","(3b) higher tertiary education","22","","",""
"No","2019","16-34 y.","(0) in school","36","0.569497577274806","0.443153227242008","0.695841927307604"
"No","2019","16-34 y.","(1a) inadequately completed","19","","",""
"No","2019","16-34 y.","(1b) general elementary school","142","0.64055034475788","0.5785377586123","0.70256293090346"
"No","2019","16-34 y.","(1c) basic vocational qualification","146","0.574088831613889","0.513278090540405","0.634899572687373"
"No","2019","16-34 y.","(2b) intermediate general qualification","146","0.60882667357736","0.550290556244379","0.667362790910341"
"No","2019","16-34 y.","(2a) intermediate vocational","274","0.487565799315114","0.446055471389653","0.529076127240576"
"No","2019","16-34 y.","(2c_gen) general maturity certificate","243","0.486475098510978","0.442310264659893","0.530639932362064"
"No","2019","16-34 y.","(2c_voc) vocational maturity certificate","186","0.400707106128955","0.353330901458334","0.448083310799577"
"No","2019","16-34 y.","(3a) lower tertiary education","69","0.256947561656371","0.195461141523163","0.318433981789579"
"No","2019","16-34 y.","(3b) higher tertiary education","215","0.348541391327841","0.309627250766791","0.387455531888891"
"No","2019","35-65 y.","(0) in school","","","",""
"No","2019","35-65 y.","(1a) inadequately completed","87","0.497760449283588","0.415231905414216","0.580288993152959"
"No","2019","35-65 y.","(1b) general elementary school","280","0.579381510415162","0.534071708320919","0.624691312509404"
"No","2019","35-65 y.","(1c) basic vocational qualification","917","0.50380561774675","0.480114774963505","0.527496460529995"
"No","2019","35-65 y.","(2b) intermediate general qualification","101","0.417793405396217","0.346140839448287","0.489445971344147"
"No","2019","35-65 y.","(2a) intermediate vocational","1782","0.476930736843868","0.460097464655915","0.49376400903182"
"No","2019","35-65 y.","(2c_gen) general maturity certificate","212","0.578714593481526","0.525601759640378","0.631827427322674"
"No","2019","35-65 y.","(2c_voc) vocational maturity certificate","768","0.413758069336264","0.389207869954869","0.438308268717659"
"No","2019","35-65 y.","(3a) lower tertiary education","529","0.333241513644972","0.306780281466048","0.359702745823896"
"No","2019","35-65 y.","(3b) higher tertiary education","1136","0.364029907196751","0.345269928148248","0.382789886245255"
"No","2019","66 and older","(0) in school","","","",""
"No","2019","66 and older","(1a) inadequately completed","6","","",""
"No","2019","66 and older","(1b) general elementary school","22","","",""
"No","2019","66 and older","(1c) basic vocational qualification","106","0.795028506902925","0.725901058592095","0.864155955213755"
"No","2019","66 and older","(2b) intermediate general qualification","10","","",""
"No","2019","66 and older","(2a) intermediate vocational","84","0.771136724588604","0.687534858466353","0.854738590710855"
"No","2019","66 and older","(2c_gen) general maturity certificate","5","","",""
"No","2019","66 and older","(2c_voc) vocational maturity certificate","25","","",""
"No","2019","66 and older","(3a) lower tertiary education","53","0.81529909513815","0.717917661202463","0.912680529073837"
"No","2019","66 and older","(3b) higher tertiary education","104","0.626623233290444","0.542165443826999","0.711081022753889"
