"plh0217","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","West Germany","24","","",""
"1 Strongly disagree","2005","1-pers.-HH","East Germany","8","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","West Germany","40","0.00918200126443813","0.00660314374326906","0.0117608587856072"
"1 Strongly disagree","2005","(Married) couple without C. ","East Germany","17","","",""
"1 Strongly disagree","2005","Single parent ","West Germany","6","","",""
"1 Strongly disagree","2005","Single parent ","East Germany","3","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","West Germany","19","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","East Germany","3","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","West Germany","19","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","East Germany","4","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","West Germany","13","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","East Germany","2","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","West Germany","53","0.0227896155969316","0.0166027331565948","0.0289764980372683"
"2 on scale 1-7 ","2005","1-pers.-HH","East Germany","18","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","West Germany","135","0.0270965359463309","0.022706647416742","0.0314864244759197"
"2 on scale 1-7 ","2005","(Married) couple without C. ","East Germany","31","0.01538131026936","0.00962700478154811","0.021135615757172"
"2 on scale 1-7 ","2005","Single parent ","West Germany","13","","",""
"2 on scale 1-7 ","2005","Single parent ","East Germany","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","West Germany","83","0.0295305034945578","0.0234807797196937","0.035580227269422"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","East Germany","13","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","West Germany","40","0.0146242036224138","0.0100046483992217","0.0192437588456058"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","East Germany","27","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","West Germany","31","0.0282347312781985","0.0193325837653332","0.0371368787910637"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","East Germany","7","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","West Germany","126","0.0583683971119797","0.0486490134956981","0.0680877807282614"
"3 on scale 1-7 ","2005","1-pers.-HH","East Germany","39","0.0555350504241823","0.0389214726510532","0.0721486281973115"
"3 on scale 1-7 ","2005","(Married) couple without C. ","West Germany","289","0.0571262846939112","0.0508513893722478","0.0634011800155745"
"3 on scale 1-7 ","2005","(Married) couple without C. ","East Germany","89","0.0481132531264677","0.0381066376502884","0.058119868602647"
"3 on scale 1-7 ","2005","Single parent ","West Germany","42","0.0466277411522026","0.0319716563073806","0.0612838259970246"
"3 on scale 1-7 ","2005","Single parent ","East Germany","12","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","West Germany","137","0.0453726854849294","0.037935247702013","0.0528101232678459"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","East Germany","36","0.0758590015590291","0.0561743211268099","0.0955436819912484"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","West Germany","123","0.0476602632576422","0.03946170897455","0.0558588175407345"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","East Germany","58","0.0726602436175929","0.0569519789069976","0.0883685083281881"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","West Germany","71","0.0565564470582768","0.0441421740925399","0.0689707200240137"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","East Germany","19","","",""
"4 on scale 1-7","2005","1-pers.-HH","West Germany","245","0.105564779844347","0.0928255463874975","0.118304013301196"
"4 on scale 1-7","2005","1-pers.-HH","East Germany","88","0.149730010159339","0.123846718060212","0.175613302258467"
"4 on scale 1-7","2005","(Married) couple without C. ","West Germany","628","0.121388098540172","0.112558350194889","0.130217846885456"
"4 on scale 1-7","2005","(Married) couple without C. ","East Germany","225","0.120791193905875","0.105553267846778","0.136029119964973"
"4 on scale 1-7","2005","Single parent ","West Germany","95","0.116788002062645","0.0944627628422743","0.139113241283017"
"4 on scale 1-7","2005","Single parent ","East Germany","32","0.135953023561263","0.0975513200261687","0.174354727096357"
"4 on scale 1-7","2005","Couple + C. LE 16 ","West Germany","406","0.129035534530444","0.117055334871508","0.14101573418938"
"4 on scale 1-7","2005","Couple + C. LE 16 ","East Germany","93","0.140526030120436","0.11468853298004","0.166363527260832"
"4 on scale 1-7","2005","Couple + C. GT 16 ","West Germany","345","0.123237706775813","0.110588134487239","0.135887279064386"
"4 on scale 1-7","2005","Couple + C. GT 16 ","East Germany","152","0.138925434638342","0.117995319878891","0.159855549397793"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","West Germany","159","0.113803153391354","0.0967358653212719","0.130870441461437"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","East Germany","64","0.174629824705721","0.136101753316446","0.213157896094997"
"5 on scale 1-7","2005","1-pers.-HH","West Germany","437","0.192014620127129","0.175684919335464","0.208344320918794"
"5 on scale 1-7","2005","1-pers.-HH","East Germany","140","0.190033142700763","0.16157313845535","0.218493146946177"
"5 on scale 1-7","2005","(Married) couple without C. ","West Germany","1084","0.190561698972463","0.179942997434555","0.201180400510371"
"5 on scale 1-7","2005","(Married) couple without C. ","East Germany","358","0.198955938942597","0.180289182261921","0.217622695623273"
"5 on scale 1-7","2005","Single parent ","West Germany","169","0.214618501665463","0.186079522195759","0.243157481135167"
"5 on scale 1-7","2005","Single parent ","East Germany","54","0.183329353720128","0.139975585195701","0.226683122244555"
"5 on scale 1-7","2005","Couple + C. LE 16 ","West Germany","628","0.209515857604063","0.194972515988154","0.224059199219972"
"5 on scale 1-7","2005","Couple + C. LE 16 ","East Germany","162","0.227231043772715","0.196077005146108","0.258385082399322"
"5 on scale 1-7","2005","Couple + C. GT 16 ","West Germany","586","0.239017909572462","0.222605757025995","0.25543006211893"
"5 on scale 1-7","2005","Couple + C. GT 16 ","East Germany","225","0.21090561716868","0.186218584246623","0.235592650090736"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","West Germany","310","0.231177159835788","0.208519874662827","0.25383444500875"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","East Germany","59","0.20627107284452","0.165208236617309","0.247333909071732"
"6 on scale 1-7","2005","1-pers.-HH","West Germany","709","0.308357598296978","0.289211624526834","0.327503572067122"
"6 on scale 1-7","2005","1-pers.-HH","East Germany","243","0.306616992743569","0.273168899289059","0.340065086198079"
"6 on scale 1-7","2005","(Married) couple without C. ","West Germany","1705","0.3238152835617","0.311163752751668","0.336466814371732"
"6 on scale 1-7","2005","(Married) couple without C. ","East Germany","599","0.342629025432291","0.320437888772012","0.364820162092571"
"6 on scale 1-7","2005","Single parent ","West Germany","253","0.310319963335647","0.278161653742278","0.342478272929016"
"6 on scale 1-7","2005","Single parent ","East Germany","100","0.295889269842288","0.244747886974727","0.34703065270985"
"6 on scale 1-7","2005","Couple + C. LE 16 ","West Germany","1035","0.324648451566244","0.307915182557935","0.341381720574554"
"6 on scale 1-7","2005","Couple + C. LE 16 ","East Germany","231","0.334686203906527","0.299603920012371","0.369768487800682"
"6 on scale 1-7","2005","Couple + C. GT 16 ","West Germany","887","0.327240235003665","0.309184030779208","0.345296439228121"
"6 on scale 1-7","2005","Couple + C. GT 16 ","East Germany","382","0.341186404683056","0.312495946627764","0.369876862738347"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","West Germany","408","0.268867246825378","0.245039150862168","0.292695342788589"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","East Germany","121","0.28322626646402","0.237501501701638","0.328951031226401"
"7 Strongly agree","2005","1-pers.-HH","West Germany","641","0.299071054457713","0.280089423928968","0.318052684986458"
"7 Strongly agree","2005","1-pers.-HH","East Germany","194","0.258222574964286","0.226474267996742","0.289970881931831"
"7 Strongly agree","2005","(Married) couple without C. ","West Germany","1374","0.270830097020985","0.25881507528632","0.282845118755649"
"7 Strongly agree","2005","(Married) couple without C. ","East Germany","438","0.26177387942024","0.241218756949305","0.282329001891174"
"7 Strongly agree","2005","Single parent ","West Germany","217","0.281748197161609","0.25047779533693","0.313018598986289"
"7 Strongly agree","2005","Single parent ","East Germany","100","0.323212337320637","0.270809167322988","0.375615507318286"
"7 Strongly agree","2005","Couple + C. LE 16 ","West Germany","700","0.253951353675368","0.238396425342921","0.269506282007815"
"7 Strongly agree","2005","Couple + C. LE 16 ","East Germany","157","0.203753491960485","0.173807962970204","0.233699020950766"
"7 Strongly agree","2005","Couple + C. GT 16 ","West Germany","594","0.240455804906514","0.224009919394573","0.256901690418456"
"7 Strongly agree","2005","Couple + C. GT 16 ","East Germany","201","0.205018989142161","0.180588297150068","0.229449681134255"
"7 Strongly agree","2005","Couple + C. LE and GT 16","West Germany","338","0.290881621418056","0.266473194970646","0.315290047865466"
"7 Strongly agree","2005","Couple + C. LE and GT 16","East Germany","101","0.275913301584876","0.230553068359469","0.321273534810282"
"1 Strongly disagree","2006","1-pers.-HH","West Germany","","","",""
"1 Strongly disagree","2006","1-pers.-HH","East Germany","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","West Germany","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","East Germany","","","",""
"1 Strongly disagree","2006","Single parent ","West Germany","","","",""
"1 Strongly disagree","2006","Single parent ","East Germany","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","West Germany","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","East Germany","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","West Germany","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","East Germany","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","West Germany","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","East Germany","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","West Germany","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","East Germany","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","West Germany","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","East Germany","","","",""
"2 on scale 1-7 ","2006","Single parent ","West Germany","","","",""
"2 on scale 1-7 ","2006","Single parent ","East Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","West Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","East Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","West Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","East Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","West Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","East Germany","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","West Germany","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","East Germany","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","West Germany","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","East Germany","","","",""
"3 on scale 1-7 ","2006","Single parent ","West Germany","","","",""
"3 on scale 1-7 ","2006","Single parent ","East Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","West Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","East Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","West Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","East Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","West Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","East Germany","","","",""
"4 on scale 1-7","2006","1-pers.-HH","West Germany","","","",""
"4 on scale 1-7","2006","1-pers.-HH","East Germany","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","West Germany","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","East Germany","","","",""
"4 on scale 1-7","2006","Single parent ","West Germany","","","",""
"4 on scale 1-7","2006","Single parent ","East Germany","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","West Germany","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","East Germany","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","West Germany","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","East Germany","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","West Germany","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","East Germany","","","",""
"5 on scale 1-7","2006","1-pers.-HH","West Germany","","","",""
"5 on scale 1-7","2006","1-pers.-HH","East Germany","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","West Germany","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","East Germany","","","",""
"5 on scale 1-7","2006","Single parent ","West Germany","","","",""
"5 on scale 1-7","2006","Single parent ","East Germany","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","West Germany","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","East Germany","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","West Germany","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","East Germany","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","West Germany","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","East Germany","","","",""
"6 on scale 1-7","2006","1-pers.-HH","West Germany","","","",""
"6 on scale 1-7","2006","1-pers.-HH","East Germany","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","West Germany","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","East Germany","","","",""
"6 on scale 1-7","2006","Single parent ","West Germany","","","",""
"6 on scale 1-7","2006","Single parent ","East Germany","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","West Germany","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","East Germany","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","West Germany","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","East Germany","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","West Germany","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","East Germany","","","",""
"7 Strongly agree","2006","1-pers.-HH","West Germany","","","",""
"7 Strongly agree","2006","1-pers.-HH","East Germany","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","West Germany","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","East Germany","","","",""
"7 Strongly agree","2006","Single parent ","West Germany","","","",""
"7 Strongly agree","2006","Single parent ","East Germany","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","West Germany","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","East Germany","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","West Germany","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","East Germany","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","West Germany","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","East Germany","","","",""
"1 Strongly disagree","2007","1-pers.-HH","West Germany","","","",""
"1 Strongly disagree","2007","1-pers.-HH","East Germany","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","West Germany","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","East Germany","","","",""
"1 Strongly disagree","2007","Single parent ","West Germany","","","",""
"1 Strongly disagree","2007","Single parent ","East Germany","","","",""
