"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(0) in school","Ostdeutschland, neue Bundeslaender","5.79","6","147","4","5","7","7","7","5.59","5.99","2","7","6","6"
"2005","(0) in school","Westdeutschland, alte Bundeslaender","5.75","6","505","4","5","7","7","7","5.64","5.86","1","7","6","6"
"2005","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2005","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","5.88","6","222","4","5","7","7","7","5.71","6.05","1","7","6","7"
"2005","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","5.57","6","210","4","4","7","7","7","5.39","5.75","1","7","6","6"
"2005","(1b) general elementary school","Westdeutschland, alte Bundeslaender","5.87","6","1646","4","5","7","7","7","5.81","5.93","1","7","6","6"
"2005","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","5.94","6","1087","4","5","7","7","7","5.87","6.01","1","7","6","6"
"2005","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","5.95","6","4623","4","5","7","7","7","5.92","5.98","1","7","6","6"
"2005","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","5.97","6","1703","4","5","7","7","7","5.92","6.02","1","7","6","6"
"2005","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","5.91","6","3093","4","5","7","7","7","5.87","5.95","1","7","6","6"
"2005","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","5.95","6","141","4","5","7","7","7","5.77","6.13","2","7","6","6"
"2005","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","5.86","6","438","4","5","7","7","7","5.74","5.98","1","7","6","6"
"2005","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","5.83","6","185","5","5","7","7","7","5.65","6.01","1","7","6","6"
"2005","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","5.65","6","610","4","5","7","7","7","5.56","5.74","1","7","6","6"
"2005","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","5.78","6","212","4","5","7","7","7","5.63","5.93","1","7","6","6"
"2005","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","5.83","6","1302","4","5","7","7","7","5.77","5.89","1","7","6","6"
"2005","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","5.96","6","657","4","5","7","7","7","5.88","6.04","1","7","6","6"
"2005","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","5.89","6","987","4","5","7","7","7","5.82","5.96","2","7","6","6"
