"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","general elemantary","East Germany","2.63","3","330","1","2","3","4","5","2.52","2.74","1","5","2","3"
"2007","general elemantary","West Germany","2.62","3","1890","1","2","3","4","5","2.57","2.67","1","5","3","3"
"2007","higher education","East Germany","2.44","2","1301","1","2","3","4","5","2.39","2.49","1","5","2","2"
"2007","higher education","West Germany","2.31","2","3091","1","2","3","4","5","2.28","2.34","1","5","2","2"
"2007","higher vocational","East Germany","2.32","2","403","1","2","3","4","5","2.23","2.41","1","5","2","2"
"2007","higher vocational","West Germany","2.32","2","1132","1","2","3","4","5","2.26","2.38","1","5","2","2"
"2007","in school","East Germany","2.52","2","82","1","2","3","4","5","2.29","2.75","1","5","2","3"
"2007","in school","West Germany","2.38","2","259","1","1","3","4","5","2.25","2.51","1","5","2","3"
"2007","inadequately","East Germany","","","","","","","","","","","","","",""
"2007","inadequately","West Germany","2.72","3","195","1","2","4","4","5","2.56","2.88","1","5","3","3"
"2007","middle vocational","East Germany","2.52","2.76","2635","1","2","3","4","5","2.48","2.56","1","5","2","2"
"2007","middle vocational","West Germany","2.45","2","7710","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2007","vocational + Abi","East Germany","2.34","2","167","1","2","3","4","5","2.17","2.51","1","5","2","2"
"2007","vocational + Abi","West Germany","2.45","2","1005","1","2","3","4","5","2.38","2.52","1","5","2","2"
"2008","general elemantary","East Germany","2.53","2","305","1","2","3","4","5","2.42","2.64","1","5","2","3"
"2008","general elemantary","West Germany","2.65","3","1723","1","2","3","4","5","2.6","2.7","1","5","2","3"
"2008","higher education","East Germany","2.36","2","1244","1","2","3","3","5","2.31","2.41","1","5","2","2"
"2008","higher education","West Germany","2.28","2","2957","1","2","3","4","5","2.24","2.32","1","5","2","2"
"2008","higher vocational","East Germany","2.4","2","375","1","2","3","4","4","2.31","2.49","1","5","2","2"
"2008","higher vocational","West Germany","2.33","2","1042","1","2","3","4","5","2.27","2.39","1","5","2","2"
"2008","in school","East Germany","2.42","2","82","1","2","3","3","5","2.19","2.65","1","5","2","3"
"2008","in school","West Germany","2.36","2","271","1","2","3","4","5","2.24","2.48","1","5","2","2"
"2008","inadequately","East Germany","","","","","","","","","","","","","",""
"2008","inadequately","West Germany","2.69","3","168","1","2","3","4","5","2.51","2.87","1","5","2","3"
"2008","middle vocational","East Germany","2.5","2","2513","1","2","3","4","5","2.46","2.54","1","5","2","2"
"2008","middle vocational","West Germany","2.43","2","7237","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2008","vocational + Abi","East Germany","2.49","2","166","1","2","3","4","5","2.33","2.65","1","5","2","3"
"2008","vocational + Abi","West Germany","2.42","2","933","1","2","3","4","5","2.35","2.49","1","5","2","2"
"2009","general elemantary","East Germany","2.47","2","264","1","2","3","4","5","2.34","2.6","1","5","2","3"
"2009","general elemantary","West Germany","2.6","3","1538","1","2","3","4","5","2.55","2.65","1","5","2","3"
"2009","higher education","East Germany","2.31","2","1204","1","2","3","3","5","2.25","2.37","1","5","2","2"
"2009","higher education","West Germany","2.28","2","2832","1","2","3","4","5","2.24","2.32","1","5","2","2"
"2009","higher vocational","East Germany","2.3","2","372","1","1","3","4","5","2.2","2.4","1","5","2","2"
"2009","higher vocational","West Germany","2.42","2","954","1","2","3","4","5","2.35","2.49","1","5","2","2"
"2009","in school","East Germany","2.35","2.73","55","1","2","3","3","4","2.1","2.6","1","4","2","3"
"2009","in school","West Germany","2.39","2","257","1","2","3","4","5","2.27","2.51","1","5","2","2"
"2009","inadequately","East Germany","","","","","","","","","","","","","",""
"2009","inadequately","West Germany","2.92","3","152","1","2","4","5","5","2.73","3.11","1","5","3","3"
"2009","middle vocational","East Germany","2.5","2","2395","1","2","3","4","5","2.46","2.54","1","5","2","2"
"2009","middle vocational","West Germany","2.44","2","6659","1","2","3","4","5","2.42","2.46","1","5","2","2"
"2009","vocational + Abi","East Germany","2.53","2","153","1","2","3","4","5","2.37","2.69","1","5","2","3"
"2009","vocational + Abi","West Germany","2.49","2","847","1","2","3","4","5","2.42","2.56","1","5","2","2"
"2010","general elemantary","East Germany","2.71","3","221","1","2","3","4","5","2.57","2.85","1","5","2","3"
"2010","general elemantary","West Germany","2.64","3","1411","1","2","3","4","5","2.58","2.7","1","5","2","3"
"2010","higher education","East Germany","2.32","2","1121","1","2","3","4","5","2.26","2.38","1","5","2","2"
"2010","higher education","West Germany","2.31","2","2714","1","2","3","4","5","2.27","2.35","1","5","2","2"
"2010","higher vocational","East Germany","2.43","2","347","1","2","3","4","5","2.33","2.53","1","5","2","2"
"2010","higher vocational","West Germany","2.31","2","906","1","2","3","4","5","2.25","2.37","1","5","2","2"
"2010","in school","East Germany","","","","","","","","","","","","","",""
"2010","in school","West Germany","2.46","3","241","1","2","3","4","5","2.33","2.59","1","5","2","3"
"2010","inadequately","East Germany","","","","","","","","","","","","","",""
"2010","inadequately","West Germany","2.76","3","128","1","2","4","5","5","2.54","2.98","1","5","2","3"
"2010","middle vocational","East Germany","2.51","2","2189","1","2","3","4","5","2.47","2.55","1","5","2","2"
"2010","middle vocational","West Germany","2.44","2","6127","1","2","3","4","5","2.41","2.47","1","5","2","2"
"2010","vocational + Abi","East Germany","2.42","2","146","1","2","3","4","5","2.25","2.59","1","5","2","3"
"2010","vocational + Abi","West Germany","2.28","2","800","1","2","3","3","5","2.21","2.35","1","5","2","2"
"2011","general elemantary","East Germany","2.59","3","297","1","2","3","4","5","2.47","2.71","1","5","2","3"
"2011","general elemantary","West Germany","2.6","3","1870","1","2","3","4","5","2.55","2.65","1","5","3","3"
"2011","higher education","East Germany","2.38","2","1290","1","2","3","4","5","2.33","2.43","1","5","2","2"
"2011","higher education","West Germany","2.3","2","3299","1","2","3","4","5","2.27","2.33","1","5","2","2"
"2011","higher vocational","East Germany","2.39","2","403","1","2","3","4","5","2.3","2.48","1","5","2","3"
"2011","higher vocational","West Germany","2.35","2","1046","1","2","3","4","5","2.29","2.41","1","5","2","2"
"2011","in school","East Germany","1.95","2","35","1","1","2","3","4","1.66","2.24","1","4","2","2"
"2011","in school","West Germany","2.33","2","278","1","2","3","3","5","2.22","2.44","1","5","2","2"
