"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","(Married) couple without C.","East Germany","2.38","2","1898","1","2","3","4","5","2.34","2.42","1","5","2","2"
"2007","(Married) couple without C.","West Germany","2.35","2","5472","1","2","3","4","5","2.32","2.38","1","5","2","2"
"2007","1-pers.-HH","East Germany","2.65","3","780","1","2","3","4","5","2.58","2.72","1","5","3","3"
"2007","1-pers.-HH","West Germany","2.64","3","2385","1","2","3","4","5","2.6","2.68","1","5","3","3"
"2007","Couple + C. GT 16 ","East Germany","2.44","2","1025","1","2","3","4","5","2.38","2.5","1","5","2","2"
"2007","Couple + C. GT 16 ","West Germany","2.38","2","2506","1","2","3","4","5","2.34","2.42","1","5","2","2"
"2007","Couple + C. LE 16","East Germany","2.4","2","644","1","2","3","4","5","2.33","2.47","1","5","2","2"
"2007","Couple + C. LE 16","West Germany","2.35","2","2938","1","2","3","4","5","2.31","2.39","1","5","2","2"
"2007","Couple + C. LE and GT 16","East Germany","2.58","3","266","1","2","3","4","5","2.46","2.7","1","5","2","3"
"2007","Couple + C. LE and GT 16","West Germany","2.46","2","1076","1","2","3","4","5","2.4","2.52","1","5","2","2"
"2007","Single parent","East Germany","2.76","3","298","1","2","4","4","5","2.63","2.89","1","5","3","3"
"2007","Single parent","West Germany","2.67","3","795","1","2","3","4","5","2.59","2.75","1","5","3","3"
"2008","(Married) couple without C.","East Germany","2.4","2","1863","1","2","3","4","5","2.36","2.44","1","5","2","2"
"2008","(Married) couple without C.","West Germany","2.31","2","5201","1","2","3","4","5","2.28","2.34","1","5","2","2"
"2008","1-pers.-HH","East Germany","2.62","3","765","1","2","3","4","5","2.54","2.7","1","5","2","3"
"2008","1-pers.-HH","West Germany","2.66","3","2277","1","2","3","4","5","2.61","2.71","1","5","3","3"
"2008","Couple + C. GT 16 ","East Germany","2.43","2","928","1","2","3","4","5","2.37","2.49","1","5","2","2"
"2008","Couple + C. GT 16 ","West Germany","2.33","2","2434","1","2","3","4","5","2.29","2.37","1","5","2","2"
"2008","Couple + C. LE 16","East Germany","2.24","2","614","1","2","3","3","4","2.17","2.31","1","5","2","2"
"2008","Couple + C. LE 16","West Germany","2.3","2","2595","1","2","3","4","5","2.26","2.34","1","5","2","2"
"2008","Couple + C. LE and GT 16","East Germany","2.29","2","239","1","2","3","3","5","2.17","2.41","1","5","2","2"
"2008","Couple + C. LE and GT 16","West Germany","2.42","2","975","1","2","3","4","5","2.36","2.48","1","5","2","2"
"2008","Single parent","East Germany","2.75","3","282","1","2","3","4","5","2.63","2.87","1","5","2","3"
"2008","Single parent","West Germany","2.71","3","804","1","2","4","4","5","2.63","2.79","1","5","3","3"
"2009","(Married) couple without C.","East Germany","2.36","2","1803","1","2","3","4","5","2.31","2.41","1","5","2","2"
"2009","(Married) couple without C.","West Germany","2.35","2","4835","1","2","3","4","5","2.32","2.38","1","5","2","2"
"2009","1-pers.-HH","East Germany","2.56","2","740","1","2","3","4","5","2.48","2.64","1","5","2","3"
"2009","1-pers.-HH","West Germany","2.57","3","2151","1","2","3","4","5","2.52","2.62","1","5","3","3"
"2009","Couple + C. GT 16 ","East Germany","2.49","2","835","1","2","3","4","5","2.43","2.55","1","5","2","2"
"2009","Couple + C. GT 16 ","West Germany","2.33","2","2318","1","2","3","4","5","2.29","2.37","1","5","2","2"
"2009","Couple + C. LE 16","East Germany","2.36","2","600","1","2","3","3","5","2.29","2.43","1","5","2","2"
"2009","Couple + C. LE 16","West Germany","2.4","2","2250","1","2","3","4","5","2.36","2.44","1","5","2","2"
"2009","Couple + C. LE and GT 16","East Germany","2.12","2","219","1","1","3","3","4","1.99","2.25","1","5","2","2"
"2009","Couple + C. LE and GT 16","West Germany","2.39","2","957","1","2","3","4","5","2.33","2.45","1","5","2","2"
"2009","Single parent","East Germany","2.71","3","266","1","2","3","4","5","2.58","2.84","1","5","2","3"
"2009","Single parent","West Germany","2.81","3","722","1","2","4","4","5","2.73","2.89","1","5","3","3"
"2010","(Married) couple without C.","East Germany","2.36","2","1708","1","2","3","4","5","2.32","2.4","1","5","2","2"
"2010","(Married) couple without C.","West Germany","2.37","2","4607","1","2","3","4","5","2.34","2.4","1","5","2","2"
"2010","1-pers.-HH","East Germany","2.64","3","694","1","2","3","4","5","2.56","2.72","1","5","2","3"
"2010","1-pers.-HH","West Germany","2.59","3","2051","1","2","3","4","5","2.54","2.64","1","5","3","3"
"2010","Couple + C. GT 16 ","East Germany","2.46","2","690","1","2","3","4","5","2.39","2.53","1","5","2","2"
"2010","Couple + C. GT 16 ","West Germany","2.31","2","2139","1","2","3","4","5","2.27","2.35","1","5","2","2"
"2010","Couple + C. LE 16","East Germany","2.34","2","557","1","2","3","4","5","2.26","2.42","1","5","2","2"
"2010","Couple + C. LE 16","West Germany","2.3","2","1993","1","2","3","4","5","2.26","2.34","1","5","2","2"
"2010","Couple + C. LE and GT 16","East Germany","2.21","2","182","1","2","3","3","5","2.06","2.36","1","5","2","2"
"2010","Couple + C. LE and GT 16","West Germany","2.36","2","865","1","2","3","4","5","2.29","2.43","1","5","2","2"
"2010","Single parent","East Germany","2.72","3","234","1","2","3","4","5","2.58","2.86","1","5","2","3"
"2010","Single parent","West Germany","2.65","3","657","1","2","3","4","5","2.56","2.74","1","5","3","3"
"2011","(Married) couple without C.","East Germany","2.34","2","2072","1","2","3","3","5","2.3","2.38","1","5","2","2"
"2011","(Married) couple without C.","West Germany","2.33","2","6029","1","2","3","4","5","2.31","2.35","1","5","2","2"
"2011","1-pers.-HH","East Germany","2.63","3","900","1","2","3","4","5","2.56","2.7","1","5","2","3"
"2011","1-pers.-HH","West Germany","2.63","3","2655","1","2","3","4","5","2.59","2.67","1","5","3","3"
"2011","Couple + C. GT 16 ","East Germany","2.46","2","704","1","2","3","4","5","2.39","2.53","1","5","2","3"
"2011","Couple + C. GT 16 ","West Germany","2.37","2","2482","1","2","3","4","5","2.33","2.41","1","5","2","2"
"2011","Couple + C. LE 16","East Germany","2.34","2","666","1","2","3","4","5","2.27","2.41","1","5","2","2"
"2011","Couple + C. LE 16","West Germany","2.32","2","2440","1","2","3","4","5","2.28","2.36","1","5","2","2"
"2011","Couple + C. LE and GT 16","East Germany","2.39","2","195","1","2","3","4","5","2.25","2.53","1","5","2","3"
"2011","Couple + C. LE and GT 16","West Germany","2.4","2","1035","1","2","3","4","5","2.34","2.46","1","5","2","2"
"2011","Single parent","East Germany","2.46","2","286","1","2","3","4","5","2.33","2.59","1","5","2","3"
"2011","Single parent","West Germany","2.67","3","881","1","2","3","4","5","2.6","2.74","1","5","3","3"
"2012","(Married) couple without C.","East Germany","2.34","2","2109","1","2","3","4","5","2.3","2.38","1","5","2","2"
