"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Rural Area","2.48","2","6954","1","2","3","4","5","2.46","2.5","1","5","2","2"
"2007","Urban Area","2.45","2","13603","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2008","Rural Area","2.43","2","6548","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2008","Urban Area","2.44","2","12821","1","2","3","4","5","2.42","2.46","1","5","2","2"
"2009","Rural Area","2.44","2","6223","1","2","3","4","5","2.41","2.47","1","5","2","2"
"2009","Urban Area","2.44","2","11804","1","2","3","4","5","2.42","2.46","1","5","2","2"
"2010","Rural Area","2.45","2","5654","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2010","Urban Area","2.43","2","11033","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2011","Rural Area","2.43","2","7234","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2011","Urban Area","2.44","2","13523","1","2","3","4","5","2.42","2.46","1","5","2","2"
"2012","Rural Area","2.34","2","7282","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2012","Urban Area","2.37","2","13248","1","2","3","4","5","2.35","2.39","1","5","2","2"
"2013","Rural Area","2.36","2","9214","1","2","3","4","5","2.34","2.38","1","5","2","2"
"2013","Urban Area","2.36","2","16512","1","2","3","4","5","2.34","2.38","1","5","2","2"
"2014","Rural Area","2.34","2","9286","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2014","Urban Area","2.34","2","17849","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2015","Rural Area","2.37","2","8711","1","2","3","4","5","2.35","2.39","1","5","2","2"
"2015","Urban Area","2.35","2","16387","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2016","Rural Area","2.35","2","8361","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2016","Urban Area","2.34","2","15882","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2017","Rural Area","2.36","2","9403","1","2","3","4","5","2.34","2.38","1","5","2","2"
"2017","Urban Area","2.32","2","17147","1","2","3","4","5","2.3","2.34","1","5","2","2"
"2018","Rural Area","2.33","2","9028","1","2","3","4","5","2.31","2.35","1","5","2","2"
"2018","Urban Area","2.32","2","16654","1","2","3","4","5","2.3","2.34","1","5","2","2"
"2019","Rural Area","2.35","2","8863","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2019","Urban Area","2.3","2","15457","1","2","3","4","5","2.28","2.32","1","5","2","2"
