"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","Female","2.71","3","2476","1","2","3","4","5","2.67","2.75","1","5","3","3"
"2007","16-34 y.","Male","2.28","2","2240","1","2","3","4","5","2.24","2.32","1","5","2","2"
"2007","35-65 y.","Female","2.62","3","5956","1","2","3","4","5","2.59","2.65","1","5","3","3"
"2007","35-65 y.","Male","2.27","2","5494","1","1","3","4","5","2.24","2.3","1","5","2","2"
"2007","66 and older","Female","2.59","3","2342","1","2","3","4","5","2.55","2.63","1","5","3","3"
"2007","66 and older","Male","2.26","2","2049","1","1","3","4","5","2.22","2.3","1","5","2","2"
"2008","16-34 y.","Female","2.63","3","2286","1","2","3","4","5","2.59","2.67","1","5","2","3"
"2008","16-34 y.","Male","2.2","2","2079","1","1","3","3","5","2.16","2.24","1","5","2","2"
"2008","35-65 y.","Female","2.58","3","5565","1","2","3","4","5","2.55","2.61","1","5","2","3"
"2008","35-65 y.","Male","2.27","2","5100","1","1","3","4","5","2.24","2.3","1","5","2","2"
"2008","66 and older","Female","2.66","3","2297","1","2","3","4","5","2.62","2.7","1","5","3","3"
"2008","66 and older","Male","2.26","2","2042","1","1","3","4","5","2.22","2.3","1","5","2","2"
"2009","16-34 y.","Female","2.7","3","2072","1","2","3","4","5","2.66","2.74","1","5","3","3"
"2009","16-34 y.","Male","2.24","2","1921","1","2","3","3","5","2.2","2.28","1","5","2","2"
"2009","35-65 y.","Female","2.62","3","5162","1","2","3","4","5","2.59","2.65","1","5","2","3"
"2009","35-65 y.","Male","2.27","2","4702","1","2","3","4","5","2.24","2.3","1","5","2","2"
"2009","66 and older","Female","2.58","3","2194","1","2","3","4","5","2.54","2.62","1","5","3","3"
"2009","66 and older","Male","2.17","2","1976","1","1","3","3","5","2.13","2.21","1","5","2","2"
"2010","16-34 y.","Female","2.59","3","1861","1","2","3","4","5","2.54","2.64","1","5","2","3"
"2010","16-34 y.","Male","2.21","2","1721","1","1","3","3","4","2.16","2.26","1","5","2","2"
"2010","35-65 y.","Female","2.59","3","4764","1","2","3","4","5","2.56","2.62","1","5","2","3"
"2010","35-65 y.","Male","2.25","2","4305","1","1","3","4","5","2.22","2.28","1","5","2","2"
"2010","66 and older","Female","2.66","3","2120","1","2","3","4","5","2.62","2.7","1","5","3","3"
"2010","66 and older","Male","2.31","2","1916","1","2","3","4","5","2.27","2.35","1","5","2","2"
"2011","16-34 y.","Female","2.64","3","2256","1","2","3","4","5","2.6","2.68","1","5","3","3"
"2011","16-34 y.","Male","2.21","2","2034","1","2","3","3","5","2.17","2.25","1","5","2","2"
"2011","35-65 y.","Female","2.62","3","6024","1","2","3","4","5","2.59","2.65","1","5","3","3"
"2011","35-65 y.","Male","2.27","2","5292","1","1","3","4","5","2.24","2.3","1","5","2","2"
"2011","66 and older","Female","2.63","3","2689","1","2","3","4","5","2.59","2.67","1","5","3","3"
"2011","66 and older","Male","2.2","2","2462","1","1","3","3","5","2.16","2.24","1","5","2","2"
"2012","16-34 y.","Female","2.47","2","2167","1","2","3","4","5","2.43","2.51","1","5","2","3"
"2012","16-34 y.","Male","2.08","2","1978","1","1","3","3","4","2.04","2.12","1","5","2","2"
"2012","35-65 y.","Female","2.53","3","6001","1","2","3","4","5","2.5","2.56","1","5","2","2"
"2012","35-65 y.","Male","2.22","2","5170","1","1","3","4","5","2.19","2.25","1","5","2","2"
"2012","66 and older","Female","2.58","3","2692","1","2","3","4","5","2.54","2.62","1","5","2","3"
"2012","66 and older","Male","2.17","2","2522","1","1","3","3","5","2.13","2.21","1","5","2","2"
"2013","16-34 y.","Female","2.49","2","3232","1","2","3","4","5","2.45","2.53","1","5","2","3"
"2013","16-34 y.","Male","2.09","2","2501","1","1","3","3","5","2.05","2.13","1","5","2","2"
"2013","35-65 y.","Female","2.54","3","8279","1","2","3","4","5","2.52","2.56","1","5","2","3"
"2013","35-65 y.","Male","2.19","2","6712","1","1","3","3","5","2.17","2.21","1","5","2","2"
"2013","66 and older","Female","2.62","3","2589","1","2","3","4","5","2.58","2.66","1","5","3","3"
"2013","66 and older","Male","2.16","2","2413","1","1","3","3","5","2.12","2.2","1","5","2","2"
"2014","16-34 y.","Female","2.53","3","3592","1","2","3","4","5","2.5","2.56","1","5","2","3"
"2014","16-34 y.","Male","2.02","2","2987","1","1","3","3","4","1.99","2.05","1","5","2","2"
"2014","35-65 y.","Female","2.53","2","8544","1","2","3","4","5","2.51","2.55","1","5","2","2"
"2014","35-65 y.","Male","2.16","2","7034","1","1","3","3","5","2.14","2.18","1","5","2","2"
"2014","66 and older","Female","2.6","3","2546","1","2","3","4","5","2.56","2.64","1","5","3","3"
"2014","66 and older","Male","2.15","2","2432","1","1","3","3","5","2.11","2.19","1","5","2","2"
"2015","16-34 y.","Female","2.48","2","3119","1","2","3","4","5","2.44","2.52","1","5","2","3"
"2015","16-34 y.","Male","2.08","2","2638","1","1","3","3","4","2.04","2.12","1","5","2","2"
"2015","35-65 y.","Female","2.53","2","7967","1","2","3","4","5","2.51","2.55","1","5","2","2"
"2015","35-65 y.","Male","2.17","2","6452","1","1","3","3","5","2.15","2.19","1","5","2","2"
"2015","66 and older","Female","2.6","3","2525","1","2","3","4","5","2.56","2.64","1","5","3","3"
"2015","66 and older","Male","2.21","2","2397","1","1","3","3","5","2.17","2.25","1","5","2","2"
"2016","16-34 y.","Female","2.51","2","3031","1","2","3","4","5","2.47","2.55","1","5","2","3"
"2016","16-34 y.","Male","2.05","2","2563","1","1","3","3","5","2.01","2.09","1","5","2","2"
"2016","35-65 y.","Female","2.51","2","7686","1","2","3","4","5","2.49","2.53","1","5","2","2"
"2016","35-65 y.","Male","2.16","2","6206","1","1","3","3","5","2.14","2.18","1","5","2","2"
"2016","66 and older","Female","2.6","3","2438","1","2","3","4","5","2.56","2.64","1","5","2","3"
"2016","66 and older","Male","2.19","2","2319","1","1","3","3","5","2.15","2.23","1","5","2","2"
"2017","16-34 y.","Female","2.51","2","3254","1","2","3","4","5","2.47","2.55","1","5","2","2"
"2017","16-34 y.","Male","2.06","2","2899","1","1","3","3","5","2.03","2.09","1","5","2","2"
"2017","35-65 y.","Female","2.51","2","8489","1","2","3","4","5","2.49","2.53","1","5","2","2"
"2017","35-65 y.","Male","2.14","2","6893","1","1","3","3","5","2.12","2.16","1","5","2","2"
"2017","66 and older","Female","2.59","3","2547","1","2","3","4","5","2.55","2.63","1","5","2","3"
"2017","66 and older","Male","2.15","2","2468","1","1","3","3","5","2.11","2.19","1","5","2","2"
"2018","16-34 y.","Female","2.56","2","3164","1","2","3","4","5","2.52","2.6","1","5","2","3"
"2018","16-34 y.","Male","2.05","2","2821","1","1","3","3","5","2.02","2.08","1","5","2","2"
"2018","35-65 y.","Female","2.48","2","8117","1","2","3","4","5","2.46","2.5","1","5","2","2"
"2018","35-65 y.","Male","2.14","2","6533","1","1","3","3","5","2.12","2.16","1","5","2","2"
"2018","66 and older","Female","2.55","3","2583","1","2","3","4","5","2.51","2.59","1","5","2","3"
"2018","66 and older","Male","2.16","2","2464","1","1","3","3","5","2.12","2.2","1","5","2","2"
"2019","16-34 y.","Female","2.51","2","2852","1","2","3","4","5","2.47","2.55","1","5","2","2"
"2019","16-34 y.","Male","2.07","2","2591","1","1","3","3","5","2.03","2.11","1","5","2","2"
"2019","35-65 y.","Female","2.48","2","8054","1","2","3","4","5","2.46","2.5","1","5","2","2"
"2019","35-65 y.","Male","2.13","2","7108","1","1","3","3","5","2.11","2.15","1","5","2","2"
"2019","66 and older","Female","2.57","3","2590","1","2","3","4","5","2.53","2.61","1","5","2","3"
"2019","66 and older","Male","2.12","2","2637","1","1","3","3","5","2.08","2.16","1","5","2","2"
