"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","East Germany","Female","2.67","3","2605","1","2","3","4","5","2.63","2.71","1","5","3","3"
"2007","East Germany","Male","2.31","2","2413","1","2","3","4","5","2.27","2.35","1","5","2","2"
"2007","West Germany","Female","2.63","3","8169","1","2","3","4","5","2.61","2.65","1","5","3","3"
"2007","West Germany","Male","2.26","2","7370","1","1","3","4","5","2.24","2.28","1","5","2","2"
"2008","East Germany","Female","2.64","3","2478","1","2","3","4","5","2.6","2.68","1","5","3","3"
"2008","East Germany","Male","2.28","2","2306","1","2","3","4","5","2.24","2.32","1","5","2","2"
"2008","West Germany","Female","2.61","3","7670","1","2","3","4","5","2.59","2.63","1","5","3","3"
"2008","West Germany","Male","2.24","2","6915","1","1","3","4","5","2.22","2.26","1","5","2","2"
"2009","East Germany","Female","2.61","3","2358","1","2","3","4","5","2.57","2.65","1","5","2","3"
"2009","East Germany","Male","2.27","2","2183","1","2","3","3","5","2.23","2.31","1","5","2","2"
"2009","West Germany","Female","2.63","3","7070","1","2","3","4","5","2.61","2.65","1","5","3","3"
"2009","West Germany","Male","2.24","2","6416","1","1","3","4","5","2.22","2.26","1","5","2","2"
"2010","East Germany","Female","2.64","3","2146","1","2","3","4","5","2.6","2.68","1","5","2","3"
"2010","East Germany","Male","2.3","2","1981","1","2","3","4","5","2.26","2.34","1","5","2","2"
"2010","West Germany","Female","2.61","3","6599","1","2","3","4","5","2.58","2.64","1","5","2","3"
"2010","West Germany","Male","2.24","2","5961","1","1","3","4","5","2.22","2.26","1","5","2","2"
"2011","East Germany","Female","2.64","3","2581","1","2","3","4","5","2.6","2.68","1","5","3","3"
"2011","East Germany","Male","2.26","2","2334","1","2","3","4","5","2.22","2.3","1","5","2","2"
"2011","West Germany","Female","2.63","3","8388","1","2","3","4","5","2.61","2.65","1","5","3","3"
"2011","West Germany","Male","2.23","2","7454","1","1","3","3","5","2.21","2.25","1","5","2","2"
"2012","East Germany","Female","2.55","3","2563","1","2","3","4","5","2.51","2.59","1","5","2","3"
"2012","East Germany","Male","2.23","2","2302","1","1","3","4","5","2.19","2.27","1","5","2","2"
"2012","West Germany","Female","2.53","3","8297","1","2","3","4","5","2.51","2.55","1","5","2","2"
"2012","West Germany","Male","2.16","2","7368","1","1","3","3","5","2.14","2.18","1","5","2","2"
"2013","East Germany","Female","2.58","3","3136","1","2","3","4","5","2.54","2.62","1","5","2","3"
"2013","East Germany","Male","2.15","2","2624","1","1","3","3","5","2.11","2.19","1","5","2","2"
"2013","West Germany","Female","2.54","3","10964","1","2","3","4","5","2.52","2.56","1","5","2","3"
"2013","West Germany","Male","2.16","2","9002","1","1","3","3","5","2.14","2.18","1","5","2","2"
"2014","East Germany","Female","2.59","3","3054","1","2","3","4","5","2.55","2.63","1","5","2","3"
"2014","East Germany","Male","2.14","2","2551","1","1","3","3","5","2.1","2.18","1","5","2","2"
"2014","West Germany","Female","2.54","3","11628","1","2","3","4","5","2.52","2.56","1","5","2","3"
"2014","West Germany","Male","2.12","2","9902","1","1","3","3","5","2.1","2.14","1","5","2","2"
"2015","East Germany","Female","2.6","3","2866","1","2","3","4","5","2.56","2.64","1","5","2","3"
"2015","East Germany","Male","2.2","2","2409","1","1","3","3","5","2.16","2.24","1","5","2","2"
"2015","West Germany","Female","2.52","2","10745","1","2","3","4","5","2.5","2.54","1","5","2","3"
"2015","West Germany","Male","2.15","2","9078","1","1","3","3","5","2.13","2.17","1","5","2","2"
"2016","East Germany","Female","2.55","3","2763","1","2","3","4","5","2.51","2.59","1","5","2","3"
"2016","East Germany","Male","2.16","2","2296","1","1","3","3","5","2.12","2.2","1","5","2","2"
"2016","West Germany","Female","2.53","3","10392","1","2","3","4","5","2.51","2.55","1","5","2","2"
"2016","West Germany","Male","2.13","2","8792","1","1","3","3","5","2.11","2.15","1","5","2","2"
"2017","East Germany","Female","2.53","2","3035","1","2","3","4","5","2.49","2.57","1","5","2","3"
"2017","East Germany","Male","2.19","2","2588","1","1","3","3","5","2.15","2.23","1","5","2","2"
"2017","West Germany","Female","2.53","2","11255","1","2","3","4","5","2.51","2.55","1","5","2","2"
"2017","West Germany","Male","2.11","2","9672","1","1","3","3","5","2.09","2.13","1","5","2","2"
"2018","East Germany","Female","2.54","2","2976","1","2","3","4","5","2.5","2.58","1","5","2","2"
"2018","East Germany","Male","2.11","2","2537","1","1","3","3","4","2.07","2.15","1","5","2","2"
"2018","West Germany","Female","2.51","2","10888","1","2","3","4","5","2.49","2.53","1","5","2","2"
"2018","West Germany","Male","2.13","2","9281","1","1","3","3","5","2.11","2.15","1","5","2","2"
"2019","East Germany","Female","2.51","2","2919","1","2","3","4","5","2.47","2.55","1","5","2","2"
"2019","East Germany","Male","2.17","2","2655","1","1","3","3","5","2.13","2.21","1","5","2","2"
"2019","West Germany","Female","2.51","2","10540","1","2","3","4","5","2.49","2.53","1","5","2","2"
"2019","West Germany","Male","2.1","2","9643","1","1","3","3","5","2.08","2.12","1","5","2","2"
