"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Rural Area","East Germany","2.49","2","3282","1","2","3","4","5","2.46","2.52","1","5","2","2"
"2007","Rural Area","West Germany","2.48","2","3672","1","2","3","4","5","2.45","2.51","1","5","2","2"
"2007","Urban Area","East Germany","2.51","2","1736","1","2","3","4","5","2.46","2.56","1","5","2","2"
"2007","Urban Area","West Germany","2.44","2","11867","1","2","3","4","5","2.42","2.46","1","5","2","2"
"2008","Rural Area","East Germany","2.44","2","3107","1","2","3","4","5","2.4","2.48","1","5","2","2"
"2008","Rural Area","West Germany","2.42","2","3441","1","2","3","4","5","2.39","2.45","1","5","2","2"
"2008","Urban Area","East Germany","2.5","2","1677","1","2","3","4","5","2.45","2.55","1","5","2","2"
"2008","Urban Area","West Germany","2.43","2","11144","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2009","Rural Area","East Germany","2.46","2","2955","1","2","3","4","5","2.42","2.5","1","5","2","2"
"2009","Rural Area","West Germany","2.43","2","3268","1","2","3","4","5","2.4","2.46","1","5","2","2"
"2009","Urban Area","East Germany","2.41","2","1586","1","2","3","4","5","2.36","2.46","1","5","2","2"
"2009","Urban Area","West Germany","2.44","2","10218","1","2","3","4","5","2.42","2.46","1","5","2","2"
"2010","Rural Area","East Germany","2.47","2","2677","1","2","3","4","5","2.43","2.51","1","5","2","2"
"2010","Rural Area","West Germany","2.43","2","2977","1","2","3","4","5","2.39","2.47","1","5","2","2"
"2010","Urban Area","East Germany","2.48","2","1450","1","2","3","4","5","2.43","2.53","1","5","2","2"
"2010","Urban Area","West Germany","2.42","2","9583","1","2","3","4","5","2.4","2.44","1","5","2","2"
"2011","Rural Area","East Germany","2.42","2","3166","1","2","3","4","5","2.38","2.46","1","5","2","2"
"2011","Rural Area","West Germany","2.44","2","4068","1","2","3","4","5","2.41","2.47","1","5","2","2"
"2011","Urban Area","East Germany","2.5","2","1749","1","2","3","4","5","2.45","2.55","1","5","2","3"
"2011","Urban Area","West Germany","2.43","2","11774","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2012","Rural Area","East Germany","2.37","2","3157","1","2","3","4","5","2.34","2.4","1","5","2","2"
"2012","Rural Area","West Germany","2.32","2","4125","1","2","3","4","5","2.29","2.35","1","5","2","2"
"2012","Urban Area","East Germany","2.43","2","1708","1","2","3","4","5","2.38","2.48","1","5","2","2"
"2012","Urban Area","West Germany","2.36","2","11540","1","2","3","4","5","2.34","2.38","1","5","2","2"
"2013","Rural Area","East Germany","2.35","2","3691","1","2","3","4","5","2.32","2.38","1","5","2","2"
"2013","Rural Area","West Germany","2.37","2","5523","1","2","3","4","5","2.34","2.4","1","5","2","2"
"2013","Urban Area","East Germany","2.42","2","2069","1","2","3","4","5","2.38","2.46","1","5","2","2"
"2013","Urban Area","West Germany","2.35","2","14443","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2014","Rural Area","East Germany","2.35","2","3570","1","2","3","4","5","2.32","2.38","1","5","2","2"
"2014","Rural Area","West Germany","2.34","2","5716","1","2","3","4","5","2.31","2.37","1","5","2","2"
"2014","Urban Area","East Germany","2.41","2","2035","1","2","3","4","5","2.36","2.46","1","5","2","2"
"2014","Urban Area","West Germany","2.33","2","15814","1","2","3","4","5","2.31","2.35","1","5","2","2"
"2015","Rural Area","East Germany","2.4","2","3343","1","2","3","4","5","2.37","2.43","1","5","2","2"
"2015","Rural Area","West Germany","2.36","2","5368","1","2","3","4","5","2.33","2.39","1","5","2","2"
"2015","Urban Area","East Germany","2.41","2","1932","1","2","3","4","5","2.37","2.45","1","5","2","2"
"2015","Urban Area","West Germany","2.34","2","14455","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2016","Rural Area","East Germany","2.36","2","3208","1","2","3","4","5","2.32","2.4","1","5","2","2"
"2016","Rural Area","West Germany","2.34","2","5153","1","2","3","4","5","2.31","2.37","1","5","2","2"
"2016","Urban Area","East Germany","2.36","2","1851","1","2","3","4","5","2.31","2.41","1","5","2","2"
"2016","Urban Area","West Germany","2.34","2","14031","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2017","Rural Area","East Germany","2.39","2","3668","1","2","3","4","5","2.36","2.42","1","5","2","2"
"2017","Rural Area","West Germany","2.34","2","5735","1","2","3","4","5","2.31","2.37","1","5","2","2"
"2017","Urban Area","East Germany","2.32","2","1955","1","2","3","4","5","2.28","2.36","1","5","2","2"
"2017","Urban Area","West Germany","2.32","2","15192","1","2","3","4","5","2.3","2.34","1","5","2","2"
"2018","Rural Area","East Germany","2.32","2","3576","1","2","3","4","5","2.29","2.35","1","5","2","2"
"2018","Rural Area","West Germany","2.33","2","5452","1","2","3","4","5","2.3","2.36","1","5","2","2"
"2018","Urban Area","East Germany","2.34","2","1937","1","2","3","4","5","2.3","2.38","1","5","2","2"
"2018","Urban Area","West Germany","2.32","2","14717","1","2","3","4","5","2.3","2.34","1","5","2","2"
"2019","Rural Area","East Germany","2.38","2","3590","1","2","3","4","5","2.35","2.41","1","5","2","2"
"2019","Rural Area","West Germany","2.33","2","5273","1","2","3","4","5","2.3","2.36","1","5","2","2"
"2019","Urban Area","East Germany","2.28","2","1531","1","2","3","4","5","2.23","2.33","1","5","2","2"
"2019","Urban Area","West Germany","2.3","2","13926","1","2","3","4","5","2.28","2.32","1","5","2","2"
