"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Employed","Full Time","2.34","2","7862","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2007","Employed","Not Working","","","","","","","","","","","","","",""
"2007","Employed","Part Time","2.54","3","4716","1","2","3","4","5","2.51","2.57","1","5","2","2"
"2007","Not Employed","Full Time","","","","","","","","","","","","","",""
"2007","Not Employed","Not Working","2.52","3","7979","1","2","3","4","5","2.5","2.54","1","5","2","2"
"2007","Not Employed","Part Time","","","","","","","","","","","","","",""
"2008","Employed","Full Time","2.3","2","7487","1","2","3","4","5","2.28","2.32","1","5","2","2"
"2008","Employed","Not Working","","","","","","","","","","","","","",""
"2008","Employed","Part Time","2.49","2","4415","1","2","3","4","5","2.46","2.52","1","5","2","2"
"2008","Not Employed","Full Time","","","","","","","","","","","","","",""
"2008","Not Employed","Not Working","2.53","3","7467","1","2","3","4","5","2.51","2.55","1","5","2","2"
"2008","Not Employed","Part Time","","","","","","","","","","","","","",""
"2009","Employed","Full Time","2.34","2","6985","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2009","Employed","Not Working","","","","","","","","","","","","","",""
"2009","Employed","Part Time","2.53","2","4215","1","2","3","4","5","2.5","2.56","1","5","2","2"
"2009","Not Employed","Full Time","","","","","","","","","","","","","",""
"2009","Not Employed","Not Working","2.48","2","6827","1","2","3","4","5","2.45","2.51","1","5","2","2"
"2009","Not Employed","Part Time","","","","","","","","","","","","","",""
"2010","Employed","Full Time","2.29","2","6444","1","2","3","4","5","2.27","2.31","1","5","2","2"
"2010","Employed","Not Working","","","","","","","","","","","","","",""
"2010","Employed","Part Time","2.47","2","3907","1","2","3","4","5","2.44","2.5","1","5","2","2"
"2010","Not Employed","Full Time","","","","","","","","","","","","","",""
"2010","Not Employed","Not Working","2.56","3","6336","1","2","3","4","5","2.53","2.59","1","5","2","2"
"2010","Not Employed","Part Time","","","","","","","","","","","","","",""
"2011","Employed","Full Time","2.35","2","7780","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2011","Employed","Not Working","","","","","","","","","","","","","",""
"2011","Employed","Part Time","2.47","2","4886","1","2","3","4","5","2.44","2.5","1","5","2","2"
