"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","college entrance qualification","2.36","2","5440","1","2","3","4","5","2.33","2.39","1","5","2","2"
"2007","lower secondary degree","2.47","2","6946","1","2","3","4","5","2.44","2.5","1","5","2","2"
"2007","no degree/no degree yet","2.54","3","559","1","2","3","4","5","2.45","2.63","1","5","2","3"
"2007","Other degree","2.58","3","1072","1","2","3","4","5","2.52","2.64","1","5","2","3"
"2007","secondary school degree","2.48","2","6053","1","2","3","4","5","2.45","2.51","1","5","2","2"
"2008","college entrance qualification","2.34","2","5143","1","2","3","4","5","2.31","2.37","1","5","2","2"
"2008","lower secondary degree","2.48","2","6481","1","2","3","4","5","2.45","2.51","1","5","2","2"
"2008","no degree/no degree yet","2.47","2","549","1","2","3","4","5","2.38","2.56","1","5","2","3"
"2008","Other degree","2.58","3","946","1","2","3","4","5","2.51","2.65","1","5","2","3"
"2008","secondary school degree","2.42","2","5748","1","2","3","4","5","2.39","2.45","1","5","2","2"
"2009","college entrance qualification","2.37","2","4894","1","2","3","4","5","2.34","2.4","1","5","2","2"
"2009","lower secondary degree","2.44","2","5923","1","2","3","4","5","2.41","2.47","1","5","2","2"
"2009","no degree/no degree yet","2.6","3","488","1","2","3","4","5","2.5","2.7","1","5","2","3"
"2009","Other degree","2.59","3","808","1","2","3","4","5","2.52","2.66","1","5","2","3"
"2009","secondary school degree","2.45","2","5407","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2010","college entrance qualification","2.32","2","4668","1","2","3","4","5","2.29","2.35","1","5","2","2"
"2010","lower secondary degree","2.48","2","5362","1","2","3","4","5","2.45","2.51","1","5","2","2"
"2010","no degree/no degree yet","2.54","3","417","1","2","3","4","5","2.43","2.65","1","5","2","3"
"2010","Other degree","2.55","2","722","1","2","3","4","5","2.47","2.63","1","5","2","3"
"2010","secondary school degree","2.45","2","5042","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2011","college entrance qualification","2.35","2","5655","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2011","lower secondary degree","2.46","2","6685","1","2","3","4","5","2.43","2.49","1","5","2","2"
"2011","no degree/no degree yet","2.41","2","566","1","2","3","4","5","2.32","2.5","1","5","2","2"
"2011","Other degree","2.48","2","1139","1","2","3","4","5","2.42","2.54","1","5","2","3"
"2011","secondary school degree","2.48","2","6161","1","2","3","4","5","2.45","2.51","1","5","2","2"
"2012","college entrance qualification","2.25","2","5682","1","2","3","3","5","2.23","2.27","1","5","2","2"
"2012","lower secondary degree","2.43","2","6508","1","2","3","4","5","2.4","2.46","1","5","2","2"
"2012","no degree/no degree yet","2.45","2","551","1","2","3","4","5","2.36","2.54","1","5","2","3"
"2012","Other degree","2.46","2","1174","1","2","3","4","5","2.4","2.52","1","5","2","3"
"2012","secondary school degree","2.34","2","6074","1","2","3","4","5","2.31","2.37","1","5","2","2"
"2013","college entrance qualification","2.23","2","7443","1","1","3","3","5","2.21","2.25","1","5","2","2"
"2013","lower secondary degree","2.44","2","7160","1","2","3","4","5","2.42","2.46","1","5","2","2"
"2013","no degree/no degree yet","2.56","3","832","1","2","3","4","5","2.49","2.63","1","5","2","3"
"2013","Other degree","2.52","3","1623","1","2","3","4","5","2.47","2.57","1","5","2","3"
"2013","secondary school degree","2.35","2","7927","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2014","college entrance qualification","2.25","2","7439","1","2","3","3","5","2.23","2.27","1","5","2","2"
"2014","lower secondary degree","2.39","2","6909","1","2","3","4","5","2.36","2.42","1","5","2","2"
"2014","no degree/no degree yet","2.57","3","1009","1","2","3","4","5","2.5","2.64","1","5","2","3"
"2014","Other degree","2.44","2","3296","1","2","3","4","5","2.4","2.48","1","5","2","2"
"2014","secondary school degree","2.33","2","7549","1","2","3","4","5","2.31","2.35","1","5","2","2"
"2015","college entrance qualification","2.23","2","7115","1","1","3","3","5","2.21","2.25","1","5","2","2"
"2015","lower secondary degree","2.44","2","6316","1","2","3","4","5","2.41","2.47","1","5","2","2"
"2015","no degree/no degree yet","2.69","3","822","1","2","3","4","5","2.61","2.77","1","5","2","3"
"2015","Other degree","2.43","2","2775","1","2","3","4","5","2.39","2.47","1","5","2","2"
"2015","secondary school degree","2.34","2","7131","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2016","college entrance qualification","2.24","2","6790","1","1","3","3","5","2.22","2.26","1","5","2","2"
"2016","lower secondary degree","2.43","2","5849","1","2","3","4","5","2.4","2.46","1","5","2","2"
"2016","no degree/no degree yet","2.41","2","815","1","2","3","4","5","2.33","2.49","1","5","2","2"
"2016","Other degree","2.4","2","3243","1","2","3","4","5","2.36","2.44","1","5","2","2"
"2016","secondary school degree","2.34","2","6626","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2017","college entrance qualification","2.19","2","7913","1","1","3","3","5","2.17","2.21","1","5","2","2"
"2017","lower secondary degree","2.42","2","6072","1","2","3","4","5","2.39","2.45","1","5","2","2"
"2017","no degree/no degree yet","2.44","2","920","1","2","3","4","5","2.37","2.51","1","5","2","2"
"2017","Other degree","2.42","2","3095","1","2","3","4","5","2.38","2.46","1","5","2","2"
"2017","secondary school degree","2.35","2","7576","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2018","college entrance qualification","2.19","2","7661","1","1","3","3","5","2.17","2.21","1","5","2","2"
"2018","lower secondary degree","2.4","2","5717","1","2","3","4","5","2.37","2.43","1","5","2","2"
"2018","no degree/no degree yet","2.55","2","879","1","2","3","4","5","2.48","2.62","1","5","2","3"
"2018","Other degree","2.44","2","2928","1","2","3","4","5","2.4","2.48","1","5","2","2"
"2018","secondary school degree","2.32","2","7243","1","2","3","4","5","2.3","2.34","1","5","2","2"
"2019","college entrance qualification","2.18","2","8560","1","1","3","3","5","2.16","2.2","1","5","2","2"
"2019","lower secondary degree","2.42","2","5314","1","2","3","4","5","2.39","2.45","1","5","2","2"
"2019","no degree/no degree yet","2.54","2","782","1","2","3","4","5","2.46","2.62","1","5","2","2"
"2019","Other degree","2.35","2","2564","1","2","3","4","5","2.31","2.39","1","5","2","2"
"2019","secondary school degree","2.33","2","7436","1","2","3","4","5","2.31","2.35","1","5","2","2"
