"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","direct migration background","2.56","3","2126","1","2","3","4","5","2.51","2.61","1","5","2","3"
"2007","indirect migration background","2.62","3","784","1","2","3","4","5","2.54","2.7","1","5","2","3"
"2007","no migration background","2.43","2","17647","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2008","direct migration background","2.56","3","1905","1","2","3","4","5","2.51","2.61","1","5","2","3"
"2008","indirect migration background","2.51","3","772","1","2","3","4","5","2.43","2.59","1","5","2","3"
"2008","no migration background","2.41","2","16692","1","2","3","4","5","2.39","2.43","1","5","2","2"
"2009","direct migration background","2.61","3","1659","1","2","3","4","5","2.56","2.66","1","5","2","3"
"2009","indirect migration background","2.49","2","715","1","2","3","4","5","2.41","2.57","1","5","2","3"
"2009","no migration background","2.41","2","15653","1","2","3","4","5","2.39","2.43","1","5","2","2"
"2010","direct migration background","2.54","2","1472","1","2","3","4","5","2.48","2.6","1","5","2","3"
"2010","indirect migration background","2.53","2","657","1","2","3","4","5","2.45","2.61","1","5","2","2"
"2010","no migration background","2.41","2","14558","1","2","3","4","5","2.39","2.43","1","5","2","2"
"2011","direct migration background","2.45","2","2014","1","2","3","4","5","2.4","2.5","1","5","2","3"
"2011","indirect migration background","2.48","2.42","794","1","2","3","4","5","2.41","2.55","1","5","2","3"
"2011","no migration background","2.43","2","17949","1","2","3","4","5","2.42","2.44","1","5","2","2"
"2012","direct migration background","2.46","2","1945","1","2","3","4","5","2.41","2.51","1","5","2","3"
"2012","indirect migration background","2.23","2","797","1","1","3","4","5","2.16","2.3","1","5","2","2"
"2012","no migration background","2.35","2","17788","1","2","3","4","5","2.34","2.36","1","5","2","2"
"2013","direct migration background","2.56","3","2690","1","2","3","4","5","2.52","2.6","1","5","2","3"
"2013","indirect migration background","2.3","2","1204","1","2","3","4","5","2.24","2.36","1","5","2","2"
"2013","no migration background","2.34","2","21832","1","2","3","4","5","2.33","2.35","1","5","2","2"
"2014","direct migration background","2.45","2","5115","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2014","indirect migration background","2.32","2","1793","1","2","3","4","5","2.27","2.37","1","5","2","2"
"2014","no migration background","2.32","2","20227","1","2","3","4","5","2.31","2.33","1","5","2","2"
"2015","direct migration background","2.45","2","4304","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2015","indirect migration background","2.31","2","1630","1","2","3","4","5","2.26","2.36","1","5","2","2"
"2015","no migration background","2.34","2","19164","1","2","3","4","5","2.33","2.35","1","5","2","2"
"2016","direct migration background","2.41","2","4791","1","2","3","4","5","2.38","2.44","1","5","2","2"
"2016","indirect migration background","2.32","2","1547","1","2","3","4","5","2.27","2.37","1","5","2","2"
"2016","no migration background","2.33","2","17905","1","2","3","4","5","2.32","2.34","1","5","2","2"
"2017","direct migration background","2.44","2","4583","1","2","3","4","5","2.41","2.47","1","5","2","2"
"2017","indirect migration background","2.33","2","1689","1","2","3","4","5","2.28","2.38","1","5","2","2"
"2017","no migration background","2.31","2","20278","1","2","3","4","5","2.3","2.32","1","5","2","2"
"2018","direct migration background","2.48","2","4389","1","2","3","4","5","2.45","2.51","1","5","2","2"
"2018","indirect migration background","2.35","2","1699","1","2","3","4","5","2.3","2.4","1","5","2","2"
"2018","no migration background","2.29","2","19594","1","2","3","4","5","2.28","2.3","1","5","2","2"
"2019","direct migration background","2.4","2","3854","1","2","3","4","5","2.37","2.43","1","5","2","2"
"2019","indirect migration background","2.3","2","1709","1","2","3","4","5","2.25","2.35","1","5","2","2"
"2019","no migration background","2.3","2","20278","1","2","3","4","5","2.29","2.31","1","5","2","2"
