"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","general elemantary","2.63","3","2220","1","2","3","4","5","2.58","2.68","1","5","3","3"
"2007","higher education","2.34","2","4392","1","2","3","4","5","2.31","2.37","1","5","2","2"
"2007","higher vocational","2.32","2","1535","1","2","3","4","5","2.27","2.37","1","5","2","2"
"2007","in school","2.4","2","341","1","2","3","4","5","2.29","2.51","1","5","2","3"
"2007","inadequately","2.72","3","218","1","2","4","4","5","2.57","2.87","1","5","3","3"
"2007","middle vocational","2.46","2","10345","1","2","3","4","5","2.44","2.48","1","5","2","2"
"2007","vocational + Abi","2.44","2","1172","1","2","3","4","5","2.38","2.5","1","5","2","2"
"2008","general elemantary","2.63","3","2028","1","2","3","4","5","2.58","2.68","1","5","3","3"
"2008","higher education","2.3","2","4201","1","2","3","4","5","2.27","2.33","1","5","2","2"
"2008","higher vocational","2.34","2","1417","1","2","3","4","5","2.29","2.39","1","5","2","2"
"2008","in school","2.37","2","353","1","2","3","4","5","2.26","2.48","1","5","2","2"
"2008","inadequately","2.7","3","187","1","2","3","4","5","2.53","2.87","1","5","3","3"
"2008","middle vocational","2.45","2","9750","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2008","vocational + Abi","2.43","2","1099","1","2","3","4","5","2.37","2.49","1","5","2","2"
"2009","general elemantary","2.59","3","1802","1","2","3","4","5","2.54","2.64","1","5","2","3"
"2009","higher education","2.29","2","4036","1","2","3","4","5","2.26","2.32","1","5","2","2"
"2009","higher vocational","2.39","2","1326","1","2","3","4","5","2.33","2.45","1","5","2","2"
"2009","in school","2.38","2","312","1","2","3","4","5","2.27","2.49","1","5","2","2"
"2009","inadequately","2.96","3","168","1","2","4","5","5","2.78","3.14","1","5","3","3"
"2009","middle vocational","2.45","2","9054","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2009","vocational + Abi","2.5","2","1000","1","2","3","4","5","2.44","2.56","1","5","2","2"
"2010","general elemantary","2.65","3","1632","1","2","3","4","5","2.6","2.7","1","5","2","3"
"2010","higher education","2.32","2","3835","1","2","3","4","5","2.29","2.35","1","5","2","2"
"2010","higher vocational","2.33","2","1253","1","2","3","4","5","2.28","2.38","1","5","2","2"
"2010","in school","2.45","3","269","1","2","3","4","5","2.32","2.58","1","5","2","3"
"2010","inadequately","2.75","3","140","1","2","4","5","5","2.54","2.96","1","5","2","3"
"2010","middle vocational","2.45","2","8316","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2010","vocational + Abi","2.3","2","946","1","2","3","3","5","2.24","2.36","1","5","2","2"
"2011","general elemantary","2.6","3","2167","1","2","3","4","5","2.55","2.65","1","5","3","3"
"2011","higher education","2.31","2","4589","1","2","3","4","5","2.28","2.34","1","5","2","2"
"2011","higher vocational","2.36","2","1449","1","2","3","4","5","2.31","2.41","1","5","2","2"
"2011","in school","2.3","2","313","1","2","3","3","5","2.2","2.4","1","5","2","2"
"2011","inadequately","2.61","2","231","1","2","3","4","5","2.46","2.76","1","5","2","3"
"2011","middle vocational","2.45","2","10490","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2011","vocational + Abi","2.4","2","1205","1","2","3","4","5","2.34","2.46","1","5","2","2"
"2012","general elemantary","2.53","3","2117","1","2","3","4","5","2.48","2.58","1","5","2","3"
"2012","higher education","2.22","2","4654","1","1","3","3","5","2.19","2.25","1","5","2","2"
"2012","higher vocational","2.37","2","1444","1","2","3","4","5","2.32","2.42","1","5","2","2"
"2012","in school","2.21","2","283","1","2","3","3","4","2.1","2.32","1","5","2","2"
"2012","inadequately","2.65","3","231","1","2","3","4","5","2.5","2.8","1","5","3","3"
"2012","middle vocational","2.37","2","10304","1","2","3","4","5","2.35","2.39","1","5","2","2"
"2012","vocational + Abi","2.36","2","1209","1","2","3","4","5","2.3","2.42","1","5","2","2"
"2013","general elemantary","2.54","3","2618","1","2","3","4","5","2.5","2.58","1","5","2","3"
"2013","higher education","2.21","2","5855","1","1","3","3","5","2.19","2.23","1","5","2","2"
"2013","higher vocational","2.32","2","1684","1","2","3","4","5","2.27","2.37","1","5","2","2"
"2013","in school","2.41","2","458","1","2","3","4","5","2.32","2.5","1","5","2","2"
"2013","inadequately","2.73","3","332","1","2","3","4","5","2.61","2.85","1","5","3","3"
"2013","middle vocational","2.38","2","12519","1","2","3","4","5","2.36","2.4","1","5","2","2"
"2013","vocational + Abi","2.35","2","1789","1","2","3","4","5","2.3","2.4","1","5","2","2"
"2014","general elemantary","2.51","2","3112","1","2","3","4","5","2.47","2.55","1","5","2","2"
"2014","higher education","2.22","2","6229","1","1","3","3","5","2.2","2.24","1","5","2","2"
"2014","higher vocational","2.29","2","1594","1","2","3","3","5","2.24","2.34","1","5","2","2"
"2014","in school","2.31","2","449","1","2","3","4","5","2.22","2.4","1","5","2","2"
"2014","inadequately","2.83","3","505","1","2","4","4","5","2.73","2.93","1","5","3","3"
"2014","middle vocational","2.35","2","12570","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2014","vocational + Abi","2.3","2","2052","1","2","3","4","5","2.25","2.35","1","5","2","2"
