"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Employed","general elemantary","2.53","3","901","1","2","3","4","5","2.46","2.6","1","5","2","3"
"2007","Employed","higher education","2.31","2","3236","1","2","3","4","5","2.28","2.34","1","5","2","2"
"2007","Employed","higher vocational","2.3","2","1040","1","2","3","4","5","2.24","2.36","1","5","2","2"
"2007","Employed","in school","2.64","3","51","2","2","3","4","5","2.37","2.91","1","5","2","3"
"2007","Employed","inadequately","2.71","3","80","1","2","4","4","5","2.43","2.99","1","5","2","3"
"2007","Employed","middle vocational","2.45","2","6205","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2007","Employed","vocational + Abi","2.38","2","878","1","2","3","4","5","2.31","2.45","1","5","2","2"
"2007","Not Employed","general elemantary","2.69","3","1319","1","2","3","4","5","2.63","2.75","1","5","3","3"
"2007","Not Employed","higher education","2.41","2","1156","1","2","3","4","5","2.35","2.47","1","5","2","2"
"2007","Not Employed","higher vocational","2.36","2","495","1","2","3","4","5","2.27","2.45","1","5","2","2"
"2007","Not Employed","in school","2.36","2","290","1","1","3","4","5","2.24","2.48","1","5","2","3"
"2007","Not Employed","inadequately","2.73","3","138","1","2","4","4","5","2.55","2.91","1","5","3","3"
"2007","Not Employed","middle vocational","2.49","2","4140","1","2","3","4","5","2.46","2.52","1","5","2","2"
"2007","Not Employed","vocational + Abi","2.6","3","294","1","2","3","4","5","2.47","2.73","1","5","2","3"
"2008","Employed","general elemantary","2.51","2","830","1","2","3","4","5","2.44","2.58","1","5","2","2"
"2008","Employed","higher education","2.27","2","3041","1","2","3","4","5","2.24","2.3","1","5","2","2"
"2008","Employed","higher vocational","2.31","2","959","1","2","3","4","5","2.25","2.37","1","5","2","2"
"2008","Employed","in school","2.8","3","65","1","2","3","4","5","2.53","3.07","1","5","2","3"
"2008","Employed","inadequately","2.51","2.73","70","1","2","3","4","5","2.23","2.79","1","5","2","3"
"2008","Employed","middle vocational","2.39","2","5903","1","2","3","4","5","2.36","2.42","1","5","2","2"
"2008","Employed","vocational + Abi","2.38","2","842","1","2","3","4","5","2.31","2.45","1","5","2","2"
"2008","Not Employed","general elemantary","2.72","3","1198","1","2","3","4","5","2.66","2.78","1","5","3","3"
"2008","Not Employed","higher education","2.38","2","1160","1","2","3","4","5","2.32","2.44","1","5","2","2"
"2008","Not Employed","higher vocational","2.42","2","458","1","2","3","4","5","2.33","2.51","1","5","2","2"
"2008","Not Employed","in school","2.28","2","288","1","2","3","3","5","2.16","2.4","1","5","2","2"
"2008","Not Employed","inadequately","2.84","3","117","1","2","3","5","5","2.62","3.06","1","5","3","3"
"2008","Not Employed","middle vocational","2.53","2","3847","1","2","3","4","5","2.5","2.56","1","5","2","2"
"2008","Not Employed","vocational + Abi","2.57","3","257","1","2","3","4","5","2.44","2.7","1","5","2","3"
"2009","Employed","general elemantary","2.5","2","750","1","2","3","4","5","2.43","2.57","1","5","2","2"
"2009","Employed","higher education","2.28","2","2933","1","2","3","4","5","2.24","2.32","1","5","2","2"
"2009","Employed","higher vocational","2.43","2","906","1","2","3","4","5","2.36","2.5","1","5","2","2"
"2009","Employed","in school","2.46","3","61","1","2","3","4","5","2.2","2.72","1","5","2","3"
"2009","Employed","inadequately","2.75","3","72","1","2","4","5","5","2.46","3.04","1","5","2","3"
"2009","Employed","middle vocational","2.45","2","5532","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2009","Employed","vocational + Abi","2.48","2","757","1","2","3","4","5","2.41","2.55","1","5","2","2"
"2009","Not Employed","general elemantary","2.65","3","1052","1","2","3","4","5","2.58","2.72","1","5","3","3"
"2009","Not Employed","higher education","2.31","2","1103","1","2","3","4","5","2.25","2.37","1","5","2","2"
"2009","Not Employed","higher vocational","2.3","2","420","1","1","3","4","5","2.2","2.4","1","5","2","2"
"2009","Not Employed","in school","2.36","2","251","1","2","3","4","5","2.24","2.48","1","5","2","2"
"2009","Not Employed","inadequately","3.14","3","96","2","2","4","5","5","2.92","3.36","1","5","3","3"
"2009","Not Employed","middle vocational","2.47","2","3522","1","2","3","4","5","2.44","2.5","1","5","2","2"
"2009","Not Employed","vocational + Abi","2.55","2","243","1","2","3","4","5","2.42","2.68","1","5","2","3"
"2010","Employed","general elemantary","2.47","2","683","1","2","3","4","5","2.39","2.55","1","5","2","2"
"2010","Employed","higher education","2.27","2","2754","1","2","3","3","5","2.24","2.3","1","5","2","2"
"2010","Employed","higher vocational","2.37","2","853","1","2","3","4","5","2.3","2.44","1","5","2","2"
"2010","Employed","in school","2.48","3","57","1","2","3","3","5","2.19","2.77","1","5","2","3"
"2010","Employed","inadequately","2.15","2","49","1","1","3","3","5","1.79","2.51","1","5","2","3"
"2010","Employed","middle vocational","2.39","2","5050","1","2","3","4","5","2.36","2.42","1","5","2","2"
"2010","Employed","vocational + Abi","2.24","2","722","1","1","3","3","5","2.17","2.31","1","5","2","2"
"2010","Not Employed","general elemantary","2.78","3","949","1","2","3","4","5","2.71","2.85","1","5","3","3"
"2010","Not Employed","higher education","2.44","2","1081","1","2","3","4","5","2.38","2.5","1","5","2","2"
"2010","Not Employed","higher vocational","2.25","2","400","1","2","3","4","5","2.16","2.34","1","5","2","2"
"2010","Not Employed","in school","2.44","3","212","1","2","3","4","5","2.3","2.58","1","5","2","2"
"2010","Not Employed","inadequately","3.06","3","91","2","2","4","5","5","2.81","3.31","1","5","3","3"
"2010","Not Employed","middle vocational","2.55","3","3266","1","2","3","4","5","2.51","2.59","1","5","2","3"
"2010","Not Employed","vocational + Abi","2.47","2","224","1","2","3","4","5","2.34","2.6","1","5","2","3"
"2011","Employed","general elemantary","2.51","2","906","1","2","3","4","5","2.44","2.58","1","5","2","3"
"2011","Employed","higher education","2.31","2","3256","1","2","3","4","5","2.28","2.34","1","5","2","2"
"2011","Employed","higher vocational","2.36","2","977","1","2","3","4","5","2.3","2.42","1","5","2","2"
"2011","Employed","in school","2.01","2","64","1","1","3","3","4","1.77","2.25","1","5","2","3"
"2011","Employed","inadequately","2.29","2","93","1","1","3","4","5","2.05","2.53","1","5","2","3"
"2011","Employed","middle vocational","2.42","2","6253","1","2","3","4","5","2.39","2.45","1","5","2","2"
"2011","Employed","vocational + Abi","2.39","2","934","1","2","3","4","5","2.33","2.45","1","5","2","2"
"2011","Not Employed","general elemantary","2.67","3","1261","1","2","3","4","5","2.61","2.73","1","5","3","3"
"2011","Not Employed","higher education","2.33","2","1333","1","2","3","4","5","2.28","2.38","1","5","2","2"
