"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","East Germany","2.49","2","5018","1","2","3","4","5","2.46","2.52","1","5","2","2"
"2007","West Germany","2.45","2","15539","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2008","East Germany","2.46","2","4784","1","2","3","4","5","2.43","2.49","1","5","2","2"
"2008","West Germany","2.43","2","14585","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2009","East Germany","2.44","2","4541","1","2","3","4","5","2.41","2.47","1","5","2","2"
"2009","West Germany","2.44","2","13486","1","2","3","4","5","2.42","2.46","1","5","2","2"
"2010","East Germany","2.47","2","4127","1","2","3","4","5","2.44","2.5","1","5","2","2"
"2010","West Germany","2.43","2","12560","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2011","East Germany","2.45","2","4915","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2011","West Germany","2.43","2","15842","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2012","East Germany","2.39","2","4865","1","2","3","4","5","2.36","2.42","1","5","2","2"
"2012","West Germany","2.35","2","15665","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2013","East Germany","2.37","2","5760","1","2","3","4","5","2.34","2.4","1","5","2","2"
"2013","West Germany","2.36","2","19966","1","2","3","4","5","2.35","2.37","1","5","2","2"
"2014","East Germany","2.37","2","5605","1","2","3","4","5","2.34","2.4","1","5","2","2"
"2014","West Germany","2.34","2","21530","1","2","3","4","5","2.33","2.35","1","5","2","2"
"2015","East Germany","2.4","2","5275","1","2","3","4","5","2.37","2.43","1","5","2","2"
"2015","West Germany","2.34","2","19823","1","2","3","4","5","2.33","2.35","1","5","2","2"
"2016","East Germany","2.36","2","5059","1","2","3","4","5","2.33","2.39","1","5","2","2"
"2016","West Germany","2.34","2","19184","1","2","3","4","5","2.33","2.35","1","5","2","2"
"2017","East Germany","2.37","2","5623","1","2","3","4","5","2.34","2.4","1","5","2","2"
"2017","West Germany","2.32","2","20927","1","2","3","4","5","2.31","2.33","1","5","2","2"
"2018","East Germany","2.33","2","5513","1","2","3","4","5","2.3","2.36","1","5","2","2"
"2018","West Germany","2.32","2","20169","1","2","3","4","5","2.31","2.33","1","5","2","2"
"2019","East Germany","2.35","2","5575","1","2","3","4","5","2.32","2.38","1","5","2","2"
"2019","West Germany","2.31","2","20187","1","2","3","4","5","2.3","2.32","1","5","2","2"
