"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","East Germany","Female","2.28","2","2604","1","1","3","4","5","2.24","2.32","1","5","2","2"
"2007","East Germany","Male","1.87","2","2409","1","1","2","3","5","1.83","1.91","1","5","2","2"
"2007","West Germany","Female","2.17","2","8158","1","1","3","4","5","2.15","2.19","1","5","2","2"
"2007","West Germany","Male","1.79","2","7364","1","1","2","3","4","1.77","1.81","1","5","1","2"
"2008","East Germany","Female","2.23","2","2474","1","1","3","4","5","2.19","2.27","1","5","2","2"
"2008","East Germany","Male","1.81","2","2307","1","1","2","3","4","1.77","1.85","1","5","2","2"
"2008","West Germany","Female","2.13","2","7660","1","1","3","4","5","2.11","2.15","1","5","2","2"
"2008","West Germany","Male","1.78","2","6910","1","1","2","3","5","1.76","1.8","1","5","1","2"
"2009","East Germany","Female","2.2","2","2352","1","1","3","4","5","2.16","2.24","1","5","2","2"
"2009","East Germany","Male","1.78","2","2179","1","1","2","3","4","1.74","1.82","1","5","2","2"
"2009","West Germany","Female","2.17","2","7062","1","1","3","4","5","2.15","2.19","1","5","2","2"
"2009","West Germany","Male","1.78","2","6409","1","1","2","3","5","1.76","1.8","1","5","1","2"
"2010","East Germany","Female","2.24","2","2147","1","1","3","4","5","2.2","2.28","1","5","2","2"
"2010","East Germany","Male","1.78","2","1982","1","1","2","3","4","1.74","1.82","1","5","2","2"
"2010","West Germany","Female","2.16","2","6593","1","1","3","4","5","2.14","2.18","1","5","2","2"
"2010","West Germany","Male","1.81","2","5958","1","1","2","3","4","1.79","1.83","1","5","2","2"
"2011","East Germany","Female","2.24","2","2579","1","1","3","4","5","2.2","2.28","1","5","2","2"
"2011","East Germany","Male","1.77","2","2327","1","1","2","3","4","1.74","1.8","1","5","1","2"
"2011","West Germany","Female","2.21","2","8370","1","1","3","4","5","2.19","2.23","1","5","2","2"
"2011","West Germany","Male","1.79","2","7453","1","1","2","3","4","1.77","1.81","1","5","2","2"
"2012","East Germany","Female","2.12","2","2561","1","1","3","4","5","2.08","2.16","1","5","2","2"
"2012","East Germany","Male","1.78","2","2302","1","1","2","3","4","1.75","1.81","1","5","2","2"
"2012","West Germany","Female","2.09","2","8295","1","1","3","3","5","2.07","2.11","1","5","2","2"
"2012","West Germany","Male","1.74","2","7366","1","1","2","3","4","1.72","1.76","1","5","1","2"
"2013","East Germany","Female","2.15","2","3131","1","1","3","4","5","2.11","2.19","1","5","2","2"
"2013","East Germany","Male","1.71","1","2620","1","1","2","3","4","1.68","1.74","1","5","1","2"
"2013","West Germany","Female","2.1","2","10954","1","1","3","4","5","2.08","2.12","1","5","2","2"
"2013","West Germany","Male","1.74","2","8996","1","1","2","3","4","1.72","1.76","1","5","1","2"
"2014","East Germany","Female","2.13","2","3057","1","1","3","4","5","2.09","2.17","1","5","2","2"
"2014","East Germany","Male","1.72","2","2554","1","1","2","3","4","1.69","1.75","1","5","1","2"
"2014","West Germany","Female","2.1","2","11627","1","1","3","4","5","2.08","2.12","1","5","2","2"
"2014","West Germany","Male","1.72","1","9891","1","1","2","3","4","1.7","1.74","1","5","1","1"
"2015","East Germany","Female","2.14","2","2867","1","1","3","3","5","2.1","2.18","1","5","2","2"
"2015","East Germany","Male","1.75","2","2406","1","1","2","3","4","1.72","1.78","1","5","1","2"
"2015","West Germany","Female","2.11","2","10743","1","1","3","4","5","2.09","2.13","1","5","2","2"
"2015","West Germany","Male","1.73","2","9069","1","1","2","3","4","1.71","1.75","1","5","1","1"
"2016","East Germany","Female","2.23","2","2762","1","1","3","4","5","2.19","2.27","1","5","2","2"
"2016","East Germany","Male","1.84","2","2294","1","1","2","3","4","1.8","1.88","1","5","2","2"
"2016","West Germany","Female","2.16","2","10389","1","1","3","4","5","2.14","2.18","1","5","2","2"
"2016","West Germany","Male","1.77","2","8789","1","1","2","3","4","1.75","1.79","1","5","2","2"
"2017","East Germany","Female","2.15","2","3033","1","1","3","4","5","2.11","2.19","1","5","2","2"
"2017","East Germany","Male","1.8","2","2591","1","1","2","3","5","1.77","1.83","1","5","1","2"
"2017","West Germany","Female","2.12","2","11252","1","1","3","4","5","2.1","2.14","1","5","2","2"
"2017","West Germany","Male","1.75","2","9672","1","1","2","3","4","1.73","1.77","1","5","1","2"
"2018","East Germany","Female","2.13","2","2976","1","1","3","4","5","2.09","2.17","1","5","2","2"
"2018","East Germany","Male","1.75","2","2535","1","1","2","3","4","1.72","1.78","1","5","1","2"
"2018","West Germany","Female","2.09","2","10885","1","1","3","3","5","2.07","2.11","1","5","2","2"
"2018","West Germany","Male","1.73","2","9275","1","1","2","3","4","1.71","1.75","1","5","1","1"
"2019","East Germany","Female","2.13","2","2917","1","1","3","4","5","2.09","2.17","1","5","2","2"
"2019","East Germany","Male","1.73","2","2652","1","1","2","3","4","1.7","1.76","1","5","1","2"
"2019","West Germany","Female","2.07","2","10535","1","1","3","3","5","2.05","2.09","1","5","2","2"
"2019","West Germany","Male","1.71","2","9636","1","1","2","3","4","1.69","1.73","1","5","1","1"
