"year","age_gr","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","East Germany","2.06","2","1227","1","1","3","4","5","2.01","2.11","1","5","2","2"
"2007","16-34 y.","West Germany","1.97","2","3488","1","1","3","3","5","1.94","2","1","5","2","2"
"2007","35-65 y.","East Germany","2.07","2","2649","1","1","3","3","5","2.03","2.11","1","5","2","2"
"2007","35-65 y.","West Germany","2.01","2","8791","1","1","3","3","5","1.99","2.03","1","5","2","2"
"2007","66 and older","East Germany","2.09","2","1137","1","1","3","3","5","2.03","2.15","1","5","2","2"
"2007","66 and older","West Germany","1.96","2","3243","1","1","3","3","5","1.92","2","1","5","2","2"
"2008","16-34 y.","East Germany","1.96","2","1143","1","1","2","3","5","1.9","2.02","1","5","2","2"
"2008","16-34 y.","West Germany","1.9","2","3221","1","1","2","3","5","1.87","1.93","1","5","2","2"
"2008","35-65 y.","East Germany","2.04","2","2504","1","1","3","4","5","2","2.08","1","5","2","2"
"2008","35-65 y.","West Germany","1.99","2","8151","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2008","66 and older","East Germany","2.05","2","1134","1","1","3","3","5","1.99","2.11","1","5","2","2"
"2008","66 and older","West Germany","1.97","2","3198","1","1","3","3","5","1.93","2.01","1","5","2","2"
"2009","16-34 y.","East Germany","2","2","1038","1","1","3","3","4","1.94","2.06","1","5","2","2"
"2009","16-34 y.","West Germany","1.98","2","2953","1","1","3","3","5","1.94","2.02","1","5","2","2"
"2009","35-65 y.","East Germany","1.98","2","2381","1","1","3","3","5","1.94","2.02","1","5","2","2"
"2009","35-65 y.","West Germany","2","2","7469","1","1","3","3","5","1.98","2.02","1","5","2","2"
"2009","66 and older","East Germany","2.02","2","1112","1","1","3","3","5","1.96","2.08","1","5","2","2"
"2009","66 and older","West Germany","1.94","2","3049","1","1","3","3","5","1.9","1.98","1","5","2","2"
"2010","16-34 y.","East Germany","1.98","2","897","1","1","3","3","4","1.92","2.04","1","5","2","2"
"2010","16-34 y.","West Germany","1.97","2","2681","1","1","3","3","5","1.93","2.01","1","5","2","2"
"2010","35-65 y.","East Germany","1.97","2","2171","1","1","3","3","4","1.93","2.01","1","5","2","2"
"2010","35-65 y.","West Germany","1.99","2","6903","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2010","66 and older","East Germany","2.1","2","1061","1","1","3","4","5","2.04","2.16","1","5","2","2"
