"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","East Germany","2.07","2","5013","1","1","3","3","5","2.04","2.1","1","5","2","2"
"2007","West Germany","1.99","2","15522","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2008","East Germany","2.02","2","4781","1","1","3","3","5","1.99","2.05","1","5","2","2"
"2008","West Germany","1.96","2","14570","1","1","3","3","5","1.94","1.98","1","5","2","2"
"2009","East Germany","2","2","4531","1","1","3","3","5","1.97","2.03","1","5","2","2"
"2009","West Germany","1.98","2","13471","1","1","3","3","5","1.96","2","1","5","2","2"
"2010","East Germany","2.01","2","4129","1","1","3","3","5","1.98","2.04","1","5","2","2"
"2010","West Germany","1.99","2","12551","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2011","East Germany","2","2","4906","1","1","3","3","5","1.97","2.03","1","5","2","2"
"2011","West Germany","2","2","15823","1","1","3","3","5","1.98","2.02","1","5","2","2"
"2012","East Germany","1.95","2","4863","1","1","3","3","5","1.92","1.98","1","5","2","2"
"2012","West Germany","1.92","2","15661","1","1","2","3","5","1.9","1.94","1","5","2","2"
"2013","East Germany","1.94","2","5751","1","1","3","3","5","1.91","1.97","1","5","2","2"
"2013","West Germany","1.93","2","19950","1","1","2","3","5","1.92","1.94","1","5","2","2"
"2014","East Germany","1.93","2","5611","1","1","2","3","5","1.91","1.95","1","5","2","2"
"2014","West Germany","1.92","2","21518","1","1","2","3","5","1.91","1.93","1","5","2","2"
"2015","East Germany","1.95","2","5273","1","1","3","3","5","1.92","1.98","1","5","2","2"
"2015","West Germany","1.92","2","19812","1","1","2","3","5","1.91","1.93","1","5","2","2"
"2016","East Germany","2.04","2","5056","1","1","3","3","5","2.01","2.07","1","5","2","2"
"2016","West Germany","1.97","2","19178","1","1","3","3","5","1.96","1.98","1","5","2","2"
"2017","East Germany","1.98","2","5624","1","1","3","3","5","1.96","2","1","5","2","2"
"2017","West Germany","1.94","2","20924","1","1","3","3","5","1.93","1.95","1","5","2","2"
"2018","East Germany","1.95","2","5511","1","1","2","3","5","1.92","1.98","1","5","2","2"
"2018","West Germany","1.91","2","20160","1","1","2","3","5","1.9","1.92","1","5","2","2"
"2019","East Germany","1.94","2","5570","1","1","2","3","5","1.92","1.96","1","5","2","2"
"2019","West Germany","1.9","2","20175","1","1","2","3","5","1.89","1.91","1","5","2","2"
