"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Employed","(Married) couple without C.","1.99","2","3591","1","1","3","3","5","1.96","2.02","1","5","2","2"
"2007","Employed","1-pers.-HH","2.01","2","1567","1","1","3","3","5","1.96","2.06","1","5","2","2"
"2007","Employed","Couple + C. GT 16 ","1.91","2","2525","1","1","2","3","5","1.87","1.95","1","5","2","2"
"2007","Employed","Couple + C. LE 16","1.85","2","2943","1","1","2","3","5","1.82","1.88","1","5","2","2"
"2007","Employed","Couple + C. LE and GT 16","2.01","2","984","1","1","3","3","4","1.95","2.07","1","5","2","2"
"2007","Employed","Single parent","2.14","2","713","1","1","3","4","5","2.06","2.22","1","5","2","2"
"2007","Not Employed","(Married) couple without C.","2.03","2","3768","1","1","3","4","5","2","2.06","1","5","2","2"
"2007","Not Employed","1-pers.-HH","2.09","2","1594","1","1","3","4","5","2.04","2.14","1","5","2","2"
"2007","Not Employed","Couple + C. GT 16 ","2.04","2","1006","1","1","3","3","5","1.98","2.1","1","5","2","2"
"2007","Not Employed","Couple + C. LE 16","2.06","2","639","1","1","3","3","4","1.98","2.14","1","5","2","2"
"2007","Not Employed","Couple + C. LE and GT 16","2.22","2","354","1","1","3","4","5","2.11","2.33","1","5","2","2"
"2007","Not Employed","Single parent","2.09","2","377","1","1","3","4","5","1.98","2.2","1","5","2","2"
"2008","Employed","(Married) couple without C.","1.92","2","3418","1","1","2","3","5","1.89","1.95","1","5","2","2"
"2008","Employed","1-pers.-HH","1.96","2","1505","1","1","3","3","5","1.91","2.01","1","5","2","2"
"2008","Employed","Couple + C. GT 16 ","1.92","2","2432","1","1","2","3","5","1.88","1.96","1","5","2","2"
"2008","Employed","Couple + C. LE 16","1.86","2","2707","1","1","2","3","5","1.83","1.89","1","5","2","2"
"2008","Employed","Couple + C. LE and GT 16","1.87","2","911","1","1","2","3","4","1.81","1.93","1","5","2","2"
"2008","Employed","Single parent","2.05","2","708","1","1","3","3","5","1.97","2.13","1","5","2","2"
"2008","Not Employed","(Married) couple without C.","2.04","2","3642","1","1","3","4","5","2.01","2.07","1","5","2","2"
"2008","Not Employed","1-pers.-HH","2.09","2","1532","1","1","3","4","5","2.03","2.15","1","5","2","2"
"2008","Not Employed","Couple + C. GT 16 ","1.94","2","927","1","1","3","3","4","1.88","2","1","5","2","2"
"2008","Not Employed","Couple + C. LE 16","1.99","2","496","1","1","3","3","5","1.9","2.08","1","5","2","2"
"2008","Not Employed","Couple + C. LE and GT 16","1.95","2","303","1","1","2","3","5","1.84","2.06","1","5","2","2"
"2008","Not Employed","Single parent","2.19","2","378","1","1","3","4","5","2.08","2.3","1","5","2","2"
"2009","Employed","(Married) couple without C.","1.97","2","3271","1","1","3","3","5","1.94","2","1","5","2","2"
"2009","Employed","1-pers.-HH","1.94","2","1435","1","1","3","3","5","1.89","1.99","1","5","2","2"
"2009","Employed","Couple + C. GT 16 ","1.85","2","2316","1","1","2","3","5","1.81","1.89","1","5","2","2"
"2009","Employed","Couple + C. LE 16","1.92","2","2419","1","1","2","3","5","1.88","1.96","1","5","2","2"
"2009","Employed","Couple + C. LE and GT 16","1.91","2","874","1","1","2","3","4","1.85","1.97","1","5","2","2"
"2009","Employed","Single parent","2.16","2","698","1","1","3","4","5","2.08","2.24","1","5","2","2"
"2009","Not Employed","(Married) couple without C.","2.04","2","3355","1","1","3","3","5","2.01","2.07","1","5","2","2"
"2009","Not Employed","1-pers.-HH","2.03","2","1451","1","1","3","3","5","1.98","2.08","1","5","2","2"
"2009","Not Employed","Couple + C. GT 16 ","2.08","2","835","1","1","3","4","5","2.01","2.15","1","5","2","2"
"2009","Not Employed","Couple + C. LE 16","2.01","2","427","1","1","3","3","5","1.91","2.11","1","5","2","2"
"2009","Not Employed","Couple + C. LE and GT 16","1.97","2","302","1","1","3","3","4","1.87","2.07","1","4","1","2"
"2009","Not Employed","Single parent","2.1","2","288","1","1","3","3","5","1.98","2.22","1","5","2","2"
"2010","Employed","(Married) couple without C.","1.93","2","3146","1","1","2","3","4","1.9","1.96","1","5","2","2"
